Dose,type_vax,week_fup,sex,ageband_at_study_entry,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
2,Pfizer,12,0,80+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21069.01,0,0,21847.95,0,0,21069.01,0,0,22019.34,0,0,22226.38,0,0,22226.38,0,0,21245.08,6095.63,154.33,33962.66,6017.3,152.34,33526.24,6017.3,152.34,33526.24,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21251.79,0,0,21251.79,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21268.56,0,0,21268.56,0,0,21468.5,0,0,21468.5,0,0,21069.01,222543.79,96078.61,438499.99,0,0,21069.01,0,0,21069.01,0,0,21069.01,0,0,21448,0,0,21468.5,0,0,21862.13
2,Pfizer,12,0,80+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20808.7,0,0,21568.16,0,0,20808.7,0,0,21735.17,0,0,21976.24,0,0,21976.24,0,0,20980.43,6023.25,152.5,33559.41,5953.55,150.73,33171.03,5953.55,150.73,33171.03,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20986.97,0,0,20986.97,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,21003.32,0,0,21003.32,0,0,21198.29,0,0,21198.29,0,0,20808.7,249601.37,114133.64,473821.14,0,0,20808.7,0,0,20808.7,0,0,20808.7,0,0,21178.3,0,0,21198.29,0,0,21581.98
2,Pfizer,12,0,80+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20763.8,0,0,21519.94,0,0,20763.8,0,0,21686.19,0,0,21926.17,0,0,21926.17,0,0,20934.79,6009.38,152.14,33482.11,5939.99,150.39,33095.51,5939.99,150.39,33095.51,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20941.3,0,0,20941.3,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,20957.59,0,0,20957.59,0,0,21151.7,0,0,21151.7,0,0,20763.8,248281.72,113530.21,471316.05,0,0,20763.8,0,0,20763.8,0,0,20763.8,0,0,21131.79,0,0,21151.7,0,0,21533.69
2,Pfizer,12,0,80+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20719.1,0,0,21471.92,0,0,20719.1,0,0,21637.44,0,0,21876.33,0,0,21876.33,0,0,20889.35,5995.57,151.79,33405.17,5926.5,150.05,33020.33,5926.5,150.05,33020.33,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20895.83,0,0,20895.83,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,20912.05,0,0,20912.05,0,0,21105.31,0,0,21105.31,0,0,20719.1,248281.72,113530.21,471316.05,0,0,20719.1,0,0,20719.1,0,0,20719.1,0,0,21085.5,0,0,21105.31,0,0,21485.62
2,Pfizer,12,0,80+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20700,0,0,21451.41,0,0,20700,0,0,21616.61,0,0,21855.04,0,0,21855.04,0,0,20869.94,5989.67,151.65,33372.3,5920.73,149.9,32988.21,5920.73,149.9,32988.21,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20876.41,0,0,20876.41,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20700,0,0,20892.59,0,0,20892.59,0,0,21085.5,0,0,21085.5,0,0,20700,248281.72,113530.21,471316.05,0,0,20700,0,0,20700,0,0,20700,0,0,21065.72,0,0,21085.5,0,0,21465.08
2,Pfizer,12,0,all_birth_cohorts,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11027.69,0,0,11237.39,0,0,11027.69,3074.75,77.85,17131.43,0,0,11347.17,0,0,11347.17,0,0,11075.74,3116.47,78.9,17363.85,3110.89,78.76,17332.79,3110.89,78.76,17332.79,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11077.56,0,0,11126.04,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11126.96,0,0,11126.96,0,0,11136.15,0,0,11136.15,0,0,11027.69,76983.14,38429.71,137744.1,0,0,11027.69,0,0,11027.69,0,0,11027.69,0,0,11175.87,0,0,11136.15,0,0,11287.29
2,Pfizer,12,0,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,43033,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,43240.15,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,12664.7,320.64,70563.2,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98,0,0,42516.98
2,Pfizer,12,0,60+,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14889.64,0,0,15274.5,0,0,14889.64,4193.46,106.17,23364.44,0,0,15478.04,0,0,15478.04,0,0,14977.36,4252.53,107.66,23693.59,4260.97,107.88,23740.58,4260.97,107.88,23740.58,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14980.69,0,0,14980.69,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,15071.18,0,0,15071.18,0,0,15088.05,0,0,15088.05,0,0,14889.64,156423.98,75011.38,287669.27,0,0,14889.64,0,0,14889.64,0,0,14889.64,0,0,15161.06,0,0,15088.05,0,0,15366.83
2,Pfizer,12,1,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,12,1,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,12,1,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,12,1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,12,1,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
2,Pfizer,12,1,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98,0,0,335164.98
2,Pfizer,12,1,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,516231.12,0,0,516231.12,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,761222.16,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95
2,Pfizer,12,1,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,1151592.5,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66,0,0,698115.66
2,Pfizer,12,1,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107530.98,0,0,107359.62,0,0,110894.09,0,0,113797.57,0,0,114474.36,0,0,111721.66,0,0,111721.66,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,312613.28,0,0,107359.62,0,0,107359.62,0,0,107359.62,0,0,113797.57,0,0,107359.62,0,0,113797.57
2,Pfizer,12,1,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106933.59,0,0,106764.12,0,0,110258.86,0,0,113128.73,0,0,113797.57,0,0,111076.93,0,0,111076.93,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,307617.17,0,0,106764.12,0,0,106764.12,0,0,106764.12,0,0,113128.73,0,0,106764.12,0,0,113128.73
2,Pfizer,12,1,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106342.8,0,0,106175.19,0,0,109630.86,0,0,112467.71,0,0,113128.73,0,0,110439.61,0,0,110439.61,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,307617.17,0,0,106175.19,0,0,106175.19,0,0,106175.19,0,0,112467.71,0,0,106175.19,0,0,112467.71
2,Pfizer,12,1,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,78839.28,0,0,73949.68,0,0,76992.18,0,0,76467.83,0,0,78839.28,0,0,90670.47,0,0,90670.47,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,76467.83,0,0,76467.83,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,20201.88,511.47,112557.67,0,0,73949.68,0,0,73949.68,0,0,74030.95,20302.95,514.03,113120.78,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,319280.38,0,0,73949.68,20201.88,511.47,112557.67,0,0,73949.68,0,0,76554.73,0,0,73949.68,0,0,76554.73
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,33416.75,18798.25,2276.56,67905.74,18798.25,2276.56,67905.74,0,0,32894.61,0,0,35466.26,9678.06,245.03,53922.7,9678.06,245.03,53922.7,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,33400.18,0,0,33400.18,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,33583.33,0,0,32894.61,0,0,32894.61,0,0,32894.61,121077.35,24969.06,353839.39,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61,0,0,32894.61
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,33358.83,18764.45,2272.46,67783.64,18764.45,2272.46,67783.64,0,0,32838.49,0,0,35401.03,9660.14,244.57,53822.87,9660.14,244.57,53822.87,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,33342.32,0,0,33342.32,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,33524.84,0,0,32838.49,0,0,32838.49,0,0,32838.49,121077.35,24969.06,353839.39,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49,0,0,32838.49
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,33301.12,18730.77,2268.38,67661.98,18730.77,2268.38,67661.98,0,0,32782.56,0,0,35336.04,9642.29,244.12,53723.41,9642.29,244.12,53723.41,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,33284.66,0,0,33284.66,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,33466.55,0,0,32782.56,0,0,32782.56,0,0,32782.56,121077.35,24969.06,353839.39,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32958.98,18564.17,2248.21,67060.16,18564.17,2248.21,67060.16,0,0,32450.94,0,0,34951.06,9571.54,242.33,53329.21,9571.54,242.33,53329.21,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32942.87,0,0,32942.87,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,33121.02,0,0,32450.94,0,0,32450.94,0,0,32450.94,120148.03,24777.41,351123.52,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94,0,0,32450.94
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32902.64,18564.17,2248.21,67060.16,18564.17,2248.21,67060.16,0,0,32396.33,0,0,34887.71,9554.02,241.89,53231.57,9554.02,241.89,53231.57,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32886.58,0,0,32886.58,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,33064.13,0,0,32396.33,0,0,32396.33,0,0,32396.33,120148.03,24777.41,351123.52,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33,0,0,32396.33
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32878.56,18550.03,2246.49,67009.07,18550.03,2246.49,67009.07,0,0,32372.98,0,0,34860.63,9546.52,241.7,53189.83,9546.52,241.7,53189.83,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32862.52,0,0,32862.52,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,33039.8,0,0,32372.98,0,0,32372.98,0,0,32372.98,120148.03,24777.41,351123.52,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98,0,0,32372.98
2,Pfizer,12,1,80+,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32822.49,18517.11,2242.51,66890.17,18517.11,2242.51,66890.17,0,0,32318.62,0,0,34797.6,9529.09,241.26,53092.69,9529.09,241.26,53092.69,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32806.51,0,0,32806.51,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32983.19,0,0,32318.62,0,0,32318.62,0,0,32318.62,120148.03,24777.41,351123.52,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62,0,0,32318.62
