sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
0,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,273,273,273,273,273,273,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,161,161,161,161,161,161,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,378,378,378,378,378,378,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,931,924,924,924,931,931,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,378,378,378,378,378,378,0,0,0,0,0
0,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,294,294,294,294,294,294,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,168,168,168,168,168,168,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,70,70,70,70,70,70,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,56,56,56,56,56,56,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,861,861,861,861,861,861,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,728,728,728,728,728,728,0,0,0,0,0
1,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,329,329,329,329,329,329,0,0,0,0,0
0,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,119,119,119,119,119,119,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,1,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,395,388,395,395,395,395,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,315,315,315,315,315,315,0,0,0,0,0
1,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,161,161,161,161,161,161,0,0,0,0,0
1,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,189,189,189,189,189,189,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,1,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,1,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,77,77,77,77,77,77,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-06-01,343,343,343,343,343,343,0,0,0,0,0
1,80+,0,,1,0,1,0,1,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,98,98,98,98,98,98,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,77,77,77,77,77,77,0,0,0,0,0
1,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,84,84,84,84,84,84,0,0,0,0,0
1,30-39,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
1,40-49,0,,0,1,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,25-29,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,42,42,42,42,42,42,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,1,0,0,0,1,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,,0,1,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,182,182,182,182,182,182,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,70,70,70,70,70,70,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,,0,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,42,42,42,42,42,42,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,1,1,0,0,1,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,1,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,1,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,42,42,42,42,42,42,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,1,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,70,70,70,70,70,70,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,1,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,30-39,0,,1,1,0,1,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,18-24,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,56,56,56,56,56,56,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,1,1,1,1,1,1,0,0,0,0,0
1,60-69,0,,1,0,0,1,1,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
0,30-39,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,56,56,56,56,56,56,0,0,0,0,0
1,40-49,0,,1,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,1,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,35,35,35,35,35,35,0,0,0,0,0
0,80+,0,,1,1,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,1,0,0,1,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,18-24,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,1,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,42,42,42,42,42,42,0,0,0,0,0
0,60-69,0,,1,0,1,0,0,0,0,0,1,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,18-24,0,,1,0,0,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,1,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,0,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,0,0,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,1,0,0,0,0,0,1,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,0,1,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,1,0,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,1,1,0,1,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,1,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,,0,0,0,0,1,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,0,0,0,1,1,2020-06-01,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,1,1,0,0,0,0,0,0,1,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,,0,1,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,0,0,1,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,0,1,2020-06-01,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,0,0,1,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,1,0,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,14,14,14,14,14,14,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,18-24,0,,0,0,0,0,0,0,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,1,0,0,1,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,,1,0,0,0,0,1,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,1,1,1,0,0,0,0,0,0,1,2020-06-01,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,1204,1190,1204,1204,1204,1204,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,1177,1170,1170,1177,1177,1177,0,0,0,0,0
1,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,224,224,224,224,224,224,0,0,0,0,0
0,50-59,0,,0,1,0,0,0,0,0,0,1,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,735,735,735,735,735,735,0,0,0,0,0
1,40-49,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,1043,1043,1043,1043,1043,1043,0,0,0,0,0
1,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,343,343,343,343,343,343,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,294,294,294,294,294,294,0,0,0,0,0
0,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,364,364,364,364,364,364,0,0,0,0,0
1,50-59,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,1204,1204,1204,1204,1204,1204,0,0,0,0,0
1,60-69,0,,1,0,1,0,0,0,0,0,0,1,2020-06-08,28,28,28,28,28,28,0,0,0,0,0
1,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,357,357,357,357,357,357,0,0,0,0,0
0,70-79,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,224,224,224,224,224,224,0,0,0,0,0
0,5-11,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,273,273,273,273,273,273,0,0,0,0,0
1,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,161,161,161,161,161,161,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,378,378,378,378,378,378,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,1,1,2020-06-08,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,925,918,918,918,925,925,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,378,378,378,378,378,378,0,0,0,0,0
0,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,294,294,294,294,294,294,0,0,0,0,0
0,80+,0,,0,0,0,0,0,0,0,0,1,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,35,35,35,35,35,35,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,168,168,168,168,168,168,0,0,0,0,0
1,70-79,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,70,70,70,70,70,70,0,0,0,0,0
1,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,56,56,56,56,56,56,0,0,0,0,0
0,30-39,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,861,861,861,861,861,861,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,728,728,728,728,728,728,0,0,0,0,0
1,18-24,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,329,329,329,329,329,329,0,0,0,0,0
0,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,119,119,119,119,119,119,0,0,0,0,0
1,80+,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,1,0,0,0,1,2020-06-08,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,1,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,1,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,392,385,392,392,392,392,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,1,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,1,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,315,315,315,315,315,315,0,0,0,0,0
1,0-4,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,161,161,161,161,161,161,0,0,0,0,0
1,80+,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,189,189,189,189,189,189,0,0,0,0,0
0,50-59,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,1,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,,1,0,1,0,0,1,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-06-08,77,77,77,77,77,77,0,0,0,0,0
0,25-29,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,,0,0,0,0,0,0,0,0,0,0,2020-06-08,343,343,343,343,343,343,0,0,0,0,0
1,80+,0,,1,0,1,0,1,0,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,98,98,98,98,98,98,0,0,0,0,0
0,60-69,0,,1,0,0,0,0,1,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,,0,0,0,0,0,0,0,0,1,1,2020-06-08,77,77,77,77,77,77,0,0,0,0,0
1,80+,0,,1,0,0,0,0,1,0,0,0,1,2020-06-08,84,84,84,84,84,84,0,0,0,0,0
1,30-39,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,,0,0,1,0,0,0,0,0,1,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-06-08,35,35,35,35,35,35,0,0,0,0,0
1,40-49,0,,0,1,0,0,0,1,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,25-29,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,42,42,42,42,42,42,0,0,0,0,0
1,40-49,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,,1,0,0,0,1,0,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,0,0,0,1,1,2020-06-08,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,,0,1,0,0,0,0,0,0,0,1,2020-06-08,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,,0,1,0,0,0,1,0,0,1,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,,0,0,0,0,0,1,0,0,0,1,2020-06-08,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,,0,0,1,0,0,0,0,0,0,1,2020-06-08,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,,1,1,0,0,0,0,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,,0,1,1,0,0,0,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,,1,0,1,0,0,0,0,0,0,1,2020-06-08,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,182,182,182,182,182,182,0,0,0,0,0
0,50-59,0,,1,0,0,0,0,0,0,0,0,1,2020-06-08,70,70,70,70,70,70,0,0,0,0,0
1,70-79,0,,1,1,0,0,0,0,0,0,0,1,2020-06-08,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,,0,0,1,0,0,1,0,0,0,1,2020-06-08,7,7,7,7,7,7,0,0,0,0,0
