sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
both_sexes,all_months,all_years,30-39,Pfizer,0,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88,0,0,70764.88
both_sexes,all_months,all_years,60-69,J&J,0,505,505,505,505,505,505,505,505,505,505,505,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6,0,0,266804.6
both_sexes,all_months,all_years,30-39,Moderna,0,535,535,535,535,535,535,535,535,535,535,535,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59
both_sexes,all_months,all_years,50-59,Moderna,0,1744,1744,1744,1744,1744,1744,1744,1720,1744,1744,1744,1720,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77257.07,0,0,77257.07,0,0,77257.07,0,0,77257.07,0,0,77257.07,0,0,77257.07,0,0,78335.07,0,0,77257.07,0,0,77257.07,0,0,77257.07,0,0,78335.07,0,0,77257.07
both_sexes,all_months,all_years,18-24,Moderna,0,209,209,209,209,209,209,209,209,209,209,209,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4,0,0,644671.4
both_sexes,all_months,all_years,40-49,AstraZeneca,0,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85,0,0,72477.85
both_sexes,all_months,all_years,18-24,Pfizer,0,487,487,487,487,487,487,487,487,487,487,487,487,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96,0,0,276665.96
both_sexes,all_months,all_years,30-39,AstraZeneca,0,449,449,449,449,449,449,449,449,449,449,449,449,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9,0,0,300080.9
both_sexes,all_months,all_years,40-49,Moderna,0,923,923,923,923,923,923,923,923,923,923,923,923,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51,0,0,145976.51
both_sexes,all_months,all_years,50-59,AstraZeneca,0,2714,2714,2714,2714,2714,2714,2714,2714,2714,2714,2714,2714,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92,0,0,49644.92
both_sexes,all_months,all_years,40-49,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33
both_sexes,all_months,all_years,30-39,Pfizer,1,187,187,187,187,187,187,187,187,187,187,187,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09
both_sexes,all_months,all_years,50-59,J&J,0,204,204,204,204,204,204,204,204,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17
both_sexes,all_months,all_years,70-79,Pfizer,1,70,70,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
both_sexes,all_months,all_years,70-79,J&J,0,410,410,410,410,410,410,410,410,410,410,410,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18,0,0,328625.18
both_sexes,all_months,all_years,80+,Pfizer,1,195,195,195,195,195,195,195,195,195,195,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5,0,0,690955.5
both_sexes,all_months,all_years,80+,Moderna,0,291,291,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42
both_sexes,all_months,all_years,70-79,Moderna,0,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36,0,0,93372.36
both_sexes,all_months,all_years,25-29,AstraZeneca,0,272,272,272,272,272,272,272,272,272,272,272,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13,0,0,495354.13
both_sexes,all_months,all_years,40-49,AstraZeneca,1,127,127,127,127,127,127,127,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92
both_sexes,all_months,all_years,12-17,Pfizer,0,73,73,73,73,73,73,73,73,73,73,73,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04
both_sexes,all_months,all_years,40-49,Pfizer,1,298,298,298,298,298,298,298,298,298,298,298,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31,0,0,452135.31
both_sexes,all_months,all_years,25-29,Pfizer,1,80,80,80,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03
both_sexes,all_months,all_years,60-69,J&J,1,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61
both_sexes,all_months,all_years,25-29,Moderna,0,185,185,185,185,185,185,185,185,185,185,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44,0,0,728304.44
both_sexes,all_months,all_years,60-69,AstraZeneca,1,84,84,84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
both_sexes,all_months,all_years,60-69,Pfizer,1,160,160,160,160,160,160,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01
both_sexes,all_months,all_years,70-79,AstraZeneca,1,86,86,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42
both_sexes,all_months,all_years,18-24,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
both_sexes,all_months,all_years,50-59,AstraZeneca,1,111,111,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74
0,June,2021,all_birth_cohorts,Pfizer,1,366,366,366,366,366,366,366,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03
0,May,2021,all_birth_cohorts,Pfizer,0,6798,6798,6798,6798,6798,6798,6798,6798,6798,6798,6798,6798,6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99,0,0,19819.99
0,June,2021,all_birth_cohorts,Pfizer,0,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17,0,0,12644.17
0,April,2021,all_birth_cohorts,Pfizer,0,4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65,0,0,31016.65
0,March,2021,all_birth_cohorts,Pfizer,0,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66,0,0,60966.66
0,January,2021,all_birth_cohorts,Pfizer,0,539,539,539,539,539,539,539,539,539,539,539,539,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62
0,February,2021,all_birth_cohorts,Pfizer,0,960,960,960,960,960,960,960,960,960,960,960,960,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34,0,0,140350.34
0,March,2021,all_birth_cohorts,Moderna,0,111,111,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74
0,April,2021,all_birth_cohorts,Moderna,0,554,554,554,554,554,554,554,554,554,554,554,554,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36,0,0,243206.36
0,May,2021,all_birth_cohorts,Moderna,0,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45,0,0,112093.45
0,June,2021,all_birth_cohorts,Moderna,0,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68,0,0,72244.68
0,March,2021,all_birth_cohorts,AstraZeneca,0,737,737,737,737,737,737,737,737,737,737,737,737,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26,0,0,182817.26
0,April,2021,all_birth_cohorts,AstraZeneca,0,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8,0,0,71782.8
0,May,2021,all_birth_cohorts,AstraZeneca,0,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3,0,0,47392.3
0,June,2021,all_birth_cohorts,AstraZeneca,0,3250,3250,3250,3250,3250,3250,3250,3250,3250,3250,3250,3250,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33,0,0,41457.33
0,June,2021,all_birth_cohorts,J&J,0,427,427,427,427,427,427,427,427,427,427,427,427,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74,0,0,315541.74
0,February,2021,all_birth_cohorts,AstraZeneca,0,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25
0,March,2021,all_birth_cohorts,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
0,April,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
0,May,2021,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
0,June,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
0,May,2021,all_birth_cohorts,J&J,0,174,174,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68
0,April,2021,all_birth_cohorts,Pfizer,1,96,96,96,96,96,96,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35
0,May,2021,all_birth_cohorts,Pfizer,1,246,246,246,246,246,246,246,246,246,246,246,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63,0,0,547708.63
0,April,2021,all_birth_cohorts,J&J,0,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,February,2021,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,March,2021,all_birth_cohorts,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
0,April,2021,all_birth_cohorts,AstraZeneca,1,53,53,53,53,53,53,53,53,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76,0,0,2542194.76
0,May,2021,all_birth_cohorts,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
0,June,2021,all_birth_cohorts,AstraZeneca,1,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37
0,June,2021,all_birth_cohorts,J&J,1,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61
0,January,2021,all_birth_cohorts,Moderna,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,February,2021,all_birth_cohorts,Moderna,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,April,2021,all_birth_cohorts,Pfizer,0,2411,2411,2411,2411,2406,2411,2406,2411,2411,2411,2411,2411,2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55884,0,0,55884,0,0,55884,0,0,56000.13,0,0,55884,0,0,56000.13,0,0,55884,0,0,55884,0,0,55884,0,0,55884,0,0,55884,0,0,55884
1,May,2021,all_birth_cohorts,Pfizer,0,4856,4856,4856,4856,4856,4856,4856,4848,4856,4856,4856,4848,4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27746.36,0,0,27746.36,0,0,27746.36,0,0,27746.36,0,0,27746.36,0,0,27746.36,0,0,27792.15,0,0,27746.36,0,0,27746.36,0,0,27746.36,0,0,27792.15,0,0,27746.36
1,June,2021,all_birth_cohorts,Moderna,0,1705,1705,1705,1705,1705,1705,1705,1681,1705,1705,1705,1681,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79024.24,0,0,79024.24,0,0,79024.24,0,0,79024.24,0,0,79024.24,0,0,79024.24,0,0,80152.48,0,0,79024.24,0,0,79024.24,0,0,79024.24,0,0,80152.48,0,0,79024.24
1,June,2021,all_birth_cohorts,Pfizer,0,8582,8582,8582,8582,8582,8582,8582,8535,8582,8582,8582,8535,8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15699.87,0,0,15699.87,0,0,15699.87,0,0,15699.87,0,0,15699.87,0,0,15699.87,0,0,15786.33,0,0,15699.87,0,0,15699.87,0,0,15699.87,0,0,15786.33,0,0,15699.87
1,March,2021,all_birth_cohorts,AstraZeneca,0,485,485,485,485,485,485,485,485,485,485,485,485,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85,0,0,277806.85
1,April,2021,all_birth_cohorts,AstraZeneca,0,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4,0,0,99436.4
