sex,ageband_at_study_entry,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,60-69,2020-04,1,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1140,1170,690,1170,1170,1170,1170,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1170,1170,0,0,0
0,60-69,2020-05,0,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2046,2325,2325,2325,2325,2325,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,2325,2325,0,0,0
0,60-69,2020-05,1,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1178,1209,713,1209,1209,1209,1209,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1209,1209,0,0,0
0,60-69,2020-06,0,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1980,2250,2250,2250,2250,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,2250,2250,0,0,0
0,60-69,2020-06,1,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1140,1170,677,1170,1170,1170,1170,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1170,1170,1170,0,0,0
0,60-69,2020-07,0,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2046,2325,2325,2325,2325,2325,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,2325,2325,0,0,0
0,60-69,2020-07,1,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1178,1209,682,1209,1209,1209,1209,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1209,1209,0,0,0
0,60-69,2020-08,0,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2046,2325,2325,2325,2325,2325,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,2325,2325,0,0,0
0,60-69,2020-08,1,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1178,1209,682,1209,1209,1209,1209,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1209,1209,0,0,0
0,60-69,2020-09,0,2250,2250,2250,2250,2250,2250,2250,2250,2250,2248,2248,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1980,2250,2250,2250,2250,2250,2250,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,2250,2250,0,0,0
0,60-69,2020-09,1,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1140,1170,660,1170,1170,1170,1170,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,1170,1170,0,0,0
0,60-69,2020-10,0,2325,2325,2325,2325,2325,2325,2325,2325,2325,2294,2294,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2046,2325,2325,2325,2325,2325,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,2325,2325,0,0,0
0,60-69,2020-10,1,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1178,1209,682,1209,1209,1209,1209,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1209,1209,0,0,0
0,60-69,2020-11,0,2250,2250,2250,2250,2250,2250,2250,2250,2250,2220,2220,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1967,2250,2250,2250,2250,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2250,2250,2250,0,0,0
0,60-69,2020-11,1,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1140,1140,1170,656,1170,1170,1170,1170,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1170,1170,1170,0,0,0
0,60-69,2020-12,0,2325,2325,2325,2325,2325,2325,2325,2325,2325,2294,2294,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,1960,2325,2325,2325,2325,2325,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2325,2325,2325,0,0,0
0,60-69,2020-12,1,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1178,1178,1209,616,1209,1209,1209,1209,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1209,1209,1209,0,0,0
0,60-69,2021-01,0,2232,2232,2232,2232,2232,2232,2232,2232,2232,2201,2201,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,1829,2232,2232,2232,2232,2232,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,2232,2232,0,0,0
0,60-69,2021-01,1,1199,1199,1199,1199,1168,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1168,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1168,1168,1199,488,1199,1199,1199,1199,1168,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1199,1199,1199,0,0,0
0,60-69,2021-02,0,1913,1913,1913,1913,1913,1913,1913,1913,1913,1885,1885,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1913,1521,1913,1913,1913,1913,1913,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1913,1913,1913,0,0,0
0,60-69,2021-02,1,1064,1064,1064,1064,1036,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1036,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1036,1036,1064,392,1064,1064,1064,1064,1036,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1064,1064,0,0,0
0,60-69,2021-03,0,2033,2033,2033,2033,2033,2033,2033,2033,2033,2002,2002,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,2033,1599,2033,2033,2033,2033,2033,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,2033,2033,0,0,0
0,60-69,2021-03,1,1157,1157,1157,1157,1126,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1126,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1126,1126,1157,434,1157,1157,1157,1157,1126,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1157,1157,0,0,0
0,60-69,2021-04,0,1690,1690,1690,1690,1690,1690,1690,1690,1690,1660,1660,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1312,1690,1690,1690,1690,1690,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1690,1690,1690,0,0,0
0,60-69,2021-04,1,940,940,940,940,935,940,940,940,940,940,940,940,940,940,940,940,910,940,940,940,940,940,940,940,940,940,940,940,910,910,940,381,940,940,940,940,910,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,940,940,0,0,0
0,60-69,2021-05,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1096,1096,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,874,1100,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1100,1100,0,0,0
0,60-69,2021-05,1,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,620,623,623,623,623,623,623,623,623,623,623,623,608,608,623,285,623,623,623,623,608,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623,623,0,0,0
0,60-69,2021-06,0,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,71,103,103,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,103,103,0,0,0
0,60-69,2021-06,1,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,63,89,89,89,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,89,0,0,0
0,70-79,2020-01,0,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,899,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-01,1,1550,1550,1519,1550,1519,1550,1550,1550,1519,1435,1435,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1550,1550,1550,651,1550,1550,1550,1519,1550,1519,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2020-02,0,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,841,1189,1189,1189,1189,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,1189,1189,0,0,0
0,70-79,2020-02,1,1450,1450,1421,1450,1421,1450,1450,1450,1421,1334,1334,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1421,1421,1450,1450,1450,588,1450,1450,1450,1421,1450,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1450,1450,1450,0,0,0
0,70-79,2020-03,0,1271,1271,1271,1271,1271,1271,1271,1271,1271,1259,1259,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,899,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-03,1,1550,1550,1519,1550,1519,1550,1550,1550,1519,1426,1426,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1550,1550,1550,620,1550,1550,1550,1519,1550,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2020-04,0,1230,1230,1230,1230,1230,1230,1230,1230,1230,1200,1200,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,870,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,1230,1230,0,0,0
0,70-79,2020-04,1,1500,1500,1470,1500,1470,1500,1500,1500,1470,1380,1380,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1470,1470,1500,1500,1500,600,1500,1500,1500,1470,1500,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,0,0,0
0,70-79,2020-05,0,1271,1271,1271,1271,1271,1271,1271,1271,1271,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,899,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-05,1,1550,1550,1519,1550,1519,1550,1550,1550,1519,1426,1426,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1535,1535,1550,620,1550,1550,1550,1519,1535,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1550,1550,1550,0,0,0
0,70-79,2020-06,0,1230,1230,1230,1230,1230,1230,1230,1223,1223,1200,1200,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,870,1230,1230,1230,1223,1230,1223,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1230,1230,1230,0,0,0
0,70-79,2020-06,1,1500,1500,1470,1500,1470,1500,1500,1500,1470,1380,1380,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1470,1470,1470,1470,1500,579,1500,1500,1500,1470,1470,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1500,1500,1500,0,0,0
0,70-79,2020-07,0,1271,1271,1271,1271,1271,1271,1271,1240,1240,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,899,1271,1271,1271,1240,1271,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-07,1,1550,1550,1519,1550,1512,1550,1550,1550,1519,1426,1426,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1519,1519,1550,589,1550,1550,1550,1519,1519,1488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2020-08,0,1271,1271,1250,1271,1271,1271,1271,1240,1240,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,899,1271,1271,1271,1240,1271,1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-08,1,1550,1550,1519,1550,1488,1550,1550,1550,1519,1426,1426,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1519,1519,1550,589,1550,1550,1550,1519,1519,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2020-09,0,1230,1230,1200,1230,1230,1230,1230,1200,1200,1200,1200,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,868,1230,1230,1230,1200,1230,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1230,1230,1230,0,0,0
0,70-79,2020-09,1,1500,1500,1470,1500,1440,1477,1477,1485,1455,1380,1380,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1470,1470,1470,1470,1500,570,1500,1500,1500,1455,1470,1425,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1500,1500,1500,0,0,0
0,70-79,2020-10,0,1271,1271,1240,1271,1271,1271,1271,1240,1240,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,868,1271,1271,1271,1240,1271,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-10,1,1550,1550,1519,1550,1488,1519,1519,1519,1488,1403,1403,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1519,1519,1550,579,1550,1550,1550,1488,1519,1457,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2020-11,0,1230,1230,1200,1230,1230,1230,1230,1200,1200,1200,1200,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,790,1230,1230,1230,1200,1230,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1230,1230,1230,0,0,0
0,70-79,2020-11,1,1500,1500,1470,1500,1440,1470,1470,1470,1440,1350,1350,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1470,1470,1469,1469,1500,540,1500,1500,1500,1440,1469,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1500,1500,1500,0,0,0
0,70-79,2020-12,0,1271,1271,1240,1271,1271,1271,1271,1240,1240,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,732,1271,1271,1271,1240,1271,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2020-12,1,1550,1550,1519,1550,1488,1519,1519,1519,1488,1395,1395,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1488,1488,1550,543,1550,1550,1550,1488,1488,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2021-01,0,1271,1271,1240,1271,1271,1271,1271,1240,1240,1240,1240,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,641,1271,1271,1271,1240,1271,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1271,1271,1271,0,0,0
0,70-79,2021-01,1,1550,1550,1519,1550,1488,1519,1519,1519,1488,1395,1395,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1519,1519,1488,1488,1550,496,1550,1550,1550,1488,1488,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,1550,0,0,0
0,70-79,2021-02,0,1148,1148,1120,1148,1148,1148,1148,1120,1120,1120,1120,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,560,1148,1148,1148,1120,1148,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,1148,1148,0,0,0
0,70-79,2021-02,1,1400,1400,1372,1400,1344,1372,1372,1372,1344,1260,1260,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1372,1372,1344,1344,1400,428,1400,1400,1400,1344,1344,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1400,1400,1400,0,0,0
0,70-79,2021-03,0,1226,1226,1195,1226,1226,1226,1226,1195,1195,1195,1195,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,589,1226,1226,1226,1195,1226,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1226,1226,1223,0,0,1
0,70-79,2021-03,1,1514,1514,1483,1514,1452,1483,1483,1483,1452,1359,1359,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1483,1483,1452,1452,1514,457,1514,1514,1514,1452,1452,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1514,1514,0,0,0
0,70-79,2021-04,0,684,684,681,684,684,684,684,654,654,642,642,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,298,684,684,684,654,684,654,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,684,657,0,0,0
0,70-79,2021-04,1,992,992,962,992,939,962,962,962,939,881,881,992,992,992,992,992,992,992,992,992,992,992,992,992,992,992,969,969,957,957,992,337,992,992,992,939,957,904,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,992,992,992,0,0,0
