Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
2,Pfizer,15,1,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,1820761.11,0,0,1820761.11,0,0,983476.8,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,,,0,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8
2,Pfizer,15,1,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,140790.31,0,0,144722.15,0,0,144722.15,0,0,131965.06,0,0,144722.15,0,0,152244.43,0,0,152244.43,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,259042.55,31371.25,935750.77,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06,0,0,131965.06
2,Pfizer,15,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,96446.9,0,0,85492.59,0,0,89585.32,0,0,88876.2,0,0,92538.68,0,0,102773.7,0,0,102773.7,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,88876.2,0,0,88876.2,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,85492.59,23383.48,592.02,130284.43,0,0,85492.59,0,0,85492.59,0,0,85492.59,23488.75,594.68,130870.92,0,0,85492.59,0,0,85492.59,0,0,85492.59,0,0,410781.47,0,0,85492.59,23383.48,592.02,130284.43,0,0,85492.59,0,0,88876.2,0,0,85492.59,0,0,88876.2
2,Pfizer,15,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
2,Pfizer,15,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,15,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,,,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
2,Pfizer,15,1,CV,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,36783.05,20370.89,2467.01,73586.65,20600.68,2494.84,74416.73,0,0,36307.28,0,0,39339.07,11179.98,283.05,62290.87,11179.98,283.05,62290.87,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,36219.44,0,0,36219.44,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,9541.54,241.57,53162.04,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,0,0,35069.32,85739.44,2170.73,477709.57,0,0,35069.32,9541.54,241.57,53162.04,0,0,35069.32,0,0,36307.28,0,0,35069.32,0,0,36307.28
2,Pfizer,15,1,IMMUNOSUPPR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,55424.89,1403.24,308807.7,55424.89,1403.24,308807.7,0,0,164714.33,0,0,185077.37,0,0,191115.35,0,0,191115.35,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,124658.7,3156.09,694553.84,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33,0,0,164714.33
2,Pfizer,15,1,any_risk_factors,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,28527.7,15723.2,1904.15,56797.61,16111.6,1951.19,58200.64,0,0,28240.69,0,0,30041.54,8675.77,219.65,48338.31,8675.77,219.65,48338.31,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,28187.52,0,0,28187.52,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,0,0,27485.99,7472.38,189.18,41633.44,0,0,27485.99,0,0,27485.99,0,0,27485.99,7483.1,189.46,41693.15,0,0,27485.99,0,0,27485.99,0,0,27485.99,90185.19,10921.84,325779.9,0,0,27485.99,7472.38,189.18,41633.44,0,0,27485.99,0,0,28240.69,0,0,27485.99,0,0,28240.69
2,Pfizer,15,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,119659.26,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,119659.26,0,0,119659.26,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,408291.89,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17,0,0,114280.17
2,Pfizer,15,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,536798.1,0,0,765547.28,0,0,765547.28,0,0,433235.76,0,0,761222.16,0,0,816583.77,0,0,816583.77,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,536798.1,0,0,536798.1,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,1952700.32,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,536798.1,0,0,433235.76,0,0,536798.1
2,Pfizer,15,both_sexes,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,77434.67,0,0,76641.82,0,0,76641.82,0,0,72909.27,0,0,76641.82,0,0,80874.14,0,0,80874.14,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,322516.56,87874.91,825770.48,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27,0,0,72909.27
2,Pfizer,15,both_sexes,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44987.09,0,0,46881.11,0,0,44987.09,0,0,50843.9,0,0,44987.09,0,0,46095.22,0,0,45906.75,0,0,49920.83,0,0,51094.55,0,0,51094.55,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,45906.75,0,0,45906.75,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,0,0,44987.09,12252.6,310.21,68267.12,0,0,44987.09,0,0,44987.09,0,0,46686.18,12748.69,322.77,71031.16,0,0,45859.88,0,0,45859.88,0,0,44987.09,0,0,253740.72,0,0,44987.09,12252.6,310.21,68267.12,0,0,44987.09,0,0,47677.4,0,0,45859.88,0,0,48658.84
2,Pfizer,15,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
2,Pfizer,15,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07
2,Pfizer,15,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,,,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
2,Pfizer,15,both_sexes,CV,0,0,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,15444.33,0,0,15858.79,0,0,15444.33,0,0,16182.6,9005.18,1090.57,32529.8,9049.8,1095.97,32691,0,0,15777.09,4654.65,117.85,25934.02,9249.18,1120.12,33411.21,9249.18,1120.12,33411.21,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15764.17,0,0,15764.17,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,0,0,15444.33,4193.46,106.17,23364.44,0,0,15444.33,0,0,15444.33,0,0,15639.74,0,0,15639.74,0,0,15545.9,0,0,15545.9,0,0,15444.33,188134.66,75639.89,387629.3,0,0,15444.33,4193.46,106.17,23364.44,0,0,15444.33,0,0,15981.06,0,0,15545.9,0,0,16089.84
2,Pfizer,15,both_sexes,IMMUNOSUPPR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,78793.17,0,0,81362.51,0,0,78793.17,0,0,78793.17,23549.32,596.22,131208.43,23549.32,596.22,131208.43,0,0,78793.17,0,0,86758.74,0,0,87661.89,0,0,87661.89,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,112211.98,13589.39,405348.26,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17,0,0,78793.17
2,Pfizer,15,both_sexes,any_risk_factors,0,0,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,12331.72,0,0,12594.53,0,0,12331.72,0,0,12851.61,7082.61,857.74,25584.81,7160.36,867.15,25865.68,0,0,12542.95,3634.69,92.02,20251.2,7431.33,899.97,26844.53,7431.33,899.97,26844.53,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12534.78,0,0,12534.78,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,0,0,12331.72,3347.23,84.74,18649.59,0,0,12331.72,0,0,12331.72,0,0,12455.98,3383.2,85.66,18849.97,0,0,12396.39,0,0,12396.39,0,0,12331.72,130040.05,56142.07,256230.75,0,0,12331.72,3347.23,84.74,18649.59,0,0,12331.72,0,0,12671.52,0,0,12396.39,0,0,12739.82
2,Pfizer,16,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,698115.66,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9
2,Pfizer,16,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,1181897.56,0,0,1320944.33,0,0,1320944.33,0,0,774346.68,0,0,1181897.56,0,0,1320944.33,0,0,1320944.33,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,1181897.56,0,0,1181897.56,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,1952700.32,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,1181897.56,0,0,774346.68,0,0,1181897.56
2,Pfizer,16,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,172077.04,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,172517.7,0,0,172517.7,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,427192.98,51735.05,1543167.94,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79,0,0,162921.79
2,Pfizer,16,0,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94485.5,0,0,103246.22,0,0,94485.5,0,0,106933.59,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,107789.06,0,0,101077.51,0,0,101077.51,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,102305.48,0,0,102305.48,0,0,98419.52,0,0,98419.52,0,0,94485.5,0,0,641601.53,0,0,94485.5,0,0,94485.5,0,0,94485.5,0,0,102305.48,0,0,98419.52,0,0,106933.59
2,Pfizer,16,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,16,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88
2,Pfizer,16,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
