datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20210503,AstraZeneca,2,COVHIV,L5,0,0,0,44912107.35
TEST,20210510,none,no_dose,COVHIV,L5,0,0,0,2138671.78
TEST,20210510,Moderna,1,COVHIV,L5,0,0,0,7091385.37
TEST,20210510,Pfizer,1,COVHIV,L5,0,0,0,33684080.52
TEST,20210510,Pfizer,2,COVHIV,L5,0,0,0,4346332.97
TEST,20210510,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210510,Moderna,2,COVHIV,L5,0,0,0,8421020.13
TEST,20210510,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20210517,none,no_dose,COVHIV,L5,0,0,0,2283666.48
TEST,20210517,Moderna,1,COVHIV,L5,0,0,0,11228026.84
TEST,20210517,Moderna,2,COVHIV,L5,0,0,0,5858100.96
TEST,20210517,Pfizer,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210517,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210517,Pfizer,1,COVHIV,L5,0,0,0,33684080.52
TEST,20210517,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,none,no_dose,COVHIV,L5,0,0,0,2406005.75
TEST,20210524,Moderna,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210524,Pfizer,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210524,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,Pfizer,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVCKD,L5,0,0,0,436039.88
TEST,20200113,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200120,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200127,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200203,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200210,none,no_dose,COVCKD,L5,0,0,0,438880.53
TEST,20200217,none,no_dose,COVCKD,L5,0,0,0,453657.65
TEST,20200224,none,no_dose,COVCKD,L5,0,0,0,461425.76
TEST,20200302,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200309,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200316,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200323,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200330,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200406,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200413,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200420,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200427,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200504,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200511,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200518,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200525,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200601,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200608,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200615,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200622,none,no_dose,COVCKD,L5,0,0,0,495354.13
TEST,20200629,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200706,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200713,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200720,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200727,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200803,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200810,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200817,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200824,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200831,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200907,none,no_dose,COVCKD,L5,0,0,0,516231.12
TEST,20200914,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20200921,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20200928,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201005,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201012,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201019,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201026,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201102,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201109,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201116,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201123,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201130,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201207,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201214,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201221,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201228,none,no_dose,COVCKD,L5,0,0,0,524265.84
TEST,20210104,none,no_dose,COVCKD,L5,0,0,0,534667.94
TEST,20210111,none,no_dose,COVCKD,L5,0,0,0,534667.94
TEST,20210118,none,no_dose,COVCKD,L5,0,0,0,541109.73
TEST,20210125,none,no_dose,COVCKD,L5,0,0,0,549944.17
TEST,20210201,none,no_dose,COVCKD,L5,0,0,0,566119
TEST,20210201,Pfizer,1,COVCKD,L5,0,0,0,44912107.35
TEST,20210208,none,no_dose,COVCKD,L5,0,0,0,583274.12
TEST,20210208,Pfizer,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVCKD,L5,0,0,0,583274.12
TEST,20210215,Pfizer,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVCKD,L5,0,0,0,585810.1
TEST,20210222,Pfizer,1,COVCKD,L5,0,0,0,16842040.26
TEST,20210301,none,no_dose,COVCKD,L5,0,0,0,609666.62
TEST,20210301,Moderna,1,COVCKD,L5,0,0,0,44912107.35
TEST,20210301,Pfizer,1,COVCKD,L5,0,0,0,9624023
TEST,20210308,none,no_dose,COVCKD,L5,0,0,0,638560.77
TEST,20210308,Pfizer,1,COVCKD,L5,0,0,0,6736816.1
TEST,20210308,Moderna,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVCKD,L5,0,0,0,701751.68
TEST,20210315,Pfizer,1,COVCKD,L5,0,0,0,3454777.49
TEST,20210315,Moderna,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVCKD,L5,0,0,0,728304.44
TEST,20210322,Pfizer,1,COVCKD,L5,0,0,0,3545692.69
TEST,20210322,Moderna,1,COVCKD,L5,0,0,0,14970702.45
TEST,20210322,Pfizer,2,COVCKD,L5,0,0,0,22456053.68
TEST,20210329,none,no_dose,COVCKD,L5,0,0,0,922851.52
TEST,20210329,Pfizer,1,COVCKD,L5,0,0,0,3062189.14
TEST,20210329,Pfizer,2,COVCKD,L5,0,0,0,14970702.45
TEST,20210329,Moderna,1,COVCKD,L5,0,0,0,3742675.61
TEST,20210329,Moderna,2,COVCKD,L5,0,0,0,44912107.35
TEST,20210405,none,no_dose,COVCKD,L5,0,0,0,1151592.5
TEST,20210405,Moderna,1,COVCKD,L5,0,0,0,3368408.05
TEST,20210405,Pfizer,2,COVCKD,L5,0,0,0,6736816.1
TEST,20210405,Pfizer,1,COVCKD,L5,0,0,0,2694726.44
TEST,20210405,AstraZeneca,1,COVCKD,L5,0,0,0,33684080.52
TEST,20210405,Moderna,2,COVCKD,L5,0,0,0,19248046.01
TEST,20210412,none,no_dose,COVCKD,L5,0,0,0,1604003.83
TEST,20210412,Pfizer,1,COVCKD,L5,0,0,0,1772846.34
TEST,20210412,Moderna,1,COVCKD,L5,0,0,0,3208007.67
TEST,20210412,Pfizer,2,COVCKD,L5,0,0,0,6124378.28
TEST,20210412,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210412,Moderna,2,COVCKD,L5,0,0,0,19248046.01
TEST,20210419,Pfizer,1,COVCKD,L5,0,0,0,1464525.24
TEST,20210419,Moderna,1,COVCKD,L5,0,0,0,3286251.76
TEST,20210419,Pfizer,2,COVCKD,L5,0,0,0,4210510.06
TEST,20210419,none,no_dose,COVCKD,L5,0,0,0,2323040.04
TEST,20210419,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210419,Moderna,2,COVCKD,L5,0,0,0,16842040.26
TEST,20210426,Pfizer,1,COVCKD,L5,0,0,0,1727388.74
TEST,20210426,Moderna,1,COVCKD,L5,0,0,0,5182166.23
TEST,20210426,Pfizer,2,COVCKD,L5,0,0,0,2542194.76
TEST,20210426,none,no_dose,COVCKD,L5,0,0,0,3641522.22
TEST,20210426,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210426,Moderna,2,COVCKD,L5,0,0,0,3641522.22
TEST,20210503,Pfizer,1,COVCKD,L5,0,0,0,2641888.67
TEST,20210503,Pfizer,2,COVCKD,L5,0,0,0,1643125.88
TEST,20210503,Moderna,1,COVCKD,L5,0,0,0,6736816.1
TEST,20210503,Moderna,2,COVCKD,L5,0,0,0,3133402.84
TEST,20210503,none,no_dose,COVCKD,L5,0,0,0,3849609.2
TEST,20210503,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210510,Pfizer,2,COVCKD,L5,0,0,0,1283203.07
TEST,20210510,Moderna,2,COVCKD,L5,0,0,0,2749720.86
TEST,20210510,none,no_dose,COVCKD,L5,0,0,0,4210510.06
TEST,20210510,Pfizer,1,COVCKD,L5,0,0,0,4346332.97
TEST,20210510,Moderna,1,COVCKD,L5,0,0,0,9624023
TEST,20210510,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210517,Pfizer,2,COVCKD,L5,0,0,0,1236113.05
TEST,20210517,Moderna,2,COVCKD,L5,0,0,0,2749720.86
TEST,20210517,none,no_dose,COVCKD,L5,0,0,0,4812011.5
TEST,20210517,Pfizer,1,COVCKD,L5,0,0,0,4346332.97
TEST,20210517,Moderna,1,COVCKD,L5,0,0,0,9624023
TEST,20210517,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210524,Pfizer,2,COVCKD,L5,0,0,0,1203002.88
TEST,20210524,Moderna,2,COVCKD,L5,0,0,0,2406005.75
TEST,20210524,none,no_dose,COVCKD,L5,0,0,0,4812011.5
TEST,20210524,Moderna,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210524,AstraZeneca,1,COVCKD,L5,0,0,0,19248046.01
TEST,20210524,Pfizer,1,COVCKD,L5,0,0,0,4812011.5
TEST,20200106,none,no_dose,COVDIAB,L5,0,0,0,44161.36
TEST,20200113,none,no_dose,COVDIAB,L5,0,0,0,44292.02
TEST,20200120,none,no_dose,COVDIAB,L5,0,0,0,44350.34
TEST,20200127,none,no_dose,COVDIAB,L5,0,0,0,44350.34
TEST,20200203,none,no_dose,COVDIAB,L5,0,0,0,44350.34
TEST,20200210,none,no_dose,COVDIAB,L5,0,0,0,44379.55
TEST,20200217,none,no_dose,COVDIAB,L5,0,0,0,44511.5
TEST,20200224,none,no_dose,COVDIAB,L5,0,0,0,44585.15
TEST,20200302,none,no_dose,COVDIAB,L5,0,0,0,44659.04
TEST,20200309,none,no_dose,COVDIAB,L5,0,0,0,44718.33
TEST,20200316,none,no_dose,COVDIAB,L5,0,0,0,44792.66
TEST,20200323,none,no_dose,COVDIAB,L5,0,0,0,44897.14
TEST,20200330,none,no_dose,COVDIAB,L5,0,0,0,45077.39
TEST,20200406,none,no_dose,COVDIAB,L5,0,0,0,45077.39
TEST,20200413,none,no_dose,COVDIAB,L5,0,0,0,45122.68
TEST,20200420,none,no_dose,COVDIAB,L5,0,0,0,45289.52
TEST,20200427,none,no_dose,COVDIAB,L5,1,12297.98,311.36,68519.96
TEST,20200504,none,no_dose,COVDIAB,L5,0,0,0,45396.33
TEST,20200511,none,no_dose,COVDIAB,L5,0,0,0,45396.33
TEST,20200518,none,no_dose,COVDIAB,L5,0,0,0,45534.41
TEST,20200525,none,no_dose,COVDIAB,L5,0,0,0,45719.82
TEST,20200601,none,no_dose,COVDIAB,L5,0,0,0,45719.82
TEST,20200608,none,no_dose,COVDIAB,L5,0,0,0,45719.82
TEST,20200615,none,no_dose,COVDIAB,L5,0,0,0,45719.82
TEST,20200622,none,no_dose,COVDIAB,L5,0,0,0,45875.49
TEST,20200629,none,no_dose,COVDIAB,L5,0,0,0,46079.45
TEST,20200706,none,no_dose,COVDIAB,L5,0,0,0,46237.58
TEST,20200713,none,no_dose,COVDIAB,L5,0,0,0,46380.83
TEST,20200720,none,no_dose,COVDIAB,L5,0,0,0,46380.83
TEST,20200727,none,no_dose,COVDIAB,L5,0,0,0,46380.83
TEST,20200803,none,no_dose,COVDIAB,L5,0,0,0,46396.81
TEST,20200810,none,no_dose,COVDIAB,L5,0,0,0,46492.86
TEST,20200817,none,no_dose,COVDIAB,L5,0,0,0,46557.13
TEST,20200824,none,no_dose,COVDIAB,L5,0,0,0,46637.7
TEST,20200831,none,no_dose,COVDIAB,L5,0,0,0,46750.98
TEST,20200907,none,no_dose,COVDIAB,L5,0,0,0,46832.23
TEST,20200914,none,no_dose,COVDIAB,L5,0,0,0,46832.23
TEST,20200921,none,no_dose,COVDIAB,L5,1,12748.69,322.77,71031.16
TEST,20200928,none,no_dose,COVDIAB,L5,0,0,0,47292.5
TEST,20201005,none,no_dose,COVDIAB,L5,0,0,0,47526.04
TEST,20201012,none,no_dose,COVDIAB,L5,0,0,0,47526.04
TEST,20201019,none,no_dose,COVDIAB,L5,0,0,0,47626.84
TEST,20201026,none,no_dose,COVDIAB,L5,0,0,0,47761.9
TEST,20201102,none,no_dose,COVDIAB,L5,0,0,0,47880.71
TEST,20201109,none,no_dose,COVDIAB,L5,0,0,0,47880.71
TEST,20201116,none,no_dose,COVDIAB,L5,0,0,0,47931.81
TEST,20201123,none,no_dose,COVDIAB,L5,0,0,0,48068.61
TEST,20201130,none,no_dose,COVDIAB,L5,0,0,0,48275.29
TEST,20201207,none,no_dose,COVDIAB,L5,0,0,0,48431.46
TEST,20201214,none,no_dose,COVDIAB,L5,0,0,0,48536.14
TEST,20201221,none,no_dose,COVDIAB,L5,0,0,0,48676.42
TEST,20201228,none,no_dose,COVDIAB,L5,0,0,0,48906.11
TEST,20210104,none,no_dose,COVDIAB,L5,0,0,0,49590.11
TEST,20210104,Pfizer,1,COVDIAB,L5,0,0,0,6124378.28
TEST,20210111,none,no_dose,COVDIAB,L5,0,0,0,50406.41
TEST,20210111,Pfizer,1,COVDIAB,L5,0,0,0,2173166.48
TEST,20210118,none,no_dose,COVDIAB,L5,0,0,0,50595.69
TEST,20210118,Pfizer,1,COVDIAB,L5,0,0,0,2138671.78
TEST,20210118,Moderna,1,COVDIAB,L5,0,0,0,44912107.35
TEST,20210125,none,no_dose,COVDIAB,L5,0,0,0,50786.4
TEST,20210125,Pfizer,1,COVDIAB,L5,0,0,0,2866730.26
TEST,20210125,Pfizer,2,COVDIAB,L5,0,0,0,8421020.13
TEST,20210125,Moderna,1,COVDIAB,L5,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVDIAB,L5,0,0,0,50920.76
TEST,20210201,Pfizer,2,COVDIAB,L5,0,0,0,3368408.05
TEST,20210201,Pfizer,1,COVDIAB,L5,0,0,0,5182166.23
TEST,20210201,Moderna,1,COVDIAB,L5,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVDIAB,L5,0,0,0,51055.82
TEST,20210208,Pfizer,2,COVDIAB,L5,0,0,0,2749720.86
TEST,20210208,Pfizer,1,COVDIAB,L5,0,0,0,6416015.34
TEST,20210208,Moderna,1,COVDIAB,L5,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVDIAB,L5,0,0,0,51172.17
TEST,20210215,Pfizer,2,COVDIAB,L5,0,0,0,2749720.86
TEST,20210215,Pfizer,1,COVDIAB,L5,0,0,0,5389452.88
TEST,20210215,Moderna,1,COVDIAB,L5,0,0,0,33684080.52
TEST,20210215,Moderna,2,COVDIAB,L5,0,0,0,44912107.35
TEST,20210222,none,no_dose,COVDIAB,L5,0,0,0,51662.7
TEST,20210222,Pfizer,2,COVDIAB,L5,0,0,0,2749720.86
TEST,20210222,Pfizer,1,COVDIAB,L5,0,0,0,3454777.49
TEST,20210222,AstraZeneca,1,COVDIAB,L5,0,0,0,22456053.68
TEST,20210222,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVDIAB,L5,1,14250.88,360.8,79400.81
TEST,20210301,Pfizer,2,COVDIAB,L5,0,0,0,2749720.86
TEST,20210301,Pfizer,1,COVDIAB,L5,0,0,0,1623329.18
TEST,20210301,AstraZeneca,1,COVDIAB,L5,0,0,0,19248046.01
TEST,20210301,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVDIAB,L5,0,0,0,53679.81
TEST,20210308,Pfizer,2,COVDIAB,L5,0,0,0,2591083.12
TEST,20210308,Pfizer,1,COVDIAB,L5,0,0,0,1095417.25
TEST,20210308,Moderna,1,COVDIAB,L5,0,0,0,44912107.35
TEST,20210308,AstraZeneca,1,COVDIAB,L5,0,0,0,19248046.01
TEST,20210308,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVDIAB,L5,0,0,0,55722.22
TEST,20210315,Pfizer,2,COVDIAB,L5,0,0,0,2138671.78
TEST,20210315,Moderna,1,COVDIAB,L5,0,0,0,9624023
TEST,20210315,Pfizer,1,COVDIAB,L5,0,0,0,752716.88
TEST,20210315,AstraZeneca,1,COVDIAB,L5,0,0,0,14970702.45
TEST,20210315,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVDIAB,L5,0,0,0,58352.67
TEST,20210322,Pfizer,2,COVDIAB,L5,0,0,0,1374860.43
TEST,20210322,Moderna,1,COVDIAB,L5,0,0,0,2694726.44
TEST,20210322,Pfizer,1,COVDIAB,L5,0,0,0,728304.44
TEST,20210322,AstraZeneca,1,COVDIAB,L5,0,0,0,3962833
TEST,20210322,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVDIAB,L5,0,0,0,63405.33
TEST,20210329,Pfizer,1,COVDIAB,L5,0,0,0,585810.1
TEST,20210329,AstraZeneca,1,COVDIAB,L5,0,0,0,1820761.11
TEST,20210329,Pfizer,2,COVDIAB,L5,0,0,0,969326.06
TEST,20210329,Moderna,1,COVDIAB,L5,0,0,0,1295541.56
TEST,20210329,Moderna,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVDIAB,L5,0,0,0,71744.58
TEST,20210405,Pfizer,1,COVDIAB,L5,0,0,0,389411.34
TEST,20210405,Moderna,1,COVDIAB,L5,0,0,0,1104396.08
TEST,20210405,AstraZeneca,1,COVDIAB,L5,0,0,0,1113523.32
TEST,20210405,Pfizer,2,COVDIAB,L5,0,0,0,744399.57
TEST,20210405,Moderna,2,COVDIAB,L5,0,0,0,11228026.84
TEST,20210412,none,no_dose,COVDIAB,L5,0,0,0,81117.59
TEST,20210412,Pfizer,1,COVDIAB,L5,0,0,0,285458.31
TEST,20210412,Moderna,1,COVDIAB,L5,0,0,0,948847.34
TEST,20210412,AstraZeneca,1,COVDIAB,L5,0,0,0,1013055.05
TEST,20210412,Pfizer,2,COVDIAB,L5,0,0,0,620904.71
TEST,20210412,Moderna,2,COVDIAB,L5,0,0,0,5858100.96
TEST,20210419,none,no_dose,COVDIAB,L5,0,0,0,93631.91
TEST,20210419,Pfizer,1,COVDIAB,L5,0,0,0,229925.46
TEST,20210419,Pfizer,2,COVDIAB,L5,0,0,0,463011.42
TEST,20210419,Moderna,1,COVDIAB,L5,0,0,0,898242.15
TEST,20210419,AstraZeneca,1,COVDIAB,L5,0,0,0,1013055.05
TEST,20210419,Moderna,2,COVDIAB,L5,0,0,0,2866730.26
TEST,20210426,none,no_dose,COVDIAB,L5,0,0,0,106510.93
TEST,20210426,Pfizer,1,COVDIAB,L5,0,0,0,231108.61
TEST,20210426,Pfizer,2,COVDIAB,L5,0,0,0,308321.1
TEST,20210426,Moderna,1,COVDIAB,L5,0,0,0,1113523.32
TEST,20210426,AstraZeneca,1,COVDIAB,L5,0,0,0,990708.25
TEST,20210426,Moderna,2,COVDIAB,L5,0,0,0,1334022.99
TEST,20210503,none,no_dose,COVDIAB,L5,0,0,0,122934.6
TEST,20210503,Pfizer,1,COVDIAB,L5,0,0,0,256640.61
TEST,20210503,Pfizer,2,COVDIAB,L5,0,0,0,226447.6
TEST,20210503,Moderna,1,COVDIAB,L5,0,0,0,1141833.24
TEST,20210503,AstraZeneca,1,COVDIAB,L5,0,0,0,756945.63
TEST,20210503,Moderna,2,COVDIAB,L5,0,0,0,1141833.24
TEST,20210510,none,no_dose,COVDIAB,L5,0,0,0,146931.65
TEST,20210510,Pfizer,1,COVDIAB,L5,0,0,0,257130.39
TEST,20210510,Pfizer,2,COVDIAB,L5,0,0,0,178222.65
TEST,20210510,Moderna,1,COVDIAB,L5,0,0,0,1566701.42
TEST,20210510,Moderna,2,COVDIAB,L5,0,0,0,922851.52
TEST,20210510,AstraZeneca,1,COVDIAB,L5,0,0,0,687430.21
TEST,20210517,none,no_dose,COVDIAB,L5,0,0,0,174982.24
TEST,20210517,Pfizer,1,COVDIAB,L5,0,0,0,251843.59
TEST,20210517,Pfizer,2,COVDIAB,L5,0,0,0,158327.05
TEST,20210517,Moderna,2,COVDIAB,L5,0,0,0,792566.6
TEST,20210517,AstraZeneca,1,COVDIAB,L5,0,0,0,626680.57
TEST,20210517,Moderna,1,COVDIAB,L5,0,0,0,1749822.36
TEST,20210517,AstraZeneca,2,COVDIAB,L5,0,0,0,67368161.03
TEST,20210524,none,no_dose,COVDIAB,L5,0,0,0,202916.15
TEST,20210524,Pfizer,1,COVDIAB,L5,0,0,0,236794.94
TEST,20210524,Pfizer,2,COVDIAB,L5,0,0,0,147899.37
TEST,20210524,Moderna,2,COVDIAB,L5,0,0,0,732262.62
TEST,20210524,AstraZeneca,1,COVDIAB,L5,0,0,0,641601.53
TEST,20210524,Moderna,1,COVDIAB,L5,0,0,0,1981416.5
TEST,20210524,AstraZeneca,2,COVDIAB,L5,0,0,0,19248046.01
TEST,20210524,UKN,1,COVDIAB,L5,0,0,0,26947264.41
TEST,20200106,none,no_dose,COVOBES,L5,0,0,0,1192356.83
TEST,20200113,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200120,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200127,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200203,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200210,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200217,none,no_dose,COVOBES,L5,0,0,0,1203002.88
TEST,20200224,none,no_dose,COVOBES,L5,0,0,0,1224875.66
TEST,20200302,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200309,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200316,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200323,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200330,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200406,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200413,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200420,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200427,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200504,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200511,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200518,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200525,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200601,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200608,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200615,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200622,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200629,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200706,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200713,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200720,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200727,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200803,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200810,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200817,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200824,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200831,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200907,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200914,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200921,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20200928,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201005,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201012,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201019,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201026,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201102,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201109,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201116,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201123,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201130,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201207,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201214,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201221,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20201228,none,no_dose,COVOBES,L5,0,0,0,1283203.07
TEST,20210104,none,no_dose,COVOBES,L5,0,0,0,1295541.56
TEST,20210104,Pfizer,1,COVOBES,L5,0,0,0,134736322.06
TEST,20210111,none,no_dose,COVOBES,L5,0,0,0,1374860.43
TEST,20210111,Pfizer,1,COVOBES,L5,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVOBES,L5,0,0,0,1374860.43
TEST,20210118,Pfizer,1,COVOBES,L5,0,0,0,19248046.01
TEST,20210125,none,no_dose,COVOBES,L5,0,0,0,1374860.43
TEST,20210125,Pfizer,1,COVOBES,L5,0,0,0,33684080.52
TEST,20210125,Pfizer,2,COVOBES,L5,0,0,0,44912107.35
TEST,20210201,none,no_dose,COVOBES,L5,0,0,0,1374860.43
TEST,20210201,Pfizer,2,COVOBES,L5,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVOBES,L5,0,0,0,1374860.43
TEST,20210208,Pfizer,2,COVOBES,L5,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVOBES,L5,0,0,0,1403503.35
TEST,20210215,Pfizer,2,COVOBES,L5,0,0,0,19248046.01
TEST,20210215,AstraZeneca,1,COVOBES,L5,0,0,0,67368161.03
TEST,20210222,none,no_dose,COVOBES,L5,0,0,0,1604003.83
TEST,20210222,Pfizer,2,COVOBES,L5,0,0,0,19248046.01
