datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,8,AstraZeneca,2,1960-1969,L4,0,0,0,13473632.21,50-59
TEST,11,Moderna,2,1950-1959,L4,0,0,0,5182166.23,60-69
TEST,12,Moderna,2,1950-1959,L4,0,0,0,7091385.37,60-69
TEST,13,Moderna,2,1950-1959,L4,0,0,0,9624023,60-69
TEST,14,Moderna,2,1950-1959,L4,0,0,0,9624023,60-69
TEST,15,Moderna,2,1950-1959,L4,0,0,0,12248756.55,60-69
TEST,10,Moderna,2,1960-1969,L4,0,0,0,8421020.13,50-59
TEST,11,Moderna,2,1960-1969,L4,0,0,0,9624023,50-59
TEST,12,Moderna,2,1960-1969,L4,0,0,0,13473632.21,50-59
TEST,13,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,14,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,15,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,16,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,17,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,18,Moderna,2,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,19,Moderna,2,1960-1969,L4,0,0,0,44912107.35,50-59
TEST,23,Pfizer,2,1950-1959,L4,0,0,0,33684080.52,60-69
TEST,16,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,17,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,18,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,19,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,20,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,21,Pfizer,2,<1940,L4,0,0,0,9624023,80+
TEST,22,Pfizer,2,<1940,L4,0,0,0,13473632.21,80+
TEST,16,Moderna,2,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,17,Moderna,2,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,18,Moderna,2,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,19,Moderna,2,1950-1959,L4,0,0,0,22456053.68,60-69
TEST,4,AstraZeneca,2,1950-1959,L4,0,0,0,33684080.52,60-69
TEST,23,Pfizer,2,1970-1979,L4,0,0,0,67368161.03,40-49
TEST,11,Moderna,1,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,12,Moderna,1,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,13,Moderna,1,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,14,Moderna,1,1950-1959,L4,0,0,0,33684080.52,60-69
TEST,23,Pfizer,2,1990+,L4,0,0,0,134736322.06,<30
TEST,18,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,19,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,20,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,21,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,22,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,23,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,24,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,25,Pfizer,1,<1940,L4,0,0,0,19248046.01,80+
TEST,26,Pfizer,1,<1940,L4,0,0,0,134736322.06,80+
TEST,7,Pfizer,1,1970-1979,L4,0,0,0,9624023,40-49
TEST,8,Pfizer,1,1970-1979,L4,0,0,0,9624023,40-49
TEST,9,Pfizer,1,1970-1979,L4,0,0,0,9624023,40-49
TEST,10,Pfizer,1,1970-1979,L4,0,0,0,9624023,40-49
TEST,11,Pfizer,1,1970-1979,L4,0,0,0,9624023,40-49
TEST,12,Pfizer,1,1970-1979,L4,0,0,0,12248756.55,40-49
TEST,13,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,14,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,15,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,16,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,17,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,18,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,19,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,20,Pfizer,1,1970-1979,L4,0,0,0,33684080.52,40-49
TEST,11,Moderna,2,1940-1949,L4,0,0,0,67368161.03,70-79
TEST,14,AstraZeneca,1,1940-1949,L4,0,0,0,67368161.03,70-79
TEST,18,AstraZeneca,1,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,19,AstraZeneca,1,1960-1969,L4,0,0,0,19248046.01,50-59
TEST,20,AstraZeneca,1,1960-1969,L4,0,0,0,33684080.52,50-59
TEST,7,AstraZeneca,2,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,8,AstraZeneca,2,1980-1989,L4,0,0,0,134736322.06,30-39
TEST,6,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,7,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,8,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,9,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,10,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,11,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,12,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,13,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,14,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,15,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,16,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,17,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,18,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,19,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,20,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,21,Moderna,1,1990+,L4,0,0,0,19248046.01,<30
TEST,22,Moderna,1,1990+,L4,0,0,0,44912107.35,<30
TEST,12,Moderna,2,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,13,Moderna,2,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,14,Moderna,2,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,15,Moderna,2,1970-1979,L4,0,0,0,33684080.52,40-49
TEST,0,none,no_dose,<1960,L4,4,544.74,148.42,1394.74,60+
TEST,1,Pfizer,1,<1960,L4,0,0,0,48941.64,60+
TEST,2,Pfizer,1,<1960,L4,0,0,0,49408.26,60+
TEST,3,Pfizer,1,<1960,L4,0,0,0,54860.07,60+
TEST,1,Pfizer,2,<1960,L4,0,0,0,75993.41,60+
TEST,2,Pfizer,2,<1960,L4,0,0,0,79584.36,60+
TEST,3,Pfizer,2,<1960,L4,0,0,0,79867.41,60+
TEST,4,Pfizer,2,<1960,L4,0,0,0,80057.23,60+
TEST,5,Pfizer,2,<1960,L4,0,0,0,84633.37,60+
TEST,6,Pfizer,2,<1960,L4,0,0,0,93243.13,60+
TEST,7,Pfizer,2,<1960,L4,0,0,0,100026.97,60+
TEST,8,Pfizer,2,<1960,L4,0,0,0,116755.91,60+
TEST,9,Pfizer,2,<1960,L4,0,0,0,144103.02,60+
TEST,10,Pfizer,2,<1960,L4,0,0,0,196695.36,60+
TEST,11,Pfizer,2,<1960,L4,0,0,0,261116.9,60+
TEST,12,Pfizer,2,<1960,L4,0,0,0,319280.38,60+
TEST,4,Pfizer,1,<1960,L4,0,0,0,132353.95,60+
TEST,1,AstraZeneca,1,<1960,L4,0,0,0,167374.31,60+
TEST,2,AstraZeneca,1,<1960,L4,0,0,0,167374.31,60+
TEST,3,AstraZeneca,1,<1960,L4,0,0,0,167374.31,60+
TEST,4,AstraZeneca,1,<1960,L4,0,0,0,167374.31,60+
TEST,5,AstraZeneca,1,<1960,L4,0,0,0,172517.7,60+
TEST,6,AstraZeneca,1,<1960,L4,0,0,0,178932.7,60+
TEST,7,AstraZeneca,1,<1960,L4,0,0,0,190037.13,60+
TEST,8,AstraZeneca,1,<1960,L4,0,0,0,219083.45,60+
TEST,9,AstraZeneca,1,<1960,L4,0,0,0,244975.13,60+
TEST,10,AstraZeneca,1,<1960,L4,0,0,0,274972.09,60+
TEST,11,AstraZeneca,1,<1960,L4,0,0,0,292269.68,60+
TEST,12,AstraZeneca,1,<1960,L4,0,0,0,354569.27,60+
TEST,1,AstraZeneca,2,<1960,L4,0,0,0,588368.22,60+
TEST,2,AstraZeneca,2,<1960,L4,0,0,0,1171620.19,60+
TEST,3,AstraZeneca,2,<1960,L4,0,0,0,4491210.74,60+
TEST,13,AstraZeneca,1,<1960,L4,0,0,0,2245605.37,60+
TEST,1,Moderna,1,<1960,L4,0,0,0,437455.59,60+
TEST,2,Moderna,1,<1960,L4,0,0,0,441758.43,60+
TEST,3,Moderna,1,<1960,L4,0,0,0,452135.31,60+
TEST,4,Moderna,1,<1960,L4,0,0,0,491738.4,60+
TEST,5,Moderna,1,<1960,L4,0,0,0,1295541.56,60+
TEST,1,Moderna,2,<1960,L4,0,0,0,583274.12,60+
TEST,2,Moderna,2,<1960,L4,0,0,0,612437.83,60+
TEST,3,Moderna,2,<1960,L4,0,0,0,620904.71,60+
TEST,4,Moderna,2,<1960,L4,0,0,0,673681.61,60+
TEST,5,Moderna,2,<1960,L4,0,0,0,836871.57,60+
TEST,6,Moderna,2,<1960,L4,0,0,0,874911.18,60+
TEST,7,Moderna,2,<1960,L4,0,0,0,898242.15,60+
TEST,8,Moderna,2,<1960,L4,0,0,0,1005494.94,60+
TEST,9,Moderna,2,<1960,L4,0,0,0,1141833.24,60+
TEST,10,Moderna,2,<1960,L4,0,0,0,2245605.37,60+
TEST,5,Pfizer,1,<1960,L4,0,0,0,205704.31,60+
TEST,6,Pfizer,1,<1960,L4,0,0,0,332682.28,60+
TEST,7,Pfizer,1,<1960,L4,0,0,0,626680.57,60+
TEST,8,Pfizer,1,<1960,L4,0,0,0,744399.57,60+
TEST,9,Pfizer,1,<1960,L4,0,0,0,821562.94,60+
TEST,13,Pfizer,2,<1960,L4,0,0,0,391675.35,60+
TEST,14,Pfizer,2,<1960,L4,0,0,0,748535.12,60+
TEST,15,Pfizer,2,<1960,L4,0,0,0,1247558.54,60+
TEST,16,Pfizer,2,<1960,L4,0,0,0,1433365.13,60+
TEST,17,Pfizer,2,<1960,L4,0,0,0,1604003.83,60+
TEST,18,Pfizer,2,<1960,L4,0,0,0,1897694.68,60+
TEST,19,Pfizer,2,<1960,L4,0,0,0,2138671.78,60+
TEST,20,Pfizer,2,<1960,L4,0,0,0,2138671.78,60+
TEST,21,Pfizer,2,<1960,L4,0,0,0,2866730.26,60+
TEST,1,UKN,1,<1960,L4,0,0,0,1132238,60+
TEST,2,UKN,1,<1960,L4,0,0,0,1132238,60+
TEST,3,UKN,1,<1960,L4,0,0,0,1259217.96,60+
TEST,4,UKN,1,<1960,L4,0,0,0,1663411.38,60+
TEST,5,UKN,1,<1960,L4,0,0,0,1749822.36,60+
TEST,6,UKN,1,<1960,L4,0,0,0,1820761.11,60+
TEST,10,Pfizer,1,<1960,L4,0,0,0,935668.9,60+
TEST,11,Pfizer,1,<1960,L4,0,0,0,1403503.35,60+
TEST,12,Pfizer,1,<1960,L4,0,0,0,1663411.38,60+
TEST,13,Pfizer,1,<1960,L4,0,0,0,2495117.08,60+
TEST,14,Pfizer,1,<1960,L4,0,0,0,4812011.5,60+
TEST,15,Pfizer,1,<1960,L4,0,0,0,4812011.5,60+
TEST,16,Pfizer,1,<1960,L4,0,0,0,7091385.37,60+
TEST,17,Pfizer,1,<1960,L4,0,0,0,16842040.26,60+
TEST,7,UKN,1,<1960,L4,0,0,0,1924804.6,60+
TEST,8,UKN,1,<1960,L4,0,0,0,2694726.44,60+
TEST,9,UKN,1,<1960,L4,0,0,0,3849609.2,60+
TEST,22,Pfizer,2,<1960,L4,0,0,0,5389452.88,60+
TEST,10,UKN,1,<1960,L4,0,0,0,16842040.26,60+
TEST,6,Moderna,1,<1960,L4,0,0,0,1871337.81,60+
TEST,7,Moderna,1,<1960,L4,0,0,0,3368408.05,60+
TEST,8,Moderna,1,<1960,L4,0,0,0,6124378.28,60+
TEST,9,Moderna,1,<1960,L4,0,0,0,6416015.34,60+
TEST,10,Moderna,1,<1960,L4,0,0,0,11228026.84,60+
TEST,11,Moderna,2,<1960,L4,0,0,0,4812011.5,60+
TEST,12,Moderna,2,<1960,L4,0,0,0,7091385.37,60+
TEST,13,Moderna,2,<1960,L4,0,0,0,9624023,60+
TEST,14,Moderna,2,<1960,L4,0,0,0,9624023,60+
TEST,15,Moderna,2,<1960,L4,0,0,0,12248756.55,60+
TEST,23,Pfizer,2,<1960,L4,0,0,0,33684080.52,60+
TEST,16,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,17,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,18,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,19,Moderna,2,<1960,L4,0,0,0,22456053.68,60+
TEST,4,AstraZeneca,2,<1960,L4,0,0,0,33684080.52,60+
TEST,11,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,12,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,13,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,14,Moderna,1,<1960,L4,0,0,0,33684080.52,60+
TEST,18,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,19,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,21,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,22,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,23,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,24,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,25,Pfizer,1,<1960,L4,0,0,0,19248046.01,60+
TEST,26,Pfizer,1,<1960,L4,0,0,0,134736322.06,60+
TEST,14,AstraZeneca,1,<1960,L4,0,0,0,67368161.03,60+
TEST,0,none,no_dose,1960-1969,L5,0,0,0,1026.12,50-59
TEST,1,Pfizer,1,1960-1969,L5,0,0,0,134736.32,50-59
TEST,2,Pfizer,1,1960-1969,L5,0,0,0,161748.29,50-59
TEST,3,Pfizer,1,1960-1969,L5,0,0,0,213190.38,50-59
TEST,4,Pfizer,1,1960-1969,L5,0,0,0,359296.86,50-59
TEST,5,Pfizer,1,1960-1969,L5,0,0,0,463011.42,50-59
TEST,6,Pfizer,1,1960-1969,L5,0,0,0,990708.25,50-59
TEST,1,Pfizer,2,1960-1969,L5,0,0,0,1044467.61,50-59
TEST,0,none,no_dose,1970-1979,L5,0,0,0,1172.74,40-49
TEST,1,Pfizer,1,1970-1979,L5,0,0,0,221970.88,40-49
TEST,2,Pfizer,1,1970-1979,L5,0,0,0,257622.03,40-49
TEST,3,Pfizer,1,1970-1979,L5,0,0,0,326238.07,40-49
TEST,4,Pfizer,1,1970-1979,L5,0,0,0,667011.5,40-49
TEST,5,Pfizer,1,1970-1979,L5,0,0,0,1433365.13,40-49
TEST,6,Pfizer,1,1970-1979,L5,0,0,0,2173166.48,40-49
TEST,0,none,no_dose,1940-1949,L5,3,1325.5,273.35,3873.67,70-79
TEST,1,Pfizer,1,1940-1949,L5,0,0,0,201098.99,70-79
TEST,2,Pfizer,1,1940-1949,L5,0,0,0,205390.73,70-79
TEST,3,Pfizer,1,1940-1949,L5,0,0,0,229533.77,70-79
TEST,0,none,no_dose,1980-1989,L5,0,0,0,1783.43,30-39
TEST,1,Moderna,1,1980-1989,L5,0,0,0,1044467.61,30-39
TEST,0,none,no_dose,1990+,L5,0,0,0,880,<30
TEST,0,none,no_dose,<1940,L5,1,477.33,12.09,2659.53,80+
TEST,1,Pfizer,1,<1940,L5,0,0,0,115455.29,80+
TEST,2,Pfizer,1,<1940,L5,0,0,0,116051.96,80+
TEST,3,Pfizer,1,<1940,L5,0,0,0,131578.44,80+
TEST,1,Pfizer,2,<1940,L5,0,0,0,137066.45,80+
TEST,2,Pfizer,2,<1940,L5,0,0,0,138475.15,80+
TEST,3,Pfizer,2,<1940,L5,0,0,0,138475.15,80+
TEST,4,Pfizer,2,<1940,L5,0,0,0,138475.15,80+
TEST,5,Pfizer,2,<1940,L5,0,0,0,138475.15,80+
TEST,6,Pfizer,2,<1940,L5,0,0,0,138475.15,80+
TEST,7,Pfizer,2,<1940,L5,0,0,0,141381.24,80+
TEST,8,Pfizer,2,<1940,L5,0,0,0,148224.78,80+
TEST,9,Pfizer,2,<1940,L5,0,0,0,175666.65,80+
TEST,10,Pfizer,2,<1940,L5,0,0,0,237630.2,80+
TEST,11,Pfizer,2,<1940,L5,0,0,0,326238.07,80+
TEST,12,Pfizer,2,<1940,L5,0,0,0,415852.85,80+
TEST,0,none,no_dose,1950-1959,L5,0,0,0,1235.92,60-69
TEST,1,Pfizer,1,1950-1959,L5,0,0,0,147092.05,60-69
TEST,2,Pfizer,1,1950-1959,L5,0,0,0,148061.89,60-69
TEST,3,Pfizer,1,1950-1959,L5,0,0,0,159451.27,60-69
TEST,4,Pfizer,1,1950-1959,L5,0,0,0,260108.73,60-69
TEST,1,Pfizer,2,1950-1959,L5,0,0,0,404613.58,60-69
TEST,2,Pfizer,2,1950-1959,L5,0,0,0,484663.03,60-69
TEST,3,Pfizer,2,1950-1959,L5,0,0,0,493539.64,60-69
TEST,4,Pfizer,2,1950-1959,L5,0,0,0,493539.64,60-69
TEST,5,Pfizer,2,1950-1959,L5,0,0,0,570916.62,60-69
TEST,1,Pfizer,2,1970-1979,L5,0,0,0,874911.18,40-49
TEST,2,Pfizer,2,1970-1979,L5,0,0,0,1028521.54,40-49
TEST,3,Pfizer,2,1970-1979,L5,0,0,0,1069335.89,40-49
TEST,4,Pfizer,2,1970-1979,L5,0,0,0,1069335.89,40-49
TEST,5,Pfizer,2,1970-1979,L5,0,0,0,1069335.89,40-49
TEST,6,Pfizer,2,1970-1979,L5,0,0,0,1104396.08,40-49
TEST,7,Pfizer,2,1970-1979,L5,0,0,0,1132238,40-49
TEST,8,Pfizer,2,1970-1979,L5,0,0,0,1203002.88,40-49
TEST,9,Pfizer,2,1970-1979,L5,0,0,0,1283203.07,40-49
TEST,10,Pfizer,2,1970-1979,L5,0,0,0,1283203.07,40-49
TEST,11,Pfizer,2,1970-1979,L5,0,0,0,1283203.07,40-49
TEST,12,Pfizer,2,1970-1979,L5,0,0,0,1320944.33,40-49
TEST,13,Pfizer,2,1970-1979,L5,0,0,0,1464525.24,40-49
TEST,14,Pfizer,2,1970-1979,L5,0,0,0,1480618.92,40-49
TEST,15,Pfizer,2,1970-1979,L5,0,0,0,1604003.83,40-49
TEST,16,Pfizer,2,1970-1979,L5,0,0,0,1871337.81,40-49
TEST,17,Pfizer,2,1970-1979,L5,0,0,0,2406005.75,40-49
TEST,18,Pfizer,2,1970-1979,L5,0,0,0,2406005.75,40-49
TEST,19,Pfizer,2,1970-1979,L5,0,0,0,2406005.75,40-49
TEST,20,Pfizer,2,1970-1979,L5,0,0,0,2495117.08,40-49
TEST,21,Pfizer,2,1970-1979,L5,0,0,0,3133402.84,40-49
TEST,1,AstraZeneca,1,1940-1949,L5,0,0,0,300750.72,70-79
TEST,2,AstraZeneca,1,1940-1949,L5,0,0,0,300750.72,70-79
TEST,3,AstraZeneca,1,1940-1949,L5,0,0,0,300750.72,70-79
TEST,4,AstraZeneca,1,1940-1949,L5,0,0,0,300750.72,70-79
TEST,5,AstraZeneca,1,1940-1949,L5,0,0,0,300750.72,70-79
TEST,6,AstraZeneca,1,1940-1949,L5,0,0,0,304145.2,70-79
TEST,7,AstraZeneca,1,1940-1949,L5,0,0,0,305524.54,70-79
TEST,8,AstraZeneca,1,1940-1949,L5,0,0,0,305524.54,70-79
TEST,9,AstraZeneca,1,1940-1949,L5,0,0,0,332682.28,70-79
TEST,10,AstraZeneca,1,1940-1949,L5,0,0,0,363170.68,70-79
TEST,11,AstraZeneca,1,1940-1949,L5,0,0,0,384960.92,70-79
TEST,12,AstraZeneca,1,1940-1949,L5,0,0,0,459850.93,70-79
TEST,1,AstraZeneca,2,1940-1949,L5,0,0,0,712890.59,70-79
TEST,2,AstraZeneca,2,1940-1949,L5,0,0,0,1433365.13,70-79
TEST,3,AstraZeneca,2,1940-1949,L5,0,0,0,8982421.47,70-79
TEST,13,AstraZeneca,1,1940-1949,L5,0,0,0,2994140.49,70-79
TEST,1,Moderna,1,1950-1959,L5,0,0,0,663725.72,60-69
TEST,2,Moderna,1,1950-1959,L5,0,0,0,663725.72,60-69
TEST,3,Moderna,1,1950-1959,L5,0,0,0,673681.61,60-69
TEST,4,Moderna,1,1950-1959,L5,0,0,0,744399.57,60-69
TEST,5,Moderna,1,1950-1959,L5,0,0,0,1820761.11,60-69
TEST,1,Moderna,2,1950-1959,L5,0,0,0,874911.18,60-69
TEST,2,Moderna,2,1950-1959,L5,0,0,0,942212.04,60-69
TEST,3,Moderna,2,1950-1959,L5,0,0,0,962402.3,60-69
TEST,4,Moderna,2,1950-1959,L5,0,0,0,1069335.89,60-69
TEST,5,Moderna,2,1950-1959,L5,0,0,0,1308119.63,60-69
TEST,6,Moderna,2,1950-1959,L5,0,0,0,1374860.43,60-69
TEST,7,Moderna,2,1950-1959,L5,0,0,0,1433365.13,60-69
TEST,8,Moderna,2,1950-1959,L5,0,0,0,1663411.38,60-69
TEST,9,Moderna,2,1950-1959,L5,0,0,0,1924804.6,60-69
TEST,10,Moderna,2,1950-1959,L5,0,0,0,3641522.22,60-69
TEST,2,Moderna,1,1980-1989,L5,0,0,0,1403503.35,30-39
TEST,3,Moderna,1,1980-1989,L5,0,0,0,3286251.76,30-39
TEST,4,Moderna,1,1980-1989,L5,0,0,0,8421020.13,30-39
TEST,1,Moderna,2,1980-1989,L5,0,0,0,9624023,30-39
TEST,2,Moderna,2,1980-1989,L5,0,0,0,9624023,30-39
TEST,3,Moderna,2,1980-1989,L5,0,0,0,9624023,30-39
TEST,4,Moderna,2,1980-1989,L5,0,0,0,12248756.55,30-39
TEST,1,Pfizer,1,1980-1989,L5,0,0,0,426380.77,30-39
TEST,2,Pfizer,1,1980-1989,L5,0,0,0,508438.95,30-39
TEST,3,Pfizer,1,1980-1989,L5,0,0,0,797256.34,30-39
TEST,4,Pfizer,1,<1940,L5,0,0,0,469464.54,80+
TEST,5,Pfizer,1,<1940,L5,0,0,0,769921.84,80+
TEST,6,Pfizer,1,<1940,L5,0,0,0,787931.71,80+
TEST,7,Pfizer,1,<1940,L5,0,0,0,847398.25,80+
TEST,8,Pfizer,1,<1940,L5,0,0,0,904270.62,80+
TEST,9,Pfizer,1,<1940,L5,0,0,0,955576.75,80+
TEST,5,Pfizer,1,1950-1959,L5,0,0,0,376358.44,60-69
TEST,1,Moderna,1,1990+,L5,0,0,0,1749822.36,<30
TEST,2,Moderna,1,1990+,L5,0,0,0,1981416.5,<30
TEST,4,Pfizer,1,1940-1949,L5,0,0,0,632564.89,70-79
TEST,5,Pfizer,1,1940-1949,L5,0,0,0,1104396.08,70-79
TEST,6,Pfizer,1,1940-1949,L5,0,0,0,1820761.11,70-79
TEST,1,AstraZeneca,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,2,AstraZeneca,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,3,AstraZeneca,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,4,AstraZeneca,1,1960-1969,L5,0,0,0,590948.78,50-59
TEST,5,AstraZeneca,1,1960-1969,L5,0,0,0,657250.35,50-59
TEST,6,AstraZeneca,1,1960-1969,L5,0,0,0,806804.32,50-59
TEST,7,AstraZeneca,1,1960-1969,L5,0,0,0,910380.55,50-59
TEST,8,AstraZeneca,1,1960-1969,L5,0,0,0,1013055.05,50-59
TEST,9,AstraZeneca,1,1960-1969,L5,0,0,0,1013055.05,50-59
TEST,10,AstraZeneca,1,1960-1969,L5,0,0,0,1013055.05,50-59
TEST,11,AstraZeneca,1,1960-1969,L5,0,0,0,1013055.05,50-59
TEST,12,AstraZeneca,1,1960-1969,L5,0,0,0,1122802.68,50-59
TEST,13,AstraZeneca,1,1960-1969,L5,0,0,0,3208007.67,50-59
TEST,14,AstraZeneca,1,1960-1969,L5,0,0,0,6416015.34,50-59
TEST,15,AstraZeneca,1,1960-1969,L5,0,0,0,6416015.34,50-59
TEST,16,AstraZeneca,1,1960-1969,L5,0,0,0,6736816.1,50-59
TEST,17,AstraZeneca,1,1960-1969,L5,0,0,0,13473632.21,50-59
TEST,1,Pfizer,1,1990+,L5,0,0,0,418435.78,<30
TEST,2,Pfizer,1,1990+,L5,0,0,0,573346.05,<30
TEST,2,Pfizer,2,1960-1969,L5,0,0,0,1203002.88,50-59
TEST,3,Pfizer,2,1960-1969,L5,0,0,0,1203002.88,50-59
TEST,4,Pfizer,2,1960-1969,L5,0,0,0,1203002.88,50-59
TEST,5,Pfizer,2,1960-1969,L5,0,0,0,1548693.36,50-59
TEST,6,Pfizer,2,1960-1969,L5,0,0,0,1845703.04,50-59
TEST,7,Pfizer,2,1960-1969,L5,0,0,0,1952700.32,50-59
TEST,8,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,9,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,10,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,11,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,12,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,13,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,14,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,15,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,16,Pfizer,2,1960-1969,L5,0,0,0,2138671.78,50-59
TEST,17,Pfizer,2,1960-1969,L5,0,0,0,2749720.86,50-59
TEST,18,Pfizer,2,1960-1969,L5,0,0,0,3208007.67,50-59
TEST,19,Pfizer,2,1960-1969,L5,0,0,0,3849609.2,50-59
TEST,20,Pfizer,2,1960-1969,L5,0,0,0,3849609.2,50-59
TEST,21,Pfizer,2,1960-1969,L5,0,0,0,5182166.23,50-59
TEST,22,Pfizer,2,1960-1969,L5,0,0,0,6736816.1,50-59
TEST,6,Pfizer,1,1950-1959,L5,0,0,0,842102.01,60-69
TEST,7,Pfizer,1,1950-1959,L5,0,0,0,3849609.2,60-69
TEST,1,Moderna,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,2,Moderna,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,3,Moderna,1,1960-1969,L5,0,0,0,583274.12,50-59
TEST,4,Moderna,1,1960-1969,L5,0,0,0,635548.69,50-59
TEST,5,Moderna,1,1960-1969,L5,0,0,0,1060915.92,50-59
TEST,6,Moderna,1,1960-1969,L5,0,0,0,2041459.43,50-59
TEST,7,Moderna,1,1960-1969,L5,0,0,0,6124378.28,50-59
TEST,8,Moderna,1,1960-1969,L5,0,0,0,6416015.34,50-59
TEST,9,Moderna,1,1960-1969,L5,0,0,0,6416015.34,50-59
TEST,10,Moderna,1,1960-1969,L5,0,0,0,8421020.13,50-59
TEST,11,Moderna,1,1960-1969,L5,0,0,0,9624023,50-59
TEST,12,Moderna,1,1960-1969,L5,0,0,0,9624023,50-59
TEST,13,Moderna,1,1960-1969,L5,0,0,0,13473632.21,50-59
TEST,14,Moderna,1,1960-1969,L5,0,0,0,19248046.01,50-59
TEST,15,Moderna,1,1960-1969,L5,0,0,0,22456053.68,50-59
