datasource,week,vx_manufacturer,dose,birth_cohort,percentage,ageband
TEST,20201214,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,Moderna,1,1940-1949,0,70-79
TEST,20201214,Moderna,1,1950-1959,0,60-69
TEST,20201214,Moderna,1,1960-1969,0,50-59
TEST,20201214,Moderna,1,1970-1979,0,40-49
TEST,20201214,Moderna,1,1980-1989,0,30-39
TEST,20201214,Moderna,1,1990+,0,<30
TEST,20201214,Moderna,1,<1940,0,80+
TEST,20201214,Moderna,1,<1960,0,60+
TEST,20201214,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,Moderna,2,1940-1949,0,70-79
TEST,20201214,Moderna,2,1950-1959,0,60-69
TEST,20201214,Moderna,2,1960-1969,0,50-59
TEST,20201214,Moderna,2,1970-1979,0,40-49
TEST,20201214,Moderna,2,1980-1989,0,30-39
TEST,20201214,Moderna,2,1990+,0,<30
TEST,20201214,Moderna,2,<1940,0,80+
TEST,20201214,Moderna,2,<1960,0,60+
TEST,20201214,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,Pfizer,1,1940-1949,0,70-79
TEST,20201214,Pfizer,1,1950-1959,0,60-69
TEST,20201214,Pfizer,1,1960-1969,0,50-59
TEST,20201214,Pfizer,1,1970-1979,0,40-49
TEST,20201214,Pfizer,1,1980-1989,0,30-39
TEST,20201214,Pfizer,1,1990+,0,<30
TEST,20201214,Pfizer,1,<1940,0,80+
TEST,20201214,Pfizer,1,<1960,0,60+
TEST,20201214,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,Pfizer,2,1940-1949,0,70-79
TEST,20201214,Pfizer,2,1950-1959,0,60-69
TEST,20201214,Pfizer,2,1960-1969,0,50-59
TEST,20201214,Pfizer,2,1970-1979,0,40-49
TEST,20201214,Pfizer,2,1980-1989,0,30-39
TEST,20201214,Pfizer,2,1990+,0,<30
TEST,20201214,Pfizer,2,<1940,0,80+
TEST,20201214,Pfizer,2,<1960,0,60+
TEST,20201214,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,UKN,1,1940-1949,0,70-79
TEST,20201214,UKN,1,1950-1959,0,60-69
TEST,20201214,UKN,1,1960-1969,0,50-59
TEST,20201214,UKN,1,1970-1979,0,40-49
TEST,20201214,UKN,1,1980-1989,0,30-39
TEST,20201214,UKN,1,1990+,0,<30
TEST,20201214,UKN,1,<1940,0,80+
TEST,20201214,UKN,1,<1960,0,60+
TEST,20201214,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201214,UKN,2,1940-1949,0,70-79
TEST,20201214,UKN,2,1950-1959,0,60-69
TEST,20201214,UKN,2,1960-1969,0,50-59
TEST,20201214,UKN,2,1970-1979,0,40-49
TEST,20201214,UKN,2,1980-1989,0,30-39
TEST,20201214,UKN,2,1990+,0,<30
TEST,20201214,UKN,2,<1940,0,80+
TEST,20201214,UKN,2,<1960,0,60+
TEST,20201214,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,AstraZeneca,1,1940-1949,0,70-79
TEST,20201221,AstraZeneca,1,1950-1959,0,60-69
TEST,20201221,AstraZeneca,1,1960-1969,0,50-59
TEST,20201221,AstraZeneca,1,1970-1979,0,40-49
TEST,20201221,AstraZeneca,1,1980-1989,0,30-39
TEST,20201221,AstraZeneca,1,1990+,0,<30
TEST,20201221,AstraZeneca,1,<1940,0,80+
TEST,20201221,AstraZeneca,1,<1960,0,60+
TEST,20201221,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,AstraZeneca,2,1940-1949,0,70-79
TEST,20201221,AstraZeneca,2,1950-1959,0,60-69
TEST,20201221,AstraZeneca,2,1960-1969,0,50-59
TEST,20201221,AstraZeneca,2,1970-1979,0,40-49
TEST,20201221,AstraZeneca,2,1980-1989,0,30-39
TEST,20201221,AstraZeneca,2,1990+,0,<30
TEST,20201221,AstraZeneca,2,<1940,0,80+
TEST,20201221,AstraZeneca,2,<1960,0,60+
TEST,20201221,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,J&J,1,1940-1949,0,70-79
TEST,20201221,J&J,1,1950-1959,0,60-69
TEST,20201221,J&J,1,1960-1969,0,50-59
TEST,20201221,J&J,1,1970-1979,0,40-49
TEST,20201221,J&J,1,1980-1989,0,30-39
TEST,20201221,J&J,1,1990+,0,<30
TEST,20201221,J&J,1,<1940,0,80+
TEST,20201221,J&J,1,<1960,0,60+
TEST,20201221,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,J&J,2,1940-1949,0,70-79
TEST,20201221,J&J,2,1950-1959,0,60-69
TEST,20201221,J&J,2,1960-1969,0,50-59
TEST,20201221,J&J,2,1970-1979,0,40-49
TEST,20201221,J&J,2,1980-1989,0,30-39
TEST,20201221,J&J,2,1990+,0,<30
TEST,20201221,J&J,2,<1940,0,80+
TEST,20201221,J&J,2,<1960,0,60+
TEST,20201221,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,Moderna,1,1940-1949,0,70-79
TEST,20201221,Moderna,1,1950-1959,0,60-69
TEST,20201221,Moderna,1,1960-1969,0,50-59
TEST,20201221,Moderna,1,1970-1979,0,40-49
TEST,20201221,Moderna,1,1980-1989,0,30-39
TEST,20201221,Moderna,1,1990+,0,<30
TEST,20201221,Moderna,1,<1940,0,80+
TEST,20201221,Moderna,1,<1960,0,60+
TEST,20201221,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,Moderna,2,1940-1949,0,70-79
TEST,20201221,Moderna,2,1950-1959,0,60-69
TEST,20201221,Moderna,2,1960-1969,0,50-59
TEST,20201221,Moderna,2,1970-1979,0,40-49
TEST,20201221,Moderna,2,1980-1989,0,30-39
TEST,20201221,Moderna,2,1990+,0,<30
TEST,20201221,Moderna,2,<1940,0,80+
TEST,20201221,Moderna,2,<1960,0,60+
TEST,20201221,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,Pfizer,1,1940-1949,0,70-79
TEST,20201221,Pfizer,1,1950-1959,0,60-69
TEST,20201221,Pfizer,1,1960-1969,0,50-59
TEST,20201221,Pfizer,1,1970-1979,0,40-49
TEST,20201221,Pfizer,1,1980-1989,0,30-39
TEST,20201221,Pfizer,1,1990+,0,<30
TEST,20201221,Pfizer,1,<1940,0,80+
TEST,20201221,Pfizer,1,<1960,0,60+
TEST,20201221,Pfizer,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,Pfizer,2,1940-1949,0,70-79
TEST,20201221,Pfizer,2,1950-1959,0,60-69
TEST,20201221,Pfizer,2,1960-1969,0,50-59
TEST,20201221,Pfizer,2,1970-1979,0,40-49
TEST,20201221,Pfizer,2,1980-1989,0,30-39
TEST,20201221,Pfizer,2,1990+,0,<30
TEST,20201221,Pfizer,2,<1940,0,80+
TEST,20201221,Pfizer,2,<1960,0,60+
TEST,20201221,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,UKN,1,1940-1949,0,70-79
TEST,20201221,UKN,1,1950-1959,0,60-69
TEST,20201221,UKN,1,1960-1969,0,50-59
TEST,20201221,UKN,1,1970-1979,0,40-49
TEST,20201221,UKN,1,1980-1989,0,30-39
TEST,20201221,UKN,1,1990+,0,<30
TEST,20201221,UKN,1,<1940,0,80+
TEST,20201221,UKN,1,<1960,0,60+
TEST,20201221,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201221,UKN,2,1940-1949,0,70-79
TEST,20201221,UKN,2,1950-1959,0,60-69
TEST,20201221,UKN,2,1960-1969,0,50-59
TEST,20201221,UKN,2,1970-1979,0,40-49
TEST,20201221,UKN,2,1980-1989,0,30-39
TEST,20201221,UKN,2,1990+,0,<30
TEST,20201221,UKN,2,<1940,0,80+
TEST,20201221,UKN,2,<1960,0,60+
TEST,20201221,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,AstraZeneca,1,1940-1949,0,70-79
TEST,20201228,AstraZeneca,1,1950-1959,0,60-69
TEST,20201228,AstraZeneca,1,1960-1969,0,50-59
TEST,20201228,AstraZeneca,1,1970-1979,0,40-49
TEST,20201228,AstraZeneca,1,1980-1989,0,30-39
TEST,20201228,AstraZeneca,1,1990+,0,<30
TEST,20201228,AstraZeneca,1,<1940,0,80+
TEST,20201228,AstraZeneca,1,<1960,0,60+
TEST,20201228,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,AstraZeneca,2,1940-1949,0,70-79
TEST,20201228,AstraZeneca,2,1950-1959,0,60-69
TEST,20201228,AstraZeneca,2,1960-1969,0,50-59
TEST,20201228,AstraZeneca,2,1970-1979,0,40-49
TEST,20201228,AstraZeneca,2,1980-1989,0,30-39
TEST,20201228,AstraZeneca,2,1990+,0,<30
TEST,20201228,AstraZeneca,2,<1940,0,80+
TEST,20201228,AstraZeneca,2,<1960,0,60+
TEST,20201228,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,J&J,1,1940-1949,0,70-79
TEST,20201228,J&J,1,1950-1959,0,60-69
TEST,20201228,J&J,1,1960-1969,0,50-59
TEST,20201228,J&J,1,1970-1979,0,40-49
TEST,20201228,J&J,1,1980-1989,0,30-39
TEST,20201228,J&J,1,1990+,0,<30
TEST,20201228,J&J,1,<1940,0,80+
TEST,20201228,J&J,1,<1960,0,60+
TEST,20201228,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,J&J,2,1940-1949,0,70-79
TEST,20201228,J&J,2,1950-1959,0,60-69
TEST,20201228,J&J,2,1960-1969,0,50-59
TEST,20201228,J&J,2,1970-1979,0,40-49
TEST,20201228,J&J,2,1980-1989,0,30-39
TEST,20201228,J&J,2,1990+,0,<30
TEST,20201228,J&J,2,<1940,0,80+
TEST,20201228,J&J,2,<1960,0,60+
TEST,20201228,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,Moderna,1,1940-1949,0,70-79
TEST,20201228,Moderna,1,1950-1959,0,60-69
TEST,20201228,Moderna,1,1960-1969,0,50-59
TEST,20201228,Moderna,1,1970-1979,0,40-49
TEST,20201228,Moderna,1,1980-1989,0,30-39
TEST,20201228,Moderna,1,1990+,0,<30
TEST,20201228,Moderna,1,<1940,0,80+
TEST,20201228,Moderna,1,<1960,0,60+
TEST,20201228,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,Moderna,2,1940-1949,0,70-79
TEST,20201228,Moderna,2,1950-1959,0,60-69
TEST,20201228,Moderna,2,1960-1969,0,50-59
TEST,20201228,Moderna,2,1970-1979,0,40-49
TEST,20201228,Moderna,2,1980-1989,0,30-39
TEST,20201228,Moderna,2,1990+,0,<30
TEST,20201228,Moderna,2,<1940,0,80+
TEST,20201228,Moderna,2,<1960,0,60+
TEST,20201228,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,Pfizer,1,1940-1949,0,70-79
TEST,20201228,Pfizer,1,1950-1959,0.725,60-69
TEST,20201228,Pfizer,1,1960-1969,0.535,50-59
TEST,20201228,Pfizer,1,1970-1979,0,40-49
TEST,20201228,Pfizer,1,1980-1989,1.266,30-39
TEST,20201228,Pfizer,1,1990+,0,<30
TEST,20201228,Pfizer,1,<1940,0.46,80+
TEST,20201228,Pfizer,1,<1960,0.344,60+
TEST,20201228,Pfizer,1,all_birth_cohorts,0.357,all_birth_cohorts
TEST,20201228,Pfizer,2,1940-1949,0,70-79
TEST,20201228,Pfizer,2,1950-1959,0,60-69
TEST,20201228,Pfizer,2,1960-1969,0,50-59
TEST,20201228,Pfizer,2,1970-1979,0,40-49
TEST,20201228,Pfizer,2,1980-1989,0,30-39
TEST,20201228,Pfizer,2,1990+,0,<30
TEST,20201228,Pfizer,2,<1940,0,80+
TEST,20201228,Pfizer,2,<1960,0,60+
TEST,20201228,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,UKN,1,1940-1949,0,70-79
TEST,20201228,UKN,1,1950-1959,0,60-69
TEST,20201228,UKN,1,1960-1969,0,50-59
TEST,20201228,UKN,1,1970-1979,0,40-49
TEST,20201228,UKN,1,1980-1989,0,30-39
TEST,20201228,UKN,1,1990+,0,<30
TEST,20201228,UKN,1,<1940,0,80+
TEST,20201228,UKN,1,<1960,0,60+
TEST,20201228,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20201228,UKN,2,1940-1949,0,70-79
TEST,20201228,UKN,2,1950-1959,0,60-69
TEST,20201228,UKN,2,1960-1969,0,50-59
TEST,20201228,UKN,2,1970-1979,0,40-49
TEST,20201228,UKN,2,1980-1989,0,30-39
TEST,20201228,UKN,2,1990+,0,<30
TEST,20201228,UKN,2,<1940,0,80+
TEST,20201228,UKN,2,<1960,0,60+
TEST,20201228,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,AstraZeneca,1,1940-1949,0,70-79
TEST,20210104,AstraZeneca,1,1950-1959,0,60-69
TEST,20210104,AstraZeneca,1,1960-1969,0,50-59
TEST,20210104,AstraZeneca,1,1970-1979,0,40-49
TEST,20210104,AstraZeneca,1,1980-1989,0,30-39
TEST,20210104,AstraZeneca,1,1990+,0,<30
TEST,20210104,AstraZeneca,1,<1940,0,80+
TEST,20210104,AstraZeneca,1,<1960,0,60+
TEST,20210104,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,AstraZeneca,2,1940-1949,0,70-79
TEST,20210104,AstraZeneca,2,1950-1959,0,60-69
TEST,20210104,AstraZeneca,2,1960-1969,0,50-59
TEST,20210104,AstraZeneca,2,1970-1979,0,40-49
TEST,20210104,AstraZeneca,2,1980-1989,0,30-39
TEST,20210104,AstraZeneca,2,1990+,0,<30
TEST,20210104,AstraZeneca,2,<1940,0,80+
TEST,20210104,AstraZeneca,2,<1960,0,60+
TEST,20210104,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,J&J,1,1940-1949,0,70-79
TEST,20210104,J&J,1,1950-1959,0,60-69
TEST,20210104,J&J,1,1960-1969,0,50-59
TEST,20210104,J&J,1,1970-1979,0,40-49
TEST,20210104,J&J,1,1980-1989,0,30-39
TEST,20210104,J&J,1,1990+,0,<30
TEST,20210104,J&J,1,<1940,0,80+
TEST,20210104,J&J,1,<1960,0,60+
TEST,20210104,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,J&J,2,1940-1949,0,70-79
TEST,20210104,J&J,2,1950-1959,0,60-69
TEST,20210104,J&J,2,1960-1969,0,50-59
TEST,20210104,J&J,2,1970-1979,0,40-49
TEST,20210104,J&J,2,1980-1989,0,30-39
TEST,20210104,J&J,2,1990+,0,<30
TEST,20210104,J&J,2,<1940,0,80+
TEST,20210104,J&J,2,<1960,0,60+
TEST,20210104,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,Moderna,1,1940-1949,0,70-79
TEST,20210104,Moderna,1,1950-1959,0,60-69
TEST,20210104,Moderna,1,1960-1969,0,50-59
TEST,20210104,Moderna,1,1970-1979,0,40-49
TEST,20210104,Moderna,1,1980-1989,0,30-39
TEST,20210104,Moderna,1,1990+,0,<30
TEST,20210104,Moderna,1,<1940,0,80+
TEST,20210104,Moderna,1,<1960,0,60+
TEST,20210104,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,Moderna,2,1940-1949,0,70-79
TEST,20210104,Moderna,2,1950-1959,0,60-69
TEST,20210104,Moderna,2,1960-1969,0,50-59
TEST,20210104,Moderna,2,1970-1979,0,40-49
TEST,20210104,Moderna,2,1980-1989,0,30-39
TEST,20210104,Moderna,2,1990+,0,<30
TEST,20210104,Moderna,2,<1940,0,80+
TEST,20210104,Moderna,2,<1960,0,60+
TEST,20210104,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,Pfizer,1,1940-1949,0.671,70-79
TEST,20210104,Pfizer,1,1950-1959,7.407,60-69
TEST,20210104,Pfizer,1,1960-1969,6.557,50-59
TEST,20210104,Pfizer,1,1970-1979,5.325,40-49
TEST,20210104,Pfizer,1,1980-1989,10.256,30-39
TEST,20210104,Pfizer,1,1990+,5.495,<30
TEST,20210104,Pfizer,1,<1940,1.856,80+
TEST,20210104,Pfizer,1,<1960,2.315,60+
TEST,20210104,Pfizer,1,all_birth_cohorts,3.899,all_birth_cohorts
TEST,20210104,Pfizer,2,1940-1949,0,70-79
TEST,20210104,Pfizer,2,1950-1959,0,60-69
TEST,20210104,Pfizer,2,1960-1969,0,50-59
TEST,20210104,Pfizer,2,1970-1979,0,40-49
TEST,20210104,Pfizer,2,1980-1989,0,30-39
TEST,20210104,Pfizer,2,1990+,0,<30
TEST,20210104,Pfizer,2,<1940,0,80+
TEST,20210104,Pfizer,2,<1960,0,60+
TEST,20210104,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,UKN,1,1940-1949,0,70-79
TEST,20210104,UKN,1,1950-1959,0,60-69
TEST,20210104,UKN,1,1960-1969,0,50-59
TEST,20210104,UKN,1,1970-1979,0,40-49
TEST,20210104,UKN,1,1980-1989,0,30-39
TEST,20210104,UKN,1,1990+,0,<30
TEST,20210104,UKN,1,<1940,0,80+
TEST,20210104,UKN,1,<1960,0,60+
TEST,20210104,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210104,UKN,2,1940-1949,0,70-79
TEST,20210104,UKN,2,1950-1959,0,60-69
TEST,20210104,UKN,2,1960-1969,0,50-59
TEST,20210104,UKN,2,1970-1979,0,40-49
TEST,20210104,UKN,2,1980-1989,0,30-39
TEST,20210104,UKN,2,1990+,0,<30
TEST,20210104,UKN,2,<1940,0,80+
TEST,20210104,UKN,2,<1960,0,60+
TEST,20210104,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,AstraZeneca,1,1940-1949,0,70-79
TEST,20210111,AstraZeneca,1,1950-1959,0,60-69
TEST,20210111,AstraZeneca,1,1960-1969,0,50-59
TEST,20210111,AstraZeneca,1,1970-1979,0,40-49
TEST,20210111,AstraZeneca,1,1980-1989,0,30-39
TEST,20210111,AstraZeneca,1,1990+,0,<30
TEST,20210111,AstraZeneca,1,<1940,0,80+
TEST,20210111,AstraZeneca,1,<1960,0,60+
TEST,20210111,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,AstraZeneca,2,1940-1949,0,70-79
TEST,20210111,AstraZeneca,2,1950-1959,0,60-69
TEST,20210111,AstraZeneca,2,1960-1969,0,50-59
TEST,20210111,AstraZeneca,2,1970-1979,0,40-49
TEST,20210111,AstraZeneca,2,1980-1989,0,30-39
TEST,20210111,AstraZeneca,2,1990+,0,<30
TEST,20210111,AstraZeneca,2,<1940,0,80+
TEST,20210111,AstraZeneca,2,<1960,0,60+
TEST,20210111,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,J&J,1,1940-1949,0,70-79
TEST,20210111,J&J,1,1950-1959,0,60-69
TEST,20210111,J&J,1,1960-1969,0,50-59
TEST,20210111,J&J,1,1970-1979,0,40-49
TEST,20210111,J&J,1,1980-1989,0,30-39
TEST,20210111,J&J,1,1990+,0,<30
TEST,20210111,J&J,1,<1940,0,80+
TEST,20210111,J&J,1,<1960,0,60+
TEST,20210111,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,J&J,2,1940-1949,0,70-79
TEST,20210111,J&J,2,1950-1959,0,60-69
TEST,20210111,J&J,2,1960-1969,0,50-59
TEST,20210111,J&J,2,1970-1979,0,40-49
TEST,20210111,J&J,2,1980-1989,0,30-39
TEST,20210111,J&J,2,1990+,0,<30
TEST,20210111,J&J,2,<1940,0,80+
TEST,20210111,J&J,2,<1960,0,60+
TEST,20210111,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,Moderna,1,1940-1949,0,70-79
TEST,20210111,Moderna,1,1950-1959,0,60-69
TEST,20210111,Moderna,1,1960-1969,0,50-59
TEST,20210111,Moderna,1,1970-1979,0,40-49
TEST,20210111,Moderna,1,1980-1989,0,30-39
TEST,20210111,Moderna,1,1990+,0,<30
TEST,20210111,Moderna,1,<1940,0,80+
TEST,20210111,Moderna,1,<1960,0,60+
TEST,20210111,Moderna,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,Moderna,2,1940-1949,0,70-79
TEST,20210111,Moderna,2,1950-1959,0,60-69
TEST,20210111,Moderna,2,1960-1969,0,50-59
TEST,20210111,Moderna,2,1970-1979,0,40-49
TEST,20210111,Moderna,2,1980-1989,0,30-39
TEST,20210111,Moderna,2,1990+,0,<30
TEST,20210111,Moderna,2,<1940,0,80+
TEST,20210111,Moderna,2,<1960,0,60+
TEST,20210111,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,Pfizer,1,1940-1949,1.701,70-79
TEST,20210111,Pfizer,1,1950-1959,10.687,60-69
TEST,20210111,Pfizer,1,1960-1969,11.667,50-59
TEST,20210111,Pfizer,1,1970-1979,10.909,40-49
TEST,20210111,Pfizer,1,1980-1989,16,30-39
TEST,20210111,Pfizer,1,1990+,10.345,<30
TEST,20210111,Pfizer,1,<1940,3.279,80+
TEST,20210111,Pfizer,1,<1960,3.873,60+
TEST,20210111,Pfizer,1,all_birth_cohorts,6.843,all_birth_cohorts
TEST,20210111,Pfizer,2,1940-1949,0,70-79
TEST,20210111,Pfizer,2,1950-1959,0,60-69
TEST,20210111,Pfizer,2,1960-1969,0,50-59
TEST,20210111,Pfizer,2,1970-1979,0,40-49
TEST,20210111,Pfizer,2,1980-1989,0,30-39
TEST,20210111,Pfizer,2,1990+,0,<30
TEST,20210111,Pfizer,2,<1940,0,80+
TEST,20210111,Pfizer,2,<1960,0,60+
TEST,20210111,Pfizer,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,UKN,1,1940-1949,0,70-79
TEST,20210111,UKN,1,1950-1959,0,60-69
TEST,20210111,UKN,1,1960-1969,0,50-59
TEST,20210111,UKN,1,1970-1979,0,40-49
TEST,20210111,UKN,1,1980-1989,0,30-39
TEST,20210111,UKN,1,1990+,0,<30
TEST,20210111,UKN,1,<1940,0,80+
TEST,20210111,UKN,1,<1960,0,60+
TEST,20210111,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210111,UKN,2,1940-1949,0,70-79
TEST,20210111,UKN,2,1950-1959,0,60-69
TEST,20210111,UKN,2,1960-1969,0,50-59
TEST,20210111,UKN,2,1970-1979,0,40-49
TEST,20210111,UKN,2,1980-1989,0,30-39
TEST,20210111,UKN,2,1990+,0,<30
TEST,20210111,UKN,2,<1940,0,80+
TEST,20210111,UKN,2,<1960,0,60+
TEST,20210111,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,AstraZeneca,1,1940-1949,0,70-79
TEST,20210118,AstraZeneca,1,1950-1959,0,60-69
TEST,20210118,AstraZeneca,1,1960-1969,0,50-59
TEST,20210118,AstraZeneca,1,1970-1979,0,40-49
TEST,20210118,AstraZeneca,1,1980-1989,0,30-39
TEST,20210118,AstraZeneca,1,1990+,0,<30
TEST,20210118,AstraZeneca,1,<1940,0,80+
TEST,20210118,AstraZeneca,1,<1960,0,60+
TEST,20210118,AstraZeneca,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,AstraZeneca,2,1940-1949,0,70-79
TEST,20210118,AstraZeneca,2,1950-1959,0,60-69
TEST,20210118,AstraZeneca,2,1960-1969,0,50-59
TEST,20210118,AstraZeneca,2,1970-1979,0,40-49
TEST,20210118,AstraZeneca,2,1980-1989,0,30-39
TEST,20210118,AstraZeneca,2,1990+,0,<30
TEST,20210118,AstraZeneca,2,<1940,0,80+
TEST,20210118,AstraZeneca,2,<1960,0,60+
TEST,20210118,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,J&J,1,1940-1949,0,70-79
TEST,20210118,J&J,1,1950-1959,0,60-69
TEST,20210118,J&J,1,1960-1969,0,50-59
TEST,20210118,J&J,1,1970-1979,0,40-49
TEST,20210118,J&J,1,1980-1989,0,30-39
TEST,20210118,J&J,1,1990+,0,<30
TEST,20210118,J&J,1,<1940,0,80+
TEST,20210118,J&J,1,<1960,0,60+
TEST,20210118,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,J&J,2,1940-1949,0,70-79
TEST,20210118,J&J,2,1950-1959,0,60-69
TEST,20210118,J&J,2,1960-1969,0,50-59
TEST,20210118,J&J,2,1970-1979,0,40-49
TEST,20210118,J&J,2,1980-1989,0,30-39
TEST,20210118,J&J,2,1990+,0,<30
TEST,20210118,J&J,2,<1940,0,80+
TEST,20210118,J&J,2,<1960,0,60+
TEST,20210118,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,Moderna,1,1940-1949,0,70-79
TEST,20210118,Moderna,1,1950-1959,0.775,60-69
TEST,20210118,Moderna,1,1960-1969,0.571,50-59
TEST,20210118,Moderna,1,1970-1979,0,40-49
TEST,20210118,Moderna,1,1980-1989,1.351,30-39
TEST,20210118,Moderna,1,1990+,2.41,<30
TEST,20210118,Moderna,1,<1940,0,80+
TEST,20210118,Moderna,1,<1960,0.118,60+
TEST,20210118,Moderna,1,all_birth_cohorts,0.372,all_birth_cohorts
TEST,20210118,Moderna,2,1940-1949,0,70-79
TEST,20210118,Moderna,2,1950-1959,0,60-69
TEST,20210118,Moderna,2,1960-1969,0,50-59
TEST,20210118,Moderna,2,1970-1979,0,40-49
TEST,20210118,Moderna,2,1980-1989,0,30-39
TEST,20210118,Moderna,2,1990+,0,<30
TEST,20210118,Moderna,2,<1940,0,80+
TEST,20210118,Moderna,2,<1960,0,60+
TEST,20210118,Moderna,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,Pfizer,1,1940-1949,1.706,70-79
TEST,20210118,Pfizer,1,1950-1959,13.953,60-69
TEST,20210118,Pfizer,1,1960-1969,14.286,50-59
TEST,20210118,Pfizer,1,1970-1979,14.724,40-49
TEST,20210118,Pfizer,1,1980-1989,17.568,30-39
TEST,20210118,Pfizer,1,1990+,13.253,<30
TEST,20210118,Pfizer,1,<1940,3.286,80+
TEST,20210118,Pfizer,1,<1960,4.363,60+
TEST,20210118,Pfizer,1,all_birth_cohorts,8.191,all_birth_cohorts
TEST,20210118,Pfizer,2,1940-1949,0,70-79
TEST,20210118,Pfizer,2,1950-1959,0.775,60-69
TEST,20210118,Pfizer,2,1960-1969,0.571,50-59
TEST,20210118,Pfizer,2,1970-1979,0,40-49
TEST,20210118,Pfizer,2,1980-1989,0,30-39
TEST,20210118,Pfizer,2,1990+,0,<30
TEST,20210118,Pfizer,2,<1940,0,80+
TEST,20210118,Pfizer,2,<1960,0.118,60+
TEST,20210118,Pfizer,2,all_birth_cohorts,0.149,all_birth_cohorts
TEST,20210118,UKN,1,1940-1949,0,70-79
TEST,20210118,UKN,1,1950-1959,0,60-69
TEST,20210118,UKN,1,1960-1969,0,50-59
TEST,20210118,UKN,1,1970-1979,0,40-49
TEST,20210118,UKN,1,1980-1989,0,30-39
TEST,20210118,UKN,1,1990+,0,<30
TEST,20210118,UKN,1,<1940,0,80+
TEST,20210118,UKN,1,<1960,0,60+
TEST,20210118,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210118,UKN,2,1940-1949,0,70-79
TEST,20210118,UKN,2,1950-1959,0,60-69
TEST,20210118,UKN,2,1960-1969,0,50-59
TEST,20210118,UKN,2,1970-1979,0,40-49
TEST,20210118,UKN,2,1980-1989,0,30-39
TEST,20210118,UKN,2,1990+,0,<30
TEST,20210118,UKN,2,<1940,0,80+
TEST,20210118,UKN,2,<1960,0,60+
TEST,20210118,UKN,2,all_birth_cohorts,0,all_birth_cohorts
