datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,AESI,Numerator,IR,lb,ub,ageband
TEST,15,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,15,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,15,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,61890.82,50-59
TEST,15,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,85384.23,40-49
TEST,15,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,15,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,15,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,15,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,15,AstraZeneca,1,>1960,VTE_broad,0,0,0,31732.53,
TEST,15,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11102.2,all_birth_cohorts
TEST,16,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,16,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,16,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,61327.41,50-59
TEST,16,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,84633.37,40-49
TEST,16,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,16,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,16,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,16,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,16,AstraZeneca,1,>1960,VTE_broad,0,0,0,31480.45,
TEST,16,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11071.19,all_birth_cohorts
TEST,17,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,17,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,17,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,61049.53,50-59
TEST,17,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,83895.59,40-49
TEST,17,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,17,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,17,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,17,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,17,AstraZeneca,1,>1960,VTE_broad,0,0,0,31304.91,
TEST,17,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11049.39,all_birth_cohorts
TEST,18,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,18,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,18,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,60856.51,50-59
TEST,18,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,83376.44,40-49
TEST,18,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,18,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,18,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,18,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,18,AstraZeneca,1,>1960,VTE_broad,0,0,0,31181.75,
TEST,18,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11034.01,all_birth_cohorts
TEST,19,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,19,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,19,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,60664.71,50-59
TEST,19,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,83119.26,40-49
TEST,19,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,19,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,19,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,19,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,19,AstraZeneca,1,>1960,VTE_broad,0,0,0,31095.39,
TEST,19,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11023.18,all_birth_cohorts
TEST,20,AstraZeneca,1,1940-1949,VTE_broad,0,0,0,27241.47,70-79
TEST,20,AstraZeneca,1,1950-1959,VTE_broad,0,0,0,45766.41,60-69
TEST,20,AstraZeneca,1,1960-1969,VTE_broad,0,0,0,60555.65,50-59
TEST,20,AstraZeneca,1,1970-1979,VTE_broad,0,0,0,83119.26,40-49
TEST,20,AstraZeneca,1,1980-1989,VTE_broad,0,0,0,471106.02,30-39
TEST,20,AstraZeneca,1,1990+,VTE_broad,0,0,0,657250.35,<30
TEST,20,AstraZeneca,1,<1940,VTE_broad,0,0,0,0,80+
TEST,20,AstraZeneca,1,<1960,VTE_broad,0,0,0,17076.85,60+
TEST,20,AstraZeneca,1,>1960,VTE_broad,0,0,0,31066.71,
TEST,20,AstraZeneca,1,all_birth_cohorts,VTE_broad,0,0,0,11019.57,all_birth_cohorts
TEST,1,Moderna,1,1940-1949,VTE_broad,0,0,0,1374860.43,70-79
TEST,1,Moderna,1,1950-1959,VTE_broad,0,0,0,687430.21,60-69
TEST,1,Moderna,1,1960-1969,VTE_broad,0,0,0,583274.12,50-59
TEST,1,Moderna,1,1970-1979,VTE_broad,0,0,0,1203002.88,40-49
TEST,1,Moderna,1,1980-1989,VTE_broad,0,0,0,1044467.61,30-39
TEST,1,Moderna,1,1990+,VTE_broad,0,0,0,1749822.36,<30
TEST,1,Moderna,1,<1940,VTE_broad,0,0,0,19248046.01,80+
TEST,1,Moderna,1,<1960,VTE_broad,0,0,0,447628.98,60+
TEST,1,Moderna,1,>1960,VTE_broad,0,0,0,245421.35,
TEST,1,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,158513.32,all_birth_cohorts
TEST,2,Moderna,1,1940-1949,VTE_broad,0,0,0,698115.66,70-79
TEST,2,Moderna,1,1950-1959,VTE_broad,0,0,0,343715.11,60-69
TEST,2,Moderna,1,1960-1969,VTE_broad,0,0,0,291637.06,50-59
TEST,2,Moderna,1,1970-1979,VTE_broad,0,0,0,601501.44,40-49
TEST,2,Moderna,1,1980-1989,VTE_broad,0,0,0,598828.1,30-39
TEST,2,Moderna,1,1990+,VTE_broad,0,0,0,929216.01,<30
TEST,2,Moderna,1,<1940,VTE_broad,0,0,0,9624023,80+
TEST,2,Moderna,1,<1960,VTE_broad,0,0,0,224935.43,60+
TEST,2,Moderna,1,>1960,VTE_broad,0,0,0,127591.21,
TEST,2,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,81411.67,all_birth_cohorts
TEST,3,Moderna,1,1940-1949,VTE_broad,0,0,0,474423.67,70-79
TEST,3,Moderna,1,1950-1959,VTE_broad,0,0,0,230318.5,60-69
TEST,3,Moderna,1,1960-1969,VTE_broad,0,0,0,194424.71,50-59
TEST,3,Moderna,1,1970-1979,VTE_broad,0,0,0,405832.3,40-49
TEST,3,Moderna,1,1980-1989,VTE_broad,0,0,0,506527.53,30-39
TEST,3,Moderna,1,1990+,VTE_broad,0,0,0,716682.56,<30
TEST,3,Moderna,1,<1940,VTE_broad,0,0,0,6416015.34,80+
TEST,3,Moderna,1,<1960,VTE_broad,0,0,0,151389.13,60+
TEST,3,Moderna,1,>1960,VTE_broad,0,0,0,91099.61,
TEST,3,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,56874.77,all_birth_cohorts
TEST,4,Moderna,1,1940-1949,VTE_broad,0,0,0,364152.22,70-79
TEST,4,Moderna,1,1950-1959,VTE_broad,0,0,0,177518.21,60-69
TEST,4,Moderna,1,1960-1969,VTE_broad,0,0,0,148879.91,50-59
TEST,4,Moderna,1,1970-1979,VTE_broad,0,0,0,333505.75,40-49
TEST,4,Moderna,1,1980-1989,VTE_broad,0,0,0,477788.38,30-39
TEST,4,Moderna,1,1990+,VTE_broad,0,0,0,590948.78,<30
TEST,4,Moderna,1,<1940,VTE_broad,0,0,0,4812011.5,80+
TEST,4,Moderna,1,<1960,VTE_broad,0,0,0,116453.17,60+
TEST,4,Moderna,1,>1960,VTE_broad,0,0,0,74071.64,
TEST,4,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,45274.3,all_birth_cohorts
TEST,5,Moderna,1,1940-1949,VTE_broad,0,0,0,339386.2,70-79
TEST,5,Moderna,1,1950-1959,VTE_broad,0,0,0,161942.69,60-69
TEST,5,Moderna,1,1960-1969,VTE_broad,0,0,0,130558.45,50-59
TEST,5,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,5,Moderna,1,1980-1989,VTE_broad,0,0,0,466215.65,30-39
TEST,5,Moderna,1,1990+,VTE_broad,0,0,0,554470.46,<30
TEST,5,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,5,Moderna,1,<1960,VTE_broad,0,0,0,106933.59,60+
TEST,5,Moderna,1,>1960,VTE_broad,0,0,0,68186.4,
TEST,5,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,41636.69,all_birth_cohorts
TEST,6,Moderna,1,1940-1949,VTE_broad,0,0,0,322335.7,70-79
TEST,6,Moderna,1,1950-1959,VTE_broad,0,0,0,152589.27,60-69
TEST,6,Moderna,1,1960-1969,VTE_broad,0,0,0,122710.68,50-59
TEST,6,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,6,Moderna,1,1980-1989,VTE_broad,0,0,0,455190.28,30-39
TEST,6,Moderna,1,1990+,VTE_broad,0,0,0,538945.29,<30
TEST,6,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,6,Moderna,1,<1960,VTE_broad,0,0,0,101153.39,60+
TEST,6,Moderna,1,>1960,VTE_broad,0,0,0,65533.23,
TEST,6,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,39768.69,all_birth_cohorts
TEST,7,Moderna,1,1940-1949,VTE_broad,0,0,0,307617.17,70-79
TEST,7,Moderna,1,1950-1959,VTE_broad,0,0,0,149209.66,60-69
TEST,7,Moderna,1,1960-1969,VTE_broad,0,0,0,120300.29,50-59
TEST,7,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,7,Moderna,1,1980-1989,VTE_broad,0,0,0,444674.33,30-39
TEST,7,Moderna,1,1990+,VTE_broad,0,0,0,524265.84,<30
TEST,7,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,7,Moderna,1,<1960,VTE_broad,0,0,0,98204.32,60+
TEST,7,Moderna,1,>1960,VTE_broad,0,0,0,64405.51,
TEST,7,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,38896.17,all_birth_cohorts
TEST,8,Moderna,1,1940-1949,VTE_broad,0,0,0,302099.38,70-79
TEST,8,Moderna,1,1950-1959,VTE_broad,0,0,0,146931.65,60-69
TEST,8,Moderna,1,1960-1969,VTE_broad,0,0,0,118086.17,50-59
TEST,8,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,8,Moderna,1,1980-1989,VTE_broad,0,0,0,434633.3,30-39
TEST,8,Moderna,1,1990+,VTE_broad,0,0,0,510364.86,<30
TEST,8,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,8,Moderna,1,<1960,VTE_broad,0,0,0,96654.46,60+
TEST,8,Moderna,1,>1960,VTE_broad,0,0,0,63345.71,
TEST,8,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,38266.49,all_birth_cohorts
TEST,9,Moderna,1,1940-1949,VTE_broad,0,0,0,297431.17,70-79
TEST,9,Moderna,1,1950-1959,VTE_broad,0,0,0,144722.15,60-69
TEST,9,Moderna,1,1960-1969,VTE_broad,0,0,0,115952.08,50-59
TEST,9,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,9,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,9,Moderna,1,1990+,VTE_broad,0,0,0,497182,<30
TEST,9,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,9,Moderna,1,<1960,VTE_broad,0,0,0,95220.02,60+
TEST,9,Moderna,1,>1960,VTE_broad,0,0,0,62377.93,
TEST,9,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,37688.48,all_birth_cohorts
TEST,10,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,10,Moderna,1,1950-1959,VTE_broad,0,0,0,143184.19,60-69
TEST,10,Moderna,1,1960-1969,VTE_broad,0,0,0,114377.18,50-59
TEST,10,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,10,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,10,Moderna,1,1990+,VTE_broad,0,0,0,484663.03,<30
TEST,10,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,10,Moderna,1,<1960,VTE_broad,0,0,0,94419.29,60+
TEST,10,Moderna,1,>1960,VTE_broad,0,0,0,61720.72,
TEST,10,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,37323.08,all_birth_cohorts
TEST,11,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,11,Moderna,1,1950-1959,VTE_broad,0,0,0,142126.92,60-69
TEST,11,Moderna,1,1960-1969,VTE_broad,0,0,0,113033.83,50-59
TEST,11,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,11,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,11,Moderna,1,1990+,VTE_broad,0,0,0,472759.02,<30
TEST,11,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,11,Moderna,1,<1960,VTE_broad,0,0,0,93958.38,60+
TEST,11,Moderna,1,>1960,VTE_broad,0,0,0,61132.63,
TEST,11,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,37035.82,all_birth_cohorts
TEST,12,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,12,Moderna,1,1950-1959,VTE_broad,0,0,0,141085.15,60-69
TEST,12,Moderna,1,1960-1969,VTE_broad,0,0,0,111721.66,50-59
TEST,12,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,12,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,12,Moderna,1,1990+,VTE_broad,0,0,0,461425.76,<30
TEST,12,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,12,Moderna,1,<1960,VTE_broad,0,0,0,93501.96,60+
TEST,12,Moderna,1,>1960,VTE_broad,0,0,0,60555.65,
TEST,12,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36752.95,all_birth_cohorts
TEST,13,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,13,Moderna,1,1950-1959,VTE_broad,0,0,0,140058.55,60-69
TEST,13,Moderna,1,1960-1969,VTE_broad,0,0,0,110802.9,50-59
TEST,13,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,13,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,13,Moderna,1,1990+,VTE_broad,0,0,0,450623.15,<30
TEST,13,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,13,Moderna,1,<1960,VTE_broad,0,0,0,93049.95,60+
TEST,13,Moderna,1,>1960,VTE_broad,0,0,0,60096.49,
TEST,13,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36513.91,all_birth_cohorts
TEST,14,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,14,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,14,Moderna,1,1960-1969,VTE_broad,0,0,0,110168.7,50-59
TEST,14,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,14,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,14,Moderna,1,1990+,VTE_broad,0,0,0,440314.78,<30
TEST,14,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,14,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,14,Moderna,1,>1960,VTE_broad,0,0,0,59723.55,
TEST,14,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36336.66,all_birth_cohorts
TEST,15,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,15,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,15,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,15,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,15,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,15,Moderna,1,1990+,VTE_broad,0,0,0,430467.48,<30
TEST,15,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,15,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,15,Moderna,1,>1960,VTE_broad,0,0,0,59381.37,
TEST,15,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36209.71,all_birth_cohorts
TEST,16,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,16,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,16,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,16,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,16,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,16,Moderna,1,1990+,VTE_broad,0,0,0,421051.01,<30
TEST,16,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,16,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,16,Moderna,1,>1960,VTE_broad,0,0,0,59198.74,
TEST,16,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36141.72,all_birth_cohorts
TEST,17,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,17,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,17,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,17,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,17,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,17,Moderna,1,1990+,VTE_broad,0,0,0,412037.68,<30
TEST,17,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,17,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,17,Moderna,1,>1960,VTE_broad,0,0,0,59017.22,
TEST,17,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36073.98,all_birth_cohorts
TEST,18,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,18,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,18,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,18,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,18,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,18,Moderna,1,1990+,VTE_broad,0,0,0,403402.16,<30
TEST,18,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,18,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,18,Moderna,1,>1960,VTE_broad,0,0,0,58836.82,
TEST,18,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,36006.5,all_birth_cohorts
TEST,19,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,19,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,19,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,19,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,19,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,19,Moderna,1,1990+,VTE_broad,0,0,0,395121.18,<30
TEST,19,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,19,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,19,Moderna,1,>1960,VTE_broad,0,0,0,58657.52,
TEST,19,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,35939.27,all_birth_cohorts
TEST,20,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,20,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,20,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,20,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,20,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,20,Moderna,1,1990+,VTE_broad,0,0,0,387173.34,<30
TEST,20,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,20,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,20,Moderna,1,>1960,VTE_broad,0,0,0,58479.31,
TEST,20,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,35872.29,all_birth_cohorts
TEST,21,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,21,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,21,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,21,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,21,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,21,Moderna,1,1990+,VTE_broad,0,0,0,379538.94,<30
TEST,21,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,21,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,21,Moderna,1,>1960,VTE_broad,0,0,0,58302.17,
TEST,21,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,35805.56,all_birth_cohorts
TEST,22,Moderna,1,1940-1949,VTE_broad,0,0,0,296123.78,70-79
TEST,22,Moderna,1,1950-1959,VTE_broad,0,0,0,139478.59,60-69
TEST,22,Moderna,1,1960-1969,VTE_broad,0,0,0,109630.86,50-59
TEST,22,Moderna,1,1970-1979,VTE_broad,0,0,0,327029.91,40-49
TEST,22,Moderna,1,1980-1989,VTE_broad,0,0,0,427734.36,30-39
TEST,22,Moderna,1,1990+,VTE_broad,0,0,0,376358.44,<30
TEST,22,Moderna,1,<1940,VTE_broad,0,0,0,4346332.97,80+
TEST,22,Moderna,1,<1960,VTE_broad,0,0,0,92793.61,60+
TEST,22,Moderna,1,>1960,VTE_broad,0,0,0,58226.59,
TEST,22,Moderna,1,all_birth_cohorts,VTE_broad,0,0,0,35777.04,all_birth_cohorts
TEST,1,Pfizer,1,1940-1949,VTE_broad,0,0,0,203222.21,70-79
TEST,1,Pfizer,1,1950-1959,VTE_broad,0,0,0,147092.05,60-69
TEST,1,Pfizer,1,1960-1969,VTE_broad,0,0,0,134736.32,50-59
TEST,1,Pfizer,1,1970-1979,VTE_broad,0,0,0,221970.88,40-49
TEST,1,Pfizer,1,1980-1989,VTE_broad,0,0,0,426380.77,30-39
TEST,1,Pfizer,1,1990+,VTE_broad,0,0,0,418435.78,<30
TEST,1,Pfizer,1,<1940,VTE_broad,0,0,0,116857.17,80+
TEST,1,Pfizer,1,<1960,VTE_broad,0,0,0,49317.83,60+
TEST,1,Pfizer,1,>1960,VTE_broad,0,0,0,60016.18,
TEST,1,Pfizer,1,all_birth_cohorts,VTE_broad,0,0,0,27071.79,all_birth_cohorts
TEST,2,Pfizer,1,1940-1949,VTE_broad,0,0,0,102695.37,70-79
TEST,2,Pfizer,1,1950-1959,VTE_broad,0,0,0,73787.69,60-69
TEST,2,Pfizer,1,1960-1969,VTE_broad,0,0,0,73505.9,50-59
TEST,2,Pfizer,1,1970-1979,VTE_broad,0,0,0,119235.68,40-49
TEST,2,Pfizer,1,1980-1989,VTE_broad,0,0,0,231904.17,30-39
TEST,2,Pfizer,1,1990+,VTE_broad,0,0,0,241896.45,<30
TEST,2,Pfizer,1,<1940,VTE_broad,0,0,0,58581.01,80+
TEST,2,Pfizer,1,<1960,VTE_broad,0,0,0,24776.82,60+
TEST,2,Pfizer,1,>1960,VTE_broad,0,0,0,32854.5,
TEST,2,Pfizer,1,all_birth_cohorts,VTE_broad,0,0,0,14124.78,all_birth_cohorts
TEST,3,Pfizer,1,1940-1949,VTE_broad,0,0,0,71213.7,70-79
TEST,3,Pfizer,1,1950-1959,VTE_broad,0,0,0,50444.15,60-69
TEST,3,Pfizer,1,1960-1969,VTE_broad,0,0,0,54659.77,50-59
TEST,3,Pfizer,1,1970-1979,VTE_broad,0,0,0,87321.01,40-49
TEST,3,Pfizer,1,1980-1989,VTE_broad,0,0,0,179648.43,30-39
TEST,3,Pfizer,1,1990+,VTE_broad,0,0,0,190037.13,<30
TEST,3,Pfizer,1,<1940,VTE_broad,0,0,0,40619.93,80+
TEST,3,Pfizer,1,<1960,VTE_broad,0,0,0,17098.52,60+
TEST,3,Pfizer,1,>1960,VTE_broad,0,0,0,24645.39,
TEST,3,Pfizer,1,all_birth_cohorts,VTE_broad,0,0,0,10094.88,all_birth_cohorts
TEST,4,Pfizer,1,1940-1949,VTE_broad,0,0,0,64221.32,70-79
TEST,4,Pfizer,1,1950-1959,VTE_broad,0,0,0,42250.34,60-69
TEST,4,Pfizer,1,1960-1969,VTE_broad,0,0,0,47442.37,50-59
TEST,4,Pfizer,1,1970-1979,VTE_broad,0,0,0,77212.79,40-49
TEST,4,Pfizer,1,1980-1989,VTE_broad,0,0,0,161360.86,30-39
TEST,4,Pfizer,1,1990+,VTE_broad,0,0,0,173629.28,<30
TEST,4,Pfizer,1,<1940,VTE_broad,0,0,0,37385.22,80+
TEST,4,Pfizer,1,<1960,VTE_broad,0,0,0,15154.24,60+
TEST,4,Pfizer,1,>1960,VTE_broad,0,0,0,21745.69,
TEST,4,Pfizer,1,all_birth_cohorts,VTE_broad,0,0,0,8930.62,all_birth_cohorts
TEST,5,Pfizer,1,1940-1949,VTE_broad,0,0,0,60774.16,70-79
TEST,5,Pfizer,1,1950-1959,VTE_broad,0,0,0,37985.99,60-69
TEST,5,Pfizer,1,1960-1969,VTE_broad,0,0,0,43033,50-59
TEST,5,Pfizer,1,1970-1979,VTE_broad,0,0,0,73266.08,40-49
TEST,5,Pfizer,1,1980-1989,VTE_broad,0,0,0,153458.23,30-39
TEST,5,Pfizer,1,1990+,VTE_broad,0,0,0,164112.45,<30
TEST,5,Pfizer,1,<1940,VTE_broad,0,0,0,35653.96,80+
TEST,5,Pfizer,1,<1960,VTE_broad,0,0,0,14118.86,60+
TEST,5,Pfizer,1,>1960,VTE_broad,0,0,0,20203.38,
TEST,5,Pfizer,1,all_birth_cohorts,VTE_broad,0,0,0,8310.9,all_birth_cohorts
TEST,6,Pfizer,1,1940-1949,VTE_broad,0,0,0,58811.14,70-79
TEST,6,Pfizer,1,1950-1959,VTE_broad,0,0,0,36346.46,60-69
TEST,6,Pfizer,1,1960-1969,VTE_broad,0,0,0,41241.6,50-59
TEST,6,Pfizer,1,1970-1979,VTE_broad,0,0,0,70876.55,40-49
TEST,6,Pfizer,1,1980-1989,VTE_broad,0,0,0,147899.37,30-39
TEST,6,Pfizer,1,1990+,VTE_broad,0,0,0,160975.3,<30
TEST,6,Pfizer,1,<1940,VTE_broad,0,0,0,34110.46,80+
