datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,18,Moderna,1,1940-1949,L4,0,0,0,19248046.01,70-79
TEST,19,Moderna,1,1940-1949,L4,0,0,0,44912107.35,70-79
TEST,18,Moderna,2,1990+,L4,0,0,0,9624023,<30
TEST,19,Moderna,2,1990+,L4,0,0,0,12248756.55,<30
TEST,20,Moderna,2,1990+,L4,0,0,0,67368161.03,<30
TEST,11,Pfizer,1,1950-1959,L4,0,0,0,6416015.34,60-69
TEST,12,Pfizer,1,1950-1959,L4,0,0,0,6416015.34,60-69
TEST,13,Pfizer,1,1950-1959,L4,0,0,0,6416015.34,60-69
TEST,14,Pfizer,1,1950-1959,L4,0,0,0,6416015.34,60-69
TEST,15,Pfizer,1,1950-1959,L4,0,0,0,6416015.34,60-69
TEST,16,Pfizer,1,1950-1959,L4,0,0,0,8421020.13,60-69
TEST,17,Pfizer,1,1950-1959,L4,0,0,0,67368161.03,60-69
TEST,18,Moderna,2,1950-1959,L4,0,0,0,19248046.01,60-69
TEST,19,Moderna,2,1950-1959,L4,0,0,0,22456053.68,60-69
TEST,23,Pfizer,2,1970-1979,L4,0,0,0,67368161.03,40-49
TEST,14,Moderna,1,1950-1959,L4,0,0,0,33684080.52,60-69
TEST,13,Moderna,2,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,14,Moderna,2,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,15,Moderna,2,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,16,Moderna,2,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,17,Moderna,2,1980-1989,L4,0,0,0,134736322.06,30-39
TEST,23,Pfizer,2,1990+,L4,0,0,0,134736322.06,<30
TEST,26,Pfizer,1,<1940,L4,0,0,0,134736322.06,80+
TEST,23,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,24,Pfizer,1,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,25,Pfizer,1,1970-1979,L4,0,0,0,26947264.41,40-49
TEST,12,Moderna,2,1970-1979,L4,0,0,0,9624023,40-49
TEST,13,Moderna,2,1970-1979,L4,0,0,0,16842040.26,40-49
TEST,16,Moderna,2,1940-1949,L4,0,0,0,19248046.01,70-79
TEST,17,Moderna,2,1940-1949,L4,0,0,0,26947264.41,70-79
TEST,10,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,11,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,12,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,13,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,14,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,15,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,16,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,17,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,18,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,19,Moderna,1,1980-1989,L4,0,0,0,19248046.01,30-39
TEST,20,Moderna,1,1980-1989,L4,0,0,0,134736322.06,30-39
TEST,14,Moderna,2,1970-1979,L4,0,0,0,19248046.01,40-49
TEST,15,Moderna,2,1970-1979,L4,0,0,0,33684080.52,40-49
TEST,0,none,no_dose,<1960,L4,5,210.67,68.41,491.64,60+
TEST,1,AstraZeneca,1,<1960,L4,0,0,0,43547.62,60+
TEST,2,AstraZeneca,1,<1960,L4,0,0,0,43717.17,60+
TEST,3,AstraZeneca,1,<1960,L4,0,0,0,43845.21,60+
TEST,4,AstraZeneca,1,<1960,L4,0,0,0,43916.66,60+
TEST,5,AstraZeneca,1,<1960,L4,0,0,0,44599.91,60+
TEST,6,AstraZeneca,1,<1960,L4,0,0,0,45673.33,60+
TEST,7,AstraZeneca,1,<1960,L4,0,0,0,48396.67,60+
TEST,8,AstraZeneca,1,<1960,L4,0,0,0,54882.41,60+
TEST,9,AstraZeneca,1,<1960,L4,0,0,0,62668.06,60+
TEST,1,Pfizer,1,<1960,L4,0,0,0,15470.93,60+
TEST,2,Pfizer,1,<1960,L4,0,0,0,15576.45,60+
TEST,3,Pfizer,1,<1960,L4,0,0,0,17124.6,60+
TEST,10,AstraZeneca,1,<1960,L4,0,0,0,71706.4,60+
TEST,11,AstraZeneca,1,<1960,L4,0,0,0,77568.41,60+
TEST,12,AstraZeneca,1,<1960,L4,0,0,0,96309.02,60+
TEST,1,AstraZeneca,2,<1960,L4,0,0,0,140350.34,60+
TEST,4,Pfizer,1,<1960,L4,0,0,0,39581.76,60+
TEST,1,Pfizer,2,<1960,L4,0,0,0,23864.03,60+
TEST,2,Pfizer,2,<1960,L4,0,0,0,24900.45,60+
TEST,3,Pfizer,2,<1960,L4,0,0,0,25034.62,60+
TEST,4,Pfizer,2,<1960,L4,0,0,0,25165.54,60+
TEST,5,Pfizer,2,<1960,L4,0,0,0,26465.59,60+
TEST,6,Pfizer,2,<1960,L4,0,0,0,28814.44,60+
TEST,7,Pfizer,2,<1960,L4,0,0,0,30973.87,60+
TEST,8,Pfizer,2,<1960,L4,0,0,0,37158.39,60+
TEST,9,Pfizer,2,<1960,L4,0,0,0,46605.44,60+
TEST,10,Pfizer,2,<1960,L4,0,0,0,62726.41,60+
TEST,11,Pfizer,2,<1960,L4,0,0,0,84580.24,60+
TEST,12,Pfizer,2,<1960,L4,0,0,0,103484.12,60+
TEST,13,Pfizer,2,<1960,L4,0,0,0,126751.01,60+
TEST,14,Pfizer,2,<1960,L4,0,0,0,213190.38,60+
TEST,15,Pfizer,2,<1960,L4,0,0,0,341970.36,60+
TEST,16,Pfizer,2,<1960,L4,0,0,0,433235.76,60+
TEST,17,Pfizer,2,<1960,L4,0,0,0,516231.12,60+
TEST,18,Pfizer,2,<1960,L4,0,0,0,615234.35,60+
TEST,19,Pfizer,2,<1960,L4,0,0,0,641601.53,60+
TEST,20,Pfizer,2,<1960,L4,0,0,0,641601.53,60+
TEST,21,Pfizer,2,<1960,L4,0,0,0,740309.46,60+
TEST,5,Pfizer,1,<1960,L4,0,0,0,60610.13,60+
TEST,6,Pfizer,1,<1960,L4,0,0,0,94817.96,60+
TEST,2,AstraZeneca,2,<1960,L4,0,0,0,314070.68,60+
TEST,1,Moderna,1,<1960,L4,0,0,0,160400.38,60+
TEST,2,Moderna,1,<1960,L4,0,0,0,160400.38,60+
TEST,3,Moderna,1,<1960,L4,0,0,0,160975.3,60+
TEST,4,Moderna,1,<1960,L4,0,0,0,176125.91,60+
TEST,5,Moderna,1,<1960,L4,0,0,0,429096.57,60+
TEST,6,Moderna,1,<1960,L4,0,0,0,638560.77,60+
TEST,7,Moderna,1,<1960,L4,0,0,0,1259217.96,60+
TEST,8,Moderna,1,<1960,L4,0,0,0,1820761.11,60+
TEST,3,AstraZeneca,2,<1960,L4,0,0,0,1036433.25,60+
TEST,13,AstraZeneca,1,<1960,L4,0,0,0,650900.11,60+
TEST,1,Moderna,2,<1960,L4,0,0,0,208893.52,60+
TEST,2,Moderna,2,<1960,L4,0,0,0,225311.58,60+
TEST,3,Moderna,2,<1960,L4,0,0,0,226447.6,60+
TEST,4,Moderna,2,<1960,L4,0,0,0,243206.36,60+
TEST,5,Moderna,2,<1960,L4,0,0,0,271099.24,60+
TEST,6,Moderna,2,<1960,L4,0,0,0,289755.53,60+
TEST,7,Moderna,2,<1960,L4,0,0,0,319280.38,60+
TEST,8,Moderna,2,<1960,L4,0,0,0,409532.89,60+
TEST,9,Moderna,2,<1960,L4,0,0,0,506527.53,60+
TEST,10,Moderna,2,<1960,L4,0,0,0,922851.52,60+
TEST,7,Pfizer,1,<1960,L4,0,0,0,178695.39,60+
TEST,8,Pfizer,1,<1960,L4,0,0,0,211185.46,60+
TEST,9,Pfizer,1,<1960,L4,0,0,0,244975.13,60+
TEST,10,Pfizer,1,<1960,L4,0,0,0,299414.05,60+
TEST,11,Pfizer,1,<1960,L4,0,0,0,395121.18,60+
TEST,12,Pfizer,1,<1960,L4,0,0,0,486412.72,60+
TEST,1,UKN,1,<1960,L4,0,0,0,338533.47,60+
TEST,2,UKN,1,<1960,L4,0,0,0,359296.86,60+
TEST,3,UKN,1,<1960,L4,0,0,0,415852.85,60+
TEST,4,UKN,1,<1960,L4,0,0,0,512305.41,60+
TEST,5,UKN,1,<1960,L4,0,0,0,583274.12,60+
TEST,4,AstraZeneca,2,<1960,L4,0,0,0,3286251.76,60+
TEST,6,UKN,1,<1960,L4,0,0,0,638560.77,60+
TEST,7,UKN,1,<1960,L4,0,0,0,670329.96,60+
TEST,8,UKN,1,<1960,L4,0,0,0,929216.01,60+
TEST,9,UKN,1,<1960,L4,0,0,0,1247558.54,60+
TEST,10,UKN,1,<1960,L4,0,0,0,6416015.34,60+
TEST,13,Pfizer,1,<1960,L4,0,0,0,677066.95,60+
TEST,14,AstraZeneca,1,<1960,L4,0,0,0,7925666,60+
TEST,15,AstraZeneca,1,<1960,L4,0,0,0,67368161.03,60+
TEST,22,Pfizer,2,<1960,L4,0,0,0,1480618.92,60+
TEST,14,Pfizer,1,<1960,L4,0,0,0,1052627.52,60+
TEST,15,Pfizer,1,<1960,L4,0,0,0,1161520.02,60+
TEST,16,Pfizer,1,<1960,L4,0,0,0,1623329.18,60+
TEST,17,Pfizer,1,<1960,L4,0,0,0,2694726.44,60+
TEST,9,Moderna,1,<1960,L4,0,0,0,2138671.78,60+
TEST,10,Moderna,1,<1960,L4,0,0,0,2641888.67,60+
TEST,11,Moderna,1,<1960,L4,0,0,0,3208007.67,60+
TEST,12,Moderna,1,<1960,L4,0,0,0,3208007.67,60+
TEST,13,Moderna,1,<1960,L4,0,0,0,3641522.22,60+
TEST,14,Moderna,1,<1960,L4,0,0,0,7091385.37,60+
TEST,15,Moderna,1,<1960,L4,0,0,0,9624023,60+
TEST,16,Moderna,1,<1960,L4,0,0,0,10364332.47,60+
TEST,18,Pfizer,1,<1960,L4,0,0,0,4210510.06,60+
TEST,5,AstraZeneca,2,<1960,L4,0,0,0,11228026.84,60+
TEST,23,Pfizer,2,<1960,L4,0,0,0,14970702.45,60+
TEST,11,Moderna,2,<1960,L4,0,0,0,1924804.6,60+
TEST,12,Moderna,2,<1960,L4,0,0,0,2363795.12,60+
TEST,13,Moderna,2,<1960,L4,0,0,0,3286251.76,60+
TEST,14,Moderna,2,<1960,L4,0,0,0,3849609.2,60+
TEST,15,Moderna,2,<1960,L4,0,0,0,4812011.5,60+
TEST,16,Moderna,2,<1960,L4,0,0,0,6416015.34,60+
TEST,17,Moderna,2,<1960,L4,0,0,0,8421020.13,60+
TEST,19,Pfizer,1,<1960,L4,0,0,0,6416015.34,60+
TEST,20,Pfizer,1,<1960,L4,0,0,0,6416015.34,60+
TEST,21,Pfizer,1,<1960,L4,0,0,0,6736816.1,60+
TEST,22,Pfizer,1,<1960,L4,0,0,0,9624023,60+
TEST,23,Pfizer,1,<1960,L4,0,0,0,9624023,60+
TEST,24,Pfizer,1,<1960,L4,0,0,0,9624023,60+
TEST,25,Pfizer,1,<1960,L4,0,0,0,13473632.21,60+
TEST,17,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,18,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,19,Moderna,1,<1960,L4,0,0,0,44912107.35,60+
TEST,18,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,19,Moderna,2,<1960,L4,0,0,0,22456053.68,60+
TEST,26,Pfizer,1,<1960,L4,0,0,0,134736322.06,60+
TEST,0,none,no_dose,1960-1969,L5,0,0,0,299.27,50-59
TEST,0,none,no_dose,1990+,L5,0,0,0,242.63,<30
TEST,0,none,no_dose,1940-1949,L5,3,386.25,79.65,1128.8,70-79
TEST,1,AstraZeneca,1,1940-1949,L5,0,0,0,67774.81,70-79
TEST,2,AstraZeneca,1,1940-1949,L5,0,0,0,68117.45,70-79
TEST,3,AstraZeneca,1,1940-1949,L5,0,0,0,68255.48,70-79
TEST,4,AstraZeneca,1,1940-1949,L5,0,0,0,68255.48,70-79
TEST,5,AstraZeneca,1,1940-1949,L5,0,0,0,68255.48,70-79
TEST,6,AstraZeneca,1,1940-1949,L5,0,0,0,68255.48,70-79
TEST,7,AstraZeneca,1,1940-1949,L5,0,0,0,68255.48,70-79
TEST,8,AstraZeneca,1,1940-1949,L5,0,0,0,68533.23,70-79
TEST,9,AstraZeneca,1,1940-1949,L5,0,0,0,77212.79,70-79
TEST,1,Pfizer,1,1960-1969,L5,0,0,0,37199.43,50-59
TEST,2,Pfizer,1,1960-1969,L5,0,0,0,42705.65,50-59
TEST,3,Pfizer,1,1960-1969,L5,0,0,0,55219.8,50-59
TEST,4,Pfizer,1,1960-1969,L5,0,0,0,97635.02,50-59
TEST,5,Pfizer,1,1960-1969,L5,0,0,0,133138.66,50-59
TEST,6,Pfizer,1,1960-1969,L5,0,0,0,240600.58,50-59
TEST,1,Pfizer,2,1960-1969,L5,0,0,0,211516.99,50-59
TEST,0,none,no_dose,1970-1979,L5,0,0,0,319.97,40-49
TEST,1,Pfizer,1,1970-1979,L5,0,0,0,58453.94,40-49
TEST,2,Pfizer,1,1970-1979,L5,0,0,0,67604.78,40-49
TEST,3,Pfizer,1,1970-1979,L5,0,0,0,83843.39,40-49
TEST,4,Pfizer,1,1970-1979,L5,0,0,0,165931.43,40-49
TEST,5,Pfizer,1,1970-1979,L5,0,0,0,399811.04,40-49
TEST,6,Pfizer,1,1970-1979,L5,0,0,0,644671.4,40-49
TEST,1,Pfizer,1,1940-1949,L5,0,0,0,61692.46,70-79
TEST,2,Pfizer,1,1940-1949,L5,0,0,0,62205.13,70-79
TEST,3,Pfizer,1,1940-1949,L5,0,0,0,68394.07,70-79
TEST,1,AstraZeneca,1,1990+,L5,0,0,0,874911.18,<30
TEST,2,AstraZeneca,1,1990+,L5,0,0,0,874911.18,<30
TEST,3,AstraZeneca,1,1990+,L5,0,0,0,874911.18,<30
TEST,4,AstraZeneca,1,1990+,L5,0,0,0,874911.18,<30
TEST,5,AstraZeneca,1,1990+,L5,0,0,0,874911.18,<30
TEST,6,AstraZeneca,1,1990+,L5,0,0,0,935668.9,<30
TEST,7,AstraZeneca,1,1990+,L5,0,0,0,962402.3,<30
TEST,8,AstraZeneca,1,1990+,L5,0,0,0,983476.8,<30
TEST,9,AstraZeneca,1,1990+,L5,0,0,0,1013055.05,<30
TEST,10,AstraZeneca,1,1990+,L5,0,0,0,1044467.61,<30
TEST,11,AstraZeneca,1,1990+,L5,0,0,0,1069335.89,<30
TEST,12,AstraZeneca,1,1990+,L5,0,0,0,1308119.63,<30
TEST,10,AstraZeneca,1,1940-1949,L5,0,0,0,88120.55,70-79
TEST,11,AstraZeneca,1,1940-1949,L5,0,0,0,94155.36,70-79
TEST,12,AstraZeneca,1,1940-1949,L5,0,0,0,115060.91,70-79
TEST,1,AstraZeneca,2,1940-1949,L5,0,0,0,162725.03,70-79
TEST,0,none,no_dose,1950-1959,L5,0,0,0,398.54,60-69
TEST,1,Pfizer,1,1950-1959,L5,0,0,0,47077.68,60-69
TEST,2,Pfizer,1,1950-1959,L5,0,0,0,47275.9,60-69
TEST,3,Pfizer,1,1950-1959,L5,0,0,0,50519.81,60-69
TEST,4,Pfizer,1,1950-1959,L5,0,0,0,79163.53,60-69
TEST,1,Pfizer,2,1970-1979,L5,0,0,0,215578.12,40-49
TEST,2,Pfizer,2,1970-1979,L5,0,0,0,244530.53,40-49
TEST,3,Pfizer,2,1970-1979,L5,0,0,0,253263.76,40-49
TEST,4,Pfizer,2,1970-1979,L5,0,0,0,253263.76,40-49
TEST,5,Pfizer,2,1970-1979,L5,0,0,0,261116.9,40-49
TEST,6,Pfizer,2,1970-1979,L5,0,0,0,286064.38,40-49
TEST,7,Pfizer,2,1970-1979,L5,0,0,0,317026.64,40-49
TEST,8,Pfizer,2,1970-1979,L5,0,0,0,346365.87,40-49
TEST,9,Pfizer,2,1970-1979,L5,0,0,0,374267.56,40-49
TEST,10,Pfizer,2,1970-1979,L5,0,0,0,377412.67,40-49
TEST,11,Pfizer,2,1970-1979,L5,0,0,0,377412.67,40-49
TEST,12,Pfizer,2,1970-1979,L5,0,0,0,382773.64,40-49
TEST,13,Pfizer,2,1970-1979,L5,0,0,0,399811.04,40-49
TEST,14,Pfizer,2,1970-1979,L5,0,0,0,403402.16,40-49
TEST,15,Pfizer,2,1970-1979,L5,0,0,0,426380.77,40-49
TEST,16,Pfizer,2,1970-1979,L5,0,0,0,489950.26,40-49
TEST,17,Pfizer,2,1970-1979,L5,0,0,0,694517.12,40-49
TEST,18,Pfizer,2,1970-1979,L5,0,0,0,826603.2,40-49
TEST,19,Pfizer,2,1970-1979,L5,0,0,0,836871.57,40-49
TEST,20,Pfizer,2,1970-1979,L5,0,0,0,847398.25,40-49
TEST,21,Pfizer,2,1970-1979,L5,0,0,0,1077890.58,40-49
TEST,22,Pfizer,2,1970-1979,L5,0,0,0,2641888.67,40-49
TEST,1,Pfizer,2,1950-1959,L5,0,0,0,137626.48,60-69
TEST,2,Pfizer,2,1950-1959,L5,0,0,0,166136.03,60-69
TEST,3,Pfizer,2,1950-1959,L5,0,0,0,170336.69,60-69
TEST,4,Pfizer,2,1950-1959,L5,0,0,0,172517.7,60-69
TEST,5,Pfizer,2,1950-1959,L5,0,0,0,208247.79,60-69
TEST,6,Pfizer,2,1950-1959,L5,0,0,0,291007.18,60-69
TEST,7,Pfizer,2,1950-1959,L5,0,0,0,375310.09,60-69
TEST,8,Pfizer,2,1950-1959,L5,0,0,0,512305.41,60-69
TEST,9,Pfizer,2,1950-1959,L5,0,0,0,561401.34,60-69
TEST,10,Pfizer,2,1950-1959,L5,0,0,0,570916.62,60-69
TEST,11,Pfizer,2,1950-1959,L5,0,0,0,596178.42,60-69
TEST,12,Pfizer,2,1950-1959,L5,0,0,0,601501.44,60-69
TEST,13,Pfizer,2,1950-1959,L5,0,0,0,601501.44,60-69
TEST,14,Pfizer,2,1950-1959,L5,0,0,0,601501.44,60-69
TEST,15,Pfizer,2,1950-1959,L5,0,0,0,604198.75,60-69
TEST,16,Pfizer,2,1950-1959,L5,0,0,0,657250.35,60-69
TEST,17,Pfizer,2,1950-1959,L5,0,0,0,792566.6,60-69
TEST,18,Pfizer,2,1950-1959,L5,0,0,0,1052627.52,60-69
TEST,19,Pfizer,2,1950-1959,L5,0,0,0,1132238,60-69
TEST,20,Pfizer,2,1950-1959,L5,0,0,0,1132238,60-69
TEST,21,Pfizer,2,1950-1959,L5,0,0,0,1347363.22,60-69
TEST,0,none,no_dose,1980-1989,L5,0,0,0,491.45,30-39
TEST,1,Moderna,1,1980-1989,L5,0,0,0,267333.97,30-39
TEST,0,none,no_dose,<1940,L5,2,298.04,36.09,1076.62,80+
TEST,1,Pfizer,1,<1940,L5,0,0,0,36712.89,80+
TEST,2,Pfizer,1,<1940,L5,0,0,0,37005.31,80+
TEST,3,Pfizer,1,<1940,L5,0,0,0,41610.97,80+
TEST,1,Pfizer,2,<1940,L5,0,0,0,43005.53,80+
TEST,2,Pfizer,2,<1940,L5,0,0,0,43060.51,80+
TEST,3,Pfizer,2,<1940,L5,0,0,0,43101.83,80+
TEST,4,Pfizer,2,<1940,L5,0,0,0,43157.05,80+
TEST,5,Pfizer,2,<1940,L5,0,0,0,43157.05,80+
TEST,6,Pfizer,2,<1940,L5,0,0,0,43365.41,80+
TEST,7,Pfizer,2,<1940,L5,0,0,0,44292.02,80+
TEST,8,Pfizer,2,<1940,L5,0,0,0,47259.32,80+
TEST,9,Pfizer,2,<1940,L5,0,0,0,56778.9,80+
TEST,10,Pfizer,2,<1940,L5,0,0,0,75779.71,80+
TEST,11,Pfizer,2,<1940,L5,0,0,0,105510.04,80+
TEST,12,Pfizer,2,<1940,L5,0,0,0,135141.75,80+
TEST,13,Pfizer,2,<1940,L5,0,0,0,174528.91,80+
TEST,14,Pfizer,2,<1940,L5,0,0,0,380611.08,80+
TEST,4,Pfizer,1,<1940,L5,0,0,0,143032.19,80+
TEST,15,Pfizer,2,<1940,L5,0,0,0,1086583.24,80+
TEST,16,Pfizer,2,<1940,L5,0,0,0,1924804.6,80+
TEST,17,Pfizer,2,<1940,L5,0,0,0,2138671.78,80+
TEST,18,Pfizer,2,<1940,L5,0,0,0,2138671.78,80+
TEST,19,Pfizer,2,<1940,L5,0,0,0,2138671.78,80+
TEST,20,Pfizer,2,<1940,L5,0,0,0,2138671.78,80+
TEST,21,Pfizer,2,<1940,L5,0,0,0,2245605.37,80+
TEST,2,Moderna,1,1980-1989,L5,0,0,0,336000.8,30-39
TEST,1,Pfizer,1,1990+,L5,0,0,0,101229.39,<30
TEST,1,Moderna,1,1970-1979,L5,0,0,0,373230.81,40-49
TEST,2,Moderna,1,1970-1979,L5,0,0,0,401000.96,40-49
TEST,3,Moderna,1,1970-1979,L5,0,0,0,456733.3,40-49
TEST,4,Moderna,1,1970-1979,L5,0,0,0,774346.68,40-49
TEST,1,AstraZeneca,1,1980-1989,L5,0,0,0,677066.95,30-39
TEST,2,AstraZeneca,1,1980-1989,L5,0,0,0,698115.66,30-39
TEST,3,AstraZeneca,1,1980-1989,L5,0,0,0,712890.59,30-39
TEST,4,AstraZeneca,1,1980-1989,L5,0,0,0,712890.59,30-39
TEST,5,AstraZeneca,1,1980-1989,L5,0,0,0,748535.12,30-39
TEST,4,Pfizer,1,1940-1949,L5,0,0,0,175666.65,70-79
TEST,5,Pfizer,1,1940-1949,L5,0,0,0,267333.97,70-79
TEST,6,Pfizer,1,1940-1949,L5,0,0,0,415852.85,70-79
TEST,1,Pfizer,2,1940-1949,L5,0,0,0,87833.33,70-79
TEST,2,Pfizer,2,1940-1949,L5,0,0,0,91595.05,70-79
TEST,3,Pfizer,2,1940-1949,L5,0,0,0,91970.19,70-79
TEST,4,Pfizer,2,1940-1949,L5,0,0,0,92857.56,70-79
TEST,5,Pfizer,2,1940-1949,L5,0,0,0,101918.55,70-79
TEST,6,Pfizer,2,1940-1949,L5,0,0,0,121823.08,70-79
TEST,7,Pfizer,2,1940-1949,L5,0,0,0,141977.16,70-79
TEST,8,Pfizer,2,1940-1949,L5,0,0,0,263156.88,70-79
TEST,9,Pfizer,2,1940-1949,L5,0,0,0,484663.03,70-79
TEST,1,Moderna,1,1990+,L5,0,0,0,495354.13,<30
TEST,2,Moderna,1,1990+,L5,0,0,0,606920.37,<30
TEST,1,AstraZeneca,1,1950-1959,L5,0,0,0,121823.08,60-69
TEST,2,AstraZeneca,1,1950-1959,L5,0,0,0,122043.77,60-69
TEST,3,AstraZeneca,1,1950-1959,L5,0,0,0,122599.02,60-69
TEST,4,AstraZeneca,1,1950-1959,L5,0,0,0,123159.34,60-69
TEST,5,AstraZeneca,1,1950-1959,L5,0,0,0,128687.99,60-69
TEST,6,AstraZeneca,1,1950-1959,L5,0,0,0,138049.51,60-69
TEST,7,AstraZeneca,1,1950-1959,L5,0,0,0,166341.14,60-69
TEST,2,AstraZeneca,2,1940-1949,L5,0,0,0,388289.11,70-79
TEST,1,Moderna,1,1940-1949,L5,0,0,0,392817.27,70-79
TEST,2,Moderna,1,1940-1949,L5,0,0,0,392817.27,70-79
TEST,3,Moderna,1,1940-1949,L5,0,0,0,392817.27,70-79
TEST,4,Moderna,1,1940-1949,L5,0,0,0,431847.19,70-79
TEST,5,Moderna,1,1940-1949,L5,0,0,0,1161520.02,70-79
TEST,6,Moderna,1,1940-1949,L5,0,0,0,1897694.68,70-79
TEST,7,Moderna,1,1940-1949,L5,0,0,0,2173166.48,70-79
TEST,8,Moderna,1,1940-1949,L5,0,0,0,2929050.48,70-79
TEST,1,UKN,1,1960-1969,L5,0,0,0,392817.27,50-59
TEST,2,UKN,1,1960-1969,L5,0,0,0,392817.27,50-59
TEST,3,UKN,1,1960-1969,L5,0,0,0,443211.59,50-59
TEST,4,UKN,1,1960-1969,L5,0,0,0,612437.83,50-59
TEST,5,UKN,1,1960-1969,L5,0,0,0,1464525.24,50-59
TEST,6,UKN,1,1960-1969,L5,0,0,0,10364332.47,50-59
TEST,5,Pfizer,1,1950-1959,L5,0,0,0,114962.73,60-69
TEST,6,Pfizer,1,1950-1959,L5,0,0,0,238471.37,60-69
TEST,3,AstraZeneca,2,1940-1949,L5,0,0,0,2283666.48,70-79
TEST,2,Pfizer,2,1960-1969,L5,0,0,0,238471.37,50-59
TEST,3,Pfizer,2,1960-1969,L5,0,0,0,243646.15,50-59
TEST,4,Pfizer,2,1960-1969,L5,0,0,0,244975.13,50-59
TEST,5,Pfizer,2,1960-1969,L5,0,0,0,273854.31,50-59
TEST,6,Pfizer,2,1960-1969,L5,0,0,0,304145.2,50-59
TEST,13,AstraZeneca,1,1940-1949,L5,0,0,0,778822.67,70-79
TEST,1,Moderna,1,1950-1959,L5,0,0,0,278957.19,60-69
TEST,2,Moderna,1,1950-1959,L5,0,0,0,278957.19,60-69
TEST,3,Moderna,1,1950-1959,L5,0,0,0,280700.67,60-69
TEST,4,Moderna,1,1950-1959,L5,0,0,0,306916.45,60-69
TEST,5,Moderna,1,1950-1959,L5,0,0,0,705425.77,60-69
TEST,1,Moderna,2,1950-1959,L5,0,0,0,369140.61,60-69
TEST,2,Moderna,2,1950-1959,L5,0,0,0,423699.13,60-69
TEST,3,Moderna,2,1950-1959,L5,0,0,0,427734.36,60-69
TEST,4,Moderna,2,1950-1959,L5,0,0,0,474423.67,60-69
TEST,5,Moderna,2,1950-1959,L5,0,0,0,554470.46,60-69
TEST,6,Moderna,2,1950-1959,L5,0,0,0,609666.62,60-69
TEST,7,Moderna,2,1950-1959,L5,0,0,0,654059.82,60-69
TEST,8,Moderna,2,1950-1959,L5,0,0,0,852761.53,60-69
TEST,9,Moderna,2,1950-1959,L5,0,0,0,1036433.25,60-69
TEST,10,Moderna,2,1950-1959,L5,0,0,0,1897694.68,60-69
TEST,5,Pfizer,1,<1940,L5,0,0,0,243206.36,80+
TEST,6,Pfizer,1,<1940,L5,0,0,0,249974.62,80+
TEST,7,Pfizer,1,<1940,L5,0,0,0,268934.77,80+
TEST,8,Pfizer,1,<1940,L5,0,0,0,285458.31,80+
TEST,9,Pfizer,1,<1940,L5,0,0,0,309738.67,80+
TEST,10,Pfizer,1,<1940,L5,0,0,0,358341.28,80+
TEST,11,Pfizer,1,<1940,L5,0,0,0,463011.42,80+
TEST,2,Pfizer,1,1990+,L5,0,0,0,149209.66,<30
TEST,3,Pfizer,1,1990+,L5,0,0,0,247222.61,<30
TEST,8,AstraZeneca,1,1950-1959,L5,0,0,0,275534.4,60-69
TEST,9,AstraZeneca,1,1950-1959,L5,0,0,0,332682.28,60-69
TEST,10,AstraZeneca,1,1950-1959,L5,0,0,0,384960.92,60-69
TEST,11,AstraZeneca,1,1950-1959,L5,0,0,0,440314.78,60-69
TEST,12,AstraZeneca,1,1950-1959,L5,0,0,0,590948.78,60-69
TEST,1,AstraZeneca,2,1950-1959,L5,0,0,0,1020729.71,60-69
TEST,3,Moderna,1,1980-1989,L5,0,0,0,536798.1,30-39
TEST,4,Moderna,1,1980-1989,L5,0,0,0,1334022.99,30-39
TEST,1,Moderna,2,1980-1989,L5,0,0,0,2406005.75,30-39
TEST,2,Moderna,2,1980-1989,L5,0,0,0,2406005.75,30-39
TEST,3,Moderna,2,1980-1989,L5,0,0,0,2406005.75,30-39
TEST,4,Moderna,2,1980-1989,L5,0,0,0,2994140.49,30-39
TEST,1,Pfizer,1,1980-1989,L5,0,0,0,114864.72,30-39
TEST,2,Pfizer,1,1980-1989,L5,0,0,0,138049.51,30-39
TEST,3,Pfizer,1,1980-1989,L5,0,0,0,210854.96,30-39
TEST,1,Pfizer,2,1980-1989,L5,0,0,0,476100.08,30-39
