datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20210419,Pfizer,1,1950-1959,L4,0,0,0,1418277.07,60-69
TEST,20210419,Moderna,2,1960-1969,L4,0,0,0,2173166.48,50-59
TEST,20210419,Moderna,1,1990+,L4,0,0,0,5858100.96,<30
TEST,20210419,Moderna,2,1990+,L4,0,0,0,4082918.85,<30
TEST,20210419,AstraZeneca,1,1980-1989,L4,0,0,0,802001.92,30-39
TEST,20210419,Moderna,1,1940-1949,L4,0,0,0,593552.08,70-79
TEST,20210419,Moderna,1,1970-1979,L4,0,0,0,3545692.69,40-49
TEST,20210419,Moderna,2,1970-1979,L4,0,0,0,3454777.49,40-49
TEST,20210419,Pfizer,2,1990+,L4,0,0,0,1069335.89,<30
TEST,20210419,Moderna,1,<1940,L4,0,0,0,11228026.84,80+
TEST,20210419,Moderna,2,<1940,L4,0,0,0,134736322.06,80+
TEST,20210419,Pfizer,1,1960-1969,L4,0,0,0,842102.01,50-59
TEST,20210419,Pfizer,1,1980-1989,L4,0,0,0,2363795.12,30-39
TEST,20210419,Moderna,2,1980-1989,L4,0,0,0,6416015.34,30-39
TEST,20210419,Moderna,2,1940-1949,L4,0,0,0,3208007.67,70-79
TEST,20210419,Pfizer,2,1940-1949,L4,0,0,0,1203002.88,70-79
TEST,20210419,Moderna,1,1980-1989,L4,0,0,0,6124378.28,30-39
TEST,20210426,none,no_dose,1960-1969,L4,0,0,0,19787.98,50-59
TEST,20210426,none,no_dose,1990+,L4,0,0,0,14577.12,<30
TEST,20210426,none,no_dose,1940-1949,L4,0,0,0,68707.97,70-79
TEST,20210426,AstraZeneca,1,1940-1949,L4,0,0,0,83376.44,70-79
TEST,20210426,none,no_dose,1970-1979,L4,0,0,0,21211.64,40-49
TEST,20210426,Pfizer,1,1940-1949,L4,0,0,0,143184.19,70-79
TEST,20210426,AstraZeneca,1,1990+,L4,0,0,0,1069335.89,<30
TEST,20210426,none,no_dose,1950-1959,L4,0,0,0,27907.27,60-69
TEST,20210426,Pfizer,2,1970-1979,L4,0,0,0,377412.67,40-49
TEST,20210426,Pfizer,2,1950-1959,L4,0,0,0,583274.12,60-69
TEST,20210426,none,no_dose,1980-1989,L4,0,0,0,30945.41,30-39
TEST,20210426,Pfizer,2,<1940,L4,0,0,0,63524.9,80+
TEST,20210426,Pfizer,1,<1940,L4,0,0,0,96723.85,80+
TEST,20210426,none,no_dose,<1940,L4,0,0,0,229533.77,80+
TEST,20210426,Pfizer,2,1940-1949,L4,0,0,0,698115.66,70-79
TEST,20210426,Pfizer,1,1960-1969,L4,0,0,0,736264.05,50-59
TEST,20210426,Moderna,2,1950-1959,L4,0,0,0,1271097.38,60-69
TEST,20210426,AstraZeneca,1,1950-1959,L4,0,0,0,369140.61,60-69
TEST,20210426,Moderna,1,1950-1959,L4,0,0,0,797256.34,60-69
TEST,20210426,Pfizer,2,1980-1989,L4,0,0,0,836871.57,30-39
TEST,20210426,Pfizer,2,1960-1969,L4,0,0,0,366131.31,50-59
TEST,20210426,AstraZeneca,1,1960-1969,L4,0,0,0,319280.38,50-59
TEST,20210426,Pfizer,1,1950-1959,L4,0,0,0,604198.75,60-69
TEST,20210426,AstraZeneca,1,1970-1979,L4,0,0,0,305524.54,40-49
TEST,20210426,Moderna,1,1960-1969,L4,0,0,0,1531094.57,50-59
TEST,20210426,Pfizer,1,1990+,L4,0,0,0,4646080.07,<30
TEST,20210426,Pfizer,1,1970-1979,L4,0,0,0,774346.68,40-49
TEST,20210426,Moderna,2,1960-1969,L4,0,0,0,1531094.57,50-59
TEST,20210426,Moderna,2,1990+,L4,0,0,0,2807006.71,<30
TEST,20210426,AstraZeneca,1,1980-1989,L4,0,0,0,831705.69,30-39
TEST,20210426,Moderna,1,1940-1949,L4,0,0,0,826603.2,70-79
TEST,20210426,Moderna,2,1940-1949,L4,0,0,0,1161520.02,70-79
TEST,20210426,Moderna,1,1990+,L4,0,0,0,16842040.26,<30
TEST,20210426,Moderna,1,1970-1979,L4,0,0,0,4082918.85,40-49
TEST,20210426,UKN,1,1940-1949,L4,0,0,0,2363795.12,70-79
TEST,20210426,Moderna,2,1970-1979,L4,0,0,0,2807006.71,40-49
TEST,20210426,Pfizer,2,1990+,L4,0,0,0,1069335.89,<30
TEST,20210426,Moderna,2,<1940,L4,0,0,0,19248046.01,80+
TEST,20210426,Pfizer,1,1980-1989,L4,0,0,0,1820761.11,30-39
TEST,20210426,Moderna,1,<1940,L4,0,0,0,19248046.01,80+
TEST,20210426,Moderna,2,1980-1989,L4,0,0,0,5182166.23,30-39
TEST,20210426,Moderna,1,1980-1989,L4,0,0,0,7485351.23,30-39
TEST,20210426,UKN,1,1950-1959,L4,0,0,0,4812011.5,60-69
TEST,20210503,none,no_dose,1960-1969,L4,0,0,0,20097.9,50-59
TEST,20210503,none,no_dose,1990+,L4,0,0,0,14630.94,<30
TEST,20210503,AstraZeneca,1,1940-1949,L4,0,0,0,68989.41,70-79
TEST,20210503,none,no_dose,1970-1979,L4,0,0,0,21420.72,40-49
TEST,20210503,Pfizer,1,1940-1949,L4,0,0,0,144257.3,70-79
TEST,20210503,AstraZeneca,1,1990+,L4,0,0,0,1069335.89,<30
TEST,20210503,none,no_dose,1950-1959,L4,0,0,0,30048.24,60-69
TEST,20210503,Pfizer,2,1970-1979,L4,0,0,0,362194.41,40-49
TEST,20210503,Pfizer,2,1950-1959,L4,0,0,0,561401.34,60-69
TEST,20210503,none,no_dose,1980-1989,L4,0,0,0,31196.18,30-39
TEST,20210503,Pfizer,2,<1940,L4,0,0,0,50013.48,80+
TEST,20210503,none,no_dose,<1940,L4,0,0,0,258115.56,80+
TEST,20210503,none,no_dose,1940-1949,L4,0,0,0,97705.82,70-79
TEST,20210503,Pfizer,1,<1940,L4,0,0,0,155584.67,80+
TEST,20210503,Pfizer,1,1950-1959,L4,0,0,0,340243.24,60-69
TEST,20210503,Pfizer,2,1940-1949,L4,0,0,0,346365.87,70-79
TEST,20210503,Moderna,1,1940-1949,L4,0,0,0,863694.37,70-79
TEST,20210503,Pfizer,1,1960-1969,L4,0,0,0,568507.69,50-59
TEST,20210503,Moderna,2,1950-1959,L4,0,0,0,929216.01,60-69
TEST,20210503,AstraZeneca,1,1950-1959,L4,0,0,0,294184.11,60-69
TEST,20210503,Moderna,1,1950-1959,L4,0,0,0,858193.13,60-69
TEST,20210503,Pfizer,2,1980-1989,L4,0,0,0,821562.94,30-39
TEST,20210503,Pfizer,2,1960-1969,L4,0,0,0,362194.41,50-59
TEST,20210503,AstraZeneca,1,1960-1969,L4,0,0,0,327029.91,50-59
TEST,20210503,Pfizer,1,1980-1989,L4,0,0,0,1623329.18,30-39
TEST,20210503,AstraZeneca,1,1970-1979,L4,0,0,0,311889.63,40-49
TEST,20210503,Moderna,1,1960-1969,L4,0,0,0,1643125.88,50-59
TEST,20210503,Pfizer,1,1990+,L4,0,0,0,4646080.07,<30
TEST,20210503,Moderna,2,1960-1969,L4,0,0,0,1161520.02,50-59
TEST,20210503,Moderna,2,1990+,L4,0,0,0,2641888.67,<30
TEST,20210503,Moderna,1,1990+,L4,0,0,0,8421020.13,<30
TEST,20210503,AstraZeneca,1,1980-1989,L4,0,0,0,836871.57,30-39
TEST,20210503,Moderna,2,1940-1949,L4,0,0,0,898242.15,70-79
TEST,20210503,Moderna,1,1970-1979,L4,0,0,0,2866730.26,40-49
TEST,20210503,UKN,1,1940-1949,L4,0,0,0,1749822.36,70-79
TEST,20210503,Moderna,2,1970-1979,L4,0,0,0,2406005.75,40-49
TEST,20210503,Pfizer,2,1990+,L4,0,0,0,1020729.71,<30
TEST,20210503,Pfizer,1,1970-1979,L4,0,0,0,698115.66,40-49
TEST,20210503,Moderna,1,1980-1989,L4,0,0,0,6416015.34,30-39
TEST,20210503,Moderna,2,<1940,L4,0,0,0,19248046.01,80+
TEST,20210503,UKN,1,1950-1959,L4,0,0,0,2694726.44,60-69
TEST,20210503,Moderna,1,<1940,L4,0,0,0,19248046.01,80+
TEST,20210503,AstraZeneca,2,1990+,L4,0,0,0,134736322.06,<30
TEST,20210503,Moderna,2,1980-1989,L4,0,0,0,4812011.5,30-39
TEST,20210503,AstraZeneca,2,1970-1979,L4,0,0,0,14970702.45,40-49
TEST,20210503,AstraZeneca,2,1960-1969,L4,0,0,0,16842040.26,50-59
TEST,20210510,none,no_dose,1960-1969,L4,0,0,0,20620.8,50-59
TEST,20210510,none,no_dose,1990+,L4,0,0,0,14809.44,<30
TEST,20210510,AstraZeneca,1,1940-1949,L4,0,0,0,68255.48,70-79
TEST,20210510,none,no_dose,1970-1979,L4,0,0,0,21844.41,40-49
TEST,20210510,Pfizer,1,1960-1969,L4,0,0,0,421051.01,50-59
TEST,20210510,AstraZeneca,1,1990+,L4,0,0,0,1283203.07,<30
TEST,20210510,none,no_dose,1950-1959,L4,0,0,0,34214.4,60-69
TEST,20210510,Pfizer,2,1970-1979,L4,0,0,0,331047.47,40-49
TEST,20210510,Pfizer,2,1950-1959,L4,0,0,0,441758.43,60-69
TEST,20210510,none,no_dose,1980-1989,L4,0,0,0,31643.1,30-39
TEST,20210510,Pfizer,2,<1940,L4,0,0,0,44987.09,80+
TEST,20210510,none,no_dose,<1940,L4,0,0,0,279535.94,80+
TEST,20210510,none,no_dose,1940-1949,L4,0,0,0,124525.25,70-79
TEST,20210510,Pfizer,1,<1940,L4,0,0,0,224560.54,80+
TEST,20210510,Pfizer,1,1950-1959,L4,0,0,0,237211.83,60-69
TEST,20210510,Pfizer,2,1940-1949,L4,0,0,0,177518.21,70-79
TEST,20210510,AstraZeneca,1,1950-1959,L4,0,0,0,212517.86,60-69
TEST,20210510,Pfizer,1,1940-1949,L4,0,0,0,168210.14,70-79
TEST,20210510,Moderna,1,1940-1949,L4,0,0,0,1086583.24,70-79
TEST,20210510,Moderna,2,1950-1959,L4,0,0,0,724388.83,60-69
TEST,20210510,Moderna,1,1980-1989,L4,0,0,0,3454777.49,30-39
TEST,20210510,Moderna,1,1950-1959,L4,0,0,0,802001.92,60-69
TEST,20210510,Pfizer,2,1980-1989,L4,0,0,0,744399.57,30-39
TEST,20210510,Pfizer,2,1960-1969,L4,0,0,0,341970.36,50-59
TEST,20210510,AstraZeneca,1,1960-1969,L4,0,0,0,342840.51,50-59
TEST,20210510,Moderna,1,1990+,L4,0,0,0,1531094.57,<30
TEST,20210510,Pfizer,1,1980-1989,L4,0,0,0,1513891.26,30-39
TEST,20210510,AstraZeneca,1,1970-1979,L4,0,0,0,362194.41,40-49
TEST,20210510,Moderna,1,1960-1969,L4,0,0,0,1224875.66,50-59
TEST,20210510,Pfizer,1,1990+,L4,0,0,0,3286251.76,<30
TEST,20210510,Moderna,2,1960-1969,L4,0,0,0,1005494.94,50-59
TEST,20210510,AstraZeneca,2,1990+,L4,0,0,0,4812011.5,<30
TEST,20210510,Moderna,2,1990+,L4,0,0,0,2406005.75,<30
TEST,20210510,AstraZeneca,1,1980-1989,L4,0,0,0,998046.83,30-39
TEST,20210510,AstraZeneca,2,1970-1979,L4,0,0,0,1820761.11,40-49
TEST,20210510,Moderna,2,1940-1949,L4,0,0,0,663725.72,70-79
TEST,20210510,Moderna,1,1970-1979,L4,0,0,0,1952700.32,40-49
TEST,20210510,AstraZeneca,2,1960-1969,L4,0,0,0,3454777.49,50-59
TEST,20210510,UKN,1,1940-1949,L4,0,0,0,1749822.36,70-79
TEST,20210510,Moderna,2,1970-1979,L4,0,0,0,1924804.6,40-49
TEST,20210510,Pfizer,2,1990+,L4,0,0,0,1013055.05,<30
TEST,20210510,Pfizer,1,1970-1979,L4,0,0,0,596178.42,40-49
TEST,20210510,Moderna,2,<1940,L4,0,0,0,19248046.01,80+
TEST,20210510,UKN,1,1950-1959,L4,0,0,0,1151592.5,60-69
TEST,20210510,Moderna,1,<1940,L4,0,0,0,19248046.01,80+
TEST,20210510,AstraZeneca,2,1980-1989,L4,0,0,0,5182166.23,30-39
TEST,20210510,Moderna,2,1980-1989,L4,0,0,0,4812011.5,30-39
TEST,20210517,none,no_dose,1960-1969,L4,0,0,0,21919.04,50-59
TEST,20210517,none,no_dose,1990+,L4,0,0,0,14856.8,<30
TEST,20210517,AstraZeneca,1,1940-1949,L4,0,0,0,68255.48,70-79
TEST,20210517,Pfizer,1,1960-1969,L4,0,0,0,254700.04,50-59
TEST,20210517,none,no_dose,1970-1979,L4,0,0,0,22193.43,40-49
TEST,20210517,Pfizer,1,1970-1979,L4,0,0,0,532554.63,40-49
TEST,20210517,AstraZeneca,1,1990+,L4,0,0,0,1585133.2,<30
TEST,20210517,none,no_dose,1950-1959,L4,0,0,0,42516.98,60-69
TEST,20210517,Pfizer,2,1970-1979,L4,0,0,0,295474.39,40-49
TEST,20210517,Pfizer,2,1950-1959,L4,0,0,0,332682.28,60-69
TEST,20210517,none,no_dose,1980-1989,L4,0,0,0,32049.55,30-39
TEST,20210517,Pfizer,2,<1940,L4,0,0,0,43632.23,80+
TEST,20210517,none,no_dose,<1940,L4,0,0,0,298750.16,80+
TEST,20210517,none,no_dose,1940-1949,L4,0,0,0,149044.6,70-79
TEST,20210517,Pfizer,1,<1940,L4,0,0,0,257622.03,80+
TEST,20210517,Pfizer,1,1950-1959,L4,0,0,0,169693.1,60-69
TEST,20210517,Pfizer,2,1940-1949,L4,0,0,0,126989.94,70-79
TEST,20210517,AstraZeneca,1,1950-1959,L4,0,0,0,140790.31,60-69
TEST,20210517,Pfizer,1,1940-1949,L4,0,0,0,201098.99,70-79
TEST,20210517,Moderna,1,1940-1949,L4,0,0,0,1308119.63,70-79
TEST,20210517,Moderna,2,1950-1959,L4,0,0,0,620904.71,60-69
TEST,20210517,Moderna,1,1980-1989,L4,0,0,0,3208007.67,30-39
TEST,20210517,Pfizer,2,1980-1989,L4,0,0,0,680486.48,30-39
TEST,20210517,Pfizer,2,1960-1969,L4,0,0,0,317774.34,50-59
TEST,20210517,AstraZeneca,1,1960-1969,L4,0,0,0,329428.66,50-59
TEST,20210517,AstraZeneca,2,1960-1969,L4,0,0,0,1604003.83,50-59
TEST,20210517,Moderna,1,1950-1959,L4,0,0,0,568507.69,60-69
TEST,20210517,Moderna,1,1990+,L4,0,0,0,1480618.92,<30
TEST,20210517,Pfizer,1,1980-1989,L4,0,0,0,1181897.56,30-39
TEST,20210517,AstraZeneca,1,1970-1979,L4,0,0,0,463011.42,40-49
TEST,20210517,AstraZeneca,2,1970-1979,L4,0,0,0,774346.68,40-49
TEST,20210517,Moderna,1,1960-1969,L4,0,0,0,728304.44,50-59
TEST,20210517,Pfizer,1,1990+,L4,0,0,0,2041459.43,<30
TEST,20210517,UKN,1,1950-1959,L4,0,0,0,998046.83,60-69
TEST,20210517,Moderna,2,1960-1969,L4,0,0,0,955576.75,50-59
TEST,20210517,AstraZeneca,2,1990+,L4,0,0,0,2807006.71,<30
TEST,20210517,Moderna,2,1990+,L4,0,0,0,2406005.75,<30
TEST,20210517,AstraZeneca,1,1980-1989,L4,0,0,0,1374860.43,30-39
TEST,20210517,Moderna,2,1940-1949,L4,0,0,0,593552.08,70-79
TEST,20210517,Moderna,1,1970-1979,L4,0,0,0,1924804.6,40-49
TEST,20210517,UKN,1,1940-1949,L4,0,0,0,1749822.36,70-79
TEST,20210517,Moderna,2,1970-1979,L4,0,0,0,1924804.6,40-49
TEST,20210517,Pfizer,2,1990+,L4,0,0,0,1013055.05,<30
TEST,20210517,Moderna,2,<1940,L4,0,0,0,14970702.45,80+
TEST,20210517,AstraZeneca,2,1980-1989,L4,0,0,0,2138671.78,30-39
TEST,20210517,Moderna,1,<1940,L4,0,0,0,26947264.41,80+
TEST,20210517,Moderna,2,1980-1989,L4,0,0,0,4812011.5,30-39
TEST,20210524,none,no_dose,1960-1969,L4,0,0,0,24831.61,50-59
TEST,20210524,none,no_dose,1990+,L4,0,0,0,14979.02,<30
TEST,20210524,AstraZeneca,1,1940-1949,L4,0,0,0,68394.07,70-79
TEST,20210524,Pfizer,1,1960-1969,L4,0,0,0,144103.02,50-59
TEST,20210524,Pfizer,1,1970-1979,L4,0,0,0,433235.76,40-49
TEST,20210524,AstraZeneca,1,1990+,L4,0,0,0,1796484.29,<30
TEST,20210524,none,no_dose,1970-1979,L4,0,0,0,22644.76,40-49
TEST,20210524,none,no_dose,1950-1959,L4,0,0,0,52796.36,60-69
TEST,20210524,Pfizer,2,1970-1979,L4,0,0,0,270554.86,40-49
TEST,20210524,Pfizer,2,1950-1959,L4,0,0,0,245421.35,60-69
TEST,20210524,none,no_dose,1980-1989,L4,0,0,0,32537.15,30-39
TEST,20210524,Pfizer,2,<1940,L4,0,0,0,43379.37,80+
TEST,20210524,none,no_dose,<1940,L4,0,0,0,304833.31,80+
TEST,20210524,AstraZeneca,1,1980-1989,L4,0,0,0,2010989.88,30-39
TEST,20210524,none,no_dose,1940-1949,L4,0,0,0,180369.91,70-79
TEST,20210524,Pfizer,1,1940-1949,L4,0,0,0,196408.63,70-79
TEST,20210524,Pfizer,1,1950-1959,L4,0,0,0,113797.57,60-69
TEST,20210524,Pfizer,2,1940-1949,L4,0,0,0,112373.91,70-79
TEST,20210524,AstraZeneca,1,1950-1959,L4,0,0,0,134601.72,60-69
TEST,20210524,Moderna,1,1940-1949,L4,0,0,0,1480618.92,70-79
TEST,20210524,UKN,1,1960-1969,L4,0,0,0,2542194.76,50-59
TEST,20210524,Pfizer,2,1960-1969,L4,0,0,0,284253.84,50-59
TEST,20210524,Moderna,2,1950-1959,L4,0,0,0,575796.25,60-69
TEST,20210524,Pfizer,1,<1940,L4,0,0,0,263156.88,80+
TEST,20210524,Moderna,1,1980-1989,L4,0,0,0,3208007.67,30-39
TEST,20210524,Pfizer,2,1980-1989,L4,0,0,0,638560.77,30-39
TEST,20210524,AstraZeneca,2,1960-1969,L4,0,0,0,783350.71,50-59
TEST,20210524,Moderna,1,1950-1959,L4,0,0,0,573346.05,60-69
TEST,20210524,AstraZeneca,1,1960-1969,L4,0,0,0,364152.22,50-59
TEST,20210524,Moderna,1,1990+,L4,0,0,0,1480618.92,<30
TEST,20210524,Pfizer,1,1980-1989,L4,0,0,0,935668.9,30-39
TEST,20210524,AstraZeneca,2,1970-1979,L4,0,0,0,504630.42,40-49
TEST,20210524,Moderna,1,1960-1969,L4,0,0,0,403402.16,50-59
TEST,20210524,UKN,1,1950-1959,L4,0,0,0,904270.62,60-69
TEST,20210524,Pfizer,1,1990+,L4,0,0,0,1095417.25,<30
TEST,20210524,Moderna,2,1960-1969,L4,0,0,0,910380.55,50-59
TEST,20210524,AstraZeneca,2,1990+,L4,0,0,0,2105255.03,<30
TEST,20210524,Moderna,2,1990+,L4,0,0,0,2406005.75,<30
TEST,20210524,Moderna,2,1940-1949,L4,0,0,0,566119,70-79
TEST,20210524,Moderna,1,1970-1979,L4,0,0,0,1897694.68,40-49
TEST,20210524,UKN,1,1940-1949,L4,0,0,0,1749822.36,70-79
TEST,20210524,Moderna,2,1970-1979,L4,0,0,0,1897694.68,40-49
TEST,20210524,Pfizer,2,1990+,L4,0,0,0,1013055.05,<30
TEST,20210524,Moderna,2,<1940,L4,0,0,0,9624023,80+
TEST,20210524,AstraZeneca,2,1980-1989,L4,0,0,0,1374860.43,30-39
TEST,20210524,AstraZeneca,1,1970-1979,L4,0,0,0,644671.4,40-49
TEST,20210524,Moderna,2,1980-1989,L4,0,0,0,4812011.5,30-39
TEST,20210524,AstraZeneca,2,1950-1959,L4,0,0,0,33684080.52,60-69
TEST,20200106,none,no_dose,all_birth_cohorts,L4,0,0,0,2634.24,all_birth_cohorts
TEST,20200113,none,no_dose,all_birth_cohorts,L4,0,0,0,2638.89,all_birth_cohorts
TEST,20200120,none,no_dose,all_birth_cohorts,L4,0,0,0,2643.5,all_birth_cohorts
TEST,20200127,none,no_dose,all_birth_cohorts,L4,0,0,0,2648.38,all_birth_cohorts
TEST,20200203,none,no_dose,all_birth_cohorts,L4,0,0,0,2652.71,all_birth_cohorts
TEST,20200210,none,no_dose,all_birth_cohorts,L4,0,0,0,2656.74,all_birth_cohorts
TEST,20200217,none,no_dose,all_birth_cohorts,L4,0,0,0,2659.51,all_birth_cohorts
TEST,20200224,none,no_dose,all_birth_cohorts,L4,0,0,0,2662.93,all_birth_cohorts
TEST,20200302,none,no_dose,all_birth_cohorts,L4,0,0,0,2667.52,all_birth_cohorts
TEST,20200309,none,no_dose,all_birth_cohorts,L4,0,0,0,2671.64,all_birth_cohorts
TEST,20200316,none,no_dose,all_birth_cohorts,L4,0,0,0,2674.67,all_birth_cohorts
TEST,20200323,none,no_dose,all_birth_cohorts,L4,0,0,0,2678.76,all_birth_cohorts
TEST,20200330,none,no_dose,all_birth_cohorts,L4,0,0,0,2682.81,all_birth_cohorts
TEST,20200406,none,no_dose,all_birth_cohorts,L4,0,0,0,2686.51,all_birth_cohorts
TEST,20200413,none,no_dose,all_birth_cohorts,L4,0,0,0,2690.31,all_birth_cohorts
TEST,20200420,none,no_dose,all_birth_cohorts,L4,1,730.53,18.5,4070.25,all_birth_cohorts
TEST,20200427,none,no_dose,all_birth_cohorts,L4,1,731.45,18.52,4075.38,all_birth_cohorts
TEST,20200504,none,no_dose,all_birth_cohorts,L4,0,0,0,2700.83,all_birth_cohorts
TEST,20200511,none,no_dose,all_birth_cohorts,L4,0,0,0,2707.29,all_birth_cohorts
TEST,20200518,none,no_dose,all_birth_cohorts,L4,0,0,0,2714.54,all_birth_cohorts
TEST,20200525,none,no_dose,all_birth_cohorts,L4,0,0,0,2718.65,all_birth_cohorts
TEST,20200601,none,no_dose,all_birth_cohorts,L4,0,0,0,2722.22,all_birth_cohorts
TEST,20200608,none,no_dose,all_birth_cohorts,L4,0,0,0,2725.64,all_birth_cohorts
TEST,20200615,none,no_dose,all_birth_cohorts,L4,0,0,0,2728.45,all_birth_cohorts
TEST,20200622,none,no_dose,all_birth_cohorts,L4,0,0,0,2732.16,all_birth_cohorts
TEST,20200629,none,no_dose,all_birth_cohorts,L4,0,0,0,2736.21,all_birth_cohorts
TEST,20200706,none,no_dose,all_birth_cohorts,L4,0,0,0,2739.99,all_birth_cohorts
TEST,20200713,none,no_dose,all_birth_cohorts,L4,0,0,0,2745.35,all_birth_cohorts
TEST,20200720,none,no_dose,all_birth_cohorts,L4,0,0,0,2750.11,all_birth_cohorts
TEST,20200727,none,no_dose,all_birth_cohorts,L4,0,0,0,2753.94,all_birth_cohorts
TEST,20200803,none,no_dose,all_birth_cohorts,L4,0,0,0,2757.83,all_birth_cohorts
TEST,20200810,none,no_dose,all_birth_cohorts,L4,0,0,0,2762.52,all_birth_cohorts
TEST,20200817,none,no_dose,all_birth_cohorts,L4,0,0,0,2769.5,all_birth_cohorts
TEST,20200824,none,no_dose,all_birth_cohorts,L4,0,0,0,2774.64,all_birth_cohorts
TEST,20200831,none,no_dose,all_birth_cohorts,L4,0,0,0,2781.91,all_birth_cohorts
TEST,20200907,none,no_dose,all_birth_cohorts,L4,0,0,0,2787.44,all_birth_cohorts
TEST,20200914,none,no_dose,all_birth_cohorts,L4,0,0,0,2792.4,all_birth_cohorts
TEST,20200921,none,no_dose,all_birth_cohorts,L4,1,758.28,19.2,4224.89,all_birth_cohorts
TEST,20200928,none,no_dose,all_birth_cohorts,L4,0,0,0,2804.2,all_birth_cohorts
TEST,20201005,none,no_dose,all_birth_cohorts,L4,0,0,0,2810.46,all_birth_cohorts
TEST,20201012,none,no_dose,all_birth_cohorts,L4,0,0,0,2817.81,all_birth_cohorts
TEST,20201019,none,no_dose,all_birth_cohorts,L4,0,0,0,2823.6,all_birth_cohorts
TEST,20201026,none,no_dose,all_birth_cohorts,L4,0,0,0,2829.94,all_birth_cohorts
TEST,20201102,none,no_dose,all_birth_cohorts,L4,0,0,0,2837.27,all_birth_cohorts
TEST,20201109,none,no_dose,all_birth_cohorts,L4,0,0,0,2845,all_birth_cohorts
TEST,20201116,none,no_dose,all_birth_cohorts,L4,1,773.39,19.58,4309.07,all_birth_cohorts
TEST,20201123,none,no_dose,all_birth_cohorts,L4,0,0,0,2861.19,all_birth_cohorts
TEST,20201130,none,no_dose,all_birth_cohorts,L4,0,0,0,2867.1,all_birth_cohorts
TEST,20201207,none,no_dose,all_birth_cohorts,L4,1,778.88,19.72,4339.67,all_birth_cohorts
TEST,20201214,none,no_dose,all_birth_cohorts,L4,0,0,0,2878.74,all_birth_cohorts
TEST,20201221,none,no_dose,all_birth_cohorts,L4,0,0,0,2885.52,all_birth_cohorts
TEST,20201228,none,no_dose,all_birth_cohorts,L4,0,0,0,2892.7,all_birth_cohorts
TEST,20201228,Pfizer,1,all_birth_cohorts,L4,0,0,0,19248046.01,all_birth_cohorts
TEST,20210104,none,no_dose,all_birth_cohorts,L4,0,0,0,2910.83,all_birth_cohorts
TEST,20210104,Pfizer,1,all_birth_cohorts,L4,0,0,0,712890.59,all_birth_cohorts
TEST,20210111,none,no_dose,all_birth_cohorts,L4,0,0,0,2940.94,all_birth_cohorts
TEST,20210111,Pfizer,1,all_birth_cohorts,L4,0,0,0,249050.5,all_birth_cohorts
TEST,20210118,none,no_dose,all_birth_cohorts,L4,0,0,0,2963.13,all_birth_cohorts
TEST,20210118,Pfizer,1,all_birth_cohorts,L4,0,0,0,183065.65,all_birth_cohorts
TEST,20210118,Moderna,1,all_birth_cohorts,L4,0,0,0,6736816.1,all_birth_cohorts
TEST,20210118,Pfizer,2,all_birth_cohorts,L4,0,0,0,67368161.03,all_birth_cohorts
TEST,20210125,none,no_dose,all_birth_cohorts,L4,1,805.92,20.4,4490.29,all_birth_cohorts
TEST,20210125,Pfizer,1,all_birth_cohorts,L4,0,0,0,221241.91,all_birth_cohorts
TEST,20210125,Pfizer,2,all_birth_cohorts,L4,0,0,0,826603.2,all_birth_cohorts
TEST,20210125,Moderna,1,all_birth_cohorts,L4,0,0,0,3849609.2,all_birth_cohorts
TEST,20210201,none,no_dose,all_birth_cohorts,L4,1,808.06,20.46,4502.21,all_birth_cohorts
TEST,20210201,Pfizer,2,all_birth_cohorts,L4,0,0,0,281286.68,all_birth_cohorts
TEST,20210201,Pfizer,1,all_birth_cohorts,L4,0,0,0,417140.32,all_birth_cohorts
TEST,20210201,Moderna,1,all_birth_cohorts,L4,0,0,0,3545692.69,all_birth_cohorts
TEST,20210208,none,no_dose,all_birth_cohorts,L4,0,0,0,2997.2,all_birth_cohorts
TEST,20210208,Pfizer,2,all_birth_cohorts,L4,0,0,0,198726.14,all_birth_cohorts
TEST,20210208,Pfizer,1,all_birth_cohorts,L4,0,0,0,632564.89,all_birth_cohorts
TEST,20210208,AstraZeneca,1,all_birth_cohorts,L4,0,0,0,7485351.23,all_birth_cohorts
TEST,20210208,Moderna,1,all_birth_cohorts,L4,0,0,0,2245605.37,all_birth_cohorts
TEST,20210215,none,no_dose,all_birth_cohorts,L4,0,0,0,3036.79,all_birth_cohorts
TEST,20210215,Pfizer,2,all_birth_cohorts,L4,0,0,0,192480.46,all_birth_cohorts
TEST,20210215,Pfizer,1,all_birth_cohorts,L4,0,0,0,270554.86,all_birth_cohorts
TEST,20210215,AstraZeneca,1,all_birth_cohorts,L4,0,0,0,680486.48,all_birth_cohorts
TEST,20210215,Moderna,1,all_birth_cohorts,L4,0,0,0,2591083.12,all_birth_cohorts
TEST,20210215,Moderna,2,all_birth_cohorts,L4,0,0,0,8421020.13,all_birth_cohorts
TEST,20210222,none,no_dose,all_birth_cohorts,L4,0,0,0,3082.08,all_birth_cohorts
TEST,20210222,Pfizer,2,all_birth_cohorts,L4,0,0,0,190844.65,all_birth_cohorts
TEST,20210222,AstraZeneca,1,all_birth_cohorts,L4,0,0,0,299414.05,all_birth_cohorts
