datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20210118,Pfizer,2,<1960,L4,0,0,0,134736322.06,60+
TEST,20210118,Moderna,1,<1960,L4,0,0,0,44912107.35,60+
TEST,20210125,none,no_dose,<1960,L4,0,0,0,29252.35,60+
TEST,20210125,Pfizer,1,<1960,L4,0,0,0,2105255.03,60+
TEST,20210125,Pfizer,2,<1960,L4,0,0,0,6736816.1,60+
TEST,20210125,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20210201,none,no_dose,<1960,L4,1,7941.94,201.07,44249.68,60+
TEST,20210201,Pfizer,1,<1960,L4,0,0,0,3849609.2,60+
TEST,20210201,Pfizer,2,<1960,L4,0,0,0,2749720.86,60+
TEST,20210201,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20210208,none,no_dose,<1960,L4,0,0,0,29560.4,60+
TEST,20210208,Pfizer,2,<1960,L4,0,0,0,1845703.04,60+
TEST,20210208,Pfizer,1,<1960,L4,0,0,0,5389452.88,60+
TEST,20210208,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20210215,none,no_dose,<1960,L4,0,0,0,29677.6,60+
TEST,20210215,Pfizer,2,<1960,L4,0,0,0,1749822.36,60+
TEST,20210215,Pfizer,1,<1960,L4,0,0,0,4210510.06,60+
TEST,20210215,Moderna,1,<1960,L4,0,0,0,33684080.52,60+
TEST,20210215,Moderna,2,<1960,L4,0,0,0,44912107.35,60+
TEST,20210222,none,no_dose,<1960,L4,0,0,0,29981.38,60+
TEST,20210222,Pfizer,1,<1960,L4,0,0,0,2694726.44,60+
TEST,20210222,Pfizer,2,<1960,L4,0,0,0,1727388.74,60+
TEST,20210222,Moderna,1,<1960,L4,0,0,0,26947264.41,60+
TEST,20210222,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,20210301,none,no_dose,<1960,L4,0,0,0,30332.36,60+
TEST,20210301,Pfizer,1,<1960,L4,0,0,0,1981416.5,60+
TEST,20210301,Pfizer,2,<1960,L4,0,0,0,1403503.35,60+
TEST,20210301,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20210301,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,20210308,none,no_dose,<1960,L4,0,0,0,31377.81,60+
TEST,20210308,Pfizer,1,<1960,L4,0,0,0,683940.72,60+
TEST,20210308,Pfizer,2,<1960,L4,0,0,0,1320944.33,60+
TEST,20210308,Moderna,1,<1960,L4,0,0,0,19248046.01,60+
TEST,20210308,Moderna,2,<1960,L4,0,0,0,19248046.01,60+
TEST,20210308,AstraZeneca,1,<1960,L4,0,0,0,134736322.06,60+
TEST,20210315,none,no_dose,<1960,L4,0,0,0,32967.05,60+
TEST,20210315,AstraZeneca,1,<1960,L4,0,0,0,7485351.23,60+
TEST,20210315,Pfizer,1,<1960,L4,0,0,0,392817.27,60+
TEST,20210315,Pfizer,2,<1960,L4,0,0,0,1171620.19,60+
TEST,20210315,Moderna,1,<1960,L4,0,0,0,10364332.47,60+
TEST,20210315,Moderna,2,<1960,L4,0,0,0,16842040.26,60+
TEST,20210322,none,no_dose,<1960,L4,0,0,0,34371.51,60+
TEST,20210322,Pfizer,1,<1960,L4,0,0,0,361223.38,60+
TEST,20210322,AstraZeneca,1,<1960,L4,0,0,0,1871337.81,60+
TEST,20210322,Moderna,1,<1960,L4,0,0,0,4646080.07,60+
TEST,20210322,Pfizer,2,<1960,L4,0,0,0,874911.18,60+
TEST,20210322,Moderna,2,<1960,L4,0,0,0,9624023,60+
TEST,20210329,none,no_dose,<1960,L4,0,0,0,37541.47,60+
TEST,20210329,Pfizer,1,<1960,L4,0,0,0,349964.47,60+
TEST,20210329,AstraZeneca,1,<1960,L4,0,0,0,802001.92,60+
TEST,20210329,Moderna,1,<1960,L4,0,0,0,1403503.35,60+
TEST,20210329,Pfizer,2,<1960,L4,0,0,0,479488.69,60+
TEST,20210329,Moderna,2,<1960,L4,0,0,0,9624023,60+
TEST,20210405,none,no_dose,<1960,L4,0,0,0,43281.83,60+
TEST,20210405,Pfizer,1,<1960,L4,0,0,0,284253.84,60+
TEST,20210405,Pfizer,2,<1960,L4,0,0,0,332682.28,60+
TEST,20210405,AstraZeneca,1,<1960,L4,0,0,0,364152.22,60+
TEST,20210405,Moderna,1,<1960,L4,0,0,0,1122802.68,60+
TEST,20210405,Moderna,2,<1960,L4,0,0,0,8421020.13,60+
TEST,20210412,none,no_dose,<1960,L4,0,0,0,50087.85,60+
TEST,20210412,Pfizer,1,<1960,L4,0,0,0,190574.71,60+
TEST,20210412,Pfizer,2,<1960,L4,0,0,0,289133.74,60+
TEST,20210412,AstraZeneca,1,<1960,L4,0,0,0,289755.53,60+
TEST,20210412,Moderna,1,<1960,L4,0,0,0,1028521.54,60+
TEST,20210412,Moderna,2,<1960,L4,0,0,0,5858100.96,60+
TEST,20200106,none,no_dose,1960-1969,L5,0,0,0,52203.15,50-59
TEST,20200106,none,no_dose,1970-1979,L5,0,0,0,58734.23,40-49
TEST,20200106,none,no_dose,1940-1949,L5,0,0,0,80200.19,70-79
TEST,20200106,none,no_dose,1980-1989,L5,0,0,0,90366.41,30-39
TEST,20200106,none,no_dose,1990+,L5,0,0,0,44146.89,<30
TEST,20200106,none,no_dose,<1940,L5,0,0,0,85546.87,80+
TEST,20200106,none,no_dose,1950-1959,L5,0,0,0,61692.46,60-69
TEST,20200113,none,no_dose,1960-1969,L5,0,0,0,52304.47,50-59
TEST,20200113,none,no_dose,1970-1979,L5,0,0,0,58965.57,40-49
TEST,20200113,none,no_dose,1940-1949,L5,0,0,0,80295.78,70-79
TEST,20200113,none,no_dose,1980-1989,L5,0,0,0,90366.41,30-39
TEST,20200113,none,no_dose,1990+,L5,0,0,0,44161.36,<30
TEST,20200113,none,no_dose,<1940,L5,0,0,0,86535.85,80+
TEST,20200113,none,no_dose,1950-1959,L5,0,0,0,61692.46,60-69
TEST,20200120,none,no_dose,1960-1969,L5,0,0,0,52304.47,50-59
TEST,20200120,none,no_dose,1970-1979,L5,0,0,0,59043.09,40-49
TEST,20200120,none,no_dose,1940-1949,L5,0,0,0,80535.76,70-79
TEST,20200120,none,no_dose,1980-1989,L5,0,0,0,90670.47,30-39
TEST,20200120,none,no_dose,1990+,L5,0,0,0,44306.58,<30
TEST,20200120,none,no_dose,<1940,L5,0,0,0,86702.91,80+
TEST,20200120,none,no_dose,1950-1959,L5,0,0,0,61692.46,60-69
TEST,20200127,none,no_dose,1960-1969,L5,0,0,0,52304.47,50-59
TEST,20200127,none,no_dose,1970-1979,L5,0,0,0,59043.09,40-49
TEST,20200127,none,no_dose,1940-1949,L5,0,0,0,80535.76,70-79
TEST,20200127,none,no_dose,1980-1989,L5,0,0,0,90792.67,30-39
TEST,20200127,none,no_dose,1990+,L5,0,0,0,44350.34,<30
TEST,20200127,none,no_dose,<1940,L5,0,0,0,86814.64,80+
TEST,20200127,none,no_dose,1950-1959,L5,0,0,0,61692.46,60-69
TEST,20200203,none,no_dose,1960-1969,L5,0,0,0,52304.47,50-59
TEST,20200203,none,no_dose,1970-1979,L5,0,0,0,59120.81,40-49
TEST,20200203,none,no_dose,1940-1949,L5,0,0,0,80535.76,70-79
TEST,20200203,none,no_dose,1980-1989,L5,0,0,0,91161.25,30-39
TEST,20200203,none,no_dose,1990+,L5,0,0,0,44350.34,<30
TEST,20200203,none,no_dose,<1940,L5,0,0,0,87095.23,80+
TEST,20200203,none,no_dose,1950-1959,L5,0,0,0,61692.46,60-69
TEST,20200210,none,no_dose,1960-1969,L5,0,0,0,52446.99,50-59
TEST,20200210,none,no_dose,1970-1979,L5,0,0,0,59224.76,40-49
TEST,20200210,none,no_dose,1940-1949,L5,0,0,0,80825.63,70-79
TEST,20200210,none,no_dose,1980-1989,L5,0,0,0,91346.66,30-39
TEST,20200210,none,no_dose,1990+,L5,0,0,0,44350.34,<30
TEST,20200210,none,no_dose,<1940,L5,0,0,0,87095.23,80+
TEST,20200210,none,no_dose,1950-1959,L5,0,0,0,61947.73,60-69
TEST,20200217,none,no_dose,1960-1969,L5,0,0,0,52549.27,50-59
TEST,20200217,none,no_dose,1970-1979,L5,0,0,0,59224.76,40-49
TEST,20200217,none,no_dose,1940-1949,L5,0,0,0,80874.14,70-79
TEST,20200217,none,no_dose,1980-1989,L5,0,0,0,91657.36,30-39
TEST,20200217,none,no_dose,1990+,L5,0,0,0,44350.34,<30
TEST,20200217,none,no_dose,<1940,L5,0,0,0,87321.01,80+
TEST,20200217,none,no_dose,1950-1959,L5,0,0,0,62291.41,60-69
TEST,20200224,none,no_dose,1960-1969,L5,0,0,0,52590.29,50-59
TEST,20200224,none,no_dose,1970-1979,L5,0,0,0,59224.76,40-49
TEST,20200224,none,no_dose,1940-1949,L5,0,0,0,80874.14,70-79
TEST,20200224,none,no_dose,1980-1989,L5,0,0,0,91657.36,30-39
TEST,20200224,none,no_dose,1990+,L5,0,0,0,44350.34,<30
TEST,20200224,none,no_dose,<1940,L5,0,0,0,87947.99,80+
TEST,20200224,none,no_dose,1950-1959,L5,0,0,0,62291.41,60-69
TEST,20200302,none,no_dose,1960-1969,L5,0,0,0,52672.53,50-59
TEST,20200302,none,no_dose,1970-1979,L5,0,0,0,59276.87,40-49
TEST,20200302,none,no_dose,1940-1949,L5,0,0,0,81068.79,70-79
TEST,20200302,none,no_dose,1980-1989,L5,0,0,0,91657.36,30-39
TEST,20200302,none,no_dose,1990+,L5,0,0,0,44555.66,<30
TEST,20200302,none,no_dose,<1940,L5,0,0,0,88293.79,80+
TEST,20200302,none,no_dose,1950-1959,L5,0,0,0,62406.82,60-69
TEST,20200309,none,no_dose,1960-1969,L5,0,0,0,52858.5,50-59
TEST,20200309,none,no_dose,1970-1979,L5,0,0,0,59433.75,40-49
TEST,20200309,none,no_dose,1940-1949,L5,0,0,0,81559.52,70-79
TEST,20200309,none,no_dose,1980-1989,L5,0,0,0,91782.24,30-39
TEST,20200309,none,no_dose,1990+,L5,0,0,0,44659.04,<30
TEST,20200309,none,no_dose,<1940,L5,0,0,0,88409.66,80+
TEST,20200309,none,no_dose,1950-1959,L5,0,0,0,62493.66,60-69
TEST,20200316,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200316,none,no_dose,1970-1979,L5,0,0,0,59591.47,40-49
TEST,20200316,none,no_dose,1940-1949,L5,0,0,0,81559.52,70-79
TEST,20200316,none,no_dose,1980-1989,L5,0,0,0,92095.91,30-39
TEST,20200316,none,no_dose,1990+,L5,0,0,0,44718.33,<30
TEST,20200316,none,no_dose,<1940,L5,0,0,0,88700.67,80+
TEST,20200316,none,no_dose,1950-1959,L5,0,0,0,62493.66,60-69
TEST,20200323,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200323,none,no_dose,1970-1979,L5,0,0,0,59591.47,40-49
TEST,20200323,none,no_dose,1940-1949,L5,0,0,0,81807.12,70-79
TEST,20200323,none,no_dose,1980-1989,L5,0,0,0,92095.91,30-39
TEST,20200323,none,no_dose,1990+,L5,0,0,0,44762.9,<30
TEST,20200323,none,no_dose,<1940,L5,0,0,0,88700.67,80+
TEST,20200323,none,no_dose,1950-1959,L5,0,0,0,62493.66,60-69
TEST,20200330,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200330,none,no_dose,1970-1979,L5,0,0,0,59591.47,40-49
TEST,20200330,none,no_dose,1940-1949,L5,0,0,0,82357.17,70-79
TEST,20200330,none,no_dose,1980-1989,L5,0,0,0,92095.91,30-39
TEST,20200330,none,no_dose,1990+,L5,0,0,0,44762.9,<30
TEST,20200330,none,no_dose,<1940,L5,0,0,0,88700.67,80+
TEST,20200330,none,no_dose,1950-1959,L5,0,0,0,62493.66,60-69
TEST,20200406,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200406,none,no_dose,1970-1979,L5,0,0,0,59591.47,40-49
TEST,20200406,none,no_dose,1940-1949,L5,0,0,0,82965.72,70-79
TEST,20200406,none,no_dose,1980-1989,L5,0,0,0,92095.91,30-39
TEST,20200406,none,no_dose,1990+,L5,0,0,0,44762.9,<30
TEST,20200406,none,no_dose,<1940,L5,0,0,0,89170.3,80+
TEST,20200406,none,no_dose,1950-1959,L5,0,0,0,62493.66,60-69
TEST,20200413,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200413,none,no_dose,1970-1979,L5,0,0,0,59591.47,40-49
TEST,20200413,none,no_dose,1940-1949,L5,0,0,0,82965.72,70-79
TEST,20200413,none,no_dose,1980-1989,L5,0,0,0,92285.15,30-39
TEST,20200413,none,no_dose,1990+,L5,0,0,0,44762.9,<30
TEST,20200413,none,no_dose,<1940,L5,0,0,0,89525.8,80+
TEST,20200413,none,no_dose,1950-1959,L5,0,0,0,62609.82,60-69
TEST,20200420,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200420,none,no_dose,1970-1979,L5,0,0,0,59776.54,40-49
TEST,20200420,none,no_dose,1940-1949,L5,1,22532.39,570.47,125542.43,70-79
TEST,20200420,none,no_dose,1980-1989,L5,0,0,0,92538.68,30-39
TEST,20200420,none,no_dose,1990+,L5,0,0,0,45077.39,<30
TEST,20200420,none,no_dose,<1940,L5,0,0,0,89944.14,80+
TEST,20200420,none,no_dose,1950-1959,L5,0,0,0,63078.8,60-69
TEST,20200427,none,no_dose,1960-1969,L5,0,0,0,52879.25,50-59
TEST,20200427,none,no_dose,1970-1979,L5,0,0,0,59962.76,40-49
TEST,20200427,none,no_dose,1940-1949,L5,1,22658.19,573.66,126243.35,70-79
TEST,20200427,none,no_dose,1980-1989,L5,0,0,0,92538.68,30-39
TEST,20200427,none,no_dose,1990+,L5,0,0,0,45289.52,<30
TEST,20200427,none,no_dose,<1940,L5,0,0,0,90366.41,80+
TEST,20200427,none,no_dose,1950-1959,L5,0,0,0,63108.35,60-69
TEST,20200504,none,no_dose,1960-1969,L5,0,0,0,52920.79,50-59
TEST,20200504,none,no_dose,1970-1979,L5,0,0,0,59962.76,40-49
TEST,20200504,none,no_dose,1940-1949,L5,0,0,0,83687.16,70-79
TEST,20200504,none,no_dose,1980-1989,L5,0,0,0,92665.97,30-39
TEST,20200504,none,no_dose,1990+,L5,0,0,0,45289.52,<30
TEST,20200504,none,no_dose,<1940,L5,0,0,0,90366.41,80+
TEST,20200504,none,no_dose,1950-1959,L5,0,0,0,63108.35,60-69
TEST,20200511,none,no_dose,1960-1969,L5,0,0,0,53129.46,50-59
TEST,20200511,none,no_dose,1970-1979,L5,0,0,0,60203.9,40-49
TEST,20200511,none,no_dose,1940-1949,L5,0,0,0,83687.16,70-79
TEST,20200511,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200511,none,no_dose,1990+,L5,0,0,0,45289.52,<30
TEST,20200511,none,no_dose,<1940,L5,0,0,0,90853.89,80+
TEST,20200511,none,no_dose,1950-1959,L5,0,0,0,63256.49,60-69
TEST,20200518,none,no_dose,1960-1969,L5,0,0,0,53171.4,50-59
TEST,20200518,none,no_dose,1970-1979,L5,0,0,0,60528.45,40-49
TEST,20200518,none,no_dose,1940-1949,L5,0,0,0,83687.16,70-79
TEST,20200518,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200518,none,no_dose,1990+,L5,0,0,0,45289.52,<30
TEST,20200518,none,no_dose,<1940,L5,0,0,0,91657.36,80+
TEST,20200518,none,no_dose,1950-1959,L5,0,0,0,63584.86,60-69
TEST,20200525,none,no_dose,1960-1969,L5,0,0,0,53171.4,50-59
TEST,20200525,none,no_dose,1970-1979,L5,0,0,0,60692.04,40-49
TEST,20200525,none,no_dose,1940-1949,L5,0,0,0,83687.16,70-79
TEST,20200525,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200525,none,no_dose,1990+,L5,0,0,0,45304.75,<30
TEST,20200525,none,no_dose,<1940,L5,0,0,0,91657.36,80+
TEST,20200525,none,no_dose,1950-1959,L5,0,0,0,63856.08,60-69
TEST,20200601,none,no_dose,1960-1969,L5,0,0,0,53171.4,50-59
TEST,20200601,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200601,none,no_dose,1940-1949,L5,0,0,0,83843.39,70-79
TEST,20200601,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200601,none,no_dose,1990+,L5,0,0,0,45457.6,<30
TEST,20200601,none,no_dose,<1940,L5,0,0,0,91844.8,80+
TEST,20200601,none,no_dose,1950-1959,L5,0,0,0,64129.62,60-69
TEST,20200608,none,no_dose,1960-1969,L5,0,0,0,53171.4,50-59
TEST,20200608,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200608,none,no_dose,1940-1949,L5,0,0,0,84052.6,70-79
TEST,20200608,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200608,none,no_dose,1990+,L5,0,0,0,45503.65,<30
TEST,20200608,none,no_dose,<1940,L5,0,0,0,92095.91,80+
TEST,20200608,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200615,none,no_dose,1960-1969,L5,0,0,0,53171.4,50-59
TEST,20200615,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200615,none,no_dose,1940-1949,L5,0,0,0,84368.39,70-79
TEST,20200615,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200615,none,no_dose,1990+,L5,0,0,0,45503.65,<30
TEST,20200615,none,no_dose,<1940,L5,0,0,0,92095.91,80+
TEST,20200615,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200622,none,no_dose,1960-1969,L5,0,0,0,53318.69,50-59
TEST,20200622,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200622,none,no_dose,1940-1949,L5,0,0,0,84953.54,70-79
TEST,20200622,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200622,none,no_dose,1990+,L5,0,0,0,45534.41,<30
TEST,20200622,none,no_dose,<1940,L5,0,0,0,92411.74,80+
TEST,20200622,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200629,none,no_dose,1960-1969,L5,0,0,0,53466.79,50-59
TEST,20200629,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200629,none,no_dose,1940-1949,L5,0,0,0,85384.23,70-79
TEST,20200629,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200629,none,no_dose,1990+,L5,0,0,0,45611.48,<30
TEST,20200629,none,no_dose,<1940,L5,0,0,0,92538.68,80+
TEST,20200629,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200706,none,no_dose,1960-1969,L5,0,0,0,53488.02,50-59
TEST,20200706,none,no_dose,1970-1979,L5,0,0,0,60911.54,40-49
TEST,20200706,none,no_dose,1940-1949,L5,0,0,0,85655.64,70-79
TEST,20200706,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200706,none,no_dose,1990+,L5,0,0,0,45626.93,<30
TEST,20200706,none,no_dose,<1940,L5,0,0,0,92665.97,80+
TEST,20200706,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200713,none,no_dose,1960-1969,L5,0,0,0,53615.73,50-59
TEST,20200713,none,no_dose,1970-1979,L5,0,0,0,61049.53,40-49
TEST,20200713,none,no_dose,1940-1949,L5,0,0,0,85928.78,70-79
TEST,20200713,none,no_dose,1980-1989,L5,0,0,0,92985.73,30-39
TEST,20200713,none,no_dose,1990+,L5,0,0,0,45750.87,<30
TEST,20200713,none,no_dose,<1940,L5,0,0,0,92985.73,80+
TEST,20200713,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200720,none,no_dose,1960-1969,L5,0,0,0,53615.73,50-59
TEST,20200720,none,no_dose,1970-1979,L5,0,0,0,61271.63,40-49
TEST,20200720,none,no_dose,1940-1949,L5,0,0,0,86314.11,70-79
TEST,20200720,none,no_dose,1980-1989,L5,0,0,0,93049.95,30-39
TEST,20200720,none,no_dose,1990+,L5,0,0,0,45953.73,<30
TEST,20200720,none,no_dose,<1940,L5,0,0,0,93762.23,80+
TEST,20200720,none,no_dose,1950-1959,L5,0,0,0,64160.15,60-69
TEST,20200727,none,no_dose,1960-1969,L5,0,0,0,53615.73,50-59
TEST,20200727,none,no_dose,1970-1979,L5,0,0,0,61495.35,40-49
TEST,20200727,none,no_dose,1940-1949,L5,0,0,0,86314.11,70-79
TEST,20200727,none,no_dose,1980-1989,L5,0,0,0,93892.91,30-39
TEST,20200727,none,no_dose,1990+,L5,0,0,0,46158.38,<30
TEST,20200727,none,no_dose,<1940,L5,0,0,0,93892.91,80+
TEST,20200727,none,no_dose,1950-1959,L5,0,0,0,64190.72,60-69
TEST,20200803,none,no_dose,1960-1969,L5,0,0,0,53615.73,50-59
TEST,20200803,none,no_dose,1970-1979,L5,0,0,0,61834.02,40-49
TEST,20200803,none,no_dose,1940-1949,L5,0,0,0,86314.11,70-79
TEST,20200803,none,no_dose,1980-1989,L5,0,0,0,94155.36,30-39
TEST,20200803,none,no_dose,1990+,L5,0,0,0,46158.38,<30
TEST,20200803,none,no_dose,<1940,L5,0,0,0,93892.91,80+
TEST,20200803,none,no_dose,1950-1959,L5,0,0,0,64374.74,60-69
TEST,20200810,none,no_dose,1960-1969,L5,0,0,0,53701.2,50-59
TEST,20200810,none,no_dose,1970-1979,L5,0,0,0,61890.82,40-49
TEST,20200810,none,no_dose,1940-1949,L5,0,0,0,86314.11,70-79
TEST,20200810,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200810,none,no_dose,1990+,L5,0,0,0,46332.99,<30
TEST,20200810,none,no_dose,<1940,L5,0,0,0,93892.91,80+
TEST,20200810,none,no_dose,1950-1959,L5,0,0,0,64714.85,60-69
TEST,20200817,none,no_dose,1960-1969,L5,0,0,0,53765.49,50-59
TEST,20200817,none,no_dose,1970-1979,L5,0,0,0,61890.82,40-49
TEST,20200817,none,no_dose,1940-1949,L5,0,0,0,86982.78,70-79
TEST,20200817,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200817,none,no_dose,1990+,L5,0,0,0,46476.83,<30
TEST,20200817,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200817,none,no_dose,1950-1959,L5,0,0,0,64901.89,60-69
TEST,20200824,none,no_dose,1960-1969,L5,0,0,0,53765.49,50-59
TEST,20200824,none,no_dose,1970-1979,L5,0,0,0,62033.3,40-49
TEST,20200824,none,no_dose,1940-1949,L5,0,0,0,87151.57,70-79
TEST,20200824,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200824,none,no_dose,1990+,L5,0,0,0,46573.22,<30
TEST,20200824,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200824,none,no_dose,1950-1959,L5,0,0,0,65405.98,60-69
TEST,20200831,none,no_dose,1960-1969,L5,0,0,0,53765.49,50-59
TEST,20200831,none,no_dose,1970-1979,L5,0,0,0,62291.41,40-49
TEST,20200831,none,no_dose,1940-1949,L5,0,0,0,87491.12,70-79
TEST,20200831,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200831,none,no_dose,1990+,L5,0,0,0,46864.81,<30
TEST,20200831,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200831,none,no_dose,1950-1959,L5,0,0,0,65917.97,60-69
TEST,20200907,none,no_dose,1960-1969,L5,0,0,0,53765.49,50-59
TEST,20200907,none,no_dose,1970-1979,L5,0,0,0,62435.74,40-49
TEST,20200907,none,no_dose,1940-1949,L5,0,0,0,87491.12,70-79
TEST,20200907,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200907,none,no_dose,1990+,L5,0,0,0,46946.45,<30
TEST,20200907,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200907,none,no_dose,1950-1959,L5,0,0,0,66536.46,60-69
TEST,20200914,none,no_dose,1960-1969,L5,0,0,0,53829.93,50-59
TEST,20200914,none,no_dose,1970-1979,L5,0,0,0,62755.62,40-49
TEST,20200914,none,no_dose,1940-1949,L5,0,0,0,87491.12,70-79
TEST,20200914,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200914,none,no_dose,1990+,L5,0,0,0,47061.24,<30
TEST,20200914,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200914,none,no_dose,1950-1959,L5,0,0,0,66866.66,60-69
TEST,20200921,none,no_dose,1960-1969,L5,0,0,0,54285.38,50-59
TEST,20200921,none,no_dose,1970-1979,L5,0,0,0,62902.11,40-49
TEST,20200921,none,no_dose,1940-1949,L5,1,23966.54,606.78,133532.99,70-79
TEST,20200921,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200921,none,no_dose,1990+,L5,0,0,0,47077.68,<30
TEST,20200921,none,no_dose,<1940,L5,0,0,0,94353.17,80+
TEST,20200921,none,no_dose,1950-1959,L5,0,0,0,67066.36,60-69
TEST,20200928,none,no_dose,1960-1969,L5,0,0,0,54416.93,50-59
TEST,20200928,none,no_dose,1970-1979,L5,0,0,0,62902.11,40-49
TEST,20200928,none,no_dose,1940-1949,L5,0,0,0,88700.67,70-79
TEST,20200928,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20200928,none,no_dose,1990+,L5,0,0,0,47176.58,<30
TEST,20200928,none,no_dose,<1940,L5,0,0,0,94951.6,80+
TEST,20200928,none,no_dose,1950-1959,L5,0,0,0,67066.36,60-69
TEST,20201005,none,no_dose,1960-1969,L5,0,0,0,54637.6,50-59
TEST,20201005,none,no_dose,1970-1979,L5,0,0,0,63049.29,40-49
TEST,20201005,none,no_dose,1940-1949,L5,0,0,0,89111.32,70-79
TEST,20201005,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20201005,none,no_dose,1990+,L5,0,0,0,47242.75,<30
TEST,20201005,none,no_dose,<1940,L5,0,0,0,95287.36,80+
TEST,20201005,none,no_dose,1950-1959,L5,0,0,0,67066.36,60-69
TEST,20201012,none,no_dose,1960-1969,L5,0,0,0,54704.15,50-59
TEST,20201012,none,no_dose,1970-1979,L5,0,0,0,63108.35,40-49
TEST,20201012,none,no_dose,1940-1949,L5,0,0,0,89525.8,70-79
TEST,20201012,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20201012,none,no_dose,1990+,L5,0,0,0,47375.64,<30
TEST,20201012,none,no_dose,<1940,L5,0,0,0,95287.36,80+
TEST,20201012,none,no_dose,1950-1959,L5,0,0,0,67066.36,60-69
TEST,20201019,none,no_dose,1960-1969,L5,0,0,0,54860.07,50-59
TEST,20201019,none,no_dose,1970-1979,L5,0,0,0,63197.15,40-49
TEST,20201019,none,no_dose,1940-1949,L5,0,0,0,89525.8,70-79
TEST,20201019,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20201019,none,no_dose,1990+,L5,0,0,0,47459.08,<30
TEST,20201019,none,no_dose,<1940,L5,0,0,0,95489.95,80+
TEST,20201019,none,no_dose,1950-1959,L5,0,0,0,67200.16,60-69
TEST,20201026,none,no_dose,1960-1969,L5,0,0,0,55039.35,50-59
TEST,20201026,none,no_dose,1970-1979,L5,0,0,0,63345.71,40-49
TEST,20201026,none,no_dose,1940-1949,L5,0,0,0,89525.8,70-79
TEST,20201026,none,no_dose,1980-1989,L5,0,0,0,94353.17,30-39
TEST,20201026,none,no_dose,1990+,L5,0,0,0,47829.72,<30
TEST,20201026,none,no_dose,<1940,L5,0,0,0,95761.42,80+
TEST,20201026,none,no_dose,1950-1959,L5,0,0,0,67537,60-69
