datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,0,none,no_dose,0-59,L4,0,0,0,80.4
TEST,1,Pfizer,1,0-59,L4,0,0,0,16045.77
TEST,2,Pfizer,1,0-59,L4,0,0,0,19245.3
TEST,3,Pfizer,1,0-59,L4,0,0,0,25757.28
TEST,4,Pfizer,1,0-59,L4,0,0,0,50312.29
TEST,5,Pfizer,1,0-59,L4,0,0,0,83376.44
TEST,6,Pfizer,1,0-59,L4,0,0,0,146452.52
TEST,1,Pfizer,2,0-59,L4,0,0,0,79256.66
TEST,1,AstraZeneca,1,0-59,L4,0,0,0,87321.01
TEST,2,AstraZeneca,1,0-59,L4,0,0,0,87890.62
TEST,3,AstraZeneca,1,0-59,L4,0,0,0,88235.97
TEST,4,AstraZeneca,1,0-59,L4,0,0,0,88642.32
TEST,5,AstraZeneca,1,0-59,L4,0,0,0,94221.2
TEST,6,AstraZeneca,1,0-59,L4,0,0,0,103246.22
TEST,7,AstraZeneca,1,0-59,L4,0,0,0,108833.86
TEST,8,AstraZeneca,1,0-59,L4,0,0,0,113893.76
TEST,9,AstraZeneca,1,0-59,L4,0,0,0,115554.31
TEST,10,AstraZeneca,1,0-59,L4,0,0,0,117263.99
TEST,11,AstraZeneca,1,0-59,L4,0,0,0,118815.1
TEST,12,AstraZeneca,1,0-59,L4,0,0,0,131578.44
TEST,2,Pfizer,2,0-59,L4,0,0,0,88525.84
TEST,3,Pfizer,2,0-59,L4,0,0,0,91657.36
TEST,4,Pfizer,2,0-59,L4,0,0,0,92095.91
TEST,5,Pfizer,2,0-59,L4,0,0,0,99143.72
TEST,6,Pfizer,2,0-59,L4,0,0,0,106848.79
TEST,7,Pfizer,2,0-59,L4,0,0,0,116252.22
TEST,8,Pfizer,2,0-59,L4,0,0,0,124871.48
TEST,9,Pfizer,2,0-59,L4,0,0,0,131194.08
TEST,10,Pfizer,2,0-59,L4,0,0,0,132614.49
TEST,11,Pfizer,2,0-59,L4,0,0,0,134065.99
TEST,12,Pfizer,2,0-59,L4,0,0,0,135141.75
TEST,13,Pfizer,2,0-59,L4,0,0,0,137908.21
TEST,14,Pfizer,2,0-59,L4,0,0,0,141233.04
TEST,15,Pfizer,2,0-59,L4,0,0,0,146931.65
TEST,16,Pfizer,2,0-59,L4,0,0,0,165118.04
TEST,17,Pfizer,2,0-59,L4,0,0,0,231108.61
TEST,18,Pfizer,2,0-59,L4,0,0,0,280117.09
TEST,19,Pfizer,2,0-59,L4,0,0,0,291637.06
TEST,20,Pfizer,2,0-59,L4,0,0,0,292905.05
TEST,21,Pfizer,2,0-59,L4,0,0,0,346365.87
TEST,22,Pfizer,2,0-59,L4,0,0,0,732262.62
TEST,1,Moderna,1,0-59,L4,0,0,0,73546.03
TEST,2,Moderna,1,0-59,L4,0,0,0,81707.9
TEST,3,Moderna,1,0-59,L4,0,0,0,97990.05
TEST,4,Moderna,1,0-59,L4,0,0,0,128687.99
TEST,1,UKN,1,0-59,L4,0,0,0,392817.27
TEST,2,UKN,1,0-59,L4,0,0,0,392817.27
TEST,3,UKN,1,0-59,L4,0,0,0,441758.43
TEST,4,UKN,1,0-59,L4,0,0,0,606920.37
TEST,5,UKN,1,0-59,L4,0,0,0,1448777.66
TEST,1,Moderna,2,0-59,L4,0,0,0,239744.35
TEST,2,Moderna,2,0-59,L4,0,0,0,244087.54
TEST,3,Moderna,2,0-59,L4,0,0,0,245869.2
TEST,4,Moderna,2,0-59,L4,0,0,0,291007.18
TEST,1,AstraZeneca,2,0-59,L4,0,0,0,157218.58
TEST,2,AstraZeneca,2,0-59,L4,0,0,0,157770.87
TEST,3,AstraZeneca,2,0-59,L4,0,0,0,158700.03
TEST,4,AstraZeneca,2,0-59,L4,0,0,0,170336.69
TEST,5,AstraZeneca,2,0-59,L4,0,0,0,197850.69
TEST,6,AstraZeneca,2,0-59,L4,0,0,0,285458.31
TEST,13,AstraZeneca,1,0-59,L4,0,0,0,504630.42
TEST,14,AstraZeneca,1,0-59,L4,0,0,0,852761.53
TEST,15,AstraZeneca,1,0-59,L4,0,0,0,962402.3
TEST,16,AstraZeneca,1,0-59,L4,0,0,0,1028521.54
TEST,17,AstraZeneca,1,0-59,L4,0,0,0,1347363.22
TEST,5,Moderna,1,0-59,L4,0,0,0,318525.58
TEST,6,Moderna,1,0-59,L4,0,0,0,663725.72
TEST,7,Moderna,1,0-59,L4,0,0,0,2041459.43
TEST,8,Moderna,1,0-59,L4,0,0,0,2363795.12
TEST,9,Moderna,1,0-59,L4,0,0,0,2866730.26
TEST,10,Moderna,1,0-59,L4,0,0,0,3641522.22
TEST,11,Moderna,1,0-59,L4,0,0,0,4491210.74
TEST,12,Moderna,1,0-59,L4,0,0,0,5614013.42
TEST,13,Moderna,1,0-59,L4,0,0,0,7925666
TEST,14,Moderna,1,0-59,L4,0,0,0,9624023
TEST,15,Moderna,1,0-59,L4,0,0,0,10364332.47
TEST,7,Pfizer,1,0-59,L4,0,0,0,360257.55
TEST,8,Pfizer,1,0-59,L4,0,0,0,434633.3
TEST,9,Pfizer,1,0-59,L4,0,0,0,497182
TEST,10,Pfizer,1,0-59,L4,0,0,0,534667.94
TEST,11,Pfizer,1,0-59,L4,0,0,0,536798.1
TEST,12,Pfizer,1,0-59,L4,0,0,0,583274.12
TEST,13,Pfizer,1,0-59,L4,0,0,0,620904.71
TEST,14,Pfizer,1,0-59,L4,0,0,0,626680.57
TEST,15,Pfizer,1,0-59,L4,0,0,0,660472.17
TEST,16,Pfizer,1,0-59,L4,0,0,0,756945.63
TEST,17,Pfizer,1,0-59,L4,0,0,0,976350.16
TEST,18,Pfizer,1,0-59,L4,0,0,0,1151592.5
TEST,5,Moderna,2,0-59,L4,0,0,0,421051.01
TEST,6,Moderna,2,0-59,L4,0,0,0,441758.43
TEST,7,Moderna,2,0-59,L4,0,0,0,446146.76
TEST,8,Moderna,2,0-59,L4,0,0,0,497182
TEST,9,Moderna,2,0-59,L4,0,0,0,578267.48
TEST,10,Moderna,2,0-59,L4,0,0,0,778822.67
TEST,11,Moderna,2,0-59,L4,0,0,0,1104396.08
TEST,7,AstraZeneca,2,0-59,L4,0,0,0,532554.63
TEST,8,AstraZeneca,2,0-59,L4,0,0,0,2323040.04
TEST,18,AstraZeneca,1,0-59,L4,0,0,0,2105255.03
TEST,19,AstraZeneca,1,0-59,L4,0,0,0,4346332.97
TEST,20,AstraZeneca,1,0-59,L4,0,0,0,16842040.26
TEST,6,UKN,1,0-59,L4,0,0,0,14970702.45
TEST,12,Moderna,2,0-59,L4,0,0,0,1389034.25
TEST,23,Pfizer,2,0-59,L4,0,0,0,7925666
TEST,19,Pfizer,1,0-59,L4,0,0,0,1259217.96
TEST,20,Pfizer,1,0-59,L4,0,0,0,1513891.26
TEST,21,Pfizer,1,0-59,L4,0,0,0,1796484.29
TEST,22,Pfizer,1,0-59,L4,0,0,0,2449751.31
TEST,23,Pfizer,1,0-59,L4,0,0,0,3208007.67
TEST,24,Pfizer,1,0-59,L4,0,0,0,4082918.85
TEST,25,Pfizer,1,0-59,L4,0,0,0,10364332.47
TEST,13,Moderna,2,0-59,L4,0,0,0,2245605.37
TEST,14,Moderna,2,0-59,L4,0,0,0,2542194.76
TEST,15,Moderna,2,0-59,L4,0,0,0,3454777.49
TEST,16,Moderna,2,0-59,L4,0,0,0,3742675.61
TEST,17,Moderna,2,0-59,L4,0,0,0,4990234.15
TEST,18,Moderna,2,0-59,L4,0,0,0,6416015.34
TEST,19,Moderna,2,0-59,L4,0,0,0,9624023
TEST,20,Moderna,2,0-59,L4,0,0,0,67368161.03
TEST,16,Moderna,1,0-59,L4,0,0,0,19248046.01
TEST,17,Moderna,1,0-59,L4,0,0,0,19248046.01
TEST,18,Moderna,1,0-59,L4,0,0,0,19248046.01
TEST,19,Moderna,1,0-59,L4,0,0,0,16842040.26
TEST,0,none,no_dose,60+,L4,5,210.5,68.35,491.23
TEST,1,AstraZeneca,1,60+,L4,0,0,0,43435.31
TEST,2,AstraZeneca,1,60+,L4,0,0,0,43632.23
TEST,3,AstraZeneca,1,60+,L4,0,0,0,43745.56
TEST,4,AstraZeneca,1,60+,L4,0,0,0,43802.45
TEST,5,AstraZeneca,1,60+,L4,0,0,0,44496.8
TEST,6,AstraZeneca,1,60+,L4,0,0,0,45626.93
TEST,7,AstraZeneca,1,60+,L4,0,0,0,48327.23
TEST,8,AstraZeneca,1,60+,L4,0,0,0,54927.16
TEST,9,AstraZeneca,1,60+,L4,0,0,0,62843.43
TEST,1,Pfizer,1,60+,L4,0,0,0,15442.56
TEST,2,Pfizer,1,60+,L4,0,0,0,15504.76
TEST,3,Pfizer,1,60+,L4,0,0,0,16785.39
TEST,10,AstraZeneca,1,60+,L4,0,0,0,71440.26
TEST,11,AstraZeneca,1,60+,L4,0,0,0,77792.33
TEST,12,AstraZeneca,1,60+,L4,0,0,0,94287.14
TEST,1,AstraZeneca,2,60+,L4,0,0,0,140643.34
TEST,4,Pfizer,1,60+,L4,0,0,0,40595.46
TEST,1,Pfizer,2,60+,L4,0,0,0,23953.12
TEST,2,Pfizer,2,60+,L4,0,0,0,25011.38
TEST,3,Pfizer,2,60+,L4,0,0,0,25132.68
TEST,4,Pfizer,2,60+,L4,0,0,0,25222.07
TEST,5,Pfizer,2,60+,L4,0,0,0,26522.9
TEST,6,Pfizer,2,60+,L4,0,0,0,28925.79
TEST,7,Pfizer,2,60+,L4,0,0,0,31038.08
TEST,8,Pfizer,2,60+,L4,0,0,0,37354.12
TEST,9,Pfizer,2,60+,L4,0,0,0,46913.76
TEST,10,Pfizer,2,60+,L4,0,0,0,63465.06
TEST,11,Pfizer,2,60+,L4,0,0,0,85819.31
TEST,12,Pfizer,2,60+,L4,0,0,0,104285.08
TEST,13,Pfizer,2,60+,L4,0,0,0,126512.98
TEST,14,Pfizer,2,60+,L4,0,0,0,214207.19
TEST,15,Pfizer,2,60+,L4,0,0,0,343715.11
TEST,16,Pfizer,2,60+,L4,0,0,0,433235.76
TEST,17,Pfizer,2,60+,L4,0,0,0,514260.77
TEST,18,Pfizer,2,60+,L4,0,0,0,620904.71
TEST,19,Pfizer,2,60+,L4,0,0,0,641601.53
TEST,20,Pfizer,2,60+,L4,0,0,0,641601.53
TEST,21,Pfizer,2,60+,L4,0,0,0,736264.05
TEST,5,Pfizer,1,60+,L4,0,0,0,59829.63
TEST,6,Pfizer,1,60+,L4,0,0,0,93827.52
TEST,1,Moderna,1,60+,L4,0,0,0,160400.38
TEST,2,Moderna,1,60+,L4,0,0,0,160400.38
TEST,3,Moderna,1,60+,L4,0,0,0,160975.3
TEST,4,Moderna,1,60+,L4,0,0,0,172738.87
TEST,5,Moderna,1,60+,L4,0,0,0,449121.07
TEST,6,Moderna,1,60+,L4,0,0,0,629608.98
TEST,7,Moderna,1,60+,L4,0,0,0,1295541.56
TEST,8,Moderna,1,60+,L4,0,0,0,1845703.04
TEST,2,AstraZeneca,2,60+,L4,0,0,0,311889.63
TEST,13,AstraZeneca,1,60+,L4,0,0,0,765547.28
TEST,1,Moderna,2,60+,L4,0,0,0,209543.27
TEST,2,Moderna,2,60+,L4,0,0,0,225311.58
TEST,3,Moderna,2,60+,L4,0,0,0,226067.65
TEST,4,Moderna,2,60+,L4,0,0,0,243206.36
TEST,5,Moderna,2,60+,L4,0,0,0,271099.24
TEST,6,Moderna,2,60+,L4,0,0,0,290380
TEST,7,Moderna,2,60+,L4,0,0,0,316282.45
TEST,8,Moderna,2,60+,L4,0,0,0,414573.3
TEST,9,Moderna,2,60+,L4,0,0,0,502747.47
TEST,10,Moderna,2,60+,L4,0,0,0,935668.9
TEST,7,Pfizer,1,60+,L4,0,0,0,178458.7
TEST,8,Pfizer,1,60+,L4,0,0,0,206018.84
TEST,9,Pfizer,1,60+,L4,0,0,0,239318.51
TEST,10,Pfizer,1,60+,L4,0,0,0,290380
TEST,11,Pfizer,1,60+,L4,0,0,0,380611.08
TEST,12,Pfizer,1,60+,L4,0,0,0,461425.76
TEST,3,AstraZeneca,2,60+,L4,0,0,0,1151592.5
TEST,1,UKN,1,60+,L4,0,0,0,338533.47
TEST,2,UKN,1,60+,L4,0,0,0,359296.86
TEST,3,UKN,1,60+,L4,0,0,0,414573.3
TEST,4,UKN,1,60+,L4,0,0,0,514260.77
TEST,5,UKN,1,60+,L4,0,0,0,583274.12
TEST,4,AstraZeneca,2,60+,L4,0,0,0,3368408.05
TEST,6,UKN,1,60+,L4,0,0,0,638560.77
TEST,7,UKN,1,60+,L4,0,0,0,667011.5
TEST,8,UKN,1,60+,L4,0,0,0,935668.9
TEST,9,UKN,1,60+,L4,0,0,0,1224875.66
TEST,10,UKN,1,60+,L4,0,0,0,7091385.37
TEST,13,Pfizer,1,60+,L4,0,0,0,660472.17
TEST,14,AstraZeneca,1,60+,L4,0,0,0,7485351.23
TEST,22,Pfizer,2,60+,L4,0,0,0,1448777.66
TEST,14,Pfizer,1,60+,L4,0,0,0,1052627.52
TEST,15,Pfizer,1,60+,L4,0,0,0,1141833.24
TEST,16,Pfizer,1,60+,L4,0,0,0,1643125.88
TEST,9,Moderna,1,60+,L4,0,0,0,2138671.78
TEST,10,Moderna,1,60+,L4,0,0,0,2641888.67
TEST,11,Moderna,1,60+,L4,0,0,0,3208007.67
TEST,12,Moderna,1,60+,L4,0,0,0,3208007.67
TEST,13,Moderna,1,60+,L4,0,0,0,3545692.69
TEST,14,Moderna,1,60+,L4,0,0,0,7485351.23
TEST,15,Moderna,1,60+,L4,0,0,0,9624023
TEST,16,Moderna,1,60+,L4,0,0,0,10364332.47
TEST,17,Pfizer,1,60+,L4,0,0,0,2694726.44
TEST,18,Pfizer,1,60+,L4,0,0,0,4346332.97
TEST,5,AstraZeneca,2,60+,L4,0,0,0,11228026.84
TEST,23,Pfizer,2,60+,L4,0,0,0,22456053.68
TEST,11,Moderna,2,60+,L4,0,0,0,1924804.6
TEST,12,Moderna,2,60+,L4,0,0,0,2363795.12
TEST,13,Moderna,2,60+,L4,0,0,0,3286251.76
TEST,14,Moderna,2,60+,L4,0,0,0,3849609.2
TEST,15,Moderna,2,60+,L4,0,0,0,4812011.5
TEST,16,Moderna,2,60+,L4,0,0,0,6416015.34
TEST,17,Moderna,2,60+,L4,0,0,0,8421020.13
TEST,19,Pfizer,1,60+,L4,0,0,0,6416015.34
TEST,20,Pfizer,1,60+,L4,0,0,0,6416015.34
TEST,21,Pfizer,1,60+,L4,0,0,0,6736816.1
TEST,22,Pfizer,1,60+,L4,0,0,0,9624023
TEST,23,Pfizer,1,60+,L4,0,0,0,9624023
TEST,24,Pfizer,1,60+,L4,0,0,0,9624023
TEST,25,Pfizer,1,60+,L4,0,0,0,12248756.55
TEST,17,Moderna,1,60+,L4,0,0,0,19248046.01
TEST,18,Moderna,1,60+,L4,0,0,0,19248046.01
TEST,19,Moderna,1,60+,L4,0,0,0,44912107.35
TEST,18,Moderna,2,60+,L4,0,0,0,19248046.01
TEST,19,Moderna,2,60+,L4,0,0,0,22456053.68
TEST,0,none,no_dose,50-59,L5,0,0,0,300
TEST,1,Pfizer,1,50-59,L5,0,0,0,37168.64
TEST,2,Pfizer,1,50-59,L5,0,0,0,42543.83
TEST,3,Pfizer,1,50-59,L5,0,0,0,55219.8
TEST,0,none,no_dose,18-24,L5,0,0,0,962.64
TEST,0,none,no_dose,70-79,L5,3,386.25,79.65,1128.8
TEST,1,AstraZeneca,1,70-79,L5,0,0,0,67740.74
TEST,2,AstraZeneca,1,70-79,L5,0,0,0,68151.91
TEST,3,AstraZeneca,1,70-79,L5,0,0,0,68255.48
TEST,4,AstraZeneca,1,70-79,L5,0,0,0,68255.48
TEST,5,AstraZeneca,1,70-79,L5,0,0,0,68255.48
TEST,6,AstraZeneca,1,70-79,L5,0,0,0,68255.48
TEST,7,AstraZeneca,1,70-79,L5,0,0,0,68255.48
TEST,8,AstraZeneca,1,70-79,L5,0,0,0,68428.81
TEST,9,AstraZeneca,1,70-79,L5,0,0,0,77345.76
TEST,0,none,no_dose,0-4,L5,0,0,0,3570.69
TEST,4,Pfizer,1,50-59,L5,0,0,0,99216.73
TEST,5,Pfizer,1,50-59,L5,0,0,0,133402.3
TEST,6,Pfizer,1,50-59,L5,0,0,0,244975.13
TEST,0,none,no_dose,40-49,L5,0,0,0,320.25
TEST,1,Pfizer,1,40-49,L5,0,0,0,58453.94
TEST,2,Pfizer,1,40-49,L5,0,0,0,67604.78
TEST,3,Pfizer,1,40-49,L5,0,0,0,83068.02
TEST,4,Pfizer,1,40-49,L5,0,0,0,168000.4
TEST,5,Pfizer,1,40-49,L5,0,0,0,412037.68
TEST,6,Pfizer,1,40-49,L5,0,0,0,638560.77
TEST,1,Pfizer,1,70-79,L5,0,0,0,61692.46
TEST,2,Pfizer,1,70-79,L5,0,0,0,62004.75
TEST,3,Pfizer,1,70-79,L5,0,0,0,66767.26
TEST,1,Pfizer,2,50-59,L5,0,0,0,214890.47
TEST,0,none,no_dose,25-29,L5,0,0,0,1107.3
TEST,1,AstraZeneca,1,25-29,L5,0,0,0,1069335.89
TEST,2,AstraZeneca,1,25-29,L5,0,0,0,1069335.89
TEST,3,AstraZeneca,1,25-29,L5,0,0,0,1069335.89
TEST,4,AstraZeneca,1,25-29,L5,0,0,0,1069335.89
TEST,5,AstraZeneca,1,25-29,L5,0,0,0,1069335.89
TEST,6,AstraZeneca,1,25-29,L5,0,0,0,1113523.32
TEST,7,AstraZeneca,1,25-29,L5,0,0,0,1132238
TEST,8,AstraZeneca,1,25-29,L5,0,0,0,1161520.02
TEST,9,AstraZeneca,1,25-29,L5,0,0,0,1203002.88
TEST,10,AstraZeneca,1,25-29,L5,0,0,0,1247558.54
TEST,11,AstraZeneca,1,25-29,L5,0,0,0,1283203.07
TEST,12,AstraZeneca,1,25-29,L5,0,0,0,1604003.83
TEST,10,AstraZeneca,1,70-79,L5,0,0,0,87833.33
TEST,11,AstraZeneca,1,70-79,L5,0,0,0,94419.29
TEST,12,AstraZeneca,1,70-79,L5,0,0,0,112373.91
TEST,1,AstraZeneca,2,70-79,L5,0,0,0,162921.79
TEST,0,none,no_dose,60-69,L5,0,0,0,397.68
TEST,1,Pfizer,1,60-69,L5,0,0,0,46962.82
TEST,2,Pfizer,1,60-69,L5,0,0,0,47077.68
TEST,3,Pfizer,1,60-69,L5,0,0,0,50013.48
TEST,1,Pfizer,2,40-49,L5,0,0,0,215578.12
TEST,2,Pfizer,2,40-49,L5,0,0,0,244975.13
TEST,3,Pfizer,2,40-49,L5,0,0,0,253263.76
TEST,4,Pfizer,2,40-49,L5,0,0,0,252788.6
TEST,5,Pfizer,2,40-49,L5,0,0,0,261623.93
TEST,6,Pfizer,2,40-49,L5,0,0,0,285458.31
TEST,7,Pfizer,2,40-49,L5,0,0,0,317774.34
TEST,8,Pfizer,2,40-49,L5,0,0,0,346365.87
TEST,9,Pfizer,2,40-49,L5,0,0,0,374267.56
TEST,10,Pfizer,2,40-49,L5,0,0,0,377412.67
TEST,11,Pfizer,2,40-49,L5,0,0,0,377412.67
TEST,12,Pfizer,2,40-49,L5,0,0,0,381689.3
TEST,13,Pfizer,2,40-49,L5,0,0,0,401000.96
TEST,14,Pfizer,2,40-49,L5,0,0,0,403402.16
TEST,15,Pfizer,2,40-49,L5,0,0,0,426380.77
TEST,16,Pfizer,2,40-49,L5,0,0,0,486412.72
TEST,17,Pfizer,2,40-49,L5,0,0,0,701751.68
TEST,18,Pfizer,2,40-49,L5,0,0,0,826603.2
TEST,19,Pfizer,2,40-49,L5,0,0,0,836871.57
TEST,20,Pfizer,2,40-49,L5,0,0,0,847398.25
TEST,21,Pfizer,2,40-49,L5,0,0,0,1077890.58
TEST,22,Pfizer,2,40-49,L5,0,0,0,2641888.67
TEST,4,Pfizer,1,60-69,L5,0,0,0,79631.4
TEST,1,Pfizer,2,60-69,L5,0,0,0,137206.03
TEST,2,Pfizer,2,60-69,L5,0,0,0,166546.75
TEST,3,Pfizer,2,60-69,L5,0,0,0,170336.69
TEST,4,Pfizer,2,60-69,L5,0,0,0,171857.55
TEST,5,Pfizer,2,60-69,L5,0,0,0,208570.16
TEST,6,Pfizer,2,60-69,L5,0,0,0,291007.18
TEST,7,Pfizer,2,60-69,L5,0,0,0,374267.56
TEST,8,Pfizer,2,60-69,L5,0,0,0,518216.62
TEST,9,Pfizer,2,60-69,L5,0,0,0,561401.34
TEST,10,Pfizer,2,60-69,L5,0,0,0,570916.62
TEST,11,Pfizer,2,60-69,L5,0,0,0,596178.42
TEST,12,Pfizer,2,60-69,L5,0,0,0,601501.44
TEST,13,Pfizer,2,60-69,L5,0,0,0,601501.44
TEST,14,Pfizer,2,60-69,L5,0,0,0,601501.44
TEST,15,Pfizer,2,60-69,L5,0,0,0,604198.75
TEST,16,Pfizer,2,60-69,L5,0,0,0,654059.82
TEST,17,Pfizer,2,60-69,L5,0,0,0,787931.71
TEST,18,Pfizer,2,60-69,L5,0,0,0,1069335.89
TEST,19,Pfizer,2,60-69,L5,0,0,0,1132238
TEST,20,Pfizer,2,60-69,L5,0,0,0,1132238
TEST,21,Pfizer,2,60-69,L5,0,0,0,1334022.99
TEST,0,none,no_dose,30-39,L5,0,0,0,494.08
TEST,1,Moderna,1,30-39,L5,0,0,0,266277.32
TEST,0,none,no_dose,80+,L5,2,298.04,36.09,1076.62
TEST,1,Pfizer,1,80+,L5,0,0,0,36623.08
TEST,2,Pfizer,1,80+,L5,0,0,0,36793.1
TEST,3,Pfizer,1,80+,L5,0,0,0,40558.8
TEST,1,Pfizer,2,80+,L5,0,0,0,43212.42
TEST,2,Pfizer,2,80+,L5,0,0,0,43254.04
TEST,3,Pfizer,2,80+,L5,0,0,0,43295.73
TEST,4,Pfizer,2,80+,L5,0,0,0,43351.45
TEST,5,Pfizer,2,80+,L5,0,0,0,43337.51
TEST,6,Pfizer,2,80+,L5,0,0,0,43561.69
TEST,7,Pfizer,2,80+,L5,0,0,0,44496.8
TEST,8,Pfizer,2,80+,L5,0,0,0,47475.8
TEST,9,Pfizer,2,80+,L5,0,0,0,57237.18
TEST,10,Pfizer,2,80+,L5,0,0,0,76816.6
TEST,11,Pfizer,2,80+,L5,0,0,0,107359.62
TEST,12,Pfizer,2,80+,L5,0,0,0,136510.96
TEST,13,Pfizer,2,80+,L5,0,0,0,174303.13
TEST,14,Pfizer,2,80+,L5,0,0,0,382773.64
TEST,15,Pfizer,2,80+,L5,0,0,0,1113523.32
TEST,16,Pfizer,2,80+,L5,0,0,0,1924804.6
TEST,17,Pfizer,2,80+,L5,0,0,0,2138671.78
TEST,18,Pfizer,2,80+,L5,0,0,0,2138671.78
TEST,19,Pfizer,2,80+,L5,0,0,0,2138671.78
TEST,20,Pfizer,2,80+,L5,0,0,0,2138671.78
TEST,21,Pfizer,2,80+,L5,0,0,0,2245605.37
TEST,2,Moderna,1,30-39,L5,0,0,0,335164.98
TEST,4,Pfizer,1,80+,L5,0,0,0,149707.02
TEST,1,Pfizer,1,25-29,L5,0,0,0,332682.28
TEST,1,Moderna,1,40-49,L5,0,0,0,373230.81
TEST,2,Moderna,1,40-49,L5,0,0,0,401000.96
TEST,3,Moderna,1,40-49,L5,0,0,0,452135.31
TEST,4,Moderna,1,40-49,L5,0,0,0,778822.67
TEST,1,AstraZeneca,1,30-39,L5,0,0,0,677066.95
TEST,2,AstraZeneca,1,30-39,L5,0,0,0,698115.66
TEST,3,AstraZeneca,1,30-39,L5,0,0,0,712890.59
TEST,4,AstraZeneca,1,30-39,L5,0,0,0,712890.59
TEST,5,AstraZeneca,1,30-39,L5,0,0,0,748535.12
TEST,4,Pfizer,1,70-79,L5,0,0,0,183564.47
TEST,5,Pfizer,1,70-79,L5,0,0,0,264707.9
TEST,6,Pfizer,1,70-79,L5,0,0,0,414573.3
TEST,0,none,no_dose,5-11,L5,0,0,0,1231.86
TEST,1,Pfizer,2,70-79,L5,0,0,0,88351.69
TEST,2,Pfizer,2,70-79,L5,0,0,0,92095.91
TEST,3,Pfizer,2,70-79,L5,0,0,0,92411.74
TEST,4,Pfizer,2,70-79,L5,0,0,0,92921.6
TEST,5,Pfizer,2,70-79,L5,0,0,0,101687.79
TEST,6,Pfizer,2,70-79,L5,0,0,0,122265.27
TEST,7,Pfizer,2,70-79,L5,0,0,0,141381.24
TEST,8,Pfizer,2,70-79,L5,0,0,0,264707.9
TEST,9,Pfizer,2,70-79,L5,0,0,0,484663.03
TEST,1,Moderna,1,18-24,L5,0,0,0,769921.84
TEST,2,Moderna,1,18-24,L5,0,0,0,929216.01
TEST,1,AstraZeneca,1,60-69,L5,0,0,0,121056.89
TEST,2,AstraZeneca,1,60-69,L5,0,0,0,121274.82
TEST,3,AstraZeneca,1,60-69,L5,0,0,0,121823.08
TEST,4,AstraZeneca,1,60-69,L5,0,0,0,122265.27
TEST,5,AstraZeneca,1,60-69,L5,0,0,0,127833.32
TEST,6,AstraZeneca,1,60-69,L5,0,0,0,137626.48
TEST,7,AstraZeneca,1,60-69,L5,0,0,0,165523.74
TEST,0,none,no_dose,12-17,L5,0,0,0,1081.85
TEST,1,Moderna,1,70-79,L5,0,0,0,392817.27
TEST,2,Moderna,1,70-79,L5,0,0,0,392817.27
TEST,3,Moderna,1,70-79,L5,0,0,0,392817.27
TEST,4,Moderna,1,70-79,L5,0,0,0,419739.32
TEST,5,Moderna,1,70-79,L5,0,0,0,1247558.54
TEST,6,Moderna,1,70-79,L5,0,0,0,1924804.6
TEST,7,Moderna,1,70-79,L5,0,0,0,2138671.78
TEST,8,Moderna,1,70-79,L5,0,0,0,2994140.49
TEST,1,UKN,1,50-59,L5,0,0,0,392817.27
TEST,2,UKN,1,50-59,L5,0,0,0,392817.27
TEST,3,UKN,1,50-59,L5,0,0,0,441758.43
TEST,4,UKN,1,50-59,L5,0,0,0,606920.37
TEST,5,UKN,1,50-59,L5,0,0,0,1448777.66
TEST,5,Pfizer,1,60-69,L5,0,0,0,113893.76
TEST,6,Pfizer,1,60-69,L5,0,0,0,238471.37
TEST,2,AstraZeneca,2,70-79,L5,0,0,0,384960.92
TEST,2,Pfizer,2,50-59,L5,0,0,0,238894.19
TEST,3,Pfizer,2,50-59,L5,0,0,0,243646.15
TEST,4,Pfizer,2,50-59,L5,0,0,0,244087.54
TEST,5,Pfizer,2,50-59,L5,0,0,0,274972.09
TEST,6,Pfizer,2,50-59,L5,0,0,0,304145.2
TEST,13,AstraZeneca,1,70-79,L5,0,0,0,929216.01
TEST,1,Moderna,1,60-69,L5,0,0,0,278957.19
TEST,2,Moderna,1,60-69,L5,0,0,0,278957.19
TEST,3,Moderna,1,60-69,L5,0,0,0,280700.67
TEST,4,Moderna,1,60-69,L5,0,0,0,302778.25
TEST,5,Moderna,1,60-69,L5,0,0,0,728304.44
TEST,1,Moderna,2,60-69,L5,0,0,0,371174.44
TEST,2,Moderna,2,60-69,L5,0,0,0,423699.13
TEST,3,Moderna,2,60-69,L5,0,0,0,426380.77
TEST,4,Moderna,2,60-69,L5,0,0,0,474423.67
TEST,5,Moderna,2,60-69,L5,0,0,0,554470.46
TEST,6,Moderna,2,60-69,L5,0,0,0,612437.83
TEST,7,Moderna,2,60-69,L5,0,0,0,647770.78
TEST,8,Moderna,2,60-69,L5,0,0,0,863694.37
TEST,9,Moderna,2,60-69,L5,0,0,0,1028521.54
TEST,10,Moderna,2,60-69,L5,0,0,0,1924804.6
TEST,5,Pfizer,1,80+,L5,0,0,0,237630.2
TEST,6,Pfizer,1,80+,L5,0,0,0,243646.15
TEST,7,Pfizer,1,80+,L5,0,0,0,261623.93
TEST,8,Pfizer,1,80+,L5,0,0,0,276665.96
TEST,9,Pfizer,1,80+,L5,0,0,0,300750.72
