datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20210301,AstraZeneca,1,60+,0.2
TEST,20210301,AstraZeneca,1,60-69,0.5
TEST,20210301,AstraZeneca,1,70-79,0
TEST,20210301,AstraZeneca,1,80+,0
TEST,20210301,AstraZeneca,1,all_agebands,2
TEST,20210301,AstraZeneca,2,0-4,0
TEST,20210301,AstraZeneca,2,12-17,0
TEST,20210301,AstraZeneca,2,18-24,0
TEST,20210301,AstraZeneca,2,25-29,0
TEST,20210301,AstraZeneca,2,30-39,0
TEST,20210301,AstraZeneca,2,40-49,0
TEST,20210301,AstraZeneca,2,5-11,0
TEST,20210301,AstraZeneca,2,50-59,0
TEST,20210301,AstraZeneca,2,60+,0
TEST,20210301,AstraZeneca,2,60-69,0
TEST,20210301,AstraZeneca,2,70-79,0
TEST,20210301,AstraZeneca,2,80+,0
TEST,20210301,AstraZeneca,2,all_agebands,0
TEST,20210301,J&J,1,0-4,0
TEST,20210301,J&J,1,12-17,0
TEST,20210301,J&J,1,18-24,0
TEST,20210301,J&J,1,25-29,0
TEST,20210301,J&J,1,30-39,0
TEST,20210301,J&J,1,40-49,0
TEST,20210301,J&J,1,5-11,0
TEST,20210301,J&J,1,50-59,0
TEST,20210301,J&J,1,60+,0
TEST,20210301,J&J,1,60-69,0
TEST,20210301,J&J,1,70-79,0
TEST,20210301,J&J,1,80+,0
TEST,20210301,J&J,1,all_agebands,0
TEST,20210301,J&J,2,0-4,0
TEST,20210301,J&J,2,12-17,0
TEST,20210301,J&J,2,18-24,0
TEST,20210301,J&J,2,25-29,0
TEST,20210301,J&J,2,30-39,0
TEST,20210301,J&J,2,40-49,0
TEST,20210301,J&J,2,5-11,0
TEST,20210301,J&J,2,50-59,0
TEST,20210301,J&J,2,60+,0
TEST,20210301,J&J,2,60-69,0
TEST,20210301,J&J,2,70-79,0
TEST,20210301,J&J,2,80+,0
TEST,20210301,J&J,2,all_agebands,0
TEST,20210301,Moderna,1,0-4,0
TEST,20210301,Moderna,1,12-17,0
TEST,20210301,Moderna,1,18-24,1.1
TEST,20210301,Moderna,1,25-29,0
TEST,20210301,Moderna,1,30-39,0.4
TEST,20210301,Moderna,1,40-49,0.1
TEST,20210301,Moderna,1,5-11,0
TEST,20210301,Moderna,1,50-59,0.3
TEST,20210301,Moderna,1,60+,0.3
TEST,20210301,Moderna,1,60-69,0.3
TEST,20210301,Moderna,1,70-79,0.5
TEST,20210301,Moderna,1,80+,0
TEST,20210301,Moderna,1,all_agebands,0.3
TEST,20210301,Moderna,2,0-4,0
TEST,20210301,Moderna,2,12-17,0
TEST,20210301,Moderna,2,18-24,0.8
TEST,20210301,Moderna,2,25-29,0
TEST,20210301,Moderna,2,30-39,0.1
TEST,20210301,Moderna,2,40-49,0
TEST,20210301,Moderna,2,5-11,0
TEST,20210301,Moderna,2,50-59,0.1
TEST,20210301,Moderna,2,60+,0.1
TEST,20210301,Moderna,2,60-69,0.2
TEST,20210301,Moderna,2,70-79,0.1
TEST,20210301,Moderna,2,80+,0
TEST,20210301,Moderna,2,all_agebands,0.1
TEST,20210301,Pfizer,1,0-4,0
TEST,20210301,Pfizer,1,12-17,0
TEST,20210301,Pfizer,1,18-24,2.2
TEST,20210301,Pfizer,1,25-29,4.2
TEST,20210301,Pfizer,1,30-39,3.7
TEST,20210301,Pfizer,1,40-49,5
TEST,20210301,Pfizer,1,5-11,0
TEST,20210301,Pfizer,1,50-59,5.1
TEST,20210301,Pfizer,1,60+,4.9
TEST,20210301,Pfizer,1,60-69,3.8
TEST,20210301,Pfizer,1,70-79,1.2
TEST,20210301,Pfizer,1,80+,10.8
TEST,20210301,Pfizer,1,all_agebands,4.1
TEST,20210301,Pfizer,2,0-4,0
TEST,20210301,Pfizer,2,12-17,0
TEST,20210301,Pfizer,2,18-24,1.7
TEST,20210301,Pfizer,2,25-29,2.3
TEST,20210301,Pfizer,2,30-39,2
TEST,20210301,Pfizer,2,40-49,2.6
TEST,20210301,Pfizer,2,5-11,0
TEST,20210301,Pfizer,2,50-59,2.5
TEST,20210301,Pfizer,2,60+,1.8
TEST,20210301,Pfizer,2,60-69,2.9
TEST,20210301,Pfizer,2,70-79,0.7
TEST,20210301,Pfizer,2,80+,1.7
TEST,20210301,Pfizer,2,all_agebands,1.9
TEST,20210301,UKN,1,0-4,0
TEST,20210301,UKN,1,12-17,0
TEST,20210301,UKN,1,18-24,0
TEST,20210301,UKN,1,25-29,0
TEST,20210301,UKN,1,30-39,0
TEST,20210301,UKN,1,40-49,0
TEST,20210301,UKN,1,5-11,0
TEST,20210301,UKN,1,50-59,0
TEST,20210301,UKN,1,60+,0
TEST,20210301,UKN,1,60-69,0
TEST,20210301,UKN,1,70-79,0
TEST,20210301,UKN,1,80+,0
TEST,20210301,UKN,1,all_agebands,0
TEST,20210301,UKN,2,0-4,0
TEST,20210301,UKN,2,12-17,0
TEST,20210301,UKN,2,18-24,0
TEST,20210301,UKN,2,25-29,0
TEST,20210301,UKN,2,30-39,0
TEST,20210301,UKN,2,40-49,0
TEST,20210301,UKN,2,5-11,0
TEST,20210301,UKN,2,50-59,0
TEST,20210301,UKN,2,60+,0
TEST,20210301,UKN,2,60-69,0
TEST,20210301,UKN,2,70-79,0
TEST,20210301,UKN,2,80+,0
TEST,20210301,UKN,2,all_agebands,0
TEST,20210308,AstraZeneca,1,0-4,0
TEST,20210308,AstraZeneca,1,12-17,0
TEST,20210308,AstraZeneca,1,18-24,0.6
TEST,20210308,AstraZeneca,1,25-29,3.9
TEST,20210308,AstraZeneca,1,30-39,3
TEST,20210308,AstraZeneca,1,40-49,4.6
TEST,20210308,AstraZeneca,1,5-11,0
TEST,20210308,AstraZeneca,1,50-59,4.3
TEST,20210308,AstraZeneca,1,60+,0.3
TEST,20210308,AstraZeneca,1,60-69,0.7
TEST,20210308,AstraZeneca,1,70-79,0
TEST,20210308,AstraZeneca,1,80+,0
TEST,20210308,AstraZeneca,1,all_agebands,2.2
TEST,20210308,AstraZeneca,2,0-4,0
TEST,20210308,AstraZeneca,2,12-17,0
TEST,20210308,AstraZeneca,2,18-24,0
TEST,20210308,AstraZeneca,2,25-29,0
TEST,20210308,AstraZeneca,2,30-39,0
TEST,20210308,AstraZeneca,2,40-49,0
TEST,20210308,AstraZeneca,2,5-11,0
TEST,20210308,AstraZeneca,2,50-59,0
TEST,20210308,AstraZeneca,2,60+,0
TEST,20210308,AstraZeneca,2,60-69,0
TEST,20210308,AstraZeneca,2,70-79,0
TEST,20210308,AstraZeneca,2,80+,0
TEST,20210308,AstraZeneca,2,all_agebands,0
TEST,20210308,J&J,1,0-4,0
TEST,20210308,J&J,1,12-17,0
TEST,20210308,J&J,1,18-24,0
TEST,20210308,J&J,1,25-29,0
TEST,20210308,J&J,1,30-39,0
TEST,20210308,J&J,1,40-49,0
TEST,20210308,J&J,1,5-11,0
TEST,20210308,J&J,1,50-59,0
TEST,20210308,J&J,1,60+,0
TEST,20210308,J&J,1,60-69,0
TEST,20210308,J&J,1,70-79,0
TEST,20210308,J&J,1,80+,0
TEST,20210308,J&J,1,all_agebands,0
TEST,20210308,J&J,2,0-4,0
TEST,20210308,J&J,2,12-17,0
TEST,20210308,J&J,2,18-24,0
TEST,20210308,J&J,2,25-29,0
TEST,20210308,J&J,2,30-39,0
TEST,20210308,J&J,2,40-49,0
TEST,20210308,J&J,2,5-11,0
TEST,20210308,J&J,2,50-59,0
TEST,20210308,J&J,2,60+,0
TEST,20210308,J&J,2,60-69,0
TEST,20210308,J&J,2,70-79,0
TEST,20210308,J&J,2,80+,0
TEST,20210308,J&J,2,all_agebands,0
TEST,20210308,Moderna,1,0-4,0
TEST,20210308,Moderna,1,12-17,0
TEST,20210308,Moderna,1,18-24,1.1
TEST,20210308,Moderna,1,25-29,0
TEST,20210308,Moderna,1,30-39,0.4
TEST,20210308,Moderna,1,40-49,0.2
TEST,20210308,Moderna,1,5-11,0
TEST,20210308,Moderna,1,50-59,0.6
TEST,20210308,Moderna,1,60+,0.4
TEST,20210308,Moderna,1,60-69,0.5
TEST,20210308,Moderna,1,70-79,0.7
TEST,20210308,Moderna,1,80+,0
TEST,20210308,Moderna,1,all_agebands,0.4
TEST,20210308,Moderna,2,0-4,0
TEST,20210308,Moderna,2,12-17,0
TEST,20210308,Moderna,2,18-24,0.8
TEST,20210308,Moderna,2,25-29,0
TEST,20210308,Moderna,2,30-39,0.3
TEST,20210308,Moderna,2,40-49,0
TEST,20210308,Moderna,2,5-11,0
TEST,20210308,Moderna,2,50-59,0.1
TEST,20210308,Moderna,2,60+,0.1
TEST,20210308,Moderna,2,60-69,0.2
TEST,20210308,Moderna,2,70-79,0.1
TEST,20210308,Moderna,2,80+,0
TEST,20210308,Moderna,2,all_agebands,0.1
TEST,20210308,Pfizer,1,0-4,0
TEST,20210308,Pfizer,1,12-17,0
TEST,20210308,Pfizer,1,18-24,2.5
TEST,20210308,Pfizer,1,25-29,4.2
TEST,20210308,Pfizer,1,30-39,4.2
TEST,20210308,Pfizer,1,40-49,5.1
TEST,20210308,Pfizer,1,5-11,0
TEST,20210308,Pfizer,1,50-59,5.5
TEST,20210308,Pfizer,1,60+,8.2
TEST,20210308,Pfizer,1,60-69,4
TEST,20210308,Pfizer,1,70-79,1.5
TEST,20210308,Pfizer,1,80+,22.2
TEST,20210308,Pfizer,1,all_agebands,5.4
TEST,20210308,Pfizer,2,0-4,0
TEST,20210308,Pfizer,2,12-17,0
TEST,20210308,Pfizer,2,18-24,1.7
TEST,20210308,Pfizer,2,25-29,3.3
TEST,20210308,Pfizer,2,30-39,2.9
TEST,20210308,Pfizer,2,40-49,3.9
TEST,20210308,Pfizer,2,5-11,0
TEST,20210308,Pfizer,2,50-59,3.6
TEST,20210308,Pfizer,2,60+,2.1
TEST,20210308,Pfizer,2,60-69,3.5
TEST,20210308,Pfizer,2,70-79,0.8
TEST,20210308,Pfizer,2,80+,1.8
TEST,20210308,Pfizer,2,all_agebands,2.6
TEST,20210308,UKN,1,0-4,0
TEST,20210308,UKN,1,12-17,0
TEST,20210308,UKN,1,18-24,0
TEST,20210308,UKN,1,25-29,0
TEST,20210308,UKN,1,30-39,0
TEST,20210308,UKN,1,40-49,0
TEST,20210308,UKN,1,5-11,0
TEST,20210308,UKN,1,50-59,0
TEST,20210308,UKN,1,60+,0
TEST,20210308,UKN,1,60-69,0
TEST,20210308,UKN,1,70-79,0
TEST,20210308,UKN,1,80+,0
TEST,20210308,UKN,1,all_agebands,0
TEST,20210308,UKN,2,0-4,0
TEST,20210308,UKN,2,12-17,0
TEST,20210308,UKN,2,18-24,0
TEST,20210308,UKN,2,25-29,0
TEST,20210308,UKN,2,30-39,0
TEST,20210308,UKN,2,40-49,0
TEST,20210308,UKN,2,5-11,0
TEST,20210308,UKN,2,50-59,0
TEST,20210308,UKN,2,60+,0
TEST,20210308,UKN,2,60-69,0
TEST,20210308,UKN,2,70-79,0
TEST,20210308,UKN,2,80+,0
TEST,20210308,UKN,2,all_agebands,0
TEST,20210315,AstraZeneca,1,0-4,0
TEST,20210315,AstraZeneca,1,12-17,0
TEST,20210315,AstraZeneca,1,18-24,0.8
TEST,20210315,AstraZeneca,1,25-29,4.2
TEST,20210315,AstraZeneca,1,30-39,3.3
TEST,20210315,AstraZeneca,1,40-49,5.1
TEST,20210315,AstraZeneca,1,5-11,0
TEST,20210315,AstraZeneca,1,50-59,4.9
TEST,20210315,AstraZeneca,1,60+,0.9
TEST,20210315,AstraZeneca,1,60-69,1.3
TEST,20210315,AstraZeneca,1,70-79,1.1
TEST,20210315,AstraZeneca,1,80+,0
TEST,20210315,AstraZeneca,1,all_agebands,2.6
TEST,20210315,AstraZeneca,2,0-4,0
TEST,20210315,AstraZeneca,2,12-17,0
TEST,20210315,AstraZeneca,2,18-24,0
TEST,20210315,AstraZeneca,2,25-29,0
TEST,20210315,AstraZeneca,2,30-39,0
TEST,20210315,AstraZeneca,2,40-49,0
TEST,20210315,AstraZeneca,2,5-11,0
TEST,20210315,AstraZeneca,2,50-59,0
TEST,20210315,AstraZeneca,2,60+,0
TEST,20210315,AstraZeneca,2,60-69,0
TEST,20210315,AstraZeneca,2,70-79,0
TEST,20210315,AstraZeneca,2,80+,0
TEST,20210315,AstraZeneca,2,all_agebands,0
TEST,20210315,J&J,1,0-4,0
TEST,20210315,J&J,1,12-17,0
TEST,20210315,J&J,1,18-24,0
TEST,20210315,J&J,1,25-29,0
TEST,20210315,J&J,1,30-39,0
TEST,20210315,J&J,1,40-49,0
TEST,20210315,J&J,1,5-11,0
TEST,20210315,J&J,1,50-59,0
TEST,20210315,J&J,1,60+,0
TEST,20210315,J&J,1,60-69,0
TEST,20210315,J&J,1,70-79,0
TEST,20210315,J&J,1,80+,0
TEST,20210315,J&J,1,all_agebands,0
TEST,20210315,J&J,2,0-4,0
TEST,20210315,J&J,2,12-17,0
TEST,20210315,J&J,2,18-24,0
TEST,20210315,J&J,2,25-29,0
TEST,20210315,J&J,2,30-39,0
TEST,20210315,J&J,2,40-49,0
TEST,20210315,J&J,2,5-11,0
TEST,20210315,J&J,2,50-59,0
TEST,20210315,J&J,2,60+,0
TEST,20210315,J&J,2,60-69,0
TEST,20210315,J&J,2,70-79,0
TEST,20210315,J&J,2,80+,0
TEST,20210315,J&J,2,all_agebands,0
TEST,20210315,Moderna,1,0-4,0
TEST,20210315,Moderna,1,12-17,0
TEST,20210315,Moderna,1,18-24,1.1
TEST,20210315,Moderna,1,25-29,0.3
TEST,20210315,Moderna,1,30-39,0.4
TEST,20210315,Moderna,1,40-49,0.4
TEST,20210315,Moderna,1,5-11,0
TEST,20210315,Moderna,1,50-59,0.9
TEST,20210315,Moderna,1,60+,0.5
TEST,20210315,Moderna,1,60-69,0.6
TEST,20210315,Moderna,1,70-79,0.8
TEST,20210315,Moderna,1,80+,0
TEST,20210315,Moderna,1,all_agebands,0.5
TEST,20210315,Moderna,2,0-4,0
TEST,20210315,Moderna,2,12-17,0
TEST,20210315,Moderna,2,18-24,0.8
TEST,20210315,Moderna,2,25-29,0
TEST,20210315,Moderna,2,30-39,0.3
TEST,20210315,Moderna,2,40-49,0.1
TEST,20210315,Moderna,2,5-11,0
TEST,20210315,Moderna,2,50-59,0.1
TEST,20210315,Moderna,2,60+,0.2
TEST,20210315,Moderna,2,60-69,0.3
TEST,20210315,Moderna,2,70-79,0.1
TEST,20210315,Moderna,2,80+,0
TEST,20210315,Moderna,2,all_agebands,0.2
TEST,20210315,Pfizer,1,0-4,0
TEST,20210315,Pfizer,1,12-17,0
TEST,20210315,Pfizer,1,18-24,2.5
TEST,20210315,Pfizer,1,25-29,4.2
TEST,20210315,Pfizer,1,30-39,4.2
TEST,20210315,Pfizer,1,40-49,5.5
TEST,20210315,Pfizer,1,5-11,0
TEST,20210315,Pfizer,1,50-59,5.8
TEST,20210315,Pfizer,1,60+,9.7
TEST,20210315,Pfizer,1,60-69,4.2
TEST,20210315,Pfizer,1,70-79,1.9
TEST,20210315,Pfizer,1,80+,27.1
TEST,20210315,Pfizer,1,all_agebands,6
TEST,20210315,Pfizer,2,0-4,0
TEST,20210315,Pfizer,2,12-17,0
TEST,20210315,Pfizer,2,18-24,1.9
TEST,20210315,Pfizer,2,25-29,3.6
TEST,20210315,Pfizer,2,30-39,3.2
TEST,20210315,Pfizer,2,40-49,4.4
TEST,20210315,Pfizer,2,5-11,0
TEST,20210315,Pfizer,2,50-59,4.2
TEST,20210315,Pfizer,2,60+,2.7
TEST,20210315,Pfizer,2,60-69,3.8
TEST,20210315,Pfizer,2,70-79,1.1
TEST,20210315,Pfizer,2,80+,3.2
TEST,20210315,Pfizer,2,all_agebands,3
TEST,20210315,UKN,1,0-4,0
TEST,20210315,UKN,1,12-17,0
TEST,20210315,UKN,1,18-24,0
TEST,20210315,UKN,1,25-29,0
TEST,20210315,UKN,1,30-39,0
TEST,20210315,UKN,1,40-49,0
TEST,20210315,UKN,1,5-11,0
TEST,20210315,UKN,1,50-59,0
TEST,20210315,UKN,1,60+,0
TEST,20210315,UKN,1,60-69,0
TEST,20210315,UKN,1,70-79,0
TEST,20210315,UKN,1,80+,0
TEST,20210315,UKN,1,all_agebands,0
TEST,20210315,UKN,2,0-4,0
TEST,20210315,UKN,2,12-17,0
TEST,20210315,UKN,2,18-24,0
TEST,20210315,UKN,2,25-29,0
TEST,20210315,UKN,2,30-39,0
TEST,20210315,UKN,2,40-49,0
TEST,20210315,UKN,2,5-11,0
TEST,20210315,UKN,2,50-59,0
TEST,20210315,UKN,2,60+,0
TEST,20210315,UKN,2,60-69,0
TEST,20210315,UKN,2,70-79,0
TEST,20210315,UKN,2,80+,0
TEST,20210315,UKN,2,all_agebands,0
TEST,20210322,AstraZeneca,1,0-4,0
TEST,20210322,AstraZeneca,1,12-17,0
TEST,20210322,AstraZeneca,1,18-24,0.8
TEST,20210322,AstraZeneca,1,25-29,4.6
TEST,20210322,AstraZeneca,1,30-39,3.3
TEST,20210322,AstraZeneca,1,40-49,5.5
TEST,20210322,AstraZeneca,1,5-11,0
TEST,20210322,AstraZeneca,1,50-59,5.1
TEST,20210322,AstraZeneca,1,60+,2.6
TEST,20210322,AstraZeneca,1,60-69,1.3
TEST,20210322,AstraZeneca,1,70-79,6.2
TEST,20210322,AstraZeneca,1,80+,0
TEST,20210322,AstraZeneca,1,all_agebands,3.3
TEST,20210322,AstraZeneca,2,0-4,0
TEST,20210322,AstraZeneca,2,12-17,0
TEST,20210322,AstraZeneca,2,18-24,0
TEST,20210322,AstraZeneca,2,25-29,0
TEST,20210322,AstraZeneca,2,30-39,0
TEST,20210322,AstraZeneca,2,40-49,0
TEST,20210322,AstraZeneca,2,5-11,0
TEST,20210322,AstraZeneca,2,50-59,0
TEST,20210322,AstraZeneca,2,60+,0
TEST,20210322,AstraZeneca,2,60-69,0
TEST,20210322,AstraZeneca,2,70-79,0
TEST,20210322,AstraZeneca,2,80+,0
TEST,20210322,AstraZeneca,2,all_agebands,0
TEST,20210322,J&J,1,0-4,0
TEST,20210322,J&J,1,12-17,0
TEST,20210322,J&J,1,18-24,0
TEST,20210322,J&J,1,25-29,0
TEST,20210322,J&J,1,30-39,0
TEST,20210322,J&J,1,40-49,0
TEST,20210322,J&J,1,5-11,0
TEST,20210322,J&J,1,50-59,0
TEST,20210322,J&J,1,60+,0
TEST,20210322,J&J,1,60-69,0
TEST,20210322,J&J,1,70-79,0
TEST,20210322,J&J,1,80+,0
TEST,20210322,J&J,1,all_agebands,0
TEST,20210322,J&J,2,0-4,0
TEST,20210322,J&J,2,12-17,0
TEST,20210322,J&J,2,18-24,0
TEST,20210322,J&J,2,25-29,0
TEST,20210322,J&J,2,30-39,0
TEST,20210322,J&J,2,40-49,0
TEST,20210322,J&J,2,5-11,0
TEST,20210322,J&J,2,50-59,0
TEST,20210322,J&J,2,60+,0
TEST,20210322,J&J,2,60-69,0
TEST,20210322,J&J,2,70-79,0
TEST,20210322,J&J,2,80+,0
TEST,20210322,J&J,2,all_agebands,0
TEST,20210322,Moderna,1,0-4,0
TEST,20210322,Moderna,1,12-17,0
TEST,20210322,Moderna,1,18-24,1.1
TEST,20210322,Moderna,1,25-29,0.7
TEST,20210322,Moderna,1,30-39,0.6
TEST,20210322,Moderna,1,40-49,0.6
TEST,20210322,Moderna,1,5-11,0
TEST,20210322,Moderna,1,50-59,0.9
TEST,20210322,Moderna,1,60+,1
TEST,20210322,Moderna,1,60-69,1.2
TEST,20210322,Moderna,1,70-79,1.4
TEST,20210322,Moderna,1,80+,0.2
TEST,20210322,Moderna,1,all_agebands,0.7
TEST,20210322,Moderna,2,0-4,0
TEST,20210322,Moderna,2,12-17,0
TEST,20210322,Moderna,2,18-24,0.8
TEST,20210322,Moderna,2,25-29,0
TEST,20210322,Moderna,2,30-39,0.3
TEST,20210322,Moderna,2,40-49,0.1
TEST,20210322,Moderna,2,5-11,0
TEST,20210322,Moderna,2,50-59,0.2
TEST,20210322,Moderna,2,60+,0.2
TEST,20210322,Moderna,2,60-69,0.3
TEST,20210322,Moderna,2,70-79,0.3
TEST,20210322,Moderna,2,80+,0
TEST,20210322,Moderna,2,all_agebands,0.2
TEST,20210322,Pfizer,1,0-4,0
TEST,20210322,Pfizer,1,12-17,0
TEST,20210322,Pfizer,1,18-24,2.5
TEST,20210322,Pfizer,1,25-29,4.3
TEST,20210322,Pfizer,1,30-39,4.2
TEST,20210322,Pfizer,1,40-49,5.6
TEST,20210322,Pfizer,1,5-11,0
TEST,20210322,Pfizer,1,50-59,6
TEST,20210322,Pfizer,1,60+,11.6
TEST,20210322,Pfizer,1,60-69,4.2
TEST,20210322,Pfizer,1,70-79,1.9
TEST,20210322,Pfizer,1,80+,34.1
TEST,20210322,Pfizer,1,all_agebands,6.7
TEST,20210322,Pfizer,2,0-4,0
TEST,20210322,Pfizer,2,12-17,0
TEST,20210322,Pfizer,2,18-24,2
TEST,20210322,Pfizer,2,25-29,3.6
TEST,20210322,Pfizer,2,30-39,3.3
TEST,20210322,Pfizer,2,40-49,4.6
TEST,20210322,Pfizer,2,5-11,0
TEST,20210322,Pfizer,2,50-59,4.3
TEST,20210322,Pfizer,2,60+,4.4
TEST,20210322,Pfizer,2,60-69,3.8
TEST,20210322,Pfizer,2,70-79,1.2
TEST,20210322,Pfizer,2,80+,9.1
TEST,20210322,Pfizer,2,all_agebands,3.7
TEST,20210322,UKN,1,0-4,0
TEST,20210322,UKN,1,12-17,0
TEST,20210322,UKN,1,18-24,0
TEST,20210322,UKN,1,25-29,0
TEST,20210322,UKN,1,30-39,0
TEST,20210322,UKN,1,40-49,0
TEST,20210322,UKN,1,5-11,0
TEST,20210322,UKN,1,50-59,0
TEST,20210322,UKN,1,60+,0
TEST,20210322,UKN,1,60-69,0
TEST,20210322,UKN,1,70-79,0
TEST,20210322,UKN,1,80+,0
TEST,20210322,UKN,1,all_agebands,0
TEST,20210322,UKN,2,0-4,0
TEST,20210322,UKN,2,12-17,0
TEST,20210322,UKN,2,18-24,0
TEST,20210322,UKN,2,25-29,0
TEST,20210322,UKN,2,30-39,0
TEST,20210322,UKN,2,40-49,0
TEST,20210322,UKN,2,5-11,0
TEST,20210322,UKN,2,50-59,0
TEST,20210322,UKN,2,60+,0
TEST,20210322,UKN,2,60-69,0
TEST,20210322,UKN,2,70-79,0
TEST,20210322,UKN,2,80+,0
TEST,20210322,UKN,2,all_agebands,0
TEST,20210329,AstraZeneca,1,0-4,0
TEST,20210329,AstraZeneca,1,12-17,0
TEST,20210329,AstraZeneca,1,18-24,0.8
TEST,20210329,AstraZeneca,1,25-29,5
TEST,20210329,AstraZeneca,1,30-39,3.6
TEST,20210329,AstraZeneca,1,40-49,5.7
TEST,20210329,AstraZeneca,1,5-11,0
TEST,20210329,AstraZeneca,1,50-59,5.1
TEST,20210329,AstraZeneca,1,60+,6.4
TEST,20210329,AstraZeneca,1,60-69,1.9
TEST,20210329,AstraZeneca,1,70-79,16.9
TEST,20210329,AstraZeneca,1,80+,0
TEST,20210329,AstraZeneca,1,all_agebands,4.7
TEST,20210329,AstraZeneca,2,0-4,0
TEST,20210329,AstraZeneca,2,12-17,0
TEST,20210329,AstraZeneca,2,18-24,0
TEST,20210329,AstraZeneca,2,25-29,0
TEST,20210329,AstraZeneca,2,30-39,0
TEST,20210329,AstraZeneca,2,40-49,0
TEST,20210329,AstraZeneca,2,5-11,0
TEST,20210329,AstraZeneca,2,50-59,0
TEST,20210329,AstraZeneca,2,60+,0
TEST,20210329,AstraZeneca,2,60-69,0
TEST,20210329,AstraZeneca,2,70-79,0
TEST,20210329,AstraZeneca,2,80+,0
TEST,20210329,AstraZeneca,2,all_agebands,0
TEST,20210329,J&J,1,0-4,0
TEST,20210329,J&J,1,12-17,0
TEST,20210329,J&J,1,18-24,0
TEST,20210329,J&J,1,25-29,0
TEST,20210329,J&J,1,30-39,0
TEST,20210329,J&J,1,40-49,0
TEST,20210329,J&J,1,5-11,0
TEST,20210329,J&J,1,50-59,0
TEST,20210329,J&J,1,60+,0
TEST,20210329,J&J,1,60-69,0
TEST,20210329,J&J,1,70-79,0
TEST,20210329,J&J,1,80+,0
TEST,20210329,J&J,1,all_agebands,0
TEST,20210329,J&J,2,0-4,0
TEST,20210329,J&J,2,12-17,0
TEST,20210329,J&J,2,18-24,0
TEST,20210329,J&J,2,25-29,0
TEST,20210329,J&J,2,30-39,0
TEST,20210329,J&J,2,40-49,0
TEST,20210329,J&J,2,5-11,0
TEST,20210329,J&J,2,50-59,0
TEST,20210329,J&J,2,60+,0
TEST,20210329,J&J,2,60-69,0
TEST,20210329,J&J,2,70-79,0
TEST,20210329,J&J,2,80+,0
TEST,20210329,J&J,2,all_agebands,0
TEST,20210329,Moderna,1,0-4,0
TEST,20210329,Moderna,1,12-17,0
TEST,20210329,Moderna,1,18-24,1.1
TEST,20210329,Moderna,1,25-29,1
TEST,20210329,Moderna,1,30-39,0.7
TEST,20210329,Moderna,1,40-49,0.7
TEST,20210329,Moderna,1,5-11,0
TEST,20210329,Moderna,1,50-59,1.4
TEST,20210329,Moderna,1,60+,2
TEST,20210329,Moderna,1,60-69,2.2
TEST,20210329,Moderna,1,70-79,3.2
TEST,20210329,Moderna,1,80+,0.2
TEST,20210329,Moderna,1,all_agebands,1.2
TEST,20210329,Moderna,2,0-4,0
TEST,20210329,Moderna,2,12-17,0
TEST,20210329,Moderna,2,18-24,1.1
TEST,20210329,Moderna,2,25-29,0
TEST,20210329,Moderna,2,30-39,0.3
TEST,20210329,Moderna,2,40-49,0.1
TEST,20210329,Moderna,2,5-11,0
TEST,20210329,Moderna,2,50-59,0.2
TEST,20210329,Moderna,2,60+,0.3
TEST,20210329,Moderna,2,60-69,0.3
TEST,20210329,Moderna,2,70-79,0.4
TEST,20210329,Moderna,2,80+,0
TEST,20210329,Moderna,2,all_agebands,0.2
TEST,20210329,Pfizer,1,0-4,0
TEST,20210329,Pfizer,1,12-17,0
TEST,20210329,Pfizer,1,18-24,2.5
TEST,20210329,Pfizer,1,25-29,4.3
TEST,20210329,Pfizer,1,30-39,4.2
TEST,20210329,Pfizer,1,40-49,5.6
TEST,20210329,Pfizer,1,5-11,0
TEST,20210329,Pfizer,1,50-59,6
TEST,20210329,Pfizer,1,60+,15.7
TEST,20210329,Pfizer,1,60-69,4.3
TEST,20210329,Pfizer,1,70-79,2.9
TEST,20210329,Pfizer,1,80+,47.7
TEST,20210329,Pfizer,1,all_agebands,8.1
TEST,20210329,Pfizer,2,0-4,0
TEST,20210329,Pfizer,2,12-17,0
TEST,20210329,Pfizer,2,18-24,2
TEST,20210329,Pfizer,2,25-29,3.6
TEST,20210329,Pfizer,2,30-39,3.5
TEST,20210329,Pfizer,2,40-49,4.5
TEST,20210329,Pfizer,2,5-11,0
TEST,20210329,Pfizer,2,50-59,4.5
TEST,20210329,Pfizer,2,60+,7.6
TEST,20210329,Pfizer,2,60-69,3.8
TEST,20210329,Pfizer,2,70-79,1.5
TEST,20210329,Pfizer,2,80+,20.3
TEST,20210329,Pfizer,2,all_agebands,4.8
TEST,20210329,UKN,1,0-4,0
TEST,20210329,UKN,1,12-17,0
TEST,20210329,UKN,1,18-24,0
TEST,20210329,UKN,1,25-29,0
TEST,20210329,UKN,1,30-39,0
TEST,20210329,UKN,1,40-49,0
TEST,20210329,UKN,1,5-11,0
TEST,20210329,UKN,1,50-59,0
TEST,20210329,UKN,1,60+,0
TEST,20210329,UKN,1,60-69,0
TEST,20210329,UKN,1,70-79,0
TEST,20210329,UKN,1,80+,0
TEST,20210329,UKN,1,all_agebands,0
TEST,20210329,UKN,2,0-4,0
TEST,20210329,UKN,2,12-17,0
TEST,20210329,UKN,2,18-24,0
TEST,20210329,UKN,2,25-29,0
TEST,20210329,UKN,2,30-39,0
