datasource,week,vx_manufacturer,dose,riskfactor,percentage
TEST,20210315,Pfizer,1,COVCKD,13.333
TEST,20210315,Pfizer,1,COVDIAB,8.506
TEST,20210315,Pfizer,1,COVOBES,11.765
TEST,20210315,Pfizer,1,COVSICKLE,33.333
TEST,20210315,Pfizer,1,IMMUNOSUPPR,6.18
TEST,20210315,Pfizer,1,any_risk_factors,8.389
TEST,20210315,Pfizer,2,CV,2.543
TEST,20210315,Pfizer,2,COVCANCER,1.198
TEST,20210315,Pfizer,2,COVCOPD,1.63
TEST,20210315,Pfizer,2,COVHIV,0
TEST,20210315,Pfizer,2,COVCKD,0
TEST,20210315,Pfizer,2,COVDIAB,2.529
TEST,20210315,Pfizer,2,COVOBES,5.882
TEST,20210315,Pfizer,2,COVSICKLE,11.111
TEST,20210315,Pfizer,2,IMMUNOSUPPR,1.124
TEST,20210315,Pfizer,2,any_risk_factors,2.181
TEST,20210315,UKN,1,CV,0
TEST,20210315,UKN,1,COVCANCER,0
TEST,20210315,UKN,1,COVCOPD,0
TEST,20210315,UKN,1,COVHIV,0
TEST,20210315,UKN,1,COVCKD,0
TEST,20210315,UKN,1,COVDIAB,0
TEST,20210315,UKN,1,COVOBES,0
TEST,20210315,UKN,1,COVSICKLE,0
TEST,20210315,UKN,1,IMMUNOSUPPR,0
TEST,20210315,UKN,1,any_risk_factors,0
TEST,20210315,UKN,2,CV,0
TEST,20210315,UKN,2,COVCANCER,0
TEST,20210315,UKN,2,COVCOPD,0
TEST,20210315,UKN,2,COVHIV,0
TEST,20210315,UKN,2,COVCKD,0
TEST,20210315,UKN,2,COVDIAB,0
TEST,20210315,UKN,2,COVOBES,0
TEST,20210315,UKN,2,COVSICKLE,0
TEST,20210315,UKN,2,IMMUNOSUPPR,0
TEST,20210315,UKN,2,any_risk_factors,0
TEST,20210322,AstraZeneca,1,CV,2.361
TEST,20210322,AstraZeneca,1,COVCANCER,2.395
TEST,20210322,AstraZeneca,1,COVCOPD,1.902
TEST,20210322,AstraZeneca,1,COVHIV,8.333
TEST,20210322,AstraZeneca,1,COVCKD,0
TEST,20210322,AstraZeneca,1,COVDIAB,1.379
TEST,20210322,AstraZeneca,1,COVOBES,5.882
TEST,20210322,AstraZeneca,1,COVSICKLE,0
TEST,20210322,AstraZeneca,1,IMMUNOSUPPR,3.371
TEST,20210322,AstraZeneca,1,any_risk_factors,2.349
TEST,20210322,AstraZeneca,2,CV,0
TEST,20210322,AstraZeneca,2,COVCANCER,0
TEST,20210322,AstraZeneca,2,COVCOPD,0
TEST,20210322,AstraZeneca,2,COVHIV,0
TEST,20210322,AstraZeneca,2,COVCKD,0
TEST,20210322,AstraZeneca,2,COVDIAB,0
TEST,20210322,AstraZeneca,2,COVOBES,0
TEST,20210322,AstraZeneca,2,COVSICKLE,0
TEST,20210322,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20210322,AstraZeneca,2,any_risk_factors,0
TEST,20210322,J&J,1,CV,0
TEST,20210322,J&J,1,COVCANCER,0
TEST,20210322,J&J,1,COVCOPD,0
TEST,20210322,J&J,1,COVHIV,0
TEST,20210322,J&J,1,COVCKD,0
TEST,20210322,J&J,1,COVDIAB,0
TEST,20210322,J&J,1,COVOBES,0
TEST,20210322,J&J,1,COVSICKLE,0
TEST,20210322,J&J,1,IMMUNOSUPPR,0
TEST,20210322,J&J,1,any_risk_factors,0
TEST,20210322,J&J,2,CV,0
TEST,20210322,J&J,2,COVCANCER,0
TEST,20210322,J&J,2,COVCOPD,0
TEST,20210322,J&J,2,COVHIV,0
TEST,20210322,J&J,2,COVCKD,0
TEST,20210322,J&J,2,COVDIAB,0
TEST,20210322,J&J,2,COVOBES,0
TEST,20210322,J&J,2,COVSICKLE,0
TEST,20210322,J&J,2,IMMUNOSUPPR,0
TEST,20210322,J&J,2,any_risk_factors,0
TEST,20210322,Moderna,1,CV,1.362
TEST,20210322,Moderna,1,COVCANCER,4.192
TEST,20210322,Moderna,1,COVCOPD,1.359
TEST,20210322,Moderna,1,COVHIV,4.167
TEST,20210322,Moderna,1,COVCKD,4.444
TEST,20210322,Moderna,1,COVDIAB,2.529
TEST,20210322,Moderna,1,COVOBES,5.882
TEST,20210322,Moderna,1,COVSICKLE,0
TEST,20210322,Moderna,1,IMMUNOSUPPR,3.09
TEST,20210322,Moderna,1,any_risk_factors,1.398
TEST,20210322,Moderna,2,CV,0.091
TEST,20210322,Moderna,2,COVCANCER,0.599
TEST,20210322,Moderna,2,COVCOPD,0
TEST,20210322,Moderna,2,COVHIV,0
TEST,20210322,Moderna,2,COVCKD,0
TEST,20210322,Moderna,2,COVDIAB,0.23
TEST,20210322,Moderna,2,COVOBES,0
TEST,20210322,Moderna,2,COVSICKLE,0
TEST,20210322,Moderna,2,IMMUNOSUPPR,0.843
TEST,20210322,Moderna,2,any_risk_factors,0.224
TEST,20210322,Pfizer,1,CV,13.351
TEST,20210322,Pfizer,1,COVCANCER,7.784
TEST,20210322,Pfizer,1,COVCOPD,5.978
TEST,20210322,Pfizer,1,COVHIV,0
TEST,20210322,Pfizer,1,COVCKD,15.556
TEST,20210322,Pfizer,1,COVDIAB,10.805
TEST,20210322,Pfizer,1,COVOBES,11.765
TEST,20210322,Pfizer,1,COVSICKLE,33.333
TEST,20210322,Pfizer,1,IMMUNOSUPPR,6.461
TEST,20210322,Pfizer,1,any_risk_factors,9.899
TEST,20210322,Pfizer,2,CV,4.087
TEST,20210322,Pfizer,2,COVCANCER,1.796
TEST,20210322,Pfizer,2,COVCOPD,2.174
TEST,20210322,Pfizer,2,COVHIV,0
TEST,20210322,Pfizer,2,COVCKD,2.222
TEST,20210322,Pfizer,2,COVDIAB,3.678
TEST,20210322,Pfizer,2,COVOBES,5.882
TEST,20210322,Pfizer,2,COVSICKLE,11.111
TEST,20210322,Pfizer,2,IMMUNOSUPPR,2.528
TEST,20210322,Pfizer,2,any_risk_factors,3.356
TEST,20210322,UKN,1,CV,0
TEST,20210322,UKN,1,COVCANCER,0
TEST,20210322,UKN,1,COVCOPD,0
TEST,20210322,UKN,1,COVHIV,0
TEST,20210322,UKN,1,COVCKD,0
TEST,20210322,UKN,1,COVDIAB,0
TEST,20210322,UKN,1,COVOBES,0
TEST,20210322,UKN,1,COVSICKLE,0
TEST,20210322,UKN,1,IMMUNOSUPPR,0
TEST,20210322,UKN,1,any_risk_factors,0
TEST,20210322,UKN,2,CV,0
TEST,20210322,UKN,2,COVCANCER,0
TEST,20210322,UKN,2,COVCOPD,0
TEST,20210322,UKN,2,COVHIV,0
TEST,20210322,UKN,2,COVCKD,0
TEST,20210322,UKN,2,COVDIAB,0
TEST,20210322,UKN,2,COVOBES,0
TEST,20210322,UKN,2,COVSICKLE,0
TEST,20210322,UKN,2,IMMUNOSUPPR,0
TEST,20210322,UKN,2,any_risk_factors,0
TEST,20210329,AstraZeneca,1,CV,5.086
TEST,20210329,AstraZeneca,1,COVCANCER,4.192
TEST,20210329,AstraZeneca,1,COVCOPD,4.891
TEST,20210329,AstraZeneca,1,COVHIV,8.333
TEST,20210329,AstraZeneca,1,COVCKD,0
TEST,20210329,AstraZeneca,1,COVDIAB,2.989
TEST,20210329,AstraZeneca,1,COVOBES,11.765
TEST,20210329,AstraZeneca,1,COVSICKLE,0
TEST,20210329,AstraZeneca,1,IMMUNOSUPPR,5.056
TEST,20210329,AstraZeneca,1,any_risk_factors,4.642
TEST,20210329,AstraZeneca,2,CV,0
TEST,20210329,AstraZeneca,2,COVCANCER,0
TEST,20210329,AstraZeneca,2,COVCOPD,0
TEST,20210329,AstraZeneca,2,COVHIV,0
TEST,20210329,AstraZeneca,2,COVCKD,0
TEST,20210329,AstraZeneca,2,COVDIAB,0
TEST,20210329,AstraZeneca,2,COVOBES,0
TEST,20210329,AstraZeneca,2,COVSICKLE,0
TEST,20210329,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20210329,AstraZeneca,2,any_risk_factors,0
TEST,20210329,J&J,1,CV,0
TEST,20210329,J&J,1,COVCANCER,0
TEST,20210329,J&J,1,COVCOPD,0
TEST,20210329,J&J,1,COVHIV,0
TEST,20210329,J&J,1,COVCKD,0
TEST,20210329,J&J,1,COVDIAB,0
TEST,20210329,J&J,1,COVOBES,0
TEST,20210329,J&J,1,COVSICKLE,0
TEST,20210329,J&J,1,IMMUNOSUPPR,0
TEST,20210329,J&J,1,any_risk_factors,0
TEST,20210329,J&J,2,CV,0
TEST,20210329,J&J,2,COVCANCER,0
TEST,20210329,J&J,2,COVCOPD,0
TEST,20210329,J&J,2,COVHIV,0
TEST,20210329,J&J,2,COVCKD,0
TEST,20210329,J&J,2,COVDIAB,0
TEST,20210329,J&J,2,COVOBES,0
TEST,20210329,J&J,2,COVSICKLE,0
TEST,20210329,J&J,2,IMMUNOSUPPR,0
TEST,20210329,J&J,2,any_risk_factors,0
TEST,20210329,Moderna,1,CV,2.543
TEST,20210329,Moderna,1,COVCANCER,7.784
TEST,20210329,Moderna,1,COVCOPD,2.446
TEST,20210329,Moderna,1,COVHIV,4.167
TEST,20210329,Moderna,1,COVCKD,13.333
TEST,20210329,Moderna,1,COVDIAB,4.138
TEST,20210329,Moderna,1,COVOBES,11.765
TEST,20210329,Moderna,1,COVSICKLE,0
TEST,20210329,Moderna,1,IMMUNOSUPPR,4.775
TEST,20210329,Moderna,1,any_risk_factors,2.685
TEST,20210329,Moderna,2,CV,0.182
TEST,20210329,Moderna,2,COVCANCER,0.599
TEST,20210329,Moderna,2,COVCOPD,0.272
TEST,20210329,Moderna,2,COVHIV,0
TEST,20210329,Moderna,2,COVCKD,2.222
TEST,20210329,Moderna,2,COVDIAB,0.23
TEST,20210329,Moderna,2,COVOBES,0
TEST,20210329,Moderna,2,COVSICKLE,0
TEST,20210329,Moderna,2,IMMUNOSUPPR,1.124
TEST,20210329,Moderna,2,any_risk_factors,0.28
TEST,20210329,Pfizer,1,CV,18.165
TEST,20210329,Pfizer,1,COVCANCER,11.377
TEST,20210329,Pfizer,1,COVCOPD,8.152
TEST,20210329,Pfizer,1,COVHIV,0
TEST,20210329,Pfizer,1,COVCKD,17.778
TEST,20210329,Pfizer,1,COVDIAB,14.483
TEST,20210329,Pfizer,1,COVOBES,11.765
TEST,20210329,Pfizer,1,COVSICKLE,44.444
TEST,20210329,Pfizer,1,IMMUNOSUPPR,8.708
TEST,20210329,Pfizer,1,any_risk_factors,13.479
TEST,20210329,Pfizer,2,CV,8.265
TEST,20210329,Pfizer,2,COVCANCER,4.79
TEST,20210329,Pfizer,2,COVCOPD,3.533
TEST,20210329,Pfizer,2,COVHIV,0
TEST,20210329,Pfizer,2,COVCKD,4.444
TEST,20210329,Pfizer,2,COVDIAB,6.207
TEST,20210329,Pfizer,2,COVOBES,11.765
TEST,20210329,Pfizer,2,COVSICKLE,22.222
TEST,20210329,Pfizer,2,IMMUNOSUPPR,4.775
TEST,20210329,Pfizer,2,any_risk_factors,6.152
TEST,20210329,UKN,1,CV,0
TEST,20210329,UKN,1,COVCANCER,0
TEST,20210329,UKN,1,COVCOPD,0
TEST,20210329,UKN,1,COVHIV,0
TEST,20210329,UKN,1,COVCKD,0
TEST,20210329,UKN,1,COVDIAB,0
TEST,20210329,UKN,1,COVOBES,0
TEST,20210329,UKN,1,COVSICKLE,0
TEST,20210329,UKN,1,IMMUNOSUPPR,0
TEST,20210329,UKN,1,any_risk_factors,0
TEST,20210329,UKN,2,CV,0
TEST,20210329,UKN,2,COVCANCER,0
TEST,20210329,UKN,2,COVCOPD,0
TEST,20210329,UKN,2,COVHIV,0
TEST,20210329,UKN,2,COVCKD,0
TEST,20210329,UKN,2,COVDIAB,0
TEST,20210329,UKN,2,COVOBES,0
TEST,20210329,UKN,2,COVSICKLE,0
TEST,20210329,UKN,2,IMMUNOSUPPR,0
TEST,20210329,UKN,2,any_risk_factors,0
TEST,20210405,AstraZeneca,1,CV,7.175
TEST,20210405,AstraZeneca,1,COVCANCER,5.988
TEST,20210405,AstraZeneca,1,COVCOPD,6.522
TEST,20210405,AstraZeneca,1,COVHIV,8.333
TEST,20210405,AstraZeneca,1,COVCKD,2.222
TEST,20210405,AstraZeneca,1,COVDIAB,4.368
TEST,20210405,AstraZeneca,1,COVOBES,11.765
TEST,20210405,AstraZeneca,1,COVSICKLE,0
TEST,20210405,AstraZeneca,1,IMMUNOSUPPR,6.742
TEST,20210405,AstraZeneca,1,any_risk_factors,6.655
TEST,20210405,AstraZeneca,2,CV,0
TEST,20210405,AstraZeneca,2,COVCANCER,0
TEST,20210405,AstraZeneca,2,COVCOPD,0
TEST,20210405,AstraZeneca,2,COVHIV,0
TEST,20210405,AstraZeneca,2,COVCKD,0
TEST,20210405,AstraZeneca,2,COVDIAB,0
TEST,20210405,AstraZeneca,2,COVOBES,0
TEST,20210405,AstraZeneca,2,COVSICKLE,0
TEST,20210405,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20210405,AstraZeneca,2,any_risk_factors,0
TEST,20210405,J&J,1,CV,0
TEST,20210405,J&J,1,COVCANCER,0
TEST,20210405,J&J,1,COVCOPD,0
TEST,20210405,J&J,1,COVHIV,0
TEST,20210405,J&J,1,COVCKD,0
TEST,20210405,J&J,1,COVDIAB,0
TEST,20210405,J&J,1,COVOBES,0
TEST,20210405,J&J,1,COVSICKLE,0
TEST,20210405,J&J,1,IMMUNOSUPPR,0
TEST,20210405,J&J,1,any_risk_factors,0
TEST,20210405,J&J,2,CV,0
TEST,20210405,J&J,2,COVCANCER,0
TEST,20210405,J&J,2,COVCOPD,0
TEST,20210405,J&J,2,COVHIV,0
TEST,20210405,J&J,2,COVCKD,0
TEST,20210405,J&J,2,COVDIAB,0
TEST,20210405,J&J,2,COVOBES,0
TEST,20210405,J&J,2,COVSICKLE,0
TEST,20210405,J&J,2,IMMUNOSUPPR,0
TEST,20210405,J&J,2,any_risk_factors,0
TEST,20210405,Moderna,1,CV,3.088
TEST,20210405,Moderna,1,COVCANCER,11.377
TEST,20210405,Moderna,1,COVCOPD,2.989
TEST,20210405,Moderna,1,COVHIV,8.333
TEST,20210405,Moderna,1,COVCKD,15.556
TEST,20210405,Moderna,1,COVDIAB,4.828
TEST,20210405,Moderna,1,COVOBES,17.647
TEST,20210405,Moderna,1,COVSICKLE,11.111
TEST,20210405,Moderna,1,IMMUNOSUPPR,5.337
TEST,20210405,Moderna,1,any_risk_factors,3.356
TEST,20210405,Moderna,2,CV,0.545
TEST,20210405,Moderna,2,COVCANCER,1.796
TEST,20210405,Moderna,2,COVCOPD,0.815
TEST,20210405,Moderna,2,COVHIV,0
TEST,20210405,Moderna,2,COVCKD,2.222
TEST,20210405,Moderna,2,COVDIAB,0.46
TEST,20210405,Moderna,2,COVOBES,5.882
TEST,20210405,Moderna,2,COVSICKLE,0
TEST,20210405,Moderna,2,IMMUNOSUPPR,1.966
TEST,20210405,Moderna,2,any_risk_factors,0.559
TEST,20210405,Pfizer,1,CV,25.068
TEST,20210405,Pfizer,1,COVCANCER,14.371
TEST,20210405,Pfizer,1,COVCOPD,12.228
TEST,20210405,Pfizer,1,COVHIV,8.333
TEST,20210405,Pfizer,1,COVCKD,26.667
TEST,20210405,Pfizer,1,COVDIAB,20.23
TEST,20210405,Pfizer,1,COVOBES,17.647
TEST,20210405,Pfizer,1,COVSICKLE,66.667
TEST,20210405,Pfizer,1,IMMUNOSUPPR,12.36
TEST,20210405,Pfizer,1,any_risk_factors,18.456
TEST,20210405,Pfizer,2,CV,9.809
TEST,20210405,Pfizer,2,COVCANCER,5.988
TEST,20210405,Pfizer,2,COVCOPD,4.348
TEST,20210405,Pfizer,2,COVHIV,0
TEST,20210405,Pfizer,2,COVCKD,6.667
TEST,20210405,Pfizer,2,COVDIAB,6.667
TEST,20210405,Pfizer,2,COVOBES,11.765
TEST,20210405,Pfizer,2,COVSICKLE,22.222
TEST,20210405,Pfizer,2,IMMUNOSUPPR,5.337
TEST,20210405,Pfizer,2,any_risk_factors,7.271
TEST,20210405,UKN,1,CV,0
TEST,20210405,UKN,1,COVCANCER,0
TEST,20210405,UKN,1,COVCOPD,0
TEST,20210405,UKN,1,COVHIV,0
TEST,20210405,UKN,1,COVCKD,0
TEST,20210405,UKN,1,COVDIAB,0
TEST,20210405,UKN,1,COVOBES,0
TEST,20210405,UKN,1,COVSICKLE,0
TEST,20210405,UKN,1,IMMUNOSUPPR,0
TEST,20210405,UKN,1,any_risk_factors,0
TEST,20210405,UKN,2,CV,0
TEST,20210405,UKN,2,COVCANCER,0
TEST,20210405,UKN,2,COVCOPD,0
TEST,20210405,UKN,2,COVHIV,0
TEST,20210405,UKN,2,COVCKD,0
TEST,20210405,UKN,2,COVDIAB,0
TEST,20210405,UKN,2,COVOBES,0
TEST,20210405,UKN,2,COVSICKLE,0
TEST,20210405,UKN,2,IMMUNOSUPPR,0
TEST,20210405,UKN,2,any_risk_factors,0
TEST,20210412,AstraZeneca,1,CV,7.357
TEST,20210412,AstraZeneca,1,COVCANCER,5.988
TEST,20210412,AstraZeneca,1,COVCOPD,6.793
TEST,20210412,AstraZeneca,1,COVHIV,8.333
TEST,20210412,AstraZeneca,1,COVCKD,2.222
TEST,20210412,AstraZeneca,1,COVDIAB,4.368
TEST,20210412,AstraZeneca,1,COVOBES,11.765
TEST,20210412,AstraZeneca,1,COVSICKLE,0
TEST,20210412,AstraZeneca,1,IMMUNOSUPPR,6.742
TEST,20210412,AstraZeneca,1,any_risk_factors,6.823
TEST,20210412,AstraZeneca,2,CV,0
TEST,20210412,AstraZeneca,2,COVCANCER,0
TEST,20210412,AstraZeneca,2,COVCOPD,0
TEST,20210412,AstraZeneca,2,COVHIV,0
TEST,20210412,AstraZeneca,2,COVCKD,0
TEST,20210412,AstraZeneca,2,COVDIAB,0
TEST,20210412,AstraZeneca,2,COVOBES,0
TEST,20210412,AstraZeneca,2,COVSICKLE,0
TEST,20210412,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20210412,AstraZeneca,2,any_risk_factors,0
TEST,20210412,J&J,1,CV,0
TEST,20210412,J&J,1,COVCANCER,0
TEST,20210412,J&J,1,COVCOPD,0
TEST,20210412,J&J,1,COVHIV,0
TEST,20210412,J&J,1,COVCKD,0
TEST,20210412,J&J,1,COVDIAB,0
TEST,20210412,J&J,1,COVOBES,0
TEST,20210412,J&J,1,COVSICKLE,0
TEST,20210412,J&J,1,IMMUNOSUPPR,0
TEST,20210412,J&J,1,any_risk_factors,0
TEST,20210412,J&J,2,CV,0
TEST,20210412,J&J,2,COVCANCER,0
TEST,20210412,J&J,2,COVCOPD,0
TEST,20210412,J&J,2,COVHIV,0
TEST,20210412,J&J,2,COVCKD,0
TEST,20210412,J&J,2,COVDIAB,0
TEST,20210412,J&J,2,COVOBES,0
TEST,20210412,J&J,2,COVSICKLE,0
TEST,20210412,J&J,2,IMMUNOSUPPR,0
TEST,20210412,J&J,2,any_risk_factors,0
TEST,20210412,Moderna,1,CV,3.633
TEST,20210412,Moderna,1,COVCANCER,12.575
TEST,20210412,Moderna,1,COVCOPD,3.804
TEST,20210412,Moderna,1,COVHIV,16.667
TEST,20210412,Moderna,1,COVCKD,15.556
TEST,20210412,Moderna,1,COVDIAB,5.977
TEST,20210412,Moderna,1,COVOBES,17.647
TEST,20210412,Moderna,1,COVSICKLE,22.222
TEST,20210412,Moderna,1,IMMUNOSUPPR,5.618
TEST,20210412,Moderna,1,any_risk_factors,4.027
TEST,20210412,Moderna,2,CV,0.817
TEST,20210412,Moderna,2,COVCANCER,2.994
TEST,20210412,Moderna,2,COVCOPD,0.815
TEST,20210412,Moderna,2,COVHIV,0
TEST,20210412,Moderna,2,COVCKD,2.222
TEST,20210412,Moderna,2,COVDIAB,0.92
TEST,20210412,Moderna,2,COVOBES,5.882
TEST,20210412,Moderna,2,COVSICKLE,0
TEST,20210412,Moderna,2,IMMUNOSUPPR,2.528
TEST,20210412,Moderna,2,any_risk_factors,0.783
TEST,20210412,Pfizer,1,CV,31.335
TEST,20210412,Pfizer,1,COVCANCER,19.76
TEST,20210412,Pfizer,1,COVCOPD,14.946
TEST,20210412,Pfizer,1,COVHIV,16.667
TEST,20210412,Pfizer,1,COVCKD,37.778
TEST,20210412,Pfizer,1,COVDIAB,25.747
TEST,20210412,Pfizer,1,COVOBES,17.647
TEST,20210412,Pfizer,1,COVSICKLE,66.667
TEST,20210412,Pfizer,1,IMMUNOSUPPR,15.449
TEST,20210412,Pfizer,1,any_risk_factors,23.154
TEST,20210412,Pfizer,2,CV,11.807
TEST,20210412,Pfizer,2,COVCANCER,6.587
TEST,20210412,Pfizer,2,COVCOPD,5.707
TEST,20210412,Pfizer,2,COVHIV,0
TEST,20210412,Pfizer,2,COVCKD,8.889
TEST,20210412,Pfizer,2,COVDIAB,8.736
TEST,20210412,Pfizer,2,COVOBES,11.765
TEST,20210412,Pfizer,2,COVSICKLE,22.222
TEST,20210412,Pfizer,2,IMMUNOSUPPR,6.18
TEST,20210412,Pfizer,2,any_risk_factors,8.613
TEST,20210412,UKN,1,CV,0
TEST,20210412,UKN,1,COVCANCER,0
TEST,20210412,UKN,1,COVCOPD,0
TEST,20210412,UKN,1,COVHIV,0
TEST,20210412,UKN,1,COVCKD,0
TEST,20210412,UKN,1,COVDIAB,0
TEST,20210412,UKN,1,COVOBES,0
TEST,20210412,UKN,1,COVSICKLE,0
TEST,20210412,UKN,1,IMMUNOSUPPR,0
TEST,20210412,UKN,1,any_risk_factors,0
TEST,20210412,UKN,2,CV,0
TEST,20210412,UKN,2,COVCANCER,0
TEST,20210412,UKN,2,COVCOPD,0
TEST,20210412,UKN,2,COVHIV,0
TEST,20210412,UKN,2,COVCKD,0
TEST,20210412,UKN,2,COVDIAB,0
TEST,20210412,UKN,2,COVOBES,0
TEST,20210412,UKN,2,COVSICKLE,0
TEST,20210412,UKN,2,IMMUNOSUPPR,0
TEST,20210412,UKN,2,any_risk_factors,0
TEST,20210419,AstraZeneca,1,CV,7.72
TEST,20210419,AstraZeneca,1,COVCANCER,5.988
TEST,20210419,AstraZeneca,1,COVCOPD,7.065
TEST,20210419,AstraZeneca,1,COVHIV,8.333
TEST,20210419,AstraZeneca,1,COVCKD,2.222
TEST,20210419,AstraZeneca,1,COVDIAB,4.368
TEST,20210419,AstraZeneca,1,COVOBES,11.765
TEST,20210419,AstraZeneca,1,COVSICKLE,0
TEST,20210419,AstraZeneca,1,IMMUNOSUPPR,7.303
TEST,20210419,AstraZeneca,1,any_risk_factors,7.159
TEST,20210419,AstraZeneca,2,CV,0
TEST,20210419,AstraZeneca,2,COVCANCER,0
TEST,20210419,AstraZeneca,2,COVCOPD,0
TEST,20210419,AstraZeneca,2,COVHIV,0
TEST,20210419,AstraZeneca,2,COVCKD,0
TEST,20210419,AstraZeneca,2,COVDIAB,0
TEST,20210419,AstraZeneca,2,COVOBES,0
TEST,20210419,AstraZeneca,2,COVSICKLE,0
TEST,20210419,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20210419,AstraZeneca,2,any_risk_factors,0
TEST,20210419,J&J,1,CV,0
TEST,20210419,J&J,1,COVCANCER,0
TEST,20210419,J&J,1,COVCOPD,0
TEST,20210419,J&J,1,COVHIV,0
TEST,20210419,J&J,1,COVCKD,0
TEST,20210419,J&J,1,COVDIAB,0
TEST,20210419,J&J,1,COVOBES,0
TEST,20210419,J&J,1,COVSICKLE,0
TEST,20210419,J&J,1,IMMUNOSUPPR,0
TEST,20210419,J&J,1,any_risk_factors,0
TEST,20210419,J&J,2,CV,0
TEST,20210419,J&J,2,COVCANCER,0
TEST,20210419,J&J,2,COVCOPD,0
TEST,20210419,J&J,2,COVHIV,0
TEST,20210419,J&J,2,COVCKD,0
TEST,20210419,J&J,2,COVDIAB,0
TEST,20210419,J&J,2,COVOBES,0
TEST,20210419,J&J,2,COVSICKLE,0
TEST,20210419,J&J,2,IMMUNOSUPPR,0
TEST,20210419,J&J,2,any_risk_factors,0
TEST,20210419,Moderna,1,CV,3.996
TEST,20210419,Moderna,1,COVCANCER,13.772
TEST,20210419,Moderna,1,COVCOPD,4.076
TEST,20210419,Moderna,1,COVHIV,16.667
TEST,20210419,Moderna,1,COVCKD,15.556
TEST,20210419,Moderna,1,COVDIAB,6.667
TEST,20210419,Moderna,1,COVOBES,17.647
TEST,20210419,Moderna,1,COVSICKLE,22.222
TEST,20210419,Moderna,1,IMMUNOSUPPR,6.18
TEST,20210419,Moderna,1,any_risk_factors,4.418
TEST,20210419,Moderna,2,CV,1.453
TEST,20210419,Moderna,2,COVCANCER,4.192
TEST,20210419,Moderna,2,COVCOPD,1.359
TEST,20210419,Moderna,2,COVHIV,4.167
TEST,20210419,Moderna,2,COVCKD,4.444
TEST,20210419,Moderna,2,COVDIAB,2.069
TEST,20210419,Moderna,2,COVOBES,5.882
TEST,20210419,Moderna,2,COVSICKLE,0
TEST,20210419,Moderna,2,IMMUNOSUPPR,3.371
TEST,20210419,Moderna,2,any_risk_factors,1.454
TEST,20210419,Pfizer,1,CV,36.331
TEST,20210419,Pfizer,1,COVCANCER,23.952
TEST,20210419,Pfizer,1,COVCOPD,17.663
TEST,20210419,Pfizer,1,COVHIV,20.833
TEST,20210419,Pfizer,1,COVCKD,40
TEST,20210419,Pfizer,1,COVDIAB,32.414
TEST,20210419,Pfizer,1,COVOBES,17.647
TEST,20210419,Pfizer,1,COVSICKLE,66.667
TEST,20210419,Pfizer,1,IMMUNOSUPPR,17.978
TEST,20210419,Pfizer,1,any_risk_factors,27.461
TEST,20210419,Pfizer,2,CV,15.985
TEST,20210419,Pfizer,2,COVCANCER,8.982
TEST,20210419,Pfizer,2,COVCOPD,7.88
TEST,20210419,Pfizer,2,COVHIV,0
TEST,20210419,Pfizer,2,COVCKD,13.333
TEST,20210419,Pfizer,2,COVDIAB,11.724
TEST,20210419,Pfizer,2,COVOBES,11.765
TEST,20210419,Pfizer,2,COVSICKLE,33.333
TEST,20210419,Pfizer,2,IMMUNOSUPPR,7.584
TEST,20210419,Pfizer,2,any_risk_factors,11.633
TEST,20210419,UKN,1,CV,0
TEST,20210419,UKN,1,COVCANCER,0
TEST,20210419,UKN,1,COVCOPD,0
TEST,20210419,UKN,1,COVHIV,0
TEST,20210419,UKN,1,COVCKD,0
TEST,20210419,UKN,1,COVDIAB,0
TEST,20210419,UKN,1,COVOBES,0
TEST,20210419,UKN,1,COVSICKLE,0
TEST,20210419,UKN,1,IMMUNOSUPPR,0
TEST,20210419,UKN,1,any_risk_factors,0
TEST,20210419,UKN,2,CV,0
TEST,20210419,UKN,2,COVCANCER,0
TEST,20210419,UKN,2,COVCOPD,0
TEST,20210419,UKN,2,COVHIV,0
TEST,20210419,UKN,2,COVCKD,0
TEST,20210419,UKN,2,COVDIAB,0
TEST,20210419,UKN,2,COVOBES,0
TEST,20210419,UKN,2,COVSICKLE,0
TEST,20210419,UKN,2,IMMUNOSUPPR,0
TEST,20210419,UKN,2,any_risk_factors,0
TEST,20210426,AstraZeneca,1,CV,8.538
TEST,20210426,AstraZeneca,1,COVCANCER,5.988
TEST,20210426,AstraZeneca,1,COVCOPD,8.967
TEST,20210426,AstraZeneca,1,COVHIV,8.333
TEST,20210426,AstraZeneca,1,COVCKD,2.222
TEST,20210426,AstraZeneca,1,COVDIAB,4.828
TEST,20210426,AstraZeneca,1,COVOBES,11.765
TEST,20210426,AstraZeneca,1,COVSICKLE,0
TEST,20210426,AstraZeneca,1,IMMUNOSUPPR,7.584
TEST,20210426,AstraZeneca,1,any_risk_factors,8.054
TEST,20210426,AstraZeneca,2,CV,0
TEST,20210426,AstraZeneca,2,COVCANCER,0
TEST,20210426,AstraZeneca,2,COVCOPD,0
TEST,20210426,AstraZeneca,2,COVHIV,0
TEST,20210426,AstraZeneca,2,COVCKD,0
