datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20210322,Moderna,1,COVCANCER,L5,0,0,0,3641522.22
TEST,20210322,AstraZeneca,1,COVCANCER,L5,0,0,0,4990234.15
TEST,20210322,Moderna,2,COVCANCER,L5,0,0,0,19248046.01
TEST,20210322,Pfizer,2,COVCANCER,L5,0,0,0,6416015.34
TEST,20210329,none,no_dose,COVCANCER,L5,0,0,0,171202.44
TEST,20210329,Pfizer,1,COVCANCER,L5,0,0,0,1820761.11
TEST,20210329,Moderna,1,COVCANCER,L5,0,0,0,1981416.5
TEST,20210329,AstraZeneca,1,COVCANCER,L5,0,0,0,3454777.49
TEST,20210329,Pfizer,2,COVCANCER,L5,0,0,0,4082918.85
TEST,20210329,Moderna,2,COVCANCER,L5,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVCANCER,L5,0,0,0,199314.09
TEST,20210405,Pfizer,1,COVCANCER,L5,0,0,0,1623329.18
TEST,20210405,Moderna,1,COVCANCER,L5,0,0,0,1259217.96
TEST,20210405,AstraZeneca,1,COVCANCER,L5,0,0,0,2283666.48
TEST,20210405,Pfizer,2,COVCANCER,L5,0,0,0,2245605.37
TEST,20210405,Moderna,2,COVCANCER,L5,0,0,0,7091385.37
TEST,20210412,Pfizer,1,COVCANCER,L5,0,0,0,1132238
TEST,20210412,none,no_dose,COVCANCER,L5,0,0,0,226828.83
TEST,20210412,Moderna,1,COVCANCER,L5,0,0,0,1236113.05
TEST,20210412,Moderna,2,COVCANCER,L5,0,0,0,4210510.06
TEST,20210412,AstraZeneca,1,COVCANCER,L5,0,0,0,1924804.6
TEST,20210412,Pfizer,2,COVCANCER,L5,0,0,0,1749822.36
TEST,20210419,Pfizer,1,COVCANCER,L5,0,0,0,797256.34
TEST,20210419,Pfizer,2,COVCANCER,L5,0,0,0,1448777.66
TEST,20210419,none,no_dose,COVCANCER,L5,0,0,0,262132.92
TEST,20210419,Moderna,2,COVCANCER,L5,0,0,0,2994140.49
TEST,20210419,Moderna,1,COVCANCER,L5,0,0,0,1224875.66
TEST,20210419,AstraZeneca,1,COVCANCER,L5,0,0,0,1924804.6
TEST,20210426,Pfizer,1,COVCANCER,L5,0,0,0,852761.53
TEST,20210426,Pfizer,2,COVCANCER,L5,0,0,0,1036433.25
TEST,20210426,none,no_dose,COVCANCER,L5,0,0,0,286064.38
TEST,20210426,Moderna,2,COVCANCER,L5,0,0,0,2105255.03
TEST,20210426,Moderna,1,COVCANCER,L5,0,0,0,1271097.38
TEST,20210426,AstraZeneca,1,COVCANCER,L5,0,0,0,1924804.6
TEST,20210426,UKN,1,COVCANCER,L5,0,0,0,67368161.03
TEST,20210503,Pfizer,2,COVCANCER,L5,0,0,0,744399.57
TEST,20210503,none,no_dose,COVCANCER,L5,0,0,0,320038.77
TEST,20210503,Moderna,1,COVCANCER,L5,0,0,0,1772846.34
TEST,20210503,Pfizer,1,COVCANCER,L5,0,0,0,1086583.24
TEST,20210503,Moderna,2,COVCANCER,L5,0,0,0,1213840.74
TEST,20210503,AstraZeneca,1,COVCANCER,L5,0,0,0,1796484.29
TEST,20210503,UKN,1,COVCANCER,L5,0,0,0,19248046.01
TEST,20210510,Pfizer,2,COVCANCER,L5,0,0,0,561401.34
TEST,20210510,Moderna,1,COVCANCER,L5,0,0,0,1604003.83
TEST,20210510,none,no_dose,COVCANCER,L5,0,0,0,395121.18
TEST,20210510,Moderna,2,COVCANCER,L5,0,0,0,1086583.24
TEST,20210510,AstraZeneca,1,COVCANCER,L5,0,0,0,1727388.74
TEST,20210510,Pfizer,1,COVCANCER,L5,0,0,0,1151592.5
TEST,20210510,UKN,1,COVCANCER,L5,0,0,0,19248046.01
TEST,20210510,AstraZeneca,2,COVCANCER,L5,0,0,0,44912107.35
TEST,20210517,Pfizer,2,COVCANCER,L5,0,0,0,522233.81
TEST,20210517,Moderna,1,COVCANCER,L5,0,0,0,1820761.11
TEST,20210517,none,no_dose,COVCANCER,L5,0,0,0,437455.59
TEST,20210517,Moderna,2,COVCANCER,L5,0,0,0,990708.25
TEST,20210517,AstraZeneca,1,COVCANCER,L5,0,0,0,1604003.83
TEST,20210517,Pfizer,1,COVCANCER,L5,0,0,0,1171620.19
TEST,20210517,UKN,1,COVCANCER,L5,0,0,0,19248046.01
TEST,20210517,AstraZeneca,2,COVCANCER,L5,0,0,0,19248046.01
TEST,20210524,Pfizer,2,COVCANCER,L5,0,0,0,491738.4
TEST,20210524,Moderna,1,COVCANCER,L5,0,0,0,2138671.78
TEST,20210524,none,no_dose,COVCANCER,L5,0,0,0,495354.13
TEST,20210524,Pfizer,1,COVCANCER,L5,0,0,0,1013055.05
TEST,20210524,Moderna,2,COVCANCER,L5,0,0,0,916573.62
TEST,20210524,AstraZeneca,1,COVCANCER,L5,0,0,0,1604003.83
TEST,20210524,UKN,1,COVCANCER,L5,0,0,0,19248046.01
TEST,20210524,AstraZeneca,2,COVCANCER,L5,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVCOPD,L5,0,0,0,52941.58
TEST,20200113,none,no_dose,COVCOPD,L5,0,0,0,53276.52
TEST,20200120,none,no_dose,COVCOPD,L5,0,0,0,53466.79
TEST,20200127,none,no_dose,COVCOPD,L5,0,0,0,53701.2
TEST,20200203,none,no_dose,COVCOPD,L5,0,0,0,53765.49
TEST,20200210,none,no_dose,COVCOPD,L5,0,0,0,53894.53
TEST,20200217,none,no_dose,COVCOPD,L5,0,0,0,53916.1
TEST,20200224,none,no_dose,COVCOPD,L5,0,0,0,53916.1
TEST,20200302,none,no_dose,COVCOPD,L5,0,0,0,54045.86
TEST,20200309,none,no_dose,COVCOPD,L5,0,0,0,54329.16
TEST,20200316,none,no_dose,COVCOPD,L5,0,0,0,54373.01
TEST,20200323,none,no_dose,COVCOPD,L5,0,0,0,54637.6
TEST,20200330,none,no_dose,COVCOPD,L5,0,0,0,54971.98
TEST,20200406,none,no_dose,COVCOPD,L5,0,0,0,55129.43
TEST,20200413,none,no_dose,COVCOPD,L5,0,0,0,55151.99
TEST,20200420,none,no_dose,COVCOPD,L5,0,0,0,55174.58
TEST,20200427,none,no_dose,COVCOPD,L5,0,0,0,55310.48
TEST,20200504,none,no_dose,COVCOPD,L5,0,0,0,55310.48
TEST,20200511,none,no_dose,COVCOPD,L5,0,0,0,55424.24
TEST,20200518,none,no_dose,COVCOPD,L5,0,0,0,55722.22
TEST,20200525,none,no_dose,COVCOPD,L5,0,0,0,55791.44
TEST,20200601,none,no_dose,COVCOPD,L5,0,0,0,55791.44
TEST,20200608,none,no_dose,COVCOPD,L5,0,0,0,55791.44
TEST,20200615,none,no_dose,COVCOPD,L5,0,0,0,55791.44
TEST,20200622,none,no_dose,COVCOPD,L5,0,0,0,55814.55
TEST,20200629,none,no_dose,COVCOPD,L5,0,0,0,55953.62
TEST,20200706,none,no_dose,COVCOPD,L5,0,0,0,56046.72
TEST,20200713,none,no_dose,COVCOPD,L5,0,0,0,56116.75
TEST,20200720,none,no_dose,COVCOPD,L5,0,0,0,56163.54
TEST,20200727,none,no_dose,COVCOPD,L5,0,0,0,56445.88
TEST,20200803,none,no_dose,COVCOPD,L5,0,0,0,56445.88
TEST,20200810,none,no_dose,COVCOPD,L5,0,0,0,56445.88
TEST,20200817,none,no_dose,COVCOPD,L5,0,0,0,56540.63
TEST,20200824,none,no_dose,COVCOPD,L5,0,0,0,56611.9
TEST,20200831,none,no_dose,COVCOPD,L5,0,0,0,56659.51
TEST,20200907,none,no_dose,COVCOPD,L5,0,0,0,56778.9
TEST,20200914,none,no_dose,COVCOPD,L5,0,0,0,56826.79
TEST,20200921,none,no_dose,COVCOPD,L5,0,0,0,56946.88
TEST,20200928,none,no_dose,COVCOPD,L5,0,0,0,56995.06
TEST,20201005,none,no_dose,COVCOPD,L5,0,0,0,57212.88
TEST,20201012,none,no_dose,COVCOPD,L5,0,0,0,57359.01
TEST,20201019,none,no_dose,COVCOPD,L5,0,0,0,57456.85
TEST,20201026,none,no_dose,COVCOPD,L5,0,0,0,57456.85
TEST,20201102,none,no_dose,COVCOPD,L5,0,0,0,57530.45
TEST,20201109,none,no_dose,COVCOPD,L5,0,0,0,57727.64
TEST,20201116,none,no_dose,COVCOPD,L5,0,0,0,57901.3
TEST,20201123,none,no_dose,COVCOPD,L5,0,0,0,58201.44
TEST,20201130,none,no_dose,COVCOPD,L5,0,0,0,58504.7
TEST,20201207,none,no_dose,COVCOPD,L5,1,15887.34,402.23,88518.61
TEST,20201214,none,no_dose,COVCOPD,L5,0,0,0,58759.84
TEST,20201221,none,no_dose,COVCOPD,L5,0,0,0,58965.57
TEST,20201228,none,no_dose,COVCOPD,L5,0,0,0,59224.76
TEST,20210104,none,no_dose,COVCOPD,L5,0,0,0,59433.75
TEST,20210104,Pfizer,1,COVCOPD,L5,0,0,0,16842040.26
TEST,20210111,none,no_dose,COVCOPD,L5,0,0,0,59829.63
TEST,20210111,Pfizer,1,COVCOPD,L5,0,0,0,5858100.96
TEST,20210118,none,no_dose,COVCOPD,L5,0,0,0,60150.14
TEST,20210118,Pfizer,1,COVCOPD,L5,0,0,0,4812011.5
TEST,20210125,none,no_dose,COVCOPD,L5,0,0,0,60150.14
TEST,20210125,Pfizer,1,COVCOPD,L5,0,0,0,6736816.1
TEST,20210125,Pfizer,2,COVCOPD,L5,0,0,0,16842040.26
TEST,20210201,none,no_dose,COVCOPD,L5,0,0,0,60392.79
TEST,20210201,Pfizer,1,COVCOPD,L5,0,0,0,22456053.68
TEST,20210201,Pfizer,2,COVCOPD,L5,0,0,0,6124378.28
TEST,20210208,none,no_dose,COVCOPD,L5,0,0,0,60719.39
TEST,20210208,Pfizer,2,COVCOPD,L5,0,0,0,4812011.5
TEST,20210215,none,no_dose,COVCOPD,L5,0,0,0,60719.39
TEST,20210215,Pfizer,2,COVCOPD,L5,0,0,0,4812011.5
TEST,20210222,none,no_dose,COVCOPD,L5,0,0,0,61104.91
TEST,20210222,Pfizer,1,COVCOPD,L5,0,0,0,134736322.06
TEST,20210222,Pfizer,2,COVCOPD,L5,0,0,0,4812011.5
TEST,20210301,none,no_dose,COVCOPD,L5,0,0,0,62233.87
TEST,20210301,Moderna,1,COVCOPD,L5,0,0,0,44912107.35
TEST,20210301,Pfizer,1,COVCOPD,L5,0,0,0,5182166.23
TEST,20210301,Pfizer,2,COVCOPD,L5,0,0,0,4812011.5
TEST,20210301,AstraZeneca,1,COVCOPD,L5,0,0,0,33684080.52
TEST,20210308,none,no_dose,COVCOPD,L5,0,0,0,63825.83
TEST,20210308,Pfizer,1,COVCOPD,L5,0,0,0,2138671.78
TEST,20210308,Moderna,1,COVCOPD,L5,0,0,0,13473632.21
TEST,20210308,Pfizer,2,COVCOPD,L5,0,0,0,4812011.5
TEST,20210308,AstraZeneca,1,COVCOPD,L5,0,0,0,9624023
TEST,20210315,none,no_dose,COVCOPD,L5,0,0,0,64652.75
TEST,20210315,Pfizer,1,COVCOPD,L5,0,0,0,1772846.34
TEST,20210315,Moderna,1,COVCOPD,L5,0,0,0,6416015.34
TEST,20210315,Pfizer,2,COVCOPD,L5,0,0,0,4346332.97
TEST,20210315,AstraZeneca,1,COVCOPD,L5,0,0,0,9624023
TEST,20210322,none,no_dose,COVCOPD,L5,0,0,0,66242.05
TEST,20210322,AstraZeneca,1,COVCOPD,L5,0,0,0,4990234.15
TEST,20210322,Pfizer,1,COVCOPD,L5,0,0,0,1497070.25
TEST,20210322,Moderna,1,COVCOPD,L5,0,0,0,4812011.5
TEST,20210322,Pfizer,2,COVCOPD,L5,0,0,0,2866730.26
TEST,20210329,none,no_dose,COVCOPD,L5,0,0,0,71138.5
TEST,20210329,Pfizer,1,COVCOPD,L5,0,0,0,1308119.63
TEST,20210329,AstraZeneca,1,COVCOPD,L5,0,0,0,1513891.26
TEST,20210329,Pfizer,2,COVCOPD,L5,0,0,0,1585133.2
TEST,20210329,Moderna,1,COVCOPD,L5,0,0,0,2591083.12
TEST,20210329,Moderna,2,COVCOPD,L5,0,0,0,44912107.35
TEST,20210405,none,no_dose,COVCOPD,L5,0,0,0,76598.25
TEST,20210405,Pfizer,1,COVCOPD,L5,0,0,0,904270.62
TEST,20210405,AstraZeneca,1,COVCOPD,L5,0,0,0,886423.17
TEST,20210405,Pfizer,2,COVCOPD,L5,0,0,0,1347363.22
TEST,20210405,Moderna,1,COVCOPD,L5,0,0,0,2591083.12
TEST,20210405,Moderna,2,COVCOPD,L5,0,0,0,9624023
TEST,20210412,none,no_dose,COVCOPD,L5,0,0,0,84210.2
TEST,20210412,Pfizer,1,COVCOPD,L5,0,0,0,596178.42
TEST,20210412,Moderna,1,COVCOPD,L5,0,0,0,1897694.68
TEST,20210412,AstraZeneca,1,COVCOPD,L5,0,0,0,778822.67
TEST,20210412,Pfizer,2,COVCOPD,L5,0,0,0,1020729.71
TEST,20210412,Moderna,2,COVCOPD,L5,0,0,0,6416015.34
TEST,20210419,none,no_dose,COVCOPD,L5,0,0,0,89466.35
TEST,20210419,Pfizer,2,COVCOPD,L5,0,0,0,756945.63
TEST,20210419,Pfizer,1,COVCOPD,L5,0,0,0,556761.66
TEST,20210419,Moderna,1,COVCOPD,L5,0,0,0,1796484.29
TEST,20210419,AstraZeneca,1,COVCOPD,L5,0,0,0,740309.46
TEST,20210419,Moderna,2,COVCOPD,L5,0,0,0,4646080.07
TEST,20210426,none,no_dose,COVCOPD,L5,0,0,0,93307.7
TEST,20210426,Pfizer,2,COVCOPD,L5,0,0,0,549944.17
TEST,20210426,Pfizer,1,COVCOPD,L5,0,0,0,606920.37
TEST,20210426,Moderna,1,COVCOPD,L5,0,0,0,2591083.12
TEST,20210426,AstraZeneca,1,COVCOPD,L5,0,0,0,687430.21
TEST,20210426,Moderna,2,COVCOPD,L5,0,0,0,2542194.76
TEST,20210503,none,no_dose,COVCOPD,L5,0,0,0,98563.51
TEST,20210503,Pfizer,1,COVCOPD,L5,0,0,0,852761.53
TEST,20210503,Moderna,1,COVCOPD,L5,0,0,0,2449751.31
TEST,20210503,Pfizer,2,COVCOPD,L5,0,0,0,391675.35
TEST,20210503,AstraZeneca,1,COVCOPD,L5,0,0,0,583274.12
TEST,20210503,Moderna,2,COVCOPD,L5,0,0,0,2363795.12
TEST,20210510,none,no_dose,COVCOPD,L5,0,0,0,105592.73
TEST,20210510,Pfizer,1,COVCOPD,L5,0,0,0,836871.57
TEST,20210510,Moderna,1,COVCOPD,L5,0,0,0,2542194.76
TEST,20210510,Pfizer,2,COVCOPD,L5,0,0,0,340243.24
TEST,20210510,Moderna,2,COVCOPD,L5,0,0,0,1705523.06
TEST,20210510,AstraZeneca,1,COVCOPD,L5,0,0,0,549944.17
TEST,20210517,none,no_dose,COVCOPD,L5,0,0,0,115257.76
TEST,20210517,Pfizer,1,COVCOPD,L5,0,0,0,712890.59
TEST,20210517,Moderna,1,COVCOPD,L5,0,0,0,2245605.37
TEST,20210517,Pfizer,2,COVCOPD,L5,0,0,0,304145.2
TEST,20210517,Moderna,2,COVCOPD,L5,0,0,0,1566701.42
TEST,20210517,AstraZeneca,1,COVCOPD,L5,0,0,0,522233.81
TEST,20210524,none,no_dose,COVCOPD,L5,0,0,0,129305.49
TEST,20210524,Pfizer,1,COVCOPD,L5,0,0,0,497182
TEST,20210524,Pfizer,2,COVCOPD,L5,0,0,0,291007.18
TEST,20210524,Moderna,1,COVCOPD,L5,0,0,0,2245605.37
TEST,20210524,AstraZeneca,1,COVCOPD,L5,0,0,0,499023.42
TEST,20210524,Moderna,2,COVCOPD,L5,0,0,0,1480618.92
TEST,20210524,UKN,1,COVCOPD,L5,0,0,0,22456053.68
TEST,20210524,AstraZeneca,2,COVCOPD,L5,0,0,0,67368161.03
TEST,20200106,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200113,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200120,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200127,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200203,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200210,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200217,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200224,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200302,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200309,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200316,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200323,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200330,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200406,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200413,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200420,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200427,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200504,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200511,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200518,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200525,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200601,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200608,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200615,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200622,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200629,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200706,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200713,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200720,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200727,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200803,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200810,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200817,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200824,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200831,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200907,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200914,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200921,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20200928,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20201005,none,no_dose,COVHIV,L5,0,0,0,802001.92
TEST,20201012,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201019,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201026,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201102,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201109,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201116,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201123,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201130,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201207,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201214,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201221,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20201228,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210104,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210111,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210118,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210125,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210201,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210208,none,no_dose,COVHIV,L5,0,0,0,836871.57
TEST,20210215,none,no_dose,COVHIV,L5,0,0,0,863694.37
TEST,20210215,AstraZeneca,1,COVHIV,L5,0,0,0,26947264.41
TEST,20210222,none,no_dose,COVHIV,L5,0,0,0,874911.18
TEST,20210222,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVHIV,L5,0,0,0,916573.62
TEST,20210301,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210308,none,no_dose,COVHIV,L5,0,0,0,916573.62
TEST,20210308,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210315,none,no_dose,COVHIV,L5,0,0,0,916573.62
TEST,20210315,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210322,none,no_dose,COVHIV,L5,0,0,0,942212.04
TEST,20210322,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210322,Moderna,1,COVHIV,L5,0,0,0,33684080.52
TEST,20210329,none,no_dose,COVHIV,L5,0,0,0,962402.3
TEST,20210329,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210329,Moderna,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVHIV,L5,0,0,0,1077890.58
TEST,20210405,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210405,Pfizer,1,COVHIV,L5,0,0,0,16842040.26
TEST,20210405,Moderna,1,COVHIV,L5,0,0,0,9624023
TEST,20210412,none,no_dose,COVHIV,L5,0,0,0,1236113.05
TEST,20210412,Moderna,1,COVHIV,L5,0,0,0,6416015.34
TEST,20210412,Pfizer,1,COVHIV,L5,0,0,0,7925666
TEST,20210412,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210419,none,no_dose,COVHIV,L5,0,0,0,1548693.36
TEST,20210419,Moderna,1,COVHIV,L5,0,0,0,5389452.88
TEST,20210419,Pfizer,1,COVHIV,L5,0,0,0,4210510.06
TEST,20210419,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210419,Moderna,2,COVHIV,L5,0,0,0,44912107.35
TEST,20210426,none,no_dose,COVHIV,L5,0,0,0,1871337.81
TEST,20210426,Pfizer,1,COVHIV,L5,0,0,0,4082918.85
TEST,20210426,Moderna,1,COVHIV,L5,0,0,0,4812011.5
TEST,20210426,AstraZeneca,1,COVHIV,L5,0,0,0,9624023
TEST,20210426,Pfizer,2,COVHIV,L5,0,0,0,22456053.68
TEST,20210426,Moderna,2,COVHIV,L5,0,0,0,19248046.01
TEST,20210503,none,no_dose,COVHIV,L5,0,0,0,1924804.6
TEST,20210503,Moderna,1,COVHIV,L5,0,0,0,5182166.23
TEST,20210503,Pfizer,1,COVHIV,L5,0,0,0,6736816.1
TEST,20210503,AstraZeneca,1,COVHIV,L5,0,0,0,12248756.55
TEST,20210503,Pfizer,2,COVHIV,L5,0,0,0,8982421.47
TEST,20210503,Moderna,2,COVHIV,L5,0,0,0,14970702.45
TEST,20210503,AstraZeneca,2,COVHIV,L5,0,0,0,44912107.35
TEST,20210510,none,no_dose,COVHIV,L5,0,0,0,2138671.78
TEST,20210510,Moderna,1,COVHIV,L5,0,0,0,7091385.37
TEST,20210510,Pfizer,1,COVHIV,L5,0,0,0,33684080.52
TEST,20210510,Pfizer,2,COVHIV,L5,0,0,0,4346332.97
TEST,20210510,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210510,Moderna,2,COVHIV,L5,0,0,0,8421020.13
TEST,20210510,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20210517,none,no_dose,COVHIV,L5,0,0,0,2283666.48
TEST,20210517,Moderna,1,COVHIV,L5,0,0,0,11228026.84
TEST,20210517,Moderna,2,COVHIV,L5,0,0,0,5858100.96
TEST,20210517,Pfizer,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210517,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210517,Pfizer,1,COVHIV,L5,0,0,0,33684080.52
TEST,20210517,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,none,no_dose,COVHIV,L5,0,0,0,2406005.75
TEST,20210524,Moderna,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210524,Pfizer,2,COVHIV,L5,0,0,0,3849609.2
TEST,20210524,AstraZeneca,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,Pfizer,1,COVHIV,L5,0,0,0,19248046.01
TEST,20210524,AstraZeneca,2,COVHIV,L5,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVCKD,L5,0,0,0,436039.88
TEST,20200113,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200120,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200127,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200203,none,no_dose,COVCKD,L5,0,0,0,437455.59
TEST,20200210,none,no_dose,COVCKD,L5,0,0,0,438880.53
TEST,20200217,none,no_dose,COVCKD,L5,0,0,0,453657.65
TEST,20200224,none,no_dose,COVCKD,L5,0,0,0,461425.76
TEST,20200302,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200309,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200316,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200323,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200330,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200406,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200413,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200420,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200427,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200504,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200511,none,no_dose,COVCKD,L5,0,0,0,469464.54
TEST,20200518,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200525,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200601,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200608,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200615,none,no_dose,COVCKD,L5,0,0,0,481201.15
TEST,20200622,none,no_dose,COVCKD,L5,0,0,0,495354.13
TEST,20200629,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200706,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200713,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200720,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200727,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200803,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200810,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200817,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200824,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200831,none,no_dose,COVCKD,L5,0,0,0,506527.53
TEST,20200907,none,no_dose,COVCKD,L5,0,0,0,516231.12
TEST,20200914,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20200921,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20200928,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201005,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201012,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201019,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201026,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201102,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201109,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201116,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201123,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201130,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201207,none,no_dose,COVCKD,L5,0,0,0,520217.46
TEST,20201214,none,no_dose,COVCKD,L5,0,0,0,520217.46
