datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20210308,Pfizer,2,all_agebands,0.182
TEST,20210308,UKN,1,0-4,0
TEST,20210308,UKN,1,5-11,0
TEST,20210308,UKN,1,12-17,0
TEST,20210308,UKN,1,18-24,0
TEST,20210308,UKN,1,25-29,0
TEST,20210308,UKN,1,30-39,0
TEST,20210308,UKN,1,40-49,0
TEST,20210308,UKN,1,50-59,0
TEST,20210308,UKN,1,60-69,0
TEST,20210308,UKN,1,70-79,0
TEST,20210308,UKN,1,80+,0
TEST,20210308,UKN,1,60+,0
TEST,20210308,UKN,1,all_agebands,0
TEST,20210308,UKN,2,0-4,0
TEST,20210308,UKN,2,5-11,0
TEST,20210308,UKN,2,12-17,0
TEST,20210308,UKN,2,18-24,0
TEST,20210308,UKN,2,25-29,0
TEST,20210308,UKN,2,30-39,0
TEST,20210308,UKN,2,40-49,0
TEST,20210308,UKN,2,50-59,0
TEST,20210308,UKN,2,60-69,0
TEST,20210308,UKN,2,70-79,0
TEST,20210308,UKN,2,80+,0
TEST,20210308,UKN,2,60+,0
TEST,20210308,UKN,2,all_agebands,0
TEST,20210315,AstraZeneca,1,0-4,0
TEST,20210315,AstraZeneca,1,5-11,0
TEST,20210315,AstraZeneca,1,12-17,0
TEST,20210315,AstraZeneca,1,18-24,0.064
TEST,20210315,AstraZeneca,1,25-29,0.354
TEST,20210315,AstraZeneca,1,30-39,0.222
TEST,20210315,AstraZeneca,1,40-49,0.284
TEST,20210315,AstraZeneca,1,50-59,0.245
TEST,20210315,AstraZeneca,1,60-69,0.075
TEST,20210315,AstraZeneca,1,70-79,0.061
TEST,20210315,AstraZeneca,1,80+,0
TEST,20210315,AstraZeneca,1,60+,0.054
TEST,20210315,AstraZeneca,1,all_agebands,0.171
TEST,20210315,AstraZeneca,2,0-4,0
TEST,20210315,AstraZeneca,2,5-11,0
TEST,20210315,AstraZeneca,2,12-17,0
TEST,20210315,AstraZeneca,2,18-24,0
TEST,20210315,AstraZeneca,2,25-29,0
TEST,20210315,AstraZeneca,2,30-39,0
TEST,20210315,AstraZeneca,2,40-49,0
TEST,20210315,AstraZeneca,2,50-59,0
TEST,20210315,AstraZeneca,2,60-69,0
TEST,20210315,AstraZeneca,2,70-79,0
TEST,20210315,AstraZeneca,2,80+,0
TEST,20210315,AstraZeneca,2,60+,0
TEST,20210315,AstraZeneca,2,all_agebands,0
TEST,20210315,J&J,1,0-4,0
TEST,20210315,J&J,1,5-11,0
TEST,20210315,J&J,1,12-17,0
TEST,20210315,J&J,1,18-24,0
TEST,20210315,J&J,1,25-29,0
TEST,20210315,J&J,1,30-39,0
TEST,20210315,J&J,1,40-49,0
TEST,20210315,J&J,1,50-59,0
TEST,20210315,J&J,1,60-69,0
TEST,20210315,J&J,1,70-79,0
TEST,20210315,J&J,1,80+,0
TEST,20210315,J&J,1,60+,0
TEST,20210315,J&J,1,all_agebands,0
TEST,20210315,J&J,2,0-4,0
TEST,20210315,J&J,2,5-11,0
TEST,20210315,J&J,2,12-17,0
TEST,20210315,J&J,2,18-24,0
TEST,20210315,J&J,2,25-29,0
TEST,20210315,J&J,2,30-39,0
TEST,20210315,J&J,2,40-49,0
TEST,20210315,J&J,2,50-59,0
TEST,20210315,J&J,2,60-69,0
TEST,20210315,J&J,2,70-79,0
TEST,20210315,J&J,2,80+,0
TEST,20210315,J&J,2,60+,0
TEST,20210315,J&J,2,all_agebands,0
TEST,20210315,Moderna,1,0-4,0
TEST,20210315,Moderna,1,5-11,0
TEST,20210315,Moderna,1,12-17,0
TEST,20210315,Moderna,1,18-24,0.086
TEST,20210315,Moderna,1,25-29,0.027
TEST,20210315,Moderna,1,30-39,0.029
TEST,20210315,Moderna,1,40-49,0.021
TEST,20210315,Moderna,1,50-59,0.044
TEST,20210315,Moderna,1,60-69,0.034
TEST,20210315,Moderna,1,70-79,0.046
TEST,20210315,Moderna,1,80+,0
TEST,20210315,Moderna,1,60+,0.031
TEST,20210315,Moderna,1,all_agebands,0.033
TEST,20210315,Moderna,2,0-4,0
TEST,20210315,Moderna,2,5-11,0
TEST,20210315,Moderna,2,12-17,0
TEST,20210315,Moderna,2,18-24,0.064
TEST,20210315,Moderna,2,25-29,0
TEST,20210315,Moderna,2,30-39,0.019
TEST,20210315,Moderna,2,40-49,0.005
TEST,20210315,Moderna,2,50-59,0.004
TEST,20210315,Moderna,2,60-69,0.02
TEST,20210315,Moderna,2,70-79,0.008
TEST,20210315,Moderna,2,80+,0
TEST,20210315,Moderna,2,60+,0.011
TEST,20210315,Moderna,2,all_agebands,0.011
TEST,20210315,Pfizer,1,0-4,0
TEST,20210315,Pfizer,1,5-11,0
TEST,20210315,Pfizer,1,12-17,0
TEST,20210315,Pfizer,1,18-24,0.193
TEST,20210315,Pfizer,1,25-29,0.354
TEST,20210315,Pfizer,1,30-39,0.279
TEST,20210315,Pfizer,1,40-49,0.305
TEST,20210315,Pfizer,1,50-59,0.288
TEST,20210315,Pfizer,1,60-69,0.245
TEST,20210315,Pfizer,1,70-79,0.107
TEST,20210315,Pfizer,1,80+,2.258
TEST,20210315,Pfizer,1,60+,0.607
TEST,20210315,Pfizer,1,all_agebands,0.394
TEST,20210315,Pfizer,2,0-4,0
TEST,20210315,Pfizer,2,5-11,0
TEST,20210315,Pfizer,2,12-17,0
TEST,20210315,Pfizer,2,18-24,0.15
TEST,20210315,Pfizer,2,25-29,0.3
TEST,20210315,Pfizer,2,30-39,0.212
TEST,20210315,Pfizer,2,40-49,0.243
TEST,20210315,Pfizer,2,50-59,0.21
TEST,20210315,Pfizer,2,60-69,0.225
TEST,20210315,Pfizer,2,70-79,0.061
TEST,20210315,Pfizer,2,80+,0.265
TEST,20210315,Pfizer,2,60+,0.172
TEST,20210315,Pfizer,2,all_agebands,0.198
TEST,20210315,UKN,1,0-4,0
TEST,20210315,UKN,1,5-11,0
TEST,20210315,UKN,1,12-17,0
TEST,20210315,UKN,1,18-24,0
TEST,20210315,UKN,1,25-29,0
TEST,20210315,UKN,1,30-39,0
TEST,20210315,UKN,1,40-49,0
TEST,20210315,UKN,1,50-59,0
TEST,20210315,UKN,1,60-69,0
TEST,20210315,UKN,1,70-79,0
TEST,20210315,UKN,1,80+,0
TEST,20210315,UKN,1,60+,0
TEST,20210315,UKN,1,all_agebands,0
TEST,20210315,UKN,2,0-4,0
TEST,20210315,UKN,2,5-11,0
TEST,20210315,UKN,2,12-17,0
TEST,20210315,UKN,2,18-24,0
TEST,20210315,UKN,2,25-29,0
TEST,20210315,UKN,2,30-39,0
TEST,20210315,UKN,2,40-49,0
TEST,20210315,UKN,2,50-59,0
TEST,20210315,UKN,2,60-69,0
TEST,20210315,UKN,2,70-79,0
TEST,20210315,UKN,2,80+,0
TEST,20210315,UKN,2,60+,0
TEST,20210315,UKN,2,all_agebands,0
TEST,20210322,AstraZeneca,1,0-4,0
TEST,20210322,AstraZeneca,1,5-11,0
TEST,20210322,AstraZeneca,1,12-17,0
TEST,20210322,AstraZeneca,1,18-24,0.064
TEST,20210322,AstraZeneca,1,25-29,0.355
TEST,20210322,AstraZeneca,1,30-39,0.222
TEST,20210322,AstraZeneca,1,40-49,0.289
TEST,20210322,AstraZeneca,1,50-59,0.254
TEST,20210322,AstraZeneca,1,60-69,0.08
TEST,20210322,AstraZeneca,1,70-79,0.309
TEST,20210322,AstraZeneca,1,80+,0
TEST,20210322,AstraZeneca,1,60+,0.155
TEST,20210322,AstraZeneca,1,all_agebands,0.211
TEST,20210322,AstraZeneca,2,0-4,0
TEST,20210322,AstraZeneca,2,5-11,0
TEST,20210322,AstraZeneca,2,12-17,0
TEST,20210322,AstraZeneca,2,18-24,0
TEST,20210322,AstraZeneca,2,25-29,0
TEST,20210322,AstraZeneca,2,30-39,0
TEST,20210322,AstraZeneca,2,40-49,0
TEST,20210322,AstraZeneca,2,50-59,0
TEST,20210322,AstraZeneca,2,60-69,0
TEST,20210322,AstraZeneca,2,70-79,0
TEST,20210322,AstraZeneca,2,80+,0
TEST,20210322,AstraZeneca,2,60+,0
TEST,20210322,AstraZeneca,2,all_agebands,0
TEST,20210322,J&J,1,0-4,0
TEST,20210322,J&J,1,5-11,0
TEST,20210322,J&J,1,12-17,0
TEST,20210322,J&J,1,18-24,0
TEST,20210322,J&J,1,25-29,0
TEST,20210322,J&J,1,30-39,0
TEST,20210322,J&J,1,40-49,0
TEST,20210322,J&J,1,50-59,0
TEST,20210322,J&J,1,60-69,0
TEST,20210322,J&J,1,70-79,0
TEST,20210322,J&J,1,80+,0
TEST,20210322,J&J,1,60+,0
TEST,20210322,J&J,1,all_agebands,0
TEST,20210322,J&J,2,0-4,0
TEST,20210322,J&J,2,5-11,0
TEST,20210322,J&J,2,12-17,0
TEST,20210322,J&J,2,18-24,0
TEST,20210322,J&J,2,25-29,0
TEST,20210322,J&J,2,30-39,0
TEST,20210322,J&J,2,40-49,0
TEST,20210322,J&J,2,50-59,0
TEST,20210322,J&J,2,60-69,0
TEST,20210322,J&J,2,70-79,0
TEST,20210322,J&J,2,80+,0
TEST,20210322,J&J,2,60+,0
TEST,20210322,J&J,2,all_agebands,0
TEST,20210322,Moderna,1,0-4,0
TEST,20210322,Moderna,1,5-11,0
TEST,20210322,Moderna,1,12-17,0
TEST,20210322,Moderna,1,18-24,0.086
TEST,20210322,Moderna,1,25-29,0.051
TEST,20210322,Moderna,1,30-39,0.039
TEST,20210322,Moderna,1,40-49,0.029
TEST,20210322,Moderna,1,50-59,0.044
TEST,20210322,Moderna,1,60-69,0.073
TEST,20210322,Moderna,1,70-79,0.069
TEST,20210322,Moderna,1,80+,0.013
TEST,20210322,Moderna,1,60+,0.058
TEST,20210322,Moderna,1,all_agebands,0.047
TEST,20210322,Moderna,2,0-4,0
TEST,20210322,Moderna,2,5-11,0
TEST,20210322,Moderna,2,12-17,0
TEST,20210322,Moderna,2,18-24,0.064
TEST,20210322,Moderna,2,25-29,0
TEST,20210322,Moderna,2,30-39,0.019
TEST,20210322,Moderna,2,40-49,0.005
TEST,20210322,Moderna,2,50-59,0.009
TEST,20210322,Moderna,2,60-69,0.022
TEST,20210322,Moderna,2,70-79,0.014
TEST,20210322,Moderna,2,80+,0
TEST,20210322,Moderna,2,60+,0.014
TEST,20210322,Moderna,2,all_agebands,0.013
TEST,20210322,Pfizer,1,0-4,0
TEST,20210322,Pfizer,1,5-11,0
TEST,20210322,Pfizer,1,12-17,0
TEST,20210322,Pfizer,1,18-24,0.193
TEST,20210322,Pfizer,1,25-29,0.33
TEST,20210322,Pfizer,1,30-39,0.28
TEST,20210322,Pfizer,1,40-49,0.294
TEST,20210322,Pfizer,1,50-59,0.298
TEST,20210322,Pfizer,1,60-69,0.261
TEST,20210322,Pfizer,1,70-79,0.096
TEST,20210322,Pfizer,1,80+,2.62
TEST,20210322,Pfizer,1,60+,0.702
TEST,20210322,Pfizer,1,all_agebands,0.428
TEST,20210322,Pfizer,2,0-4,0
TEST,20210322,Pfizer,2,5-11,0
TEST,20210322,Pfizer,2,12-17,0
TEST,20210322,Pfizer,2,18-24,0.15
TEST,20210322,Pfizer,2,25-29,0.279
TEST,20210322,Pfizer,2,30-39,0.222
TEST,20210322,Pfizer,2,40-49,0.24
TEST,20210322,Pfizer,2,50-59,0.215
TEST,20210322,Pfizer,2,60-69,0.24
TEST,20210322,Pfizer,2,70-79,0.062
TEST,20210322,Pfizer,2,80+,0.697
TEST,20210322,Pfizer,2,60+,0.266
TEST,20210322,Pfizer,2,all_agebands,0.233
TEST,20210322,UKN,1,0-4,0
TEST,20210322,UKN,1,5-11,0
TEST,20210322,UKN,1,12-17,0
TEST,20210322,UKN,1,18-24,0
TEST,20210322,UKN,1,25-29,0
TEST,20210322,UKN,1,30-39,0
TEST,20210322,UKN,1,40-49,0
TEST,20210322,UKN,1,50-59,0
TEST,20210322,UKN,1,60-69,0
TEST,20210322,UKN,1,70-79,0
TEST,20210322,UKN,1,80+,0
TEST,20210322,UKN,1,60+,0
TEST,20210322,UKN,1,all_agebands,0
TEST,20210322,UKN,2,0-4,0
TEST,20210322,UKN,2,5-11,0
TEST,20210322,UKN,2,12-17,0
TEST,20210322,UKN,2,18-24,0
TEST,20210322,UKN,2,25-29,0
TEST,20210322,UKN,2,30-39,0
TEST,20210322,UKN,2,40-49,0
TEST,20210322,UKN,2,50-59,0
TEST,20210322,UKN,2,60-69,0
TEST,20210322,UKN,2,70-79,0
TEST,20210322,UKN,2,80+,0
TEST,20210322,UKN,2,60+,0
TEST,20210322,UKN,2,all_agebands,0
TEST,20210329,AstraZeneca,1,0-4,0
TEST,20210329,AstraZeneca,1,5-11,0
TEST,20210329,AstraZeneca,1,12-17,0
TEST,20210329,AstraZeneca,1,18-24,0.07
TEST,20210329,AstraZeneca,1,25-29,0.354
TEST,20210329,AstraZeneca,1,30-39,0.227
TEST,20210329,AstraZeneca,1,40-49,0.3
TEST,20210329,AstraZeneca,1,50-59,0.254
TEST,20210329,AstraZeneca,1,60-69,0.103
TEST,20210329,AstraZeneca,1,70-79,0.769
TEST,20210329,AstraZeneca,1,80+,0
TEST,20210329,AstraZeneca,1,60+,0.354
TEST,20210329,AstraZeneca,1,all_agebands,0.288
TEST,20210329,AstraZeneca,2,0-4,0
TEST,20210329,AstraZeneca,2,5-11,0
TEST,20210329,AstraZeneca,2,12-17,0
TEST,20210329,AstraZeneca,2,18-24,0
TEST,20210329,AstraZeneca,2,25-29,0
TEST,20210329,AstraZeneca,2,30-39,0
TEST,20210329,AstraZeneca,2,40-49,0
TEST,20210329,AstraZeneca,2,50-59,0
TEST,20210329,AstraZeneca,2,60-69,0
TEST,20210329,AstraZeneca,2,70-79,0
TEST,20210329,AstraZeneca,2,80+,0
TEST,20210329,AstraZeneca,2,60+,0
TEST,20210329,AstraZeneca,2,all_agebands,0
TEST,20210329,J&J,1,0-4,0
TEST,20210329,J&J,1,5-11,0
TEST,20210329,J&J,1,12-17,0
TEST,20210329,J&J,1,18-24,0
TEST,20210329,J&J,1,25-29,0
TEST,20210329,J&J,1,30-39,0
TEST,20210329,J&J,1,40-49,0
TEST,20210329,J&J,1,50-59,0
TEST,20210329,J&J,1,60-69,0
TEST,20210329,J&J,1,70-79,0
TEST,20210329,J&J,1,80+,0
TEST,20210329,J&J,1,60+,0
TEST,20210329,J&J,1,all_agebands,0
TEST,20210329,J&J,2,0-4,0
TEST,20210329,J&J,2,5-11,0
TEST,20210329,J&J,2,12-17,0
TEST,20210329,J&J,2,18-24,0
TEST,20210329,J&J,2,25-29,0
TEST,20210329,J&J,2,30-39,0
TEST,20210329,J&J,2,40-49,0
TEST,20210329,J&J,2,50-59,0
TEST,20210329,J&J,2,60-69,0
TEST,20210329,J&J,2,70-79,0
TEST,20210329,J&J,2,80+,0
TEST,20210329,J&J,2,60+,0
TEST,20210329,J&J,2,all_agebands,0
TEST,20210329,Moderna,1,0-4,0
TEST,20210329,Moderna,1,5-11,0
TEST,20210329,Moderna,1,12-17,0
TEST,20210329,Moderna,1,18-24,0.093
TEST,20210329,Moderna,1,25-29,0.071
TEST,20210329,Moderna,1,30-39,0.045
TEST,20210329,Moderna,1,40-49,0.034
TEST,20210329,Moderna,1,50-59,0.07
TEST,20210329,Moderna,1,60-69,0.123
TEST,20210329,Moderna,1,70-79,0.144
TEST,20210329,Moderna,1,80+,0.013
TEST,20210329,Moderna,1,60+,0.11
TEST,20210329,Moderna,1,all_agebands,0.075
TEST,20210329,Moderna,2,0-4,0
TEST,20210329,Moderna,2,5-11,0
TEST,20210329,Moderna,2,12-17,0
TEST,20210329,Moderna,2,18-24,0.093
TEST,20210329,Moderna,2,25-29,0
TEST,20210329,Moderna,2,30-39,0.018
TEST,20210329,Moderna,2,40-49,0.005
TEST,20210329,Moderna,2,50-59,0.009
TEST,20210329,Moderna,2,60-69,0.019
TEST,20210329,Moderna,2,70-79,0.019
TEST,20210329,Moderna,2,80+,0
TEST,20210329,Moderna,2,60+,0.015
TEST,20210329,Moderna,2,all_agebands,0.014
TEST,20210329,Pfizer,1,0-4,0
TEST,20210329,Pfizer,1,5-11,0
TEST,20210329,Pfizer,1,12-17,0
TEST,20210329,Pfizer,1,18-24,0.21
TEST,20210329,Pfizer,1,25-29,0.306
TEST,20210329,Pfizer,1,30-39,0.263
TEST,20210329,Pfizer,1,40-49,0.295
TEST,20210329,Pfizer,1,50-59,0.302
TEST,20210329,Pfizer,1,60-69,0.239
TEST,20210329,Pfizer,1,70-79,0.131
TEST,20210329,Pfizer,1,80+,3.672
TEST,20210329,Pfizer,1,60+,0.872
TEST,20210329,Pfizer,1,all_agebands,0.498
TEST,20210329,Pfizer,2,0-4,0
TEST,20210329,Pfizer,2,5-11,0
TEST,20210329,Pfizer,2,12-17,0
TEST,20210329,Pfizer,2,18-24,0.163
TEST,20210329,Pfizer,2,25-29,0.259
TEST,20210329,Pfizer,2,30-39,0.218
TEST,20210329,Pfizer,2,40-49,0.236
TEST,20210329,Pfizer,2,50-59,0.223
TEST,20210329,Pfizer,2,60-69,0.213
TEST,20210329,Pfizer,2,70-79,0.069
TEST,20210329,Pfizer,2,80+,1.564
TEST,20210329,Pfizer,2,60+,0.421
TEST,20210329,Pfizer,2,all_agebands,0.292
TEST,20210329,UKN,1,0-4,0
TEST,20210329,UKN,1,5-11,0
TEST,20210329,UKN,1,12-17,0
TEST,20210329,UKN,1,18-24,0
TEST,20210329,UKN,1,25-29,0
TEST,20210329,UKN,1,30-39,0
TEST,20210329,UKN,1,40-49,0
TEST,20210329,UKN,1,50-59,0
TEST,20210329,UKN,1,60-69,0
TEST,20210329,UKN,1,70-79,0
TEST,20210329,UKN,1,80+,0
TEST,20210329,UKN,1,60+,0
TEST,20210329,UKN,1,all_agebands,0
TEST,20210329,UKN,2,0-4,0
TEST,20210329,UKN,2,5-11,0
TEST,20210329,UKN,2,12-17,0
TEST,20210329,UKN,2,18-24,0
TEST,20210329,UKN,2,25-29,0
TEST,20210329,UKN,2,30-39,0
TEST,20210329,UKN,2,40-49,0
TEST,20210329,UKN,2,50-59,0
TEST,20210329,UKN,2,60-69,0
TEST,20210329,UKN,2,70-79,0
TEST,20210329,UKN,2,80+,0
TEST,20210329,UKN,2,60+,0
TEST,20210329,UKN,2,all_agebands,0
TEST,20210405,AstraZeneca,1,0-4,0
TEST,20210405,AstraZeneca,1,5-11,0
TEST,20210405,AstraZeneca,1,12-17,0
TEST,20210405,AstraZeneca,1,18-24,0.07
TEST,20210405,AstraZeneca,1,25-29,0.353
TEST,20210405,AstraZeneca,1,30-39,0.227
TEST,20210405,AstraZeneca,1,40-49,0.315
TEST,20210405,AstraZeneca,1,50-59,0.247
TEST,20210405,AstraZeneca,1,60-69,0.252
TEST,20210405,AstraZeneca,1,70-79,1.25
TEST,20210405,AstraZeneca,1,80+,0
TEST,20210405,AstraZeneca,1,60+,0.603
TEST,20210405,AstraZeneca,1,all_agebands,0.379
TEST,20210405,AstraZeneca,2,0-4,0
TEST,20210405,AstraZeneca,2,5-11,0
TEST,20210405,AstraZeneca,2,12-17,0
TEST,20210405,AstraZeneca,2,18-24,0
TEST,20210405,AstraZeneca,2,25-29,0
TEST,20210405,AstraZeneca,2,30-39,0
TEST,20210405,AstraZeneca,2,40-49,0
TEST,20210405,AstraZeneca,2,50-59,0
TEST,20210405,AstraZeneca,2,60-69,0
TEST,20210405,AstraZeneca,2,70-79,0
TEST,20210405,AstraZeneca,2,80+,0
TEST,20210405,AstraZeneca,2,60+,0
TEST,20210405,AstraZeneca,2,all_agebands,0
TEST,20210405,J&J,1,0-4,0
TEST,20210405,J&J,1,5-11,0
TEST,20210405,J&J,1,12-17,0
TEST,20210405,J&J,1,18-24,0
TEST,20210405,J&J,1,25-29,0
TEST,20210405,J&J,1,30-39,0
TEST,20210405,J&J,1,40-49,0
TEST,20210405,J&J,1,50-59,0
TEST,20210405,J&J,1,60-69,0
TEST,20210405,J&J,1,70-79,0
TEST,20210405,J&J,1,80+,0
TEST,20210405,J&J,1,60+,0
TEST,20210405,J&J,1,all_agebands,0
TEST,20210405,J&J,2,0-4,0
TEST,20210405,J&J,2,5-11,0
TEST,20210405,J&J,2,12-17,0
TEST,20210405,J&J,2,18-24,0
TEST,20210405,J&J,2,25-29,0
TEST,20210405,J&J,2,30-39,0
TEST,20210405,J&J,2,40-49,0
TEST,20210405,J&J,2,50-59,0
TEST,20210405,J&J,2,60-69,0
TEST,20210405,J&J,2,70-79,0
TEST,20210405,J&J,2,80+,0
TEST,20210405,J&J,2,60+,0
TEST,20210405,J&J,2,all_agebands,0
TEST,20210405,Moderna,1,0-4,0
TEST,20210405,Moderna,1,5-11,0
TEST,20210405,Moderna,1,12-17,0
TEST,20210405,Moderna,1,18-24,0.094
TEST,20210405,Moderna,1,25-29,0.088
TEST,20210405,Moderna,1,30-39,0.055
TEST,20210405,Moderna,1,40-49,0.039
TEST,20210405,Moderna,1,50-59,0.076
TEST,20210405,Moderna,1,60-69,0.147
TEST,20210405,Moderna,1,70-79,0.188
TEST,20210405,Moderna,1,80+,0.013
TEST,20210405,Moderna,1,60+,0.138
TEST,20210405,Moderna,1,all_agebands,0.089
TEST,20210405,Moderna,2,0-4,0
TEST,20210405,Moderna,2,5-11,0
TEST,20210405,Moderna,2,12-17,0
TEST,20210405,Moderna,2,18-24,0.094
TEST,20210405,Moderna,2,25-29,0
TEST,20210405,Moderna,2,30-39,0.018
TEST,20210405,Moderna,2,40-49,0.01
TEST,20210405,Moderna,2,50-59,0.024
TEST,20210405,Moderna,2,60-69,0.031
TEST,20210405,Moderna,2,70-79,0.019
TEST,20210405,Moderna,2,80+,0
TEST,20210405,Moderna,2,60+,0.02
TEST,20210405,Moderna,2,all_agebands,0.02
TEST,20210405,Pfizer,1,0-4,0
TEST,20210405,Pfizer,1,5-11,0
TEST,20210405,Pfizer,1,12-17,0
TEST,20210405,Pfizer,1,18-24,0.211
TEST,20210405,Pfizer,1,25-29,0.287
TEST,20210405,Pfizer,1,30-39,0.264
TEST,20210405,Pfizer,1,40-49,0.31
TEST,20210405,Pfizer,1,50-59,0.279
TEST,20210405,Pfizer,1,60-69,0.221
TEST,20210405,Pfizer,1,70-79,0.288
TEST,20210405,Pfizer,1,80+,4.916
TEST,20210405,Pfizer,1,60+,1.153
TEST,20210405,Pfizer,1,all_agebands,0.597
TEST,20210405,Pfizer,2,0-4,0
TEST,20210405,Pfizer,2,5-11,0
TEST,20210405,Pfizer,2,12-17,0
TEST,20210405,Pfizer,2,18-24,0.164
TEST,20210405,Pfizer,2,25-29,0.243
TEST,20210405,Pfizer,2,30-39,0.218
TEST,20210405,Pfizer,2,40-49,0.256
TEST,20210405,Pfizer,2,50-59,0.204
TEST,20210405,Pfizer,2,60-69,0.197
TEST,20210405,Pfizer,2,70-79,0.075
TEST,20210405,Pfizer,2,80+,1.868
TEST,20210405,Pfizer,2,60+,0.47
TEST,20210405,Pfizer,2,all_agebands,0.308
TEST,20210405,UKN,1,0-4,0
TEST,20210405,UKN,1,5-11,0
TEST,20210405,UKN,1,12-17,0
TEST,20210405,UKN,1,18-24,0
TEST,20210405,UKN,1,25-29,0
TEST,20210405,UKN,1,30-39,0
TEST,20210405,UKN,1,40-49,0
TEST,20210405,UKN,1,50-59,0
TEST,20210405,UKN,1,60-69,0
TEST,20210405,UKN,1,70-79,0
TEST,20210405,UKN,1,80+,0
TEST,20210405,UKN,1,60+,0
TEST,20210405,UKN,1,all_agebands,0
TEST,20210405,UKN,2,0-4,0
TEST,20210405,UKN,2,5-11,0
TEST,20210405,UKN,2,12-17,0
TEST,20210405,UKN,2,18-24,0
TEST,20210405,UKN,2,25-29,0
TEST,20210405,UKN,2,30-39,0
TEST,20210405,UKN,2,40-49,0
TEST,20210405,UKN,2,50-59,0
TEST,20210405,UKN,2,60-69,0
TEST,20210405,UKN,2,70-79,0
TEST,20210405,UKN,2,80+,0
TEST,20210405,UKN,2,60+,0
TEST,20210405,UKN,2,all_agebands,0
TEST,20210412,AstraZeneca,1,0-4,0
TEST,20210412,AstraZeneca,1,5-11,0
TEST,20210412,AstraZeneca,1,12-17,0
TEST,20210412,AstraZeneca,1,18-24,0.07
TEST,20210412,AstraZeneca,1,25-29,0.375
TEST,20210412,AstraZeneca,1,30-39,0.203
TEST,20210412,AstraZeneca,1,40-49,0.3
TEST,20210412,AstraZeneca,1,50-59,0.237
TEST,20210412,AstraZeneca,1,60-69,0.251
TEST,20210412,AstraZeneca,1,70-79,1.308
TEST,20210412,AstraZeneca,1,80+,0
TEST,20210412,AstraZeneca,1,60+,0.609
TEST,20210412,AstraZeneca,1,all_agebands,0.376
TEST,20210412,AstraZeneca,2,0-4,0
TEST,20210412,AstraZeneca,2,5-11,0
TEST,20210412,AstraZeneca,2,12-17,0
TEST,20210412,AstraZeneca,2,18-24,0
TEST,20210412,AstraZeneca,2,25-29,0
TEST,20210412,AstraZeneca,2,30-39,0
TEST,20210412,AstraZeneca,2,40-49,0
TEST,20210412,AstraZeneca,2,50-59,0
TEST,20210412,AstraZeneca,2,60-69,0
TEST,20210412,AstraZeneca,2,70-79,0
TEST,20210412,AstraZeneca,2,80+,0
TEST,20210412,AstraZeneca,2,60+,0
TEST,20210412,AstraZeneca,2,all_agebands,0
TEST,20210412,J&J,1,0-4,0
TEST,20210412,J&J,1,5-11,0
TEST,20210412,J&J,1,12-17,0
TEST,20210412,J&J,1,18-24,0
TEST,20210412,J&J,1,25-29,0
TEST,20210412,J&J,1,30-39,0
TEST,20210412,J&J,1,40-49,0
TEST,20210412,J&J,1,50-59,0
TEST,20210412,J&J,1,60-69,0
TEST,20210412,J&J,1,70-79,0
TEST,20210412,J&J,1,80+,0
TEST,20210412,J&J,1,60+,0
TEST,20210412,J&J,1,all_agebands,0
TEST,20210412,J&J,2,0-4,0
TEST,20210412,J&J,2,5-11,0
TEST,20210412,J&J,2,12-17,0
TEST,20210412,J&J,2,18-24,0
TEST,20210412,J&J,2,25-29,0
TEST,20210412,J&J,2,30-39,0
TEST,20210412,J&J,2,40-49,0
TEST,20210412,J&J,2,50-59,0
TEST,20210412,J&J,2,60-69,0
TEST,20210412,J&J,2,70-79,0
TEST,20210412,J&J,2,80+,0
TEST,20210412,J&J,2,60+,0
TEST,20210412,J&J,2,all_agebands,0
TEST,20210412,Moderna,1,0-4,0
TEST,20210412,Moderna,1,5-11,0
TEST,20210412,Moderna,1,12-17,0
TEST,20210412,Moderna,1,18-24,0.094
TEST,20210412,Moderna,1,25-29,0.088
TEST,20210412,Moderna,1,30-39,0.057
TEST,20210412,Moderna,1,40-49,0.052
TEST,20210412,Moderna,1,50-59,0.084
TEST,20210412,Moderna,1,60-69,0.184
TEST,20210412,Moderna,1,70-79,0.226
TEST,20210412,Moderna,1,80+,0.013
TEST,20210412,Moderna,1,60+,0.169
TEST,20210412,Moderna,1,all_agebands,0.105
TEST,20210412,Moderna,2,0-4,0
TEST,20210412,Moderna,2,5-11,0
TEST,20210412,Moderna,2,12-17,0
TEST,20210412,Moderna,2,18-24,0.094
TEST,20210412,Moderna,2,25-29,0
TEST,20210412,Moderna,2,30-39,0.016
TEST,20210412,Moderna,2,40-49,0.014
TEST,20210412,Moderna,2,50-59,0.031
TEST,20210412,Moderna,2,60-69,0.033
TEST,20210412,Moderna,2,70-79,0.025
TEST,20210412,Moderna,2,80+,0
TEST,20210412,Moderna,2,60+,0.024
TEST,20210412,Moderna,2,all_agebands,0.024
TEST,20210412,Pfizer,1,0-4,0
TEST,20210412,Pfizer,1,5-11,0
TEST,20210412,Pfizer,1,12-17,0
TEST,20210412,Pfizer,1,18-24,0.211
TEST,20210412,Pfizer,1,25-29,0.309
TEST,20210412,Pfizer,1,30-39,0.243
TEST,20210412,Pfizer,1,40-49,0.319
