sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
0,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,42,42,42,42,42,42,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,28,21,21,28,28,28,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,10,10,10,10,10,10,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,28,21,28,28,28,28,0,0,0,0,0
1,12-17,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,1,1,1,1,1,1,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-04,42,42,42,42,42,42,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-04,28,28,28,28,28,28,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,30-39,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,5,5,5,5,5,5,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-04,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,9,9,9,9,9,9,0,0,0,0,0
1,40-49,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,2,2,2,2,2,2,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,18-19,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,1,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,3,3,3,3,3,3,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,1,0,1,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,1,1,0,0,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-04,21,21,21,21,21,21,0,0,0,0,0
1,70-79,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-01-04,1,1,1,1,1,1,0,0,0,0,0
0,40-49,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,3,3,3,3,3,3,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,1,1,2021-01-04,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,0,0,0,0,1,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,20-29,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-04,6,6,6,6,6,6,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,0,0,1,0,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,80+,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-01-04,5,5,5,5,5,5,0,0,0,0,0
0,50-59,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-04,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,1,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-04,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,966,945,959,966,966,966,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,940,922,933,940,940,940,1,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,175,175,175,175,175,175,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,581,560,581,581,581,581,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,826,812,826,826,826,826,0,0,0,0,0
1,20-29,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,518,511,518,518,518,518,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,231,224,231,231,231,231,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,343,343,343,343,343,343,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,1029,1022,1029,1029,1029,1029,0,0,0,0,0
1,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,210,210,210,210,210,210,0,0,0,0,0
0,40-49,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,12,12,12,12,12,12,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,238,231,238,238,238,238,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,273,273,273,273,273,273,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,133,133,133,133,133,133,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,308,308,308,308,308,308,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,665,658,658,658,665,665,0,0,0,0,0
0,18-19,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,84,84,84,84,84,84,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,126,126,126,126,126,126,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,49,49,49,49,49,49,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,531,517,531,531,531,531,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,683,665,679,683,683,683,1,1,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,84,84,84,84,84,84,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,315,315,315,315,315,315,0,0,0,0,0
0,50-59,1,Pfizer,0,0,0,0,0,1,1,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,554,547,554,554,554,554,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,235,235,235,235,235,235,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,154,154,154,154,154,154,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,21,14,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,1,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,1,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,18-19,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,35,35,35,35,35,35,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,259,259,259,259,259,259,0,0,0,0,0
1,80+,0,"",1,0,1,0,1,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,56,56,56,56,56,56,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,56,56,56,56,56,56,0,0,0,0,0
1,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
0,50-59,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,20-29,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,21,28,28,28,28,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,0,0,0,1,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,12-17,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,49,49,49,49,49,49,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,30-39,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,21,14,14,21,21,21,0,0,0,0,0
0,60-69,0,"",0,1,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2021-01-11,126,126,126,126,126,126,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,35,35,35,35,35,35,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,80+,1,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,63,63,63,63,63,63,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,147,147,147,147,147,147,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,32,25,32,32,32,32,0,0,0,0,0
1,60-69,1,Pfizer,0,0,0,0,0,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,21,20,20,21,21,21,1,1,0,0,0
0,80+,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,35,29,35,35,35,35,1,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,"",1,1,0,0,1,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,1,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,35,35,35,35,35,35,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,70,70,70,70,70,70,0,0,0,0,0
0,40-49,1,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-01-11,3,3,3,3,3,3,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,35,32,32,35,35,35,1,1,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,42,42,42,42,42,42,0,0,0,0,0
1,30-39,0,"",1,1,0,1,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,20-29,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,8,8,8,8,8,8,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,14,9,14,14,14,14,1,0,0,0,0
1,18-19,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,42,42,42,42,42,42,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,28,21,21,28,28,28,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,21,28,28,28,28,0,0,0,0,0
1,12-17,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,42,42,42,42,42,42,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,1,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,30-39,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,17,17,17,17,17,17,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,40-49,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2021-01-11,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,18-19,0,"",1,0,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,1,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2021-01-11,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,1,1,2021-01-11,7,7,7,7,7,7,0,0,0,0,0
