sex,ageband_at_study_entry,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,60-69,2020-11,0,2610,2610,2610,2610,2610,2610,2610,2610,2610,2580,2580,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2235,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2610,2610,2610,0,0,0
0,60-69,2020-11,< 5,1440,1440,1410,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1410,1440,836,1440,1440,1440,1440,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1440,1440,1440,0,0,0
0,60-69,2020-12,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2666,2666,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2208,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-12,< 5,1488,1488,1457,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,771,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2021-01,0,2604,2604,2604,2604,2604,2604,2604,2604,2604,2573,2573,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2077,2604,2604,2604,2604,2604,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,2604,2604,0,0,0
0,60-69,2021-01,< 5,1478,1478,1447,1478,1447,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1447,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,1447,1447,1478,617,1478,1478,1478,1478,1447,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1478,1478,1478,0,0,0
0,60-69,2021-02,0,2249,2249,2249,2249,2249,2249,2249,2249,2249,2221,2221,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,2249,1745,2249,2249,2249,2249,2249,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2249,2249,2249,0,0,0
0,60-69,2021-02,< 5,1316,1316,1288,1316,1288,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1288,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1288,1288,1316,504,1316,1316,1316,1316,1288,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,1316,1316,0,0,0
0,60-69,2021-03,0,2380,2380,2380,2380,2361,2380,2380,2380,2380,2349,2349,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,2380,1847,2380,2380,2380,2380,2380,2380,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,2380,2380,0,0,0
0,60-69,2021-03,< 5,1436,1436,1405,1436,1405,1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,1405,1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,1405,1405,1436,558,1436,1436,1436,1436,1405,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,1436,1436,0,0,0
0,60-69,2021-04,0,1953,1953,1953,1953,1941,1953,1953,1953,1953,1923,1923,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1506,1953,1953,1953,1953,1953,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1953,1953,1953,0,0,0
0,60-69,2021-04,< 5,1145,1145,1140,1145,1140,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1115,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1115,1115,1145,476,1145,1145,1145,1145,1115,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1145,1145,0,0,0
0,60-69,2021-05,0,1265,1265,1265,1265,1265,1265,1265,1265,1265,1261,1261,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1000,1265,1265,1265,1265,1265,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,1265,1265,0,0,0
0,60-69,2021-05,< 5,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,725,728,728,728,728,728,728,728,728,728,728,728,713,713,728,366,728,728,728,728,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,728,728,0,0,0
0,60-69,2021-06,0,129,129,129,129,129,129,112,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,78,129,129,129,129,129,129,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,129,129,129,0,0,0
0,60-69,2021-06,< 5,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,79,105,105,105,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,105,0,0,0
0,70-79,2020-01,0,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,992,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-01,< 5,1736,1736,1705,1736,1705,1736,1736,1736,1705,1621,1621,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1736,1736,1736,713,1736,1736,1736,1705,1736,1705,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2020-02,0,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,928,1305,1305,1305,1305,1305,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1305,1305,0,0,0
0,70-79,2020-02,< 5,1624,1624,1595,1624,1595,1624,1624,1624,1595,1508,1508,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1595,1595,1624,1624,1624,646,1624,1624,1624,1595,1624,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1624,1624,1624,0,0,0
0,70-79,2020-03,0,1395,1395,1395,1395,1395,1395,1395,1395,1395,1383,1383,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,992,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-03,< 5,1736,1736,1705,1736,1705,1736,1736,1736,1705,1612,1612,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1736,1736,1736,682,1736,1736,1736,1705,1736,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2020-04,0,1350,1350,1350,1350,1350,1350,1350,1350,1350,1320,1320,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,960,1350,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1350,1350,0,0,0
0,70-79,2020-04,< 5,1680,1680,1650,1680,1650,1680,1680,1680,1650,1560,1560,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1650,1650,1680,1680,1680,660,1680,1680,1680,1650,1680,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,1680,1680,0,0,0
0,70-79,2020-05,0,1395,1395,1395,1395,1395,1395,1395,1395,1395,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,992,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-05,< 5,1736,1736,1705,1736,1705,1736,1736,1736,1705,1612,1612,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1721,1721,1736,682,1736,1736,1736,1705,1721,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,1736,1736,1736,0,0,0
0,70-79,2020-06,0,1350,1350,1350,1350,1350,1350,1350,1343,1343,1320,1320,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,960,1350,1350,1350,1343,1350,1343,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,1350,1350,1350,0,0,0
0,70-79,2020-06,< 5,1680,1680,1650,1680,1650,1680,1680,1680,1650,1560,1560,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1650,1650,1650,1650,1680,639,1680,1680,1680,1650,1650,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1680,1680,1680,0,0,0
0,70-79,2020-07,0,1395,1395,1395,1395,1395,1395,1395,1364,1364,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,992,1395,1395,1395,1364,1395,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-07,< 5,1736,1736,1705,1736,1698,1736,1736,1736,1705,1612,1612,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1705,1705,1736,651,1736,1736,1736,1705,1705,1674,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2020-08,0,1395,1395,1374,1395,1395,1395,1395,1364,1364,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,992,1395,1395,1395,1364,1395,1364,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-08,< 5,1736,1736,1705,1736,1674,1736,1736,1736,1705,1612,1612,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1705,1705,1736,651,1736,1736,1736,1705,1705,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2020-09,0,1350,1350,1320,1350,1350,1350,1350,1320,1320,1320,1320,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,958,1350,1350,1350,1320,1350,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1350,1350,1350,0,0,0
0,70-79,2020-09,< 5,1680,1680,1650,1680,1620,1657,1657,1665,1635,1560,1560,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1650,1650,1650,1650,1680,630,1680,1680,1680,1635,1650,1605,0,0,0,0,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,1680,1680,1680,0,0,0
0,70-79,2020-10,0,1395,1395,1364,1395,1395,1395,1395,1364,1364,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,961,1395,1395,1395,1364,1395,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-10,< 5,1736,1736,1705,1736,1674,1705,1705,1705,1674,1589,1589,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1705,1705,1736,641,1736,1736,1736,1674,1705,1643,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2020-11,0,1350,1350,1320,1350,1350,1350,1350,1320,1320,1320,1320,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,880,1350,1350,1350,1320,1350,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1350,1350,1350,0,0,0
0,70-79,2020-11,< 5,1680,1680,1650,1680,1620,1650,1650,1650,1620,1530,1530,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1650,1650,1649,1649,1680,600,1680,1680,1680,1620,1649,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,< 5,< 5,1680,1680,1680,0,0,0
0,70-79,2020-12,0,1395,1395,1364,1395,1395,1395,1395,1364,1364,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,819,1395,1395,1395,1364,1395,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2020-12,< 5,1736,1736,1705,1736,1674,1705,1705,1705,1674,1581,1581,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1674,1674,1736,605,1736,1736,1736,1674,1674,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2021-01,0,1395,1395,1364,1395,1395,1395,1395,1364,1364,1364,1364,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,703,1395,1395,1395,1364,1395,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1395,1395,1395,0,0,0
0,70-79,2021-01,< 5,1736,1736,1705,1736,1674,1705,1705,1705,1674,1581,1581,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1705,1705,1674,1674,1736,558,1736,1736,1736,1674,1674,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,1736,1736,0,0,0
0,70-79,2021-02,0,1260,1260,1232,1260,1260,1260,1260,1232,1232,1232,1232,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,616,1260,1260,1260,1232,1260,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1260,1260,0,0,0
0,70-79,2021-02,< 5,1568,1568,1540,1568,1512,1540,1540,1540,1512,1428,1428,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,1540,1540,1512,1512,1568,484,1568,1568,1568,1512,1512,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1568,1568,1568,0,0,0
0,70-79,2021-03,0,1348,1348,1317,1348,1348,1348,1348,1317,1317,1317,1317,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,649,1348,1348,1348,1317,1348,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1348,1348,1345,0,0,< 5
0,70-79,2021-03,< 5,1700,1700,1669,1700,1638,1669,1669,1669,1638,1545,1545,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1669,1669,1638,1638,1700,519,1700,1700,1700,1638,1638,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1700,1700,0,0,0
0,70-79,2021-04,0,774,774,771,774,774,774,774,744,744,732,732,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,328,774,774,774,744,774,744,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,774,747,0,0,0
0,70-79,2021-04,< 5,1099,1099,1069,1099,1046,1069,1069,1069,1046,988,988,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1076,1076,1064,1064,1099,367,1099,1099,1099,1046,1064,1011,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1099,1099,1099,0,0,0
0,70-79,2021-05,0,244,244,244,244,244,244,244,219,219,236,236,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,94,244,244,244,219,244,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,244,0,0,0
0,70-79,2021-05,< 5,322,322,291,322,291,300,300,300,300,270,270,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,292,292,322,136,322,322,322,300,292,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,322,322,0,0,0
0,70-79,2021-06,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,0,0,0
0,70-79,2021-06,< 5,21,21,17,21,17,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,17,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0
0,80+,2020-01,0,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1085,1085,1116,744,1116,1116,1116,1116,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,1105,1116,< 5,< 5,0
0,80+,2020-01,< 5,2387,2387,2294,2387,2294,2232,2201,2387,2263,2294,2294,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2356,2325,2356,2356,2387,1364,2387,2387,2387,2356,2356,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,2387,2387,0,0,0
0,80+,2020-02,0,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1015,1015,1044,696,1044,1044,1044,1044,1015,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1025,1044,0,0,0
0,80+,2020-02,< 5,2233,2233,2146,2233,2128,2088,2059,2233,2117,2146,2146,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2233,2204,2175,2204,2204,2233,1260,2233,2233,2233,2204,2204,2175,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2233,2233,2233,0,0,0
0,80+,2020-03,0,1116,1116,1116,1116,1103,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1085,1085,1116,728,1116,1116,1116,1116,1085,1085,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1116,1116,1116,0,0,0
0,80+,2020-03,< 5,2387,2387,2294,2387,2263,2232,2201,2387,2263,2272,2272,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2387,2356,2325,2356,2356,2387,1333,2387,2387,2387,2356,2356,2325,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376,2376,2387,< 5,< 5,0
0,80+,2020-04,0,1080,1080,1080,1080,1050,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1050,1050,1080,690,1080,1080,1080,1080,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1080,1080,0,0,0
0,80+,2020-04,< 5,2310,2310,2220,2310,2190,2160,2130,2310,2190,2190,2190,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2280,2250,2280,2280,2310,1290,2310,2310,2310,2280,2280,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,2291,2310,0,0,0
