DAP,Gender,COVID19,Comorbity_at_study_entry,Comorbity_at_date_vax,Vaccine1,Vaccine2,Dose1,Dose2,month,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
TEST_ER_HOSP,1,1,1,1,none,AstraZeneca,0,0,2021-02,140,140,140,140,140,140,140,140,140,112,112,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,84,140,140,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,140,0,0,0
TEST_ER_HOSP,1,1,1,1,none,AstraZeneca,0,0,2021-03,133,133,133,133,133,133,133,133,133,102,102,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,74,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,0,0,0
TEST_ER_HOSP,1,1,1,1,none,AstraZeneca,0,0,2021-04,5,5,5,5,5,5,5,5,5,< 5,< 5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,< 5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-01,310,310,310,310,279,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-02,290,290,290,290,237,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,145,290,290,290,290,290,290,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,290,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-03,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-04,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,150,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-05,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-06,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,150,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-07,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-08,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-09,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,150,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-10,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-11,300,300,300,300,240,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,150,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2020-12,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2021-01,310,310,310,310,248,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,155,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310,310,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2021-02,280,280,280,280,224,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,140,280,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,280,280,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2021-03,291,291,291,291,247,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,137,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,291,291,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2021-04,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,62,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Moderna,0,0,2021-05,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-01,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,527,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-02,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,493,1015,1015,1015,1015,1015,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,1015,1015,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-03,1085,1085,1085,1085,1085,1085,1085,1085,1085,1083,1083,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,527,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-04,1050,1050,1050,1050,1050,1050,1050,1050,1050,1020,1020,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,510,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-05,1085,1085,1085,1085,1085,1085,1085,1061,1061,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,527,1085,1085,1085,1061,1085,1061,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-06,1050,1050,1050,1050,1050,1050,1050,1020,1020,1020,1020,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,510,1050,1050,1050,1020,1050,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-07,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,527,1085,1085,1085,1054,1085,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-08,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,527,1085,1085,1085,1054,1085,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-09,1050,1050,1050,1050,1050,1050,1050,1020,1020,1020,1020,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,510,1050,1050,1050,1020,1050,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-10,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,511,1085,1085,1085,1054,1085,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-11,1050,1050,1050,1050,1050,1050,1050,1020,1020,992,992,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,459,1050,1050,1050,1020,1050,1020,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1050,1050,1050,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2020-12,1085,1085,1085,1085,1085,1085,1085,1054,1054,1023,1023,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,448,1085,1085,1085,1054,1085,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1085,1085,1085,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2021-01,1062,1062,1062,1062,1062,1062,1062,1031,1031,1000,1000,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,313,1062,1062,1062,1031,1062,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1062,1062,1062,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2021-02,936,936,936,936,936,936,936,908,908,880,880,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,196,936,936,936,908,936,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,936,936,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2021-03,908,908,908,908,908,908,908,877,877,857,857,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,908,169,908,908,908,877,908,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,908,908,908,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2021-04,569,569,569,569,569,569,569,525,525,559,559,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,96,569,569,569,525,569,525,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,569,569,569,0,0,0
TEST_ER_HOSP,1,1,1,1,none,Pfizer,0,0,2021-05,101,101,101,101,101,101,101,89,89,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,18,101,101,101,89,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,101,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-01,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1054,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-02,1566,1566,1566,1566,1537,1566,1566,1537,1508,1508,1508,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,986,1566,1566,1566,1537,1566,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,1566,1566,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-03,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1054,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-04,1620,1620,1620,1620,1590,1620,1620,1590,1560,1560,1560,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1020,1620,1620,1620,1590,1620,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1620,1620,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-05,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1054,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-06,1620,1620,1620,1620,1590,1620,1620,1590,1560,1560,1560,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1020,1620,1620,1620,1590,1620,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1620,1620,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-07,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1054,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-08,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1038,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-09,1620,1620,1620,1620,1590,1620,1620,1590,1560,1560,1560,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,990,1620,1620,1620,1590,1620,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1620,1620,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-10,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1023,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-11,1620,1620,1620,1620,1590,1620,1620,1590,1560,1560,1560,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,990,1620,1620,1620,1590,1620,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1620,1620,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2020-12,1674,1674,1674,1674,1643,1674,1674,1643,1612,1612,1612,1674,1674,1674,1674,1674,1655,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,952,1674,1674,1674,1643,1674,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1674,1674,1674,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-01,1651,1651,1651,1651,1620,1651,1651,1620,1589,1589,1589,1651,1651,1651,1651,1651,1643,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,815,1651,1651,1651,1620,1651,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1651,1651,1651,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-02,1499,1499,1499,1499,1471,1499,1499,1471,1443,1443,1443,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,679,1499,1499,1499,1471,1499,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1499,1499,1499,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-03,1672,1672,1672,1672,1641,1672,1672,1641,1610,1612,1612,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,1672,744,1672,1672,1672,1641,1672,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1672,1672,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-04,1459,1459,1459,1459,1429,1459,1459,1429,1399,1429,1429,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,695,1459,1459,1459,1429,1459,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,1459,1459,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-05,1188,1188,1188,1188,1157,1188,1188,1157,1126,1157,1157,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,655,1188,1188,1188,1157,1188,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,1188,1188,0,0,0
TEST_ER_HOSP,1,1,1,1,none,none,0,0,2021-06,273,273,273,273,260,273,273,265,265,266,266,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,137,273,273,273,265,273,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,273,0,0,0
TEST_ER_HOSP,1,1,1,2,AstraZeneca,AstraZeneca,< 5,< 5,2021-06,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,0,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0
TEST_ER_HOSP,1,1,1,2,AstraZeneca,none,< 5,0,2021-05,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0
TEST_ER_HOSP,1,1,1,2,AstraZeneca,none,< 5,0,2021-06,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0
