datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20210301,Moderna,1,5-11,0
TEST,20210301,Moderna,1,50-59,0.3
TEST,20210301,Moderna,1,60+,0.3
TEST,20210301,Moderna,1,60-69,0.6
TEST,20210301,Moderna,1,70-79,0
TEST,20210301,Moderna,1,80+,0
TEST,20210301,Moderna,1,all_agebands,0.2
TEST,20210301,Moderna,2,0-4,0
TEST,20210301,Moderna,2,12-17,0
TEST,20210301,Moderna,2,18-24,0
TEST,20210301,Moderna,2,25-29,0
TEST,20210301,Moderna,2,30-39,0.5
TEST,20210301,Moderna,2,40-49,0
TEST,20210301,Moderna,2,5-11,0
TEST,20210301,Moderna,2,50-59,0.3
TEST,20210301,Moderna,2,60+,0.1
TEST,20210301,Moderna,2,60-69,0.3
TEST,20210301,Moderna,2,70-79,0
TEST,20210301,Moderna,2,80+,0
TEST,20210301,Moderna,2,all_agebands,0.1
TEST,20210301,Pfizer,1,0-4,0
TEST,20210301,Pfizer,1,12-17,0
TEST,20210301,Pfizer,1,18-24,3.7
TEST,20210301,Pfizer,1,25-29,3.8
TEST,20210301,Pfizer,1,30-39,3.7
TEST,20210301,Pfizer,1,40-49,5.6
TEST,20210301,Pfizer,1,5-11,0
TEST,20210301,Pfizer,1,50-59,3.6
TEST,20210301,Pfizer,1,60+,4.5
TEST,20210301,Pfizer,1,60-69,4.1
TEST,20210301,Pfizer,1,70-79,0.9
TEST,20210301,Pfizer,1,80+,9.2
TEST,20210301,Pfizer,1,all_agebands,3.9
TEST,20210301,Pfizer,2,0-4,0
TEST,20210301,Pfizer,2,12-17,0
TEST,20210301,Pfizer,2,18-24,2.4
TEST,20210301,Pfizer,2,25-29,1
TEST,20210301,Pfizer,2,30-39,2.3
TEST,20210301,Pfizer,2,40-49,3.1
TEST,20210301,Pfizer,2,5-11,0
TEST,20210301,Pfizer,2,50-59,2.5
TEST,20210301,Pfizer,2,60+,1.9
TEST,20210301,Pfizer,2,60-69,3.5
TEST,20210301,Pfizer,2,70-79,0.4
TEST,20210301,Pfizer,2,80+,1
TEST,20210301,Pfizer,2,all_agebands,2
TEST,20210301,UKN,1,0-4,0
TEST,20210301,UKN,1,12-17,0
TEST,20210301,UKN,1,18-24,0
TEST,20210301,UKN,1,25-29,0
TEST,20210301,UKN,1,30-39,0
TEST,20210301,UKN,1,40-49,0
TEST,20210301,UKN,1,5-11,0
TEST,20210301,UKN,1,50-59,0
TEST,20210301,UKN,1,60+,0
TEST,20210301,UKN,1,60-69,0
TEST,20210301,UKN,1,70-79,0
TEST,20210301,UKN,1,80+,0
TEST,20210301,UKN,1,all_agebands,0
TEST,20210301,UKN,2,0-4,0
TEST,20210301,UKN,2,12-17,0
TEST,20210301,UKN,2,18-24,0
TEST,20210301,UKN,2,25-29,0
TEST,20210301,UKN,2,30-39,0
TEST,20210301,UKN,2,40-49,0
TEST,20210301,UKN,2,5-11,0
TEST,20210301,UKN,2,50-59,0
TEST,20210301,UKN,2,60+,0
TEST,20210301,UKN,2,60-69,0
TEST,20210301,UKN,2,70-79,0
TEST,20210301,UKN,2,80+,0
TEST,20210301,UKN,2,all_agebands,0
TEST,20210308,AstraZeneca,1,0-4,0
TEST,20210308,AstraZeneca,1,12-17,0
TEST,20210308,AstraZeneca,1,18-24,0
TEST,20210308,AstraZeneca,1,25-29,2.9
TEST,20210308,AstraZeneca,1,30-39,1.9
TEST,20210308,AstraZeneca,1,40-49,3.7
TEST,20210308,AstraZeneca,1,5-11,0
TEST,20210308,AstraZeneca,1,50-59,4.9
TEST,20210308,AstraZeneca,1,60+,0.3
TEST,20210308,AstraZeneca,1,60-69,0.6
TEST,20210308,AstraZeneca,1,70-79,0
TEST,20210308,AstraZeneca,1,80+,0
TEST,20210308,AstraZeneca,1,all_agebands,1.9
TEST,20210308,AstraZeneca,2,0-4,0
TEST,20210308,AstraZeneca,2,12-17,0
TEST,20210308,AstraZeneca,2,18-24,0
TEST,20210308,AstraZeneca,2,25-29,0
TEST,20210308,AstraZeneca,2,30-39,0
TEST,20210308,AstraZeneca,2,40-49,0
TEST,20210308,AstraZeneca,2,5-11,0
TEST,20210308,AstraZeneca,2,50-59,0
TEST,20210308,AstraZeneca,2,60+,0
TEST,20210308,AstraZeneca,2,60-69,0
TEST,20210308,AstraZeneca,2,70-79,0
TEST,20210308,AstraZeneca,2,80+,0
TEST,20210308,AstraZeneca,2,all_agebands,0
TEST,20210308,J&J,1,0-4,0
TEST,20210308,J&J,1,12-17,0
TEST,20210308,J&J,1,18-24,0
TEST,20210308,J&J,1,25-29,0
TEST,20210308,J&J,1,30-39,0
TEST,20210308,J&J,1,40-49,0
TEST,20210308,J&J,1,5-11,0
TEST,20210308,J&J,1,50-59,0
TEST,20210308,J&J,1,60+,0
TEST,20210308,J&J,1,60-69,0
TEST,20210308,J&J,1,70-79,0
TEST,20210308,J&J,1,80+,0
TEST,20210308,J&J,1,all_agebands,0
TEST,20210308,J&J,2,0-4,0
TEST,20210308,J&J,2,12-17,0
TEST,20210308,J&J,2,18-24,0
TEST,20210308,J&J,2,25-29,0
TEST,20210308,J&J,2,30-39,0
TEST,20210308,J&J,2,40-49,0
TEST,20210308,J&J,2,5-11,0
TEST,20210308,J&J,2,50-59,0
TEST,20210308,J&J,2,60+,0
TEST,20210308,J&J,2,60-69,0
TEST,20210308,J&J,2,70-79,0
TEST,20210308,J&J,2,80+,0
TEST,20210308,J&J,2,all_agebands,0
TEST,20210308,Moderna,1,0-4,0
TEST,20210308,Moderna,1,12-17,0
TEST,20210308,Moderna,1,18-24,0
TEST,20210308,Moderna,1,25-29,0
TEST,20210308,Moderna,1,30-39,0.5
TEST,20210308,Moderna,1,40-49,0.3
TEST,20210308,Moderna,1,5-11,0
TEST,20210308,Moderna,1,50-59,0.5
TEST,20210308,Moderna,1,60+,0.3
TEST,20210308,Moderna,1,60-69,0.6
TEST,20210308,Moderna,1,70-79,0
TEST,20210308,Moderna,1,80+,0
TEST,20210308,Moderna,1,all_agebands,0.3
TEST,20210308,Moderna,2,0-4,0
TEST,20210308,Moderna,2,12-17,0
TEST,20210308,Moderna,2,18-24,0
TEST,20210308,Moderna,2,25-29,0
TEST,20210308,Moderna,2,30-39,0.5
TEST,20210308,Moderna,2,40-49,0
TEST,20210308,Moderna,2,5-11,0
TEST,20210308,Moderna,2,50-59,0.3
TEST,20210308,Moderna,2,60+,0.1
TEST,20210308,Moderna,2,60-69,0.3
TEST,20210308,Moderna,2,70-79,0
TEST,20210308,Moderna,2,80+,0
TEST,20210308,Moderna,2,all_agebands,0.1
TEST,20210308,Pfizer,1,0-4,0
TEST,20210308,Pfizer,1,12-17,0
TEST,20210308,Pfizer,1,18-24,3.7
TEST,20210308,Pfizer,1,25-29,3.8
TEST,20210308,Pfizer,1,30-39,4.2
TEST,20210308,Pfizer,1,40-49,5.6
TEST,20210308,Pfizer,1,5-11,0
TEST,20210308,Pfizer,1,50-59,3.8
TEST,20210308,Pfizer,1,60+,8.5
TEST,20210308,Pfizer,1,60-69,4.1
TEST,20210308,Pfizer,1,70-79,1.3
TEST,20210308,Pfizer,1,80+,23.3
TEST,20210308,Pfizer,1,all_agebands,5.5
TEST,20210308,Pfizer,2,0-4,0
TEST,20210308,Pfizer,2,12-17,0
TEST,20210308,Pfizer,2,18-24,2.4
TEST,20210308,Pfizer,2,25-29,1
TEST,20210308,Pfizer,2,30-39,2.3
TEST,20210308,Pfizer,2,40-49,4.4
TEST,20210308,Pfizer,2,5-11,0
TEST,20210308,Pfizer,2,50-59,3
TEST,20210308,Pfizer,2,60+,2
TEST,20210308,Pfizer,2,60-69,3.5
TEST,20210308,Pfizer,2,70-79,0.9
TEST,20210308,Pfizer,2,80+,1
TEST,20210308,Pfizer,2,all_agebands,2.4
TEST,20210308,UKN,1,0-4,0
TEST,20210308,UKN,1,12-17,0
TEST,20210308,UKN,1,18-24,0
TEST,20210308,UKN,1,25-29,0
TEST,20210308,UKN,1,30-39,0
TEST,20210308,UKN,1,40-49,0
TEST,20210308,UKN,1,5-11,0
TEST,20210308,UKN,1,50-59,0
TEST,20210308,UKN,1,60+,0
TEST,20210308,UKN,1,60-69,0
TEST,20210308,UKN,1,70-79,0
TEST,20210308,UKN,1,80+,0
TEST,20210308,UKN,1,all_agebands,0
TEST,20210308,UKN,2,0-4,0
TEST,20210308,UKN,2,12-17,0
TEST,20210308,UKN,2,18-24,0
TEST,20210308,UKN,2,25-29,0
TEST,20210308,UKN,2,30-39,0
TEST,20210308,UKN,2,40-49,0
TEST,20210308,UKN,2,5-11,0
TEST,20210308,UKN,2,50-59,0
TEST,20210308,UKN,2,60+,0
TEST,20210308,UKN,2,60-69,0
TEST,20210308,UKN,2,70-79,0
TEST,20210308,UKN,2,80+,0
TEST,20210308,UKN,2,all_agebands,0
TEST,20210315,AstraZeneca,1,0-4,0
TEST,20210315,AstraZeneca,1,12-17,0
TEST,20210315,AstraZeneca,1,18-24,0
TEST,20210315,AstraZeneca,1,25-29,2.9
TEST,20210315,AstraZeneca,1,30-39,1.9
TEST,20210315,AstraZeneca,1,40-49,4.1
TEST,20210315,AstraZeneca,1,5-11,0
TEST,20210315,AstraZeneca,1,50-59,5.2
TEST,20210315,AstraZeneca,1,60+,0.9
TEST,20210315,AstraZeneca,1,60-69,1
TEST,20210315,AstraZeneca,1,70-79,1.8
TEST,20210315,AstraZeneca,1,80+,0
TEST,20210315,AstraZeneca,1,all_agebands,2.3
TEST,20210315,AstraZeneca,2,0-4,0
TEST,20210315,AstraZeneca,2,12-17,0
TEST,20210315,AstraZeneca,2,18-24,0
TEST,20210315,AstraZeneca,2,25-29,0
TEST,20210315,AstraZeneca,2,30-39,0
TEST,20210315,AstraZeneca,2,40-49,0
TEST,20210315,AstraZeneca,2,5-11,0
TEST,20210315,AstraZeneca,2,50-59,0
TEST,20210315,AstraZeneca,2,60+,0
TEST,20210315,AstraZeneca,2,60-69,0
TEST,20210315,AstraZeneca,2,70-79,0
TEST,20210315,AstraZeneca,2,80+,0
TEST,20210315,AstraZeneca,2,all_agebands,0
TEST,20210315,J&J,1,0-4,0
TEST,20210315,J&J,1,12-17,0
TEST,20210315,J&J,1,18-24,0
TEST,20210315,J&J,1,25-29,0
TEST,20210315,J&J,1,30-39,0
TEST,20210315,J&J,1,40-49,0
TEST,20210315,J&J,1,5-11,0
TEST,20210315,J&J,1,50-59,0
TEST,20210315,J&J,1,60+,0
TEST,20210315,J&J,1,60-69,0
TEST,20210315,J&J,1,70-79,0
TEST,20210315,J&J,1,80+,0
TEST,20210315,J&J,1,all_agebands,0
TEST,20210315,J&J,2,0-4,0
TEST,20210315,J&J,2,12-17,0
TEST,20210315,J&J,2,18-24,0
TEST,20210315,J&J,2,25-29,0
TEST,20210315,J&J,2,30-39,0
TEST,20210315,J&J,2,40-49,0
TEST,20210315,J&J,2,5-11,0
TEST,20210315,J&J,2,50-59,0
TEST,20210315,J&J,2,60+,0
TEST,20210315,J&J,2,60-69,0
TEST,20210315,J&J,2,70-79,0
TEST,20210315,J&J,2,80+,0
TEST,20210315,J&J,2,all_agebands,0
TEST,20210315,Moderna,1,0-4,0
TEST,20210315,Moderna,1,12-17,0
TEST,20210315,Moderna,1,18-24,0
TEST,20210315,Moderna,1,25-29,1
TEST,20210315,Moderna,1,30-39,0.5
TEST,20210315,Moderna,1,40-49,0.6
TEST,20210315,Moderna,1,5-11,0
TEST,20210315,Moderna,1,50-59,0.8
TEST,20210315,Moderna,1,60+,0.4
TEST,20210315,Moderna,1,60-69,1
TEST,20210315,Moderna,1,70-79,0
TEST,20210315,Moderna,1,80+,0
TEST,20210315,Moderna,1,all_agebands,0.5
TEST,20210315,Moderna,2,0-4,0
TEST,20210315,Moderna,2,12-17,0
TEST,20210315,Moderna,2,18-24,0
TEST,20210315,Moderna,2,25-29,0
TEST,20210315,Moderna,2,30-39,0.5
TEST,20210315,Moderna,2,40-49,0.3
TEST,20210315,Moderna,2,5-11,0
TEST,20210315,Moderna,2,50-59,0.3
TEST,20210315,Moderna,2,60+,0.3
TEST,20210315,Moderna,2,60-69,0.6
TEST,20210315,Moderna,2,70-79,0
TEST,20210315,Moderna,2,80+,0
TEST,20210315,Moderna,2,all_agebands,0.2
TEST,20210315,Pfizer,1,0-4,0
TEST,20210315,Pfizer,1,12-17,0
TEST,20210315,Pfizer,1,18-24,3.7
TEST,20210315,Pfizer,1,25-29,3.8
TEST,20210315,Pfizer,1,30-39,4.2
TEST,20210315,Pfizer,1,40-49,6.2
TEST,20210315,Pfizer,1,5-11,0
TEST,20210315,Pfizer,1,50-59,4.1
TEST,20210315,Pfizer,1,60+,10.1
TEST,20210315,Pfizer,1,60-69,4.1
TEST,20210315,Pfizer,1,70-79,1.8
TEST,20210315,Pfizer,1,80+,28.3
TEST,20210315,Pfizer,1,all_agebands,6.2
TEST,20210315,Pfizer,2,0-4,0
TEST,20210315,Pfizer,2,12-17,0
TEST,20210315,Pfizer,2,18-24,3.7
TEST,20210315,Pfizer,2,25-29,1.9
TEST,20210315,Pfizer,2,30-39,2.4
TEST,20210315,Pfizer,2,40-49,4.7
TEST,20210315,Pfizer,2,5-11,0
TEST,20210315,Pfizer,2,50-59,3
TEST,20210315,Pfizer,2,60+,2.4
TEST,20210315,Pfizer,2,60-69,4.1
TEST,20210315,Pfizer,2,70-79,0.9
TEST,20210315,Pfizer,2,80+,1.5
TEST,20210315,Pfizer,2,all_agebands,2.7
TEST,20210315,UKN,1,0-4,0
TEST,20210315,UKN,1,12-17,0
TEST,20210315,UKN,1,18-24,0
TEST,20210315,UKN,1,25-29,0
TEST,20210315,UKN,1,30-39,0
TEST,20210315,UKN,1,40-49,0
TEST,20210315,UKN,1,5-11,0
TEST,20210315,UKN,1,50-59,0
TEST,20210315,UKN,1,60+,0
TEST,20210315,UKN,1,60-69,0
TEST,20210315,UKN,1,70-79,0
TEST,20210315,UKN,1,80+,0
TEST,20210315,UKN,1,all_agebands,0
TEST,20210315,UKN,2,0-4,0
TEST,20210315,UKN,2,12-17,0
TEST,20210315,UKN,2,18-24,0
TEST,20210315,UKN,2,25-29,0
TEST,20210315,UKN,2,30-39,0
TEST,20210315,UKN,2,40-49,0
TEST,20210315,UKN,2,5-11,0
TEST,20210315,UKN,2,50-59,0
TEST,20210315,UKN,2,60+,0
TEST,20210315,UKN,2,60-69,0
TEST,20210315,UKN,2,70-79,0
TEST,20210315,UKN,2,80+,0
TEST,20210315,UKN,2,all_agebands,0
TEST,20210322,AstraZeneca,1,0-4,0
TEST,20210322,AstraZeneca,1,12-17,0
TEST,20210322,AstraZeneca,1,18-24,0
TEST,20210322,AstraZeneca,1,25-29,2.9
TEST,20210322,AstraZeneca,1,30-39,1.9
TEST,20210322,AstraZeneca,1,40-49,4.1
TEST,20210322,AstraZeneca,1,5-11,0
TEST,20210322,AstraZeneca,1,50-59,5.2
TEST,20210322,AstraZeneca,1,60+,2
TEST,20210322,AstraZeneca,1,60-69,1
TEST,20210322,AstraZeneca,1,70-79,5.3
TEST,20210322,AstraZeneca,1,80+,0
TEST,20210322,AstraZeneca,1,all_agebands,2.7
TEST,20210322,AstraZeneca,2,0-4,0
TEST,20210322,AstraZeneca,2,12-17,0
TEST,20210322,AstraZeneca,2,18-24,0
TEST,20210322,AstraZeneca,2,25-29,0
TEST,20210322,AstraZeneca,2,30-39,0
TEST,20210322,AstraZeneca,2,40-49,0
TEST,20210322,AstraZeneca,2,5-11,0
TEST,20210322,AstraZeneca,2,50-59,0
TEST,20210322,AstraZeneca,2,60+,0
TEST,20210322,AstraZeneca,2,60-69,0
TEST,20210322,AstraZeneca,2,70-79,0
TEST,20210322,AstraZeneca,2,80+,0
TEST,20210322,AstraZeneca,2,all_agebands,0
TEST,20210322,J&J,1,0-4,0
TEST,20210322,J&J,1,12-17,0
TEST,20210322,J&J,1,18-24,0
TEST,20210322,J&J,1,25-29,0
TEST,20210322,J&J,1,30-39,0
TEST,20210322,J&J,1,40-49,0
TEST,20210322,J&J,1,5-11,0
TEST,20210322,J&J,1,50-59,0
TEST,20210322,J&J,1,60+,0
TEST,20210322,J&J,1,60-69,0
TEST,20210322,J&J,1,70-79,0
TEST,20210322,J&J,1,80+,0
TEST,20210322,J&J,1,all_agebands,0
TEST,20210322,J&J,2,0-4,0
TEST,20210322,J&J,2,12-17,0
TEST,20210322,J&J,2,18-24,0
TEST,20210322,J&J,2,25-29,0
TEST,20210322,J&J,2,30-39,0
TEST,20210322,J&J,2,40-49,0
TEST,20210322,J&J,2,5-11,0
TEST,20210322,J&J,2,50-59,0
TEST,20210322,J&J,2,60+,0
TEST,20210322,J&J,2,60-69,0
TEST,20210322,J&J,2,70-79,0
TEST,20210322,J&J,2,80+,0
TEST,20210322,J&J,2,all_agebands,0
TEST,20210322,Moderna,1,0-4,0
TEST,20210322,Moderna,1,12-17,0
TEST,20210322,Moderna,1,18-24,0
TEST,20210322,Moderna,1,25-29,1
TEST,20210322,Moderna,1,30-39,0.5
TEST,20210322,Moderna,1,40-49,0.9
TEST,20210322,Moderna,1,5-11,0
TEST,20210322,Moderna,1,50-59,0.8
TEST,20210322,Moderna,1,60+,1.3
TEST,20210322,Moderna,1,60-69,2.2
TEST,20210322,Moderna,1,70-79,0.9
TEST,20210322,Moderna,1,80+,0.5
TEST,20210322,Moderna,1,all_agebands,0.9
TEST,20210322,Moderna,2,0-4,0
TEST,20210322,Moderna,2,12-17,0
TEST,20210322,Moderna,2,18-24,0
TEST,20210322,Moderna,2,25-29,0
TEST,20210322,Moderna,2,30-39,0.5
TEST,20210322,Moderna,2,40-49,0.3
TEST,20210322,Moderna,2,5-11,0
TEST,20210322,Moderna,2,50-59,0.3
TEST,20210322,Moderna,2,60+,0.3
TEST,20210322,Moderna,2,60-69,0.6
TEST,20210322,Moderna,2,70-79,0
TEST,20210322,Moderna,2,80+,0
TEST,20210322,Moderna,2,all_agebands,0.2
TEST,20210322,Pfizer,1,0-4,0
TEST,20210322,Pfizer,1,12-17,0
TEST,20210322,Pfizer,1,18-24,3.7
TEST,20210322,Pfizer,1,25-29,3.8
TEST,20210322,Pfizer,1,30-39,4.2
TEST,20210322,Pfizer,1,40-49,6.3
TEST,20210322,Pfizer,1,5-11,0
TEST,20210322,Pfizer,1,50-59,4.1
TEST,20210322,Pfizer,1,60+,12.3
TEST,20210322,Pfizer,1,60-69,4.2
TEST,20210322,Pfizer,1,70-79,1.8
TEST,20210322,Pfizer,1,80+,36.3
TEST,20210322,Pfizer,1,all_agebands,7
TEST,20210322,Pfizer,2,0-4,0
TEST,20210322,Pfizer,2,12-17,0
TEST,20210322,Pfizer,2,18-24,3.7
TEST,20210322,Pfizer,2,25-29,1.9
TEST,20210322,Pfizer,2,30-39,2.4
TEST,20210322,Pfizer,2,40-49,5
TEST,20210322,Pfizer,2,5-11,0
TEST,20210322,Pfizer,2,50-59,3
TEST,20210322,Pfizer,2,60+,4.2
TEST,20210322,Pfizer,2,60-69,4.2
TEST,20210322,Pfizer,2,70-79,0.9
TEST,20210322,Pfizer,2,80+,7.8
TEST,20210322,Pfizer,2,all_agebands,3.4
TEST,20210322,UKN,1,0-4,0
TEST,20210322,UKN,1,12-17,0
TEST,20210322,UKN,1,18-24,0
TEST,20210322,UKN,1,25-29,0
TEST,20210322,UKN,1,30-39,0
TEST,20210322,UKN,1,40-49,0
TEST,20210322,UKN,1,5-11,0
TEST,20210322,UKN,1,50-59,0
TEST,20210322,UKN,1,60+,0
TEST,20210322,UKN,1,60-69,0
TEST,20210322,UKN,1,70-79,0
TEST,20210322,UKN,1,80+,0
TEST,20210322,UKN,1,all_agebands,0
TEST,20210322,UKN,2,0-4,0
TEST,20210322,UKN,2,12-17,0
TEST,20210322,UKN,2,18-24,0
TEST,20210322,UKN,2,25-29,0
TEST,20210322,UKN,2,30-39,0
TEST,20210322,UKN,2,40-49,0
TEST,20210322,UKN,2,5-11,0
TEST,20210322,UKN,2,50-59,0
TEST,20210322,UKN,2,60+,0
TEST,20210322,UKN,2,60-69,0
TEST,20210322,UKN,2,70-79,0
TEST,20210322,UKN,2,80+,0
TEST,20210322,UKN,2,all_agebands,0
TEST,20210329,AstraZeneca,1,0-4,0
TEST,20210329,AstraZeneca,1,12-17,0
TEST,20210329,AstraZeneca,1,18-24,0
TEST,20210329,AstraZeneca,1,25-29,2.9
TEST,20210329,AstraZeneca,1,30-39,1.9
TEST,20210329,AstraZeneca,1,40-49,4.7
TEST,20210329,AstraZeneca,1,5-11,0
TEST,20210329,AstraZeneca,1,50-59,5.2
TEST,20210329,AstraZeneca,1,60+,5.7
TEST,20210329,AstraZeneca,1,60-69,1.9
TEST,20210329,AstraZeneca,1,70-79,16.1
TEST,20210329,AstraZeneca,1,80+,0
TEST,20210329,AstraZeneca,1,all_agebands,4.1
TEST,20210329,AstraZeneca,2,0-4,0
TEST,20210329,AstraZeneca,2,12-17,0
TEST,20210329,AstraZeneca,2,18-24,0
TEST,20210329,AstraZeneca,2,25-29,0
TEST,20210329,AstraZeneca,2,30-39,0
TEST,20210329,AstraZeneca,2,40-49,0
TEST,20210329,AstraZeneca,2,5-11,0
TEST,20210329,AstraZeneca,2,50-59,0
TEST,20210329,AstraZeneca,2,60+,0
TEST,20210329,AstraZeneca,2,60-69,0
TEST,20210329,AstraZeneca,2,70-79,0
TEST,20210329,AstraZeneca,2,80+,0
TEST,20210329,AstraZeneca,2,all_agebands,0
TEST,20210329,J&J,1,0-4,0
TEST,20210329,J&J,1,12-17,0
TEST,20210329,J&J,1,18-24,0
TEST,20210329,J&J,1,25-29,0
TEST,20210329,J&J,1,30-39,0
TEST,20210329,J&J,1,40-49,0
TEST,20210329,J&J,1,5-11,0
TEST,20210329,J&J,1,50-59,0
TEST,20210329,J&J,1,60+,0
TEST,20210329,J&J,1,60-69,0
TEST,20210329,J&J,1,70-79,0
TEST,20210329,J&J,1,80+,0
TEST,20210329,J&J,1,all_agebands,0
TEST,20210329,J&J,2,0-4,0
TEST,20210329,J&J,2,12-17,0
TEST,20210329,J&J,2,18-24,0
TEST,20210329,J&J,2,25-29,0
TEST,20210329,J&J,2,30-39,0
TEST,20210329,J&J,2,40-49,0
TEST,20210329,J&J,2,5-11,0
TEST,20210329,J&J,2,50-59,0
TEST,20210329,J&J,2,60+,0
TEST,20210329,J&J,2,60-69,0
TEST,20210329,J&J,2,70-79,0
TEST,20210329,J&J,2,80+,0
TEST,20210329,J&J,2,all_agebands,0
TEST,20210329,Moderna,1,0-4,0
TEST,20210329,Moderna,1,12-17,0
TEST,20210329,Moderna,1,18-24,0
TEST,20210329,Moderna,1,25-29,1
TEST,20210329,Moderna,1,30-39,0.5
TEST,20210329,Moderna,1,40-49,1.3
TEST,20210329,Moderna,1,5-11,0
TEST,20210329,Moderna,1,50-59,1.4
TEST,20210329,Moderna,1,60+,2.7
TEST,20210329,Moderna,1,60-69,3.8
TEST,20210329,Moderna,1,70-79,3.1
TEST,20210329,Moderna,1,80+,0.5
TEST,20210329,Moderna,1,all_agebands,1.5
TEST,20210329,Moderna,2,0-4,0
TEST,20210329,Moderna,2,12-17,0
TEST,20210329,Moderna,2,18-24,0
TEST,20210329,Moderna,2,25-29,0
TEST,20210329,Moderna,2,30-39,0.5
TEST,20210329,Moderna,2,40-49,0.3
TEST,20210329,Moderna,2,5-11,0
TEST,20210329,Moderna,2,50-59,0.3
TEST,20210329,Moderna,2,60+,0.3
TEST,20210329,Moderna,2,60-69,0.6
TEST,20210329,Moderna,2,70-79,0
TEST,20210329,Moderna,2,80+,0
TEST,20210329,Moderna,2,all_agebands,0.2
TEST,20210329,Pfizer,1,0-4,0
TEST,20210329,Pfizer,1,12-17,0
TEST,20210329,Pfizer,1,18-24,3.7
TEST,20210329,Pfizer,1,25-29,3.8
TEST,20210329,Pfizer,1,30-39,4.3
TEST,20210329,Pfizer,1,40-49,6.3
TEST,20210329,Pfizer,1,5-11,0
TEST,20210329,Pfizer,1,50-59,4.1
TEST,20210329,Pfizer,1,60+,15.9
TEST,20210329,Pfizer,1,60-69,4.2
TEST,20210329,Pfizer,1,70-79,2.7
TEST,20210329,Pfizer,1,80+,49
TEST,20210329,Pfizer,1,all_agebands,8.3
TEST,20210329,Pfizer,2,0-4,0
TEST,20210329,Pfizer,2,12-17,0
TEST,20210329,Pfizer,2,18-24,3.7
TEST,20210329,Pfizer,2,25-29,1.9
TEST,20210329,Pfizer,2,30-39,2.8
TEST,20210329,Pfizer,2,40-49,5
TEST,20210329,Pfizer,2,5-11,0
TEST,20210329,Pfizer,2,50-59,3
TEST,20210329,Pfizer,2,60+,8.1
TEST,20210329,Pfizer,2,60-69,4.2
TEST,20210329,Pfizer,2,70-79,1.3
TEST,20210329,Pfizer,2,80+,21.6
TEST,20210329,Pfizer,2,all_agebands,4.8
TEST,20210329,UKN,1,0-4,0
TEST,20210329,UKN,1,12-17,0
TEST,20210329,UKN,1,18-24,0
TEST,20210329,UKN,1,25-29,0
TEST,20210329,UKN,1,30-39,0
TEST,20210329,UKN,1,40-49,0
TEST,20210329,UKN,1,5-11,0
TEST,20210329,UKN,1,50-59,0
TEST,20210329,UKN,1,60+,0
TEST,20210329,UKN,1,60-69,0
TEST,20210329,UKN,1,70-79,0
TEST,20210329,UKN,1,80+,0
TEST,20210329,UKN,1,all_agebands,0
TEST,20210329,UKN,2,0-4,0
TEST,20210329,UKN,2,12-17,0
TEST,20210329,UKN,2,18-24,0
TEST,20210329,UKN,2,25-29,0
TEST,20210329,UKN,2,30-39,0
TEST,20210329,UKN,2,40-49,0
TEST,20210329,UKN,2,5-11,0
TEST,20210329,UKN,2,50-59,0
TEST,20210329,UKN,2,60+,0
TEST,20210329,UKN,2,60-69,0
TEST,20210329,UKN,2,70-79,0
TEST,20210329,UKN,2,80+,0
TEST,20210329,UKN,2,all_agebands,0
TEST,20210405,AstraZeneca,1,0-4,0
TEST,20210405,AstraZeneca,1,12-17,0
TEST,20210405,AstraZeneca,1,18-24,0
TEST,20210405,AstraZeneca,1,25-29,2.9
TEST,20210405,AstraZeneca,1,30-39,1.9
TEST,20210405,AstraZeneca,1,40-49,5.1
TEST,20210405,AstraZeneca,1,5-11,0
TEST,20210405,AstraZeneca,1,50-59,5.8
TEST,20210405,AstraZeneca,1,60+,10.4
TEST,20210405,AstraZeneca,1,60-69,6.5
TEST,20210405,AstraZeneca,1,70-79,25.3
TEST,20210405,AstraZeneca,1,80+,0
TEST,20210405,AstraZeneca,1,all_agebands,5.9
TEST,20210405,AstraZeneca,2,0-4,0
TEST,20210405,AstraZeneca,2,12-17,0
TEST,20210405,AstraZeneca,2,18-24,0
TEST,20210405,AstraZeneca,2,25-29,0
TEST,20210405,AstraZeneca,2,30-39,0
TEST,20210405,AstraZeneca,2,40-49,0
TEST,20210405,AstraZeneca,2,5-11,0
TEST,20210405,AstraZeneca,2,50-59,0
TEST,20210405,AstraZeneca,2,60+,0
TEST,20210405,AstraZeneca,2,60-69,0
TEST,20210405,AstraZeneca,2,70-79,0
TEST,20210405,AstraZeneca,2,80+,0
TEST,20210405,AstraZeneca,2,all_agebands,0
TEST,20210405,J&J,1,0-4,0
TEST,20210405,J&J,1,12-17,0
TEST,20210405,J&J,1,18-24,0
TEST,20210405,J&J,1,25-29,0
TEST,20210405,J&J,1,30-39,0
TEST,20210405,J&J,1,40-49,0
TEST,20210405,J&J,1,5-11,0
TEST,20210405,J&J,1,50-59,0
TEST,20210405,J&J,1,60+,0
TEST,20210405,J&J,1,60-69,0
TEST,20210405,J&J,1,70-79,0
TEST,20210405,J&J,1,80+,0
TEST,20210405,J&J,1,all_agebands,0
TEST,20210405,J&J,2,0-4,0
TEST,20210405,J&J,2,12-17,0
TEST,20210405,J&J,2,18-24,0
TEST,20210405,J&J,2,25-29,0
