datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,1,AstraZeneca,1,60+,L4,0,0,0,140496.69
TEST,2,AstraZeneca,1,60+,L4,0,0,0,140496.69
TEST,3,AstraZeneca,1,60+,L4,0,0,0,140496.69
TEST,4,AstraZeneca,1,60+,L4,0,0,0,140350.34
TEST,5,AstraZeneca,1,60+,L4,0,0,0,144257.3
TEST,6,AstraZeneca,1,60+,L4,0,0,0,149375.08
TEST,7,AstraZeneca,1,60+,L4,0,0,0,159829.56
TEST,8,AstraZeneca,1,60+,L4,0,0,0,187916.77
TEST,9,AstraZeneca,1,60+,L4,0,0,0,210525.5
TEST,10,AstraZeneca,1,60+,L4,0,0,0,237211.83
TEST,11,AstraZeneca,1,60+,L4,0,0,0,252788.6
TEST,12,AstraZeneca,1,60+,L4,0,0,0,295474.39
TEST,1,AstraZeneca,2,60+,L4,0,0,0,477788.38
TEST,2,AstraZeneca,2,60+,L4,0,0,0,1077890.58
TEST,4,Pfizer,1,60+,L4,0,0,0,120839.75
TEST,5,Pfizer,1,60+,L4,0,0,0,181097.21
TEST,6,Pfizer,1,60+,L4,0,0,0,302778.25
TEST,13,AstraZeneca,1,60+,L4,0,0,0,2694726.44
TEST,1,Moderna,1,60+,L4,0,0,0,363170.68
TEST,2,Moderna,1,60+,L4,0,0,0,366131.31
TEST,3,Moderna,1,60+,L4,0,0,0,373230.81
TEST,4,Moderna,1,60+,L4,0,0,0,404613.58
TEST,5,Moderna,1,60+,L4,0,0,0,1171620.19
TEST,1,Moderna,2,60+,L4,0,0,0,481201.15
TEST,2,Moderna,2,60+,L4,0,0,0,500878.52
TEST,3,Moderna,2,60+,L4,0,0,0,504630.42
TEST,4,Moderna,2,60+,L4,0,0,0,554470.46
TEST,5,Moderna,2,60+,L4,0,0,0,687430.21
TEST,6,Moderna,2,60+,L4,0,0,0,736264.05
TEST,7,Moderna,2,60+,L4,0,0,0,787931.71
TEST,8,Moderna,2,60+,L4,0,0,0,880629.56
TEST,9,Moderna,2,60+,L4,0,0,0,1020729.71
TEST,10,Moderna,2,60+,L4,0,0,0,2010989.88
TEST,7,Pfizer,1,60+,L4,0,0,0,601501.44
TEST,8,Pfizer,1,60+,L4,0,0,0,698115.66
TEST,9,Pfizer,1,60+,L4,0,0,0,787931.71
TEST,3,AstraZeneca,2,60+,L4,0,0,0,5182166.23
TEST,1,J&J,1,60+,L4,0,0,0,1013055.05
TEST,2,J&J,1,60+,L4,0,0,0,1013055.05
TEST,3,J&J,1,60+,L4,0,0,0,1113523.32
TEST,4,J&J,1,60+,L4,0,0,0,1480618.92
TEST,13,Pfizer,2,60+,L4,0,0,0,367128.94
TEST,14,Pfizer,2,60+,L4,0,0,0,677066.95
TEST,15,Pfizer,2,60+,L4,0,0,0,1203002.88
TEST,16,Pfizer,2,60+,L4,0,0,0,1433365.13
TEST,17,Pfizer,2,60+,L4,0,0,0,1585133.2
TEST,18,Pfizer,2,60+,L4,0,0,0,1924804.6
TEST,19,Pfizer,2,60+,L4,0,0,0,2138671.78
TEST,20,Pfizer,2,60+,L4,0,0,0,2138671.78
TEST,21,Pfizer,2,60+,L4,0,0,0,2866730.26
TEST,5,J&J,1,60+,L4,0,0,0,1604003.83
TEST,6,J&J,1,60+,L4,0,0,0,1663411.38
TEST,10,Pfizer,1,60+,L4,0,0,0,892293.52
TEST,11,Pfizer,1,60+,L4,0,0,0,1308119.63
TEST,12,Pfizer,1,60+,L4,0,0,0,1531094.57
TEST,13,Pfizer,1,60+,L4,0,0,0,2363795.12
TEST,14,Pfizer,1,60+,L4,0,0,0,4812011.5
TEST,15,Pfizer,1,60+,L4,0,0,0,4646080.07
TEST,16,Pfizer,1,60+,L4,0,0,0,7091385.37
TEST,7,J&J,1,60+,L4,0,0,0,1749822.36
TEST,8,J&J,1,60+,L4,0,0,0,2363795.12
TEST,9,J&J,1,60+,L4,0,0,0,3208007.67
TEST,22,Pfizer,2,60+,L4,0,0,0,5389452.88
TEST,10,J&J,1,60+,L4,0,0,0,16842040.26
TEST,6,Moderna,1,60+,L4,0,0,0,1684204.03
TEST,7,Moderna,1,60+,L4,0,0,0,2866730.26
TEST,8,Moderna,1,60+,L4,0,0,0,4812011.5
TEST,9,Moderna,1,60+,L4,0,0,0,4812011.5
TEST,10,Moderna,1,60+,L4,0,0,0,7091385.37
TEST,11,Moderna,1,60+,L4,0,0,0,9624023
TEST,12,Moderna,1,60+,L4,0,0,0,9624023
TEST,13,Moderna,1,60+,L4,0,0,0,14970702.45
TEST,11,Moderna,2,60+,L4,0,0,0,4812011.5
TEST,12,Moderna,2,60+,L4,0,0,0,7091385.37
TEST,13,Moderna,2,60+,L4,0,0,0,9624023
TEST,14,Moderna,2,60+,L4,0,0,0,9624023
TEST,15,Moderna,2,60+,L4,0,0,0,12248756.55
TEST,23,Pfizer,2,60+,L4,0,0,0,33684080.52
TEST,16,Moderna,2,60+,L4,0,0,0,19248046.01
TEST,17,Moderna,2,60+,L4,0,0,0,19248046.01
TEST,18,Moderna,2,60+,L4,0,0,0,19248046.01
TEST,19,Moderna,2,60+,L4,0,0,0,22456053.68
TEST,4,AstraZeneca,2,60+,L4,0,0,0,33684080.52
TEST,14,Moderna,1,60+,L4,0,0,0,33684080.52
TEST,17,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,18,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,19,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,20,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,21,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,22,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,23,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,24,Pfizer,1,60+,L4,0,0,0,19248046.01
TEST,25,Pfizer,1,60+,L4,0,0,0,16842040.26
TEST,14,AstraZeneca,1,60+,L4,0,0,0,67368161.03
TEST,0,none,no_dose,50-59,L5,0,0,0,916.47
TEST,1,Pfizer,1,50-59,L5,0,0,0,120407.79
TEST,2,Pfizer,1,50-59,L5,0,0,0,141678.57
TEST,3,Pfizer,1,50-59,L5,0,0,0,188442.41
TEST,4,Pfizer,1,50-59,L5,0,0,0,327029.91
TEST,5,Pfizer,1,50-59,L5,0,0,0,414573.3
TEST,6,Pfizer,1,50-59,L5,0,0,0,935668.9
TEST,0,none,no_dose,40-49,L5,0,0,0,1015.03
TEST,1,Pfizer,1,40-49,L5,0,0,0,195553.44
TEST,2,Pfizer,1,40-49,L5,0,0,0,229143.4
TEST,3,Pfizer,1,40-49,L5,0,0,0,290380
TEST,4,Pfizer,1,40-49,L5,0,0,0,598828.1
TEST,5,Pfizer,1,40-49,L5,0,0,0,1308119.63
TEST,6,Pfizer,1,40-49,L5,0,0,0,1952700.32
TEST,0,none,no_dose,70-79,L5,3,1176.88,242.7,3439.36
TEST,1,Pfizer,1,70-79,L5,0,0,0,185331.94
TEST,2,Pfizer,1,70-79,L5,0,0,0,187394.05
TEST,3,Pfizer,1,70-79,L5,0,0,0,203222.21
TEST,0,none,no_dose,30-39,L5,0,0,0,1542.33
TEST,1,Moderna,1,30-39,L5,0,0,0,942212.04
TEST,0,none,no_dose,25-29,L5,0,0,0,3376.43
TEST,0,none,no_dose,80+,L5,1,426.74,10.8,2377.64
TEST,1,Pfizer,1,80+,L5,0,0,0,105924.78
TEST,2,Pfizer,1,80+,L5,0,0,0,106426.79
TEST,3,Pfizer,1,80+,L5,0,0,0,119447.09
TEST,1,Pfizer,2,80+,L5,0,0,0,125452.81
TEST,2,Pfizer,2,80+,L5,0,0,0,126631.88
TEST,3,Pfizer,2,80+,L5,0,0,0,126631.88
TEST,4,Pfizer,2,80+,L5,0,0,0,126631.88
TEST,5,Pfizer,2,80+,L5,0,0,0,126631.88
TEST,6,Pfizer,2,80+,L5,0,0,0,126631.88
TEST,7,Pfizer,2,80+,L5,0,0,0,129181.52
TEST,8,Pfizer,2,80+,L5,0,0,0,136097.3
TEST,9,Pfizer,2,80+,L5,0,0,0,162137.57
TEST,10,Pfizer,2,80+,L5,0,0,0,217316.65
TEST,11,Pfizer,2,80+,L5,0,0,0,291007.18
TEST,12,Pfizer,2,80+,L5,0,0,0,376358.44
TEST,0,none,no_dose,60-69,L5,0,0,0,1045.71
TEST,1,Pfizer,1,60-69,L5,0,0,0,124295.5
TEST,2,Pfizer,1,60-69,L5,0,0,0,124987.31
TEST,3,Pfizer,1,60-69,L5,0,0,0,134467.39
TEST,1,Pfizer,2,60-69,L5,0,0,0,358341.28
TEST,2,Pfizer,2,60-69,L5,0,0,0,422370.92
TEST,3,Pfizer,2,60-69,L5,0,0,0,427734.36
TEST,4,Pfizer,2,60-69,L5,0,0,0,427734.36
TEST,5,Pfizer,2,60-69,L5,0,0,0,504630.42
TEST,0,none,no_dose,5-11,L5,0,0,0,3776.67
TEST,1,Pfizer,2,40-49,L5,0,0,0,765547.28
TEST,2,Pfizer,2,40-49,L5,0,0,0,892293.52
TEST,3,Pfizer,2,40-49,L5,0,0,0,916573.62
TEST,4,Pfizer,2,40-49,L5,0,0,0,916573.62
TEST,5,Pfizer,2,40-49,L5,0,0,0,916573.62
TEST,6,Pfizer,2,40-49,L5,0,0,0,942212.04
TEST,7,Pfizer,2,40-49,L5,0,0,0,962402.3
TEST,8,Pfizer,2,40-49,L5,0,0,0,1013055.05
TEST,9,Pfizer,2,40-49,L5,0,0,0,1069335.89
TEST,10,Pfizer,2,40-49,L5,0,0,0,1069335.89
TEST,11,Pfizer,2,40-49,L5,0,0,0,1069335.89
TEST,12,Pfizer,2,40-49,L5,0,0,0,1086583.24
TEST,13,Pfizer,2,40-49,L5,0,0,0,1203002.88
TEST,14,Pfizer,2,40-49,L5,0,0,0,1203002.88
TEST,15,Pfizer,2,40-49,L5,0,0,0,1283203.07
TEST,16,Pfizer,2,40-49,L5,0,0,0,1448777.66
TEST,17,Pfizer,2,40-49,L5,0,0,0,1924804.6
TEST,18,Pfizer,2,40-49,L5,0,0,0,1924804.6
TEST,19,Pfizer,2,40-49,L5,0,0,0,1924804.6
TEST,20,Pfizer,2,40-49,L5,0,0,0,1981416.5
TEST,21,Pfizer,2,40-49,L5,0,0,0,2749720.86
TEST,1,AstraZeneca,1,70-79,L5,0,0,0,260108.73
TEST,2,AstraZeneca,1,70-79,L5,0,0,0,260108.73
TEST,3,AstraZeneca,1,70-79,L5,0,0,0,260108.73
TEST,4,AstraZeneca,1,70-79,L5,0,0,0,260108.73
TEST,5,AstraZeneca,1,70-79,L5,0,0,0,260108.73
TEST,6,AstraZeneca,1,70-79,L5,0,0,0,262643.9
TEST,7,AstraZeneca,1,70-79,L5,0,0,0,263671.86
TEST,8,AstraZeneca,1,70-79,L5,0,0,0,263671.86
TEST,9,AstraZeneca,1,70-79,L5,0,0,0,289133.74
TEST,10,AstraZeneca,1,70-79,L5,0,0,0,320038.77
TEST,11,AstraZeneca,1,70-79,L5,0,0,0,338533.47
TEST,12,AstraZeneca,1,70-79,L5,0,0,0,382773.64
TEST,1,AstraZeneca,2,70-79,L5,0,0,0,578267.48
TEST,2,AstraZeneca,2,70-79,L5,0,0,0,1295541.56
TEST,4,Pfizer,1,60-69,L5,0,0,0,224186.89
TEST,5,Pfizer,1,60-69,L5,0,0,0,318525.58
TEST,6,Pfizer,1,60-69,L5,0,0,0,716682.56
TEST,13,AstraZeneca,1,70-79,L5,0,0,0,3742675.61
TEST,1,Moderna,1,60-69,L5,0,0,0,534667.94
TEST,2,Moderna,1,60-69,L5,0,0,0,534667.94
TEST,3,Moderna,1,60-69,L5,0,0,0,541109.73
TEST,4,Moderna,1,60-69,L5,0,0,0,601501.44
TEST,5,Moderna,1,60-69,L5,0,0,0,1796484.29
TEST,1,Moderna,2,60-69,L5,0,0,0,687430.21
TEST,2,Moderna,2,60-69,L5,0,0,0,728304.44
TEST,3,Moderna,2,60-69,L5,0,0,0,736264.05
TEST,4,Moderna,2,60-69,L5,0,0,0,831705.69
TEST,5,Moderna,2,60-69,L5,0,0,0,1028521.54
TEST,6,Moderna,2,60-69,L5,0,0,0,1104396.08
TEST,7,Moderna,2,60-69,L5,0,0,0,1171620.19
TEST,8,Moderna,2,60-69,L5,0,0,0,1347363.22
TEST,9,Moderna,2,60-69,L5,0,0,0,1604003.83
TEST,10,Moderna,2,60-69,L5,0,0,0,3062189.14
TEST,2,Moderna,1,30-39,L5,0,0,0,1236113.05
TEST,3,Moderna,1,30-39,L5,0,0,0,2866730.26
TEST,4,Moderna,1,30-39,L5,0,0,0,6416015.34
TEST,1,Moderna,2,30-39,L5,0,0,0,6416015.34
TEST,2,Moderna,2,30-39,L5,0,0,0,6416015.34
TEST,3,Moderna,2,30-39,L5,0,0,0,6416015.34
TEST,4,Moderna,2,30-39,L5,0,0,0,7485351.23
TEST,1,Pfizer,1,30-39,L5,0,0,0,375310.09
TEST,2,Pfizer,1,30-39,L5,0,0,0,463011.42
TEST,3,Pfizer,1,30-39,L5,0,0,0,716682.56
TEST,0,none,no_dose,18-24,L5,0,0,0,3855.12
TEST,4,Pfizer,1,80+,L5,0,0,0,469464.54
TEST,5,Pfizer,1,80+,L5,0,0,0,712890.59
TEST,6,Pfizer,1,80+,L5,0,0,0,748535.12
TEST,7,Pfizer,1,80+,L5,0,0,0,811664.59
TEST,8,Pfizer,1,80+,L5,0,0,0,863694.37
TEST,9,Pfizer,1,80+,L5,0,0,0,910380.55
TEST,1,Moderna,1,25-29,L5,0,0,0,4812011.5
TEST,2,Moderna,1,25-29,L5,0,0,0,5389452.88
TEST,0,none,no_dose,0-4,L5,0,0,0,8411.56
TEST,4,Pfizer,1,70-79,L5,0,0,0,593552.08
TEST,5,Pfizer,1,70-79,L5,0,0,0,1020729.71
TEST,1,AstraZeneca,1,50-59,L5,0,0,0,520217.46
TEST,2,AstraZeneca,1,50-59,L5,0,0,0,520217.46
TEST,3,AstraZeneca,1,50-59,L5,0,0,0,520217.46
TEST,4,AstraZeneca,1,50-59,L5,0,0,0,524265.84
TEST,5,AstraZeneca,1,50-59,L5,0,0,0,580760.01
TEST,6,AstraZeneca,1,50-59,L5,0,0,0,712890.59
TEST,7,AstraZeneca,1,50-59,L5,0,0,0,816583.77
TEST,8,AstraZeneca,1,50-59,L5,0,0,0,916573.62
TEST,9,AstraZeneca,1,50-59,L5,0,0,0,916573.62
TEST,10,AstraZeneca,1,50-59,L5,0,0,0,916573.62
TEST,11,AstraZeneca,1,50-59,L5,0,0,0,916573.62
TEST,12,AstraZeneca,1,50-59,L5,0,0,0,998046.83
TEST,13,AstraZeneca,1,50-59,L5,0,0,0,3062189.14
TEST,14,AstraZeneca,1,50-59,L5,0,0,0,6416015.34
TEST,15,AstraZeneca,1,50-59,L5,0,0,0,6416015.34
TEST,16,AstraZeneca,1,50-59,L5,0,0,0,6736816.1
TEST,17,AstraZeneca,1,50-59,L5,0,0,0,13473632.21
TEST,1,Pfizer,2,50-59,L5,0,0,0,922851.52
TEST,2,Pfizer,2,50-59,L5,0,0,0,1013055.05
TEST,3,Pfizer,2,50-59,L5,0,0,0,1013055.05
TEST,4,Pfizer,2,50-59,L5,0,0,0,1013055.05
TEST,5,Pfizer,2,50-59,L5,0,0,0,1247558.54
TEST,6,Pfizer,2,50-59,L5,0,0,0,1513891.26
TEST,7,Pfizer,2,50-59,L5,0,0,0,1623329.18
TEST,8,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,9,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,10,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,11,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,12,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,13,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,14,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,15,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,16,Pfizer,2,50-59,L5,0,0,0,1749822.36
TEST,17,Pfizer,2,50-59,L5,0,0,0,2105255.03
TEST,18,Pfizer,2,50-59,L5,0,0,0,2449751.31
TEST,19,Pfizer,2,50-59,L5,0,0,0,2749720.86
TEST,20,Pfizer,2,50-59,L5,0,0,0,2749720.86
TEST,21,Pfizer,2,50-59,L5,0,0,0,3454777.49
TEST,22,Pfizer,2,50-59,L5,0,0,0,5389452.88
TEST,3,AstraZeneca,2,70-79,L5,0,0,0,12248756.55
TEST,1,J&J,1,70-79,L5,0,0,0,2749720.86
TEST,2,J&J,1,70-79,L5,0,0,0,2749720.86
TEST,3,J&J,1,70-79,L5,0,0,0,2749720.86
TEST,4,J&J,1,70-79,L5,0,0,0,2994140.49
TEST,7,Pfizer,1,60-69,L5,0,0,0,3368408.05
TEST,1,Moderna,1,50-59,L5,0,0,0,566119
TEST,2,Moderna,1,50-59,L5,0,0,0,566119
TEST,3,Moderna,1,50-59,L5,0,0,0,566119
TEST,4,Moderna,1,50-59,L5,0,0,0,612437.83
TEST,5,Moderna,1,50-59,L5,0,0,0,1052627.52
TEST,6,Moderna,1,50-59,L5,0,0,0,2010989.88
TEST,7,Moderna,1,50-59,L5,0,0,0,6416015.34
TEST,8,Moderna,1,50-59,L5,0,0,0,6416015.34
TEST,9,Moderna,1,50-59,L5,0,0,0,6416015.34
TEST,10,Moderna,1,50-59,L5,0,0,0,8421020.13
TEST,11,Moderna,1,50-59,L5,0,0,0,9624023
TEST,12,Moderna,1,50-59,L5,0,0,0,9624023
TEST,13,Moderna,1,50-59,L5,0,0,0,13473632.21
TEST,14,Moderna,1,50-59,L5,0,0,0,19248046.01
TEST,15,Moderna,1,50-59,L5,0,0,0,22456053.68
TEST,1,Pfizer,2,70-79,L5,0,0,0,274412.06
TEST,2,Pfizer,2,70-79,L5,0,0,0,283059.5
TEST,3,Pfizer,2,70-79,L5,0,0,0,283059.5
TEST,4,Pfizer,2,70-79,L5,0,0,0,282466.08
TEST,5,Pfizer,2,70-79,L5,0,0,0,314804.49
TEST,6,Pfizer,2,70-79,L5,0,0,0,407058.37
TEST,7,Pfizer,2,70-79,L5,0,0,0,471106.02
TEST,8,Pfizer,2,70-79,L5,0,0,0,886423.17
TEST,0,none,no_dose,12-17,L5,0,0,0,3703.28
TEST,13,Pfizer,2,80+,L5,0,0,0,495354.13
TEST,14,Pfizer,2,80+,L5,0,0,0,1247558.54
TEST,15,Pfizer,2,80+,L5,0,0,0,6124378.28
TEST,1,AstraZeneca,1,60-69,L5,0,0,0,305524.54
TEST,2,AstraZeneca,1,60-69,L5,0,0,0,305524.54
TEST,3,AstraZeneca,1,60-69,L5,0,0,0,305524.54
TEST,4,AstraZeneca,1,60-69,L5,0,0,0,304833.31
TEST,5,AstraZeneca,1,60-69,L5,0,0,0,323885.39
TEST,1,Pfizer,1,25-29,L5,0,0,0,1151592.5
TEST,2,Pfizer,1,25-29,L5,0,0,0,1820761.11
TEST,3,Pfizer,1,25-29,L5,0,0,0,2010989.88
TEST,4,Pfizer,1,25-29,L5,0,0,0,4210510.06
TEST,5,Pfizer,1,25-29,L5,0,0,0,4990234.15
TEST,6,Pfizer,1,25-29,L5,0,0,0,6416015.34
TEST,7,Pfizer,1,25-29,L5,0,0,0,6736816.1
TEST,8,Pfizer,1,25-29,L5,0,0,0,14970702.45
TEST,9,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,10,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,11,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,12,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,13,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,14,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,15,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,16,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,17,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,18,Pfizer,1,25-29,L5,0,0,0,26947264.41
TEST,6,Pfizer,2,60-69,L5,0,0,0,709138.54
TEST,7,Pfizer,2,60-69,L5,0,0,0,910380.55
TEST,8,Pfizer,2,60-69,L5,0,0,0,1389034.25
TEST,9,Pfizer,2,60-69,L5,0,0,0,1480618.92
TEST,10,Pfizer,2,60-69,L5,0,0,0,1513891.26
TEST,11,Pfizer,2,60-69,L5,0,0,0,1604003.83
TEST,12,Pfizer,2,60-69,L5,0,0,0,1604003.83
TEST,13,Pfizer,2,60-69,L5,0,0,0,1604003.83
TEST,14,Pfizer,2,60-69,L5,0,0,0,1604003.83
TEST,15,Pfizer,2,60-69,L5,0,0,0,1623329.18
TEST,16,Pfizer,2,60-69,L5,0,0,0,1845703.04
TEST,17,Pfizer,2,60-69,L5,0,0,0,1897694.68
TEST,18,Pfizer,2,60-69,L5,0,0,0,2406005.75
TEST,19,Pfizer,2,60-69,L5,0,0,0,2749720.86
TEST,20,Pfizer,2,60-69,L5,0,0,0,2749720.86
TEST,21,Pfizer,2,60-69,L5,0,0,0,4082918.85
TEST,1,J&J,1,50-59,L5,0,0,0,1604003.83
TEST,2,J&J,1,50-59,L5,0,0,0,1604003.83
TEST,3,J&J,1,50-59,L5,0,0,0,1727388.74
TEST,4,J&J,1,50-59,L5,0,0,0,2283666.48
TEST,1,J&J,1,60-69,L5,0,0,0,1604003.83
TEST,2,J&J,1,60-69,L5,0,0,0,1604003.83
TEST,3,J&J,1,60-69,L5,0,0,0,1871337.81
TEST,4,J&J,1,60-69,L5,0,0,0,2929050.48
TEST,5,J&J,1,60-69,L5,0,0,0,3208007.67
TEST,6,J&J,1,60-69,L5,0,0,0,3454777.49
TEST,6,AstraZeneca,1,60-69,L5,0,0,0,346365.87
TEST,7,AstraZeneca,1,60-69,L5,0,0,0,405832.3
TEST,8,AstraZeneca,1,60-69,L5,0,0,0,654059.82
TEST,9,AstraZeneca,1,60-69,L5,0,0,0,774346.68
TEST,10,AstraZeneca,1,60-69,L5,0,0,0,916573.62
TEST,11,AstraZeneca,1,60-69,L5,0,0,0,998046.83
TEST,12,AstraZeneca,1,60-69,L5,0,0,0,1295541.56
TEST,3,Moderna,1,25-29,L5,0,0,0,6416015.34
TEST,4,Moderna,1,25-29,L5,0,0,0,6124378.28
TEST,5,Moderna,1,25-29,L5,0,0,0,44912107.35
TEST,1,Moderna,2,25-29,L5,0,0,0,6416015.34
TEST,2,Moderna,2,25-29,L5,0,0,0,6416015.34
TEST,3,Moderna,2,25-29,L5,0,0,0,6416015.34
TEST,4,Moderna,2,25-29,L5,0,0,0,8982421.47
TEST,5,Moderna,2,25-29,L5,0,0,0,19248046.01
TEST,6,Moderna,2,25-29,L5,0,0,0,19248046.01
TEST,7,Moderna,2,25-29,L5,0,0,0,19248046.01
TEST,8,Moderna,2,25-29,L5,0,0,0,19248046.01
TEST,9,Moderna,2,25-29,L5,0,0,0,19248046.01
TEST,10,Moderna,2,25-29,L5,0,0,0,16842040.26
TEST,1,Moderna,1,40-49,L5,0,0,0,1013055.05
TEST,2,Moderna,1,40-49,L5,0,0,0,1013055.05
TEST,3,Moderna,1,40-49,L5,0,0,0,1077890.58
TEST,4,Moderna,1,40-49,L5,0,0,0,1566701.42
TEST,1,Moderna,1,18-24,L5,0,0,0,2138671.78
TEST,2,Moderna,1,18-24,L5,0,0,0,2449751.31
TEST,3,Moderna,1,18-24,L5,0,0,0,4812011.5
TEST,4,Moderna,1,18-24,L5,0,0,0,6416015.34
TEST,1,Moderna,2,18-24,L5,0,0,0,4812011.5
TEST,2,Moderna,2,18-24,L5,0,0,0,4812011.5
TEST,3,Moderna,2,18-24,L5,0,0,0,4812011.5
TEST,4,Moderna,2,18-24,L5,0,0,0,7091385.37
TEST,5,Moderna,2,18-24,L5,0,0,0,67368161.03
TEST,1,AstraZeneca,2,60-69,L5,0,0,0,2749720.86
TEST,1,AstraZeneca,1,40-49,L5,0,0,0,836871.57
TEST,2,AstraZeneca,1,40-49,L5,0,0,0,836871.57
TEST,3,AstraZeneca,1,40-49,L5,0,0,0,836871.57
TEST,4,AstraZeneca,1,40-49,L5,0,0,0,836871.57
TEST,5,AstraZeneca,1,40-49,L5,0,0,0,892293.52
TEST,6,AstraZeneca,1,40-49,L5,0,0,0,1013055.05
TEST,7,AstraZeneca,1,40-49,L5,0,0,0,1095417.25
TEST,8,AstraZeneca,1,40-49,L5,0,0,0,1203002.88
TEST,9,AstraZeneca,1,40-49,L5,0,0,0,1203002.88
TEST,10,AstraZeneca,1,40-49,L5,0,0,0,1203002.88
TEST,11,AstraZeneca,1,40-49,L5,0,0,0,1203002.88
TEST,12,AstraZeneca,1,40-49,L5,0,0,0,1247558.54
TEST,1,AstraZeneca,2,40-49,L5,0,0,0,1684204.03
TEST,2,AstraZeneca,2,40-49,L5,0,0,0,1871337.81
TEST,3,AstraZeneca,2,40-49,L5,0,0,0,1924804.6
TEST,4,AstraZeneca,2,40-49,L5,0,0,0,1924804.6
TEST,5,AstraZeneca,2,40-49,L5,0,0,0,1952700.32
TEST,6,AstraZeneca,2,40-49,L5,0,0,0,2495117.08
TEST,7,AstraZeneca,2,40-49,L5,0,0,0,6416015.34
TEST,8,AstraZeneca,2,40-49,L5,0,0,0,33684080.52
TEST,8,Pfizer,1,60-69,L5,0,0,0,5182166.23
TEST,9,Pfizer,1,60-69,L5,0,0,0,8421020.13
TEST,10,Pfizer,1,60-69,L5,0,0,0,11228026.84
TEST,1,Pfizer,1,12-17,L5,0,0,0,1796484.29
TEST,2,Pfizer,1,12-17,L5,0,0,0,2041459.43
TEST,3,Pfizer,1,12-17,L5,0,0,0,5389452.88
TEST,1,AstraZeneca,1,30-39,L5,0,0,0,4346332.97
TEST,1,Moderna,1,70-79,L5,0,0,0,1203002.88
TEST,2,Moderna,1,70-79,L5,0,0,0,1236113.05
TEST,3,Moderna,1,70-79,L5,0,0,0,1283203.07
TEST,4,Moderna,1,70-79,L5,0,0,0,1320944.33
TEST,1,Moderna,2,70-79,L5,0,0,0,1749822.36
TEST,2,Moderna,2,70-79,L5,0,0,0,1749822.36
TEST,3,Moderna,2,70-79,L5,0,0,0,1749822.36
TEST,4,Moderna,2,70-79,L5,0,0,0,1820761.11
TEST,5,Moderna,2,70-79,L5,0,0,0,2323040.04
TEST,6,Moderna,2,70-79,L5,0,0,0,2495117.08
TEST,7,Moderna,2,70-79,L5,0,0,0,2749720.86
TEST,8,Moderna,2,70-79,L5,0,0,0,2929050.48
TEST,9,Moderna,2,70-79,L5,0,0,0,3286251.76
TEST,10,Moderna,2,70-79,L5,0,0,0,7091385.37
TEST,5,Moderna,1,40-49,L5,0,0,0,10364332.47
TEST,6,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,7,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,8,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,9,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,10,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,11,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,12,Moderna,1,40-49,L5,0,0,0,44912107.35
TEST,6,Pfizer,1,70-79,L5,0,0,0,1749822.36
TEST,1,AstraZeneca,2,50-59,L5,0,0,0,1283203.07
TEST,2,AstraZeneca,2,50-59,L5,0,0,0,1283203.07
TEST,3,AstraZeneca,2,50-59,L5,0,0,0,1283203.07
TEST,4,AstraZeneca,2,50-59,L5,0,0,0,1360972.95
TEST,5,AstraZeneca,2,50-59,L5,0,0,0,1623329.18
TEST,6,AstraZeneca,2,50-59,L5,0,0,0,2866730.26
TEST,7,AstraZeneca,2,50-59,L5,0,0,0,5182166.23
TEST,9,Pfizer,2,70-79,L5,0,0,0,1727388.74
TEST,1,Moderna,2,40-49,L5,0,0,0,2138671.78
