sex,Birthcohort_persons,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime.x,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ACUASEARTHRITIS_broad_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime.y,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-07-27,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-08-03,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-08-10,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-08-17,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-08-24,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-08-31,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-09-07,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-09-14,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-09-21,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-09-28,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-01-06,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-01-13,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-01-20,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-01-27,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-02-03,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-02-10,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-02-17,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-02-24,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-03-02,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-03-09,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-03-16,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-03-23,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-03-30,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-04-06,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-04-13,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-04-20,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-04-27,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-05-04,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-05-11,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-05-18,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-05-25,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-06-01,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-06-08,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-06-15,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-06-22,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-06-29,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-07-06,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-07-13,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-07-20,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-07-27,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-08-03,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-08-10,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-08-17,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-08-24,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-08-31,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-09-07,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-09-14,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-09-21,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-09-28,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-10-05,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-10-12,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-10-19,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-10-26,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-11-02,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-11-09,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-11-16,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-11-23,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-11-30,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-12-07,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-12-14,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-12-21,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2020-12-28,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-01-04,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-01-11,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-01-18,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-01-25,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-02-01,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-02-08,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-02-15,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-02-22,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-03-01,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-03-08,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-03-15,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-03-22,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1950-1959,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,2021-03-29,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-06,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-13,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-20,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-03,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-10,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-17,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-24,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-02,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-09,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-23,182,182,182,182,182,182,182,182,182,182,182,182,126,182,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,182,182,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-30,179,179,179,179,179,179,179,179,179,179,179,179,123,179,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,179,179,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-06,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-13,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-27,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-04,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-11,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-25,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-01,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-08,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-22,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-29,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-06,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-13,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,175,175,175,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-27,175,175,170,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-03,175,175,168,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-10,175,175,168,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
1,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,175,175,168,175,175,175,175,175,175,175,175,175,119,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,175,175,0,0,0
