sex,age_at_1_jan_2021,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
1,50-59,2020-06,0,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,8179,9210,9210,9210,9210,9210,9210,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9210,9210,9210,0,0,0
1,50-59,2020-06,1,1770,1740,1770,1770,1680,1740,1740,1740,1740,1740,1740,1740,1740,1770,1770,1770,1740,1740,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1230,1770,1770,1770,1740,1770,1740,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,1770,1770,0,0,0
1,50-59,2020-07,0,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,8416,9517,9517,9517,9517,9517,9517,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9517,9517,9517,0,0,0
1,50-59,2020-07,1,1829,1798,1829,1829,1736,1798,1798,1798,1798,1798,1798,1798,1798,1829,1829,1829,1798,1798,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1271,1829,1829,1829,1798,1829,1798,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1829,1829,0,0,0
1,50-59,2020-08,0,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,8376,9517,9517,9517,9517,9517,9517,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9517,9517,9517,0,0,0
1,50-59,2020-08,1,1829,1798,1829,1829,1736,1798,1798,1798,1798,1798,1798,1798,1798,1829,1829,1829,1798,1798,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1271,1829,1829,1829,1798,1829,1798,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1829,1829,0,0,0
1,50-59,2020-09,0,9210,9210,9210,9210,9207,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,8100,9210,9210,9210,9210,9210,9210,9210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9210,9210,9210,0,0,0
1,50-59,2020-09,1,1770,1740,1770,1770,1680,1740,1740,1740,1740,1740,1740,1740,1740,1770,1770,1770,1740,1740,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1230,1770,1770,1770,1740,1770,1740,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,1770,1770,0,0,0
1,50-59,2020-10,0,9517,9517,9517,9517,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,8341,9517,9517,9517,9517,9517,9517,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9517,9517,9517,0,0,0
1,50-59,2020-10,1,1829,1798,1829,1829,1736,1798,1798,1798,1798,1798,1798,1798,1798,1829,1829,1829,1798,1798,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1271,1829,1829,1829,1798,1829,1798,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1829,1829,0,0,0
1,50-59,2020-11,0,9210,9210,9210,9210,9180,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,9180,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9210,9180,8036,9210,9210,9210,9210,9210,9210,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9210,9210,9210,0,0,0
1,50-59,2020-11,1,1770,1740,1770,1770,1680,1740,1740,1740,1740,1740,1740,1740,1740,1770,1770,1770,1740,1740,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1230,1770,1770,1770,1740,1770,1740,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,1770,1770,0,0,0
1,50-59,2020-12,0,9517,9517,9517,9517,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9486,8209,9517,9517,9517,9517,9517,9517,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9517,9517,9517,0,0,0
1,50-59,2020-12,1,1829,1798,1829,1829,1736,1798,1798,1798,1798,1798,1798,1798,1798,1829,1829,1829,1798,1798,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829,1203,1829,1829,1829,1798,1829,1798,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1829,1829,1829,0,0,0
1,50-59,2021-01,0,9373,9373,9373,9373,9342,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9364,9364,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9342,7937,9373,9373,9373,9373,9373,9373,9373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9373,9373,9373,0,0,0
1,50-59,2021-01,1,1802,1771,1802,1802,1709,1771,1771,1771,1771,1771,1771,1771,1771,1802,1802,1802,1771,1771,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1776,1776,1802,1802,1802,1802,1802,1092,1802,1802,1802,1771,1776,1745,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1802,1802,1802,0,0,0
1,50-59,2021-02,0,8215,8215,8215,8215,8187,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8211,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8215,8203,6887,8215,8215,8215,8215,8215,8215,8215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8215,8215,8215,0,0,0
1,50-59,2021-02,1,1624,1596,1624,1624,1540,1596,1596,1596,1596,1596,1596,1596,1596,1624,1624,1624,1596,1596,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,1596,1596,1624,1624,1624,1624,1624,980,1624,1624,1624,1596,1596,1568,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,1624,1624,0,0,0
1,50-59,2021-03,0,8212,8212,8212,8212,8181,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8181,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,8212,6838,8212,8212,8212,8212,8212,8212,8212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8212,8212,8212,0,0,0
1,50-59,2021-03,1,1725,1694,1725,1725,1632,1694,1694,1694,1694,1694,1694,1694,1694,1725,1725,1725,1694,1694,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1694,1694,1725,1725,1725,1725,1725,1032,1725,1725,1725,1694,1694,1663,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1725,1725,1725,0,0,0
1,50-59,2021-04,0,7645,7645,7645,7645,7615,7645,7645,7620,7620,7645,7645,7645,7645,7645,7645,7645,7615,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,7645,6307,7645,7645,7645,7620,7645,7620,7645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,7645,7645,7645,0,0,0
1,50-59,2021-04,1,1468,1449,1468,1468,1389,1438,1438,1438,1438,1438,1438,1438,1438,1468,1468,1468,1449,1449,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1449,1449,1468,1468,1468,1468,1468,858,1468,1468,1468,1438,1449,1419,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1468,1468,1468,0,0,0
1,50-59,2021-05,0,7021,7021,7021,7021,6998,7021,7021,6990,6990,7021,7021,7021,7021,7021,7021,7021,6990,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,5665,7021,7021,7021,6990,7021,6990,7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7021,7021,7021,0,0,0
1,50-59,2021-05,1,1224,1224,1224,1224,1184,1205,1205,1205,1205,1208,1208,1173,1173,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,704,1224,1224,1224,1205,1224,1205,1224,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,1224,1224,0,0,0
1,50-59,2021-06,0,2614,2614,2614,2614,2614,2614,2614,2612,2612,2614,2614,2614,2614,2614,2614,2614,2593,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,1967,2614,2614,2614,2612,2614,2612,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2614,2614,2614,0,0,0
1,50-59,2021-06,1,362,362,362,362,362,362,362,362,362,362,362,356,356,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,227,362,362,362,362,362,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,362,362,0,0,0
1,60-69,2020-01,0,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5990,7192,7192,7192,7192,7192,7192,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-01,1,3565,3565,3565,3565,3457,3534,3488,3488,3395,3395,3395,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2062,3565,3565,3565,3488,3565,3488,3565,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3565,3565,3565,0,0,0
1,60-69,2020-02,0,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,6728,5596,6728,6728,6728,6728,6728,6728,6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6728,6728,6728,0,0,0
1,60-69,2020-02,1,3335,3335,3335,3335,3219,3306,3248,3248,3161,3161,3161,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,1914,3335,3335,3335,3248,3335,3248,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335,3335,3335,0,0,0
1,60-69,2020-03,0,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5952,7192,7192,7192,7192,7192,7192,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-03,1,3565,3565,3565,3565,3441,3511,3449,3472,3379,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2046,3565,3565,3565,3472,3565,3472,3565,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565,3565,3565,0,0,0
1,60-69,2020-04,0,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,5748,6960,6960,6960,6960,6960,6960,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6960,6960,6960,0,0,0
1,60-69,2020-04,1,3450,3450,3450,3450,3330,3390,3330,3360,3270,3270,3270,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,1980,3450,3450,3450,3360,3450,3360,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,3450,3450,0,0,0
1,60-69,2020-05,0,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5907,7192,7192,7192,7192,7192,7192,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-05,1,3565,3565,3565,3565,3427,3503,3441,3448,3355,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2046,3565,3565,3565,3448,3565,3448,3565,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3565,3565,3565,0,0,0
1,60-69,2020-06,0,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,5700,6960,6960,6960,6960,6960,6960,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,6960,6960,0,0,0
1,60-69,2020-06,1,3450,3450,3450,3450,3300,3390,3330,3330,3240,3270,3270,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,1980,3450,3450,3450,3330,3450,3330,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,3450,3450,0,0,0
1,60-69,2020-07,0,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5890,7192,7192,7192,7192,7192,7192,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-07,1,3565,3565,3565,3565,3393,3503,3441,3424,3331,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2046,3565,3565,3565,3424,3565,3424,3565,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3565,3565,3565,0,0,0
1,60-69,2020-08,0,7192,7192,7192,7192,7192,7192,7192,7192,7192,7166,7166,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5883,7192,7192,7192,7192,7192,7192,7192,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7172,7172,7192,1,1,0
1,60-69,2020-08,1,3565,3565,3565,3565,3379,3503,3441,3410,3317,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2046,3565,3565,3565,3410,3565,3410,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565,3565,3565,0,0,0
1,60-69,2020-09,0,6960,6960,6960,6960,6960,6960,6960,6952,6952,6930,6930,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,5645,6960,6960,6960,6952,6960,6952,6960,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6950,6950,6960,0,0,0
1,60-69,2020-09,1,3450,3450,3450,3450,3270,3390,3330,3300,3210,3270,3270,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,1980,3450,3450,3450,3300,3450,3300,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,3450,3450,0,0,0
1,60-69,2020-10,0,7192,7192,7192,7192,7192,7192,7192,7161,7161,7161,7161,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5751,7192,7192,7192,7161,7192,7161,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-10,1,3565,3565,3565,3565,3368,3503,3441,3410,3298,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,2032,3565,3565,3565,3410,3565,3410,3565,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3565,3565,3565,0,0,0
1,60-69,2020-11,0,6960,6960,6960,6960,6960,6960,6960,6930,6930,6930,6930,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,6960,5391,6960,6960,6960,6930,6960,6930,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6960,6960,6960,0,0,0
1,60-69,2020-11,1,3450,3450,3450,3450,3240,3390,3330,3300,3180,3270,3270,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3430,3450,3450,3450,3450,3450,3450,3450,3450,3450,1919,3450,3450,3450,3300,3450,3300,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3450,3450,3450,0,0,0
1,60-69,2020-12,0,7192,7192,7192,7192,7192,7192,7192,7161,7161,7161,7161,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,7192,5421,7192,7192,7192,7161,7192,7161,7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7192,7192,7192,0,0,0
1,60-69,2020-12,1,3565,3565,3565,3565,3348,3503,3441,3410,3277,3379,3379,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3565,3534,3565,3565,3565,3565,3565,3565,3565,3565,3565,1867,3565,3565,3565,3410,3565,3410,3565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3565,3565,3565,0,0,0
1,60-69,2021-01,0,7072,7072,7072,7072,7072,7072,7072,7041,7041,7041,7041,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,7072,5028,7072,7072,7072,7041,7072,7041,7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7072,7072,7072,0,0,0
