Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
0,0,0,1,COVCANCER,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,1,0,0,0,0,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5760.18,1539.45,38.98,8577.27,1575.64,39.89,8778.93,1539.45,38.98,8577.27,1563.57,39.59,8711.66,0,0,5899.66,0,0,5899.66,0,0,5716.43,0,0,5716.43,0,0,5716.43,0,0,5716.43,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5664.76,0,0,5664.76,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,19395.95,8373.79,38217.76,0,0,5544.25,0,0,5544.25,1502.96,38.05,8373.97,1539.45,38.98,8577.27,0,0,5664.76,1573.74,39.84,8768.33,0,0,5544.25
0,0,0,1,COVCKD,0,0,0,0,0,1,1,2,3,3,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,3,2,0,2,0,0,0,1,0,0,15864.4,0,0,16578.85,0,0,15864.4,0,0,18718.58,0,0,21897.66,6411.27,162.32,35721.31,4671.31,118.27,26026.89,11639.58,1409.61,42046.16,17188.24,3544.63,50231.32,17188.24,3544.63,50231.32,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,20670.63,5632.05,52925.02,21799.46,5939.62,55815.28,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,4316.36,109.28,24049.19,4315.85,109.27,24046.35,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,4323,109.45,24086.2,0,0,15864.4,0,0,15864.4,4323,109.45,24086.2,4353.4,110.22,24255.58,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,40359.12,8323.02,117946.46,0,0,15864.4,4323,109.45,24086.2,12901.8,2660.66,37704.54,9395.5,1137.84,33939.77,0,0,15864.4,9395.5,1137.84,33939.77,0,0,15864.4
0,0,0,1,COVCOPD,0,0,0,3,4,6,0,3,7,7,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21,0,1,3,0,1,1,0,0,0,0,0,0,2158.65,0,0,2158.65,0,0,2146.06,1799.35,371.07,5258.46,2420.4,659.48,6197.18,3702.3,1358.68,8058.34,0,0,2146.06,1814.49,374.19,5302.7,4230.23,1700.77,8715.89,4230.23,1700.77,8715.89,0,0,2158.65,0,0,2158.65,0,0,2158.65,0,0,2158.65,0,0,2146.06,0,0,2146.06,586.38,14.85,3267.1,1180.93,143.02,4265.93,0,0,2146.27,0,0,2146.27,0,0,2158.65,0,0,2146.06,582.05,14.74,3242.99,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,581.83,14.73,3241.75,0,0,2158.65,0,0,2158.65,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,590.28,14.94,3288.85,590.28,14.94,3288.85,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,17014.75,10532.4,26008.86,0,0,2146.06,581.83,14.73,3241.75,1745.3,359.92,5100.5,0,0,2146.06,590.28,14.94,3288.85,590.28,14.94,3288.85,0,0,2146.06
0,0,0,1,COVDIAB,0,0,1,16,2,4,3,11,11,11,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,30,0,1,8,5,0,5,0,0,0,1,0,0,1628.86,0,0,1621.69,441.2,11.17,2458.23,8310.11,4749.94,13495.09,899.62,108.95,3249.73,1814.59,494.42,4646.07,1342.47,276.85,3923.26,5101.84,2546.82,9128.6,5074.07,2532.96,9078.91,5074.07,2532.96,9078.91,0,0,1621.69,0,0,1621.69,0,0,1621.69,439.93,11.14,2451.15,0,0,1621.69,0,0,1621.69,1778.8,484.66,4554.44,1786.76,486.83,4574.82,0,0,1621.69,0,0,1621.69,0,0,1628.86,0,0,1621.69,0,0,1621.69,439.77,11.13,2450.26,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,439.85,11.14,2450.68,439.74,11.13,2450.06,439.74,11.13,2450.06,883.85,107.04,3192.76,1327.54,273.77,3879.63,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,25401.63,17138.37,36262.4,0,0,1621.69,439.85,11.14,2450.68,3516.92,1518.36,6929.74,2249.41,730.38,5249.37,0,0,1621.69,2249.41,730.38,5249.37,0,0,1621.69
0,0,0,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,18612.56,0,0,18612.56,5268.28,133.38,29352.99,5268.28,133.38,29352.99,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,5066.58,128.27,28229.2,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,12560.18,1521.1,45371.68,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56
0,0,0,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,122710.68,0,0,184066.01,0,0,52467.42,0,0,91657.36,0,0,92033.01,0,0,92033.01,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,14592.49,369.45,81304.14,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,15269.65,386.59,85077.04,15269.65,386.59,85077.04,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,51955.9,1315.41,289479.77,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,15269.65,386.59,85077.04,15269.65,386.59,85077.04,0,0,52467.42
0,0,0,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,34952.15,884.91,194740.93,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01
0,0,0,1,CV,0,0,0,11,8,12,6,19,22,22,0,0,0,1,0,0,8,9,0,0,1,0,0,0,0,3,0,0,2,3,0,0,1,1,0,0,0,0,0,68,0,3,20,8,1,9,0,0,0,2,0,0,752.49,0,0,752.49,0,0,750.96,2371.56,1183.87,4243.37,1696.41,732.39,3342.61,2611.26,1349.28,4561.35,1253.25,459.92,2727.8,4188.52,2521.76,6540.89,4810.64,3014.8,7283.37,4810.64,3014.8,7283.37,0,0,755.58,0,0,755.58,0,0,755.58,204.9,5.19,1141.61,0,0,750.96,0,0,750.96,1652.35,713.37,3255.79,1867.31,853.85,3544.74,0,0,750.96,0,0,750.96,0,0,752.49,0,0,750.96,203.61,5.15,1134.44,407.28,49.32,1471.25,0,0,750.96,0,0,750.96,0,0,750.96,0,0,750.96,612.01,126.21,1788.56,0,0,752.49,0,0,752.49,408.98,49.53,1477.38,615.11,126.85,1797.61,0,0,750.96,0,0,750.96,204.61,5.18,1140,204.61,5.18,1140,0,0,750.96,0,0,750.96,0,0,750.96,0,0,750.96,0,0,750.96,30704.28,23843.08,38924.99,0,0,750.96,612.01,126.21,1788.56,4071.48,2486.96,6288.06,1678.72,724.75,3307.75,204.61,5.18,1140,1898.44,868.09,3603.84,0,0,750.96
0,0,0,1,IMMUNOSUPPR,0,0,0,1,1,2,0,0,2,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,0,0,4,0,1,1,0,0,0,1,0,0,2724.31,0,0,2724.31,0,0,2704.3,763.53,19.33,4254.12,750,18.99,4178.73,1507.93,182.62,5447.15,0,0,2724.31,0,0,2807.42,1522.99,184.44,5501.55,1522.99,184.44,5501.55,0,0,2724.31,0,0,2724.31,0,0,2724.31,0,0,2724.31,0,0,2704.3,0,0,2704.3,1479.55,179.18,5344.66,2238.87,461.71,6542.94,0,0,2704.3,0,0,2704.3,0,0,2724.31,0,0,2704.3,0,0,2704.3,733.54,18.57,4087.01,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,743.44,18.82,4142.16,743.44,18.82,4142.16,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,19462.7,11534.83,30759.46,0,0,2704.3,0,0,2704.3,2932.38,798.98,7508.06,0,0,2724.31,743.44,18.82,4142.16,749.02,18.96,4173.25,0,0,2704.3
0,0,0,1,any_risk_factors,0,0,1,18,9,14,6,21,26,26,0,0,0,1,0,0,8,9,0,0,1,0,0,0,0,3,1,1,2,3,0,0,1,1,0,0,0,0,0,94,0,3,22,8,1,9,0,0,0,2,0,0,462.06,0,0,462.06,125.23,3.17,697.73,2358.99,1398.09,3728.22,1154.34,527.84,2191.3,1824.44,997.44,3061.1,762.5,279.82,1659.63,2757.59,1706.99,4215.28,3406.14,2225.01,4990.79,3406.14,2225.01,4990.79,0,0,463.22,0,0,463.22,0,0,463.22,125.6,3.18,699.79,0,0,461.48,0,0,461.48,1009.73,435.93,1989.57,1139.08,520.86,2162.33,0,0,461.49,0,0,461.49,0,0,462.06,0,0,461.48,125.11,3.17,697.09,250.25,30.31,904,0,0,461.48,0,0,461.48,0,0,461.48,0,0,461.48,375.79,77.5,1098.22,125.27,3.17,697.95,125.27,3.17,697.95,250.89,30.38,906.31,376.95,77.74,1101.62,0,0,461.48,0,0,461.48,125.56,3.18,699.55,125.56,3.18,699.55,0,0,461.48,0,0,461.48,0,0,461.48,0,0,461.48,0,0,461.48,19768.48,15974.94,24191.61,0,0,461.48,375.79,77.5,1098.22,2752.21,1724.8,4166.88,1019.51,440.15,2008.85,125.56,3.18,699.55,1151.21,526.41,2185.35,0,0,461.48
0,0,0,both_sexes,COVCANCER,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,1,0,1,0,1,1,0,0,0,2314.78,0,0,2314.78,0,0,2314.78,641.15,16.23,3572.26,637.82,16.15,3553.73,1289.7,156.19,4658.85,633.77,16.05,3531.16,1276.14,154.55,4609.85,0,0,2374.5,0,0,2374.5,0,0,2344.26,0,0,2344.26,0,0,2344.26,0,0,2344.26,0,0,2314.78,0,0,2314.78,631.09,15.98,3516.21,631.09,15.98,3516.21,627.75,15.89,3497.6,627.75,15.89,3497.6,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,631.9,16,3520.71,631.9,16,3520.71,0,0,2329.43,0,0,2329.43,0,0,2314.78,0,0,2314.78,0,0,2335.52,0,0,2335.52,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,16789.92,9780.75,26882.3,0,0,2314.78,0,0,2314.78,1882.51,388.22,5501.48,637.82,16.15,3553.73,0,0,2335.52,643.64,16.3,3586.1,0,0,2314.78
0,0,0,both_sexes,COVCKD,0,0,1,1,0,2,1,3,3,3,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,1,3,3,0,3,0,0,0,1,0,0,9327.54,0,0,9601.39,2577.45,65.26,14360.61,3020.09,76.46,16826.88,0,0,12721.78,7703.26,932.9,27826.82,2724.73,68.98,15181.22,10136.45,2090.38,29623,10438.7,2152.71,30506.3,10438.7,2152.71,30506.3,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,18110.07,6646.08,39418.01,18674.9,6853.36,40647.4,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,2533.99,64.16,14118.51,2533.82,64.15,14117.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,2536.28,64.21,14131.26,0,0,9327.54,0,0,9327.54,5350.08,647.92,19326.33,5373.3,650.73,19410.2,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,44154.98,14337,103043,0,0,9327.54,2536.28,64.21,14131.26,7585.67,1564.35,22168.55,8686.78,1791.42,25386.45,0,0,9327.54,8686.78,1791.42,25386.45,0,0,9327.54
0,0,0,both_sexes,COVCOPD,0,1,1,7,5,8,1,5,11,11,0,0,0,0,0,0,4,8,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,40,0,1,6,1,2,3,0,0,0,0,0,0,1072.14,290.66,7.36,1619.46,290.43,7.35,1618.16,2100.09,844.34,4326.98,1501.43,487.51,3503.84,2435.45,1051.45,4798.8,290.1,7.34,1616.36,1490.78,484.05,3478.98,3259.71,1627.23,5832.51,3259.71,1627.23,5832.51,0,0,1072.14,0,0,1072.14,0,0,1072.14,0,0,1072.14,0,0,1069.02,0,0,1069.02,1173.92,319.85,3005.7,2366.43,1021.66,4662.82,0,0,1069.07,0,0,1069.07,0,0,1072.14,289.98,7.34,1615.64,580.09,70.25,2095.5,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,289.81,7.34,1614.73,0,0,1072.14,0,0,1072.14,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,584.81,70.82,2112.54,584.81,70.82,2112.54,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,17308.38,12365.36,23569.1,0,0,1069.02,289.81,7.34,1614.73,1738.78,638.1,3784.58,290.1,7.34,1616.36,584.81,70.82,2112.54,878.16,181.1,2566.36,0,0,1069.02
0,0,0,both_sexes,COVDIAB,0,0,2,25,2,6,3,13,14,14,0,0,0,1,0,0,7,7,0,0,1,0,0,0,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,52,0,1,12,6,0,6,0,0,0,1,0,0,885.45,0,0,883.33,480.72,58.22,1736.52,7048.22,4561.24,10404.56,490.06,59.35,1770.28,1493.83,548.21,3251.45,727.08,149.94,2124.84,3265.33,1738.65,5583.82,3489.94,1907.98,5855.53,3489.94,1907.98,5855.53,0,0,883.33,0,0,883.33,0,0,883.33,239.55,6.06,1334.69,0,0,883.33,0,0,883.33,1702.84,684.63,3508.51,1707,686.3,3517.08,0,0,883.33,0,0,883.33,0,0,885.45,0,0,883.33,239.91,6.07,1336.69,239.5,6.06,1334.43,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,239.53,6.06,1334.55,239.49,6.06,1334.37,239.49,6.06,1334.37,727.27,149.98,2125.39,975.14,265.69,2496.76,0,0,883.33,0,0,883.33,0,0,885.45,0,0,885.45,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,26170.17,19545.13,34318.69,0,0,883.33,239.53,6.06,1334.55,2873.48,1484.77,5019.39,1472.41,540.35,3204.81,0,0,885.45,1476.04,541.68,3212.71,0,0,883.33
0,0,0,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,15481.6,0,0,15481.6,4349.77,110.13,24235.35,4349.77,110.13,24235.35,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,4211.35,106.62,23464.12,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,17808.39,3672.52,52043.66,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,15481.6,0,0,16161.25,0,0,15481.6
0,0,0,both_sexes,COVOBES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,25965.76,0,0,36229.18,0,0,45107.57,0,0,24254.96,8820.33,223.31,49143.75,0,0,30271.02,0,0,30271.02,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,27936.21,7676.54,194.35,42770.97,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,6790.3,171.92,37833.11,6790.3,171.92,37833.11,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,35507.13,7322.42,103766.9,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,6790.3,171.92,37833.11,6790.3,171.92,37833.11,0,0,24254.96
0,0,0,both_sexes,COVSICKLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40903.56,0,0,40903.56,0,0,40903.56,12314.57,311.78,68612.37,0,0,46016.5,0,0,46016.5,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,12327.03,312.09,68681.83,12327.03,312.09,68681.83,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,30123.71,3648.12,108817.2,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56
0,0,0,both_sexes,CV,0,1,1,19,17,26,10,29,30,30,1,1,1,2,0,0,15,19,0,1,3,0,0,0,0,4,2,2,5,6,0,0,3,3,0,0,0,0,0,143,0,4,32,15,3,18,0,4,4,3,0,0,354.31,96.06,2.43,535.22,96.02,2.43,535.02,1912.2,1151.27,2986.13,1694.88,987.33,2713.66,2664.39,1740.47,3903.95,978.08,469.03,1798.72,2958.8,1981.55,4249.32,3039.2,2050.54,4338.65,3039.2,2050.54,4338.65,96.32,2.44,536.64,96.32,2.44,536.64,96.32,2.44,536.64,192.66,23.33,695.97,0,0,353.97,0,0,353.97,1459.14,816.67,2406.63,1859.3,1119.42,2903.53,383.94,104.61,983.03,383.94,104.61,983.03,0,0,354.31,95.98,2.43,534.74,288.17,59.43,842.15,287.93,59.38,841.47,0,0,353.97,0,0,353.97,0,0,353.97,0,0,353.97,384.58,104.78,984.67,192.61,23.33,695.77,192.61,23.33,695.77,483.6,157.02,1128.55,582.74,213.86,1268.39,0,0,354.31,0,0,354.31,289.93,59.79,847.3,289.93,59.79,847.3,0,0,353.97,0,0,353.97,0,0,353.97,0,0,353.97,0,0,353.97,30605.33,25794.79,36052.64,0,0,353.97,384.58,104.78,984.67,3070.58,2100.27,4334.74,1479.02,827.79,2439.41,289.93,59.79,847.3,1787.89,1059.62,2825.64,0,0,354.31
