sex,ageband_at_study_entry,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
1,50-59,2020-11,< 5,1830,1800,1830,1830,1680,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1830,1830,1830,1800,1800,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1140,1830,1830,1830,1800,1830,1800,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,1830,1830,0,0,0
1,50-59,2020-12,0,9517,9517,9517,9517,9486,9517,9486,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,9517,7939,9517,9517,9517,9517,9517,9517,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9517,9517,9517,0,0,0
1,50-59,2020-12,< 5,1891,1860,1891,1891,1736,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1891,1891,1891,1860,1860,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1137,1891,1891,1891,1860,1891,1860,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,1891,1891,1891,0,0,0
1,50-59,2021-01,0,9433,9433,9433,9433,9402,9433,9402,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,9433,7727,9433,9433,9433,9433,9433,9433,9433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9433,9433,9433,0,0,0
1,50-59,2021-01,< 5,1891,1860,1891,1891,1736,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1891,1891,1891,1860,1860,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1865,1865,1891,1891,1891,1891,1891,1000,1891,1891,1891,1860,1865,1834,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,< 5,0,0,0,0,< 5,< 5,0,1891,1891,1891,0,0,0
1,50-59,2021-02,0,8292,8292,8292,8292,8264,8292,8264,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8288,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,8292,6688,8292,8292,8292,8292,8292,8292,8292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8292,8292,8292,0,0,0
1,50-59,2021-02,< 5,1689,1661,1689,1689,1560,1661,1661,1661,1661,1667,1667,1661,1661,1661,1661,1689,1689,1689,1661,1661,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1661,1661,1689,1689,1689,1689,1689,885,1689,1689,1689,1661,1661,1633,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,1689,1689,0,0,0
1,50-59,2021-03,0,8392,8392,8392,8392,8361,8392,8361,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8361,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,8392,6677,8392,8392,8392,8392,8392,8392,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,8392,8392,8392,0,0,0
1,50-59,2021-03,< 5,1733,1702,1733,1733,1609,1702,1702,1702,1702,1733,1733,1702,1702,1702,1702,1733,1733,1733,1702,1702,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1702,1702,1733,1733,1733,1733,1733,908,1733,1733,1733,1702,1702,1671,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,1733,1733,1733,0,0,0
1,50-59,2021-04,0,7836,7836,7836,7836,7806,7836,7822,7811,7811,7836,7836,7836,7836,7836,7836,7836,7836,7836,7806,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,7836,6149,7836,7836,7836,7811,7836,7811,7836,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,7836,7836,7836,0,0,0
1,50-59,2021-04,< 5,1487,1468,1487,1487,1378,1457,1457,1457,1457,1487,1487,1457,1457,1457,1457,1487,1487,1487,1468,1468,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1468,1468,1487,1487,1487,1487,1487,746,1487,1487,1487,1457,1468,1438,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,1487,1487,0,0,0
1,50-59,2021-05,0,7068,7068,7068,7068,7045,7068,7068,7037,7037,7068,7068,7068,7068,7068,7068,7068,7068,7068,7037,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,7068,5414,7068,7068,7068,7037,7068,7037,7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,7068,7068,7068,0,0,0
1,50-59,2021-05,< 5,1202,1202,1202,1202,1138,1183,1183,1183,1183,1202,1202,1171,1171,1171,1171,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,612,1202,1202,1202,1183,1202,1183,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,1202,1202,0,0,0
1,50-59,2021-06,0,2141,2141,2141,2141,2141,2141,2141,2139,2139,2141,2141,2141,2141,2141,2141,2141,2141,2141,2120,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,2141,1487,2141,2141,2141,2139,2141,2139,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,2141,2141,2141,0,0,0
1,50-59,2021-06,< 5,324,324,324,324,324,324,324,324,324,324,324,318,318,318,318,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,155,324,324,324,324,324,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,324,0,0,0
1,60-69,2020-01,0,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5339,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-01,< 5,4092,4092,4092,4092,4046,4061,3984,4015,3891,3953,3953,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2313,4092,4092,4092,4015,4092,4015,4092,0,0,0,< 5,0,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,4092,4092,4092,0,0,0
1,60-69,2020-02,0,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,5974,4988,5974,5974,5974,5974,5974,5974,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5974,5974,5974,0,0,0
1,60-69,2020-02,< 5,3828,3828,3828,3828,3746,3799,3712,3741,3625,3683,3683,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,3828,2130,3828,3828,3828,3741,3828,3741,3828,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3828,3828,3828,0,0,0
1,60-69,2020-03,0,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5332,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-03,< 5,4092,4092,4092,4092,3999,4038,3945,3999,3875,3937,3937,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2263,4092,4092,4092,3999,4092,3999,4092,0,0,0,0,< 5,< 5,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,4092,4072,0,0,< 5
1,60-69,2020-04,0,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,5148,6180,6180,6180,6180,6180,6180,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6180,6180,6180,0,0,0
1,60-69,2020-04,< 5,3960,3960,3960,3960,3864,3900,3780,3870,3714,3810,3810,3960,3960,3960,3960,3960,3960,3930,3930,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,2190,3960,3960,3960,3870,3960,3870,3960,0,0,0,< 5,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,3960,3950,0,0,0
1,60-69,2020-05,0,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5287,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-05,< 5,4092,4092,4092,4092,3954,4030,3906,3975,3789,3937,3937,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2263,4092,4092,4092,3975,4092,3975,4092,0,0,0,< 5,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,0,4092,4092,4092,0,0,0
1,60-69,2020-06,0,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,5100,6180,6180,6180,6180,6180,6180,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,6180,6180,0,0,0
1,60-69,2020-06,< 5,3960,3960,3960,3960,3810,3900,3780,3840,3660,3810,3810,3960,3960,3960,3960,3960,3960,3930,3930,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,2190,3960,3960,3960,3840,3960,3840,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,3960,3960,0,0,0
1,60-69,2020-07,0,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5270,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-07,< 5,4092,4092,4092,4092,3920,4030,3906,3951,3765,3937,3937,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2263,4092,4092,4092,3951,4092,3951,4092,0,0,0,< 5,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,0,4092,4092,4092,0,0,0
1,60-69,2020-08,0,6386,6386,6386,6386,6386,6386,6386,6386,6386,6360,6360,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5270,6386,6386,6386,6386,6386,6386,6386,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366,6366,6386,< 5,< 5,0
1,60-69,2020-08,< 5,4092,4092,4092,4092,3906,4030,3906,3937,3751,3937,3937,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2263,4092,4092,4092,3937,4092,3937,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,4092,4092,0,0,0
1,60-69,2020-09,0,6180,6180,6180,6180,6180,6180,6180,6172,6172,6150,6150,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,5100,6180,6180,6180,6172,6180,6172,6180,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,0,6170,6170,6180,0,0,0
1,60-69,2020-09,< 5,3960,3960,3960,3960,3779,3900,3780,3810,3630,3810,3810,3960,3960,3960,3960,3960,3960,3930,3930,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,2190,3960,3960,3960,3810,3960,3810,3960,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,3960,3960,0,0,0
1,60-69,2020-10,0,6386,6386,6386,6386,6386,6386,6386,6355,6355,6355,6355,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,5200,6386,6386,6386,6355,6386,6355,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-10,< 5,4092,4092,4092,4092,3864,4030,3906,3937,3732,3937,3937,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,2263,4092,4092,4092,3937,4092,3937,4092,0,0,0,< 5,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,4092,4092,0,0,0
1,60-69,2020-11,0,6180,6180,6180,6180,6180,6180,6180,6150,6150,6150,6150,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,6180,4848,6180,6180,6180,6150,6180,6150,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6180,6180,6180,0,0,0
1,60-69,2020-11,< 5,3960,3960,3960,3960,3720,3900,3780,3810,3600,3810,3810,3960,3960,3960,3960,3960,3960,3930,3930,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3940,3960,3960,3960,3960,3960,3960,3960,3960,3960,2148,3960,3960,3960,3810,3960,3810,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3960,3960,3960,0,0,0
1,60-69,2020-12,0,6386,6386,6386,6386,6386,6386,6386,6355,6355,6355,6355,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,6386,4807,6386,6386,6386,6355,6386,6355,6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6386,6386,6386,0,0,0
1,60-69,2020-12,< 5,4092,4092,4092,4092,3844,4030,3906,3937,3711,3911,3911,4092,4092,4092,4092,4092,4092,4061,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4061,4092,4092,4092,4092,4092,4092,4092,4092,4092,2051,4092,4092,4092,3937,4092,3937,4092,0,0,0,0,0,0,0,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4092,4092,4092,0,0,0
1,60-69,2021-01,0,6299,6299,6299,6299,6299,6299,6299,6252,6252,6268,6268,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,6299,4364,6299,6299,6299,6252,6299,6252,6299,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,< 5,0,< 5,0,6299,6299,6299,0,0,0
1,60-69,2021-01,< 5,3961,3961,3961,3961,3713,3899,3802,3806,3558,3775,3775,3961,3961,3961,3961,3961,3961,3930,3930,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3961,3930,3961,3961,3961,3961,3961,3961,3961,3961,3961,1718,3961,3961,3961,3806,3961,3806,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3961,3961,3961,0,0,0
1,60-69,2021-02,0,5551,5551,5551,5551,5551,5551,5551,5491,5491,5519,5519,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,5551,3707,5551,5551,5551,5491,5551,5491,5551,0,0,0,0,0,0,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,< 5,0,5551,5551,5551,0,0,0
1,60-69,2021-02,< 5,3478,3478,3478,3478,3253,3422,3353,3353,3129,3310,3310,3478,3478,3478,3478,3478,3478,3450,3450,3478,3478,3478,3478,3478,3478,3478,3478,3478,3478,3478,3450,3478,3478,3478,3478,3478,3478,3478,3478,3478,1388,3478,3478,3478,3353,3478,3353,3478,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3478,3478,3478,0,0,0
1,60-69,2021-03,0,5898,5898,5898,5898,5898,5898,5898,5805,5805,5836,5836,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,5898,3843,5898,5898,5898,5805,5898,5805,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,5898,5898,5898,0,0,0
1,60-69,2021-03,< 5,3747,3747,3747,3747,3499,3685,3630,3630,3382,3587,3587,3747,3747,3747,3747,3747,3747,3716,3716,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3747,3716,3747,3747,3747,3747,3747,3747,3747,3747,3747,1441,3747,3747,3747,3630,3747,3630,3747,0,0,0,0,0,0,0,0,0,0,< 5,< 5,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3747,3747,3747,0,0,0
1,60-69,2021-04,0,5275,5275,5275,5275,5275,5275,5275,5185,5185,5215,5215,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,5275,3376,5275,5275,5275,5185,5275,5185,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5275,5275,5275,0,0,0
1,60-69,2021-04,< 5,3236,3236,3236,3236,3053,3176,3148,3151,2894,3146,3146,3206,3206,3206,3206,3236,3236,3196,3196,3236,3236,3236,3236,3236,3236,3236,3236,3236,3236,3236,3211,3236,3236,3236,3236,3236,3236,3236,3236,3236,1179,3236,3236,3236,3151,3236,3151,3236,0,0,0,< 5,0,0,0,< 5,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,0,3236,3236,3236,0,0,0
