sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,30-39,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-04-26,18,18,18,18,18,18,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,42,42,42,42,42,42,0,0,0,0,0
1,70-79,1,AstraZeneca,0,0,1,0,0,0,0,0,0,1,2021-04-26,29,29,29,29,29,29,0,0,0,0,0
1,70-79,1,AstraZeneca,1,0,1,0,0,1,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,80+,2,Pfizer,1,0,1,0,0,1,0,0,0,1,2021-04-26,20,20,20,20,20,20,0,0,0,0,0
1,18-24,2,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,2,Moderna,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,2,Pfizer,0,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2021-04-26,42,42,42,42,42,42,0,0,0,0,0
0,80+,1,Pfizer,1,0,0,0,0,1,0,0,1,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
0,80+,2,Pfizer,1,0,0,0,0,1,0,0,1,1,2021-04-26,9,9,9,9,9,9,0,0,0,0,0
1,50-59,1,Moderna,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,18-24,1,AstraZeneca,0,0,0,0,0,0,0,0,0,0,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,80+,1,Pfizer,1,0,1,0,0,0,0,0,0,1,2021-04-26,32,32,32,32,32,32,0,0,0,0,0
1,70-79,1,Moderna,1,0,0,0,0,0,1,0,0,1,2021-04-26,2,2,2,2,2,2,0,0,0,0,0
1,70-79,2,Moderna,1,0,0,0,0,0,1,0,0,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
0,80+,2,Pfizer,1,0,0,0,0,1,1,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,18-24,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,50-59,1,Moderna,1,0,0,0,0,1,0,0,0,1,2021-04-26,2,2,2,2,2,2,0,0,0,0,0
1,70-79,1,Moderna,1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Pfizer,1,0,1,0,0,1,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,80+,2,Pfizer,0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,9,9,9,9,9,9,0,0,0,0,0
0,40-49,2,Pfizer,0,0,0,0,0,0,0,1,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,21,21,21,21,21,21,0,0,0,0,0
1,50-59,1,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,10,3,10,10,10,10,0,0,0,0,0
1,50-59,2,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
0,18-24,1,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,24,24,24,24,24,24,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Moderna,1,0,0,1,1,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,Pfizer,0,0,1,0,0,0,0,0,0,1,2021-04-26,13,13,13,13,13,13,0,0,0,0,0
1,70-79,1,AstraZeneca,0,1,0,0,0,0,0,0,0,1,2021-04-26,14,7,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2021-04-26,12,12,12,12,12,12,0,0,0,0,0
0,30-39,1,Moderna,0,1,0,0,0,0,0,0,1,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
1,70-79,1,Moderna,1,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,AstraZeneca,0,0,0,0,0,1,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,60-69,2,Moderna,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,1,AstraZeneca,1,0,0,0,0,0,1,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,28,28,28,28,28,28,0,0,0,0,0
0,25-29,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-04-26,42,42,42,42,42,42,0,0,0,0,0
0,40-49,1,AstraZeneca,0,0,0,0,0,0,0,0,1,1,2021-04-26,21,14,21,21,21,21,0,0,0,0,0
1,50-59,2,Moderna,1,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,2,Pfizer,0,0,0,0,0,0,0,0,0,0,2021-04-26,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,2,Pfizer,0,0,1,0,0,0,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
0,80+,1,Pfizer,1,0,0,0,1,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,25-29,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,25-29,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
0,40-49,1,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,2,Moderna,1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,1,1,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,AstraZeneca,0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,18-24,0,"",1,0,0,0,0,0,0,0,0,1,2021-04-26,28,28,28,28,28,28,0,0,0,0,0
1,70-79,2,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-04-26,9,9,9,9,9,9,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,70-79,1,Pfizer,0,0,1,0,0,1,0,0,0,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
1,70-79,2,Pfizer,0,0,1,0,0,1,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
0,18-24,0,"",0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-04-26,38,38,38,38,38,38,0,0,0,0,0
1,70-79,2,Moderna,1,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,1,AstraZeneca,1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,12-17,0,"",0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,Moderna,0,1,0,1,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,70-79,1,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-04-26,27,27,27,27,27,27,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,80+,1,Pfizer,1,1,0,0,1,0,0,1,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,60-69,1,Pfizer,1,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,60-69,1,Moderna,0,0,1,0,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,"",1,1,0,1,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,AstraZeneca,1,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,1,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,1,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,2,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-04-26,8,8,8,8,8,8,0,0,0,0,0
0,70-79,1,AstraZeneca,0,0,0,0,0,1,0,0,0,1,2021-04-26,21,21,21,21,21,21,0,0,0,0,0
1,80+,1,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Moderna,1,1,0,0,0,0,0,1,0,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
1,70-79,2,Moderna,1,1,0,0,0,0,0,1,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,60-69,2,Pfizer,1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,0,0,1,1,0,0,0,0,0,1,2021-04-26,2,2,2,2,2,2,0,0,0,0,0
1,80+,2,Pfizer,0,0,1,1,0,0,0,0,0,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
1,70-79,1,Pfizer,1,1,0,0,1,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,2,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,1,0,1,0,0,0,0,0,1,1,2021-04-26,24,24,24,24,24,24,0,0,0,0,0
1,70-79,1,AstraZeneca,1,0,1,0,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,60-69,1,UKN,0,0,0,0,0,0,0,0,0,0,2021-04-26,11,11,11,11,11,11,0,0,0,0,0
1,60-69,1,Moderna,1,1,0,0,1,0,0,0,1,1,2021-04-26,3,3,3,3,3,3,0,0,0,0,0
1,60-69,2,Moderna,1,1,0,0,1,0,0,0,1,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
0,18-24,0,"",1,0,0,0,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,18-24,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,70-79,1,AstraZeneca,1,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Moderna,1,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,2,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,1,Pfizer,0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2021-04-26,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,"",1,1,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,UKN,0,0,0,0,0,0,0,0,0,0,2021-04-26,12,12,12,12,12,12,0,0,0,0,0
0,60-69,1,AstraZeneca,0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,0,0,1,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,1,Pfizer,0,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,25-29,2,Pfizer,0,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,2,Pfizer,0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,25-29,0,"",1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,Pfizer,1,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Moderna,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,80+,2,Pfizer,1,0,1,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,AstraZeneca,1,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,1,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Moderna,1,0,0,0,1,0,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,70-79,2,Moderna,1,0,0,0,1,0,0,0,0,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
1,70-79,1,AstraZeneca,1,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,UKN,1,0,0,0,0,0,0,0,0,1,2021-04-26,3,3,3,3,3,3,0,0,0,0,0
1,50-59,1,Pfizer,0,0,0,0,0,1,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,60-69,1,Moderna,1,0,1,0,0,0,0,0,1,1,2021-04-26,3,3,3,3,3,3,0,0,0,0,0
0,60-69,2,Moderna,1,0,1,0,0,0,0,0,1,1,2021-04-26,11,11,11,11,11,11,0,0,0,0,0
0,60-69,1,Moderna,1,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,1,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,8,8,8,8,8,8,0,0,0,0,0
0,50-59,2,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,50-59,1,Pfizer,1,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,18-24,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,80+,2,Pfizer,0,0,0,0,0,1,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,1,0,1,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,60-69,1,Pfizer,0,0,0,1,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,2,Moderna,0,0,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,1,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,AstraZeneca,1,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,1,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,13,13,13,13,13,13,0,0,0,0,0
1,70-79,1,Pfizer,0,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,2,Moderna,1,1,0,1,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,1,0,0,0,1,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,2,Moderna,1,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,10,10,10,10,10,10,0,0,0,0,0
1,40-49,2,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,25,25,25,25,25,25,0,0,0,0,0
0,25-29,0,"",1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,2,Pfizer,0,1,0,0,0,0,0,0,0,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,1,0,1,0,0,0,0,0,1,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
1,70-79,1,Moderna,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,0,0,7,7,7,0,0,0,0,0
1,70-79,1,Pfizer,1,1,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,Pfizer,1,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,2,Pfizer,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,1,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,UKN,0,1,0,0,0,0,0,0,1,1,2021-04-26,2,2,2,2,2,2,0,0,0,0,0
0,50-59,2,Moderna,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,2,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Moderna,1,0,0,0,1,1,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,70-79,2,Moderna,1,0,0,0,1,1,0,0,0,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
0,40-49,1,AstraZeneca,0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,1,Moderna,1,0,1,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,1,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,18-24,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,1,Pfizer,1,0,0,0,0,0,0,0,1,1,2021-04-26,11,11,11,11,11,11,0,0,0,0,0
1,50-59,0,"",1,0,0,0,1,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,30-39,1,Moderna,0,0,0,0,0,0,0,0,0,0,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,2,Moderna,0,0,0,0,0,1,0,0,0,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
0,70-79,2,Moderna,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,60-69,1,Pfizer,1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2021-04-26,19,19,19,19,19,19,0,0,0,0,0
0,70-79,1,Moderna,0,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,1,AstraZeneca,0,0,1,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,30-39,2,Moderna,0,1,0,0,0,0,0,0,1,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
0,30-39,2,Moderna,0,0,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,2,Moderna,0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,2,Pfizer,1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,1,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,1,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
1,70-79,1,AstraZeneca,0,0,1,0,0,0,0,0,1,1,2021-04-26,3,3,3,3,3,3,0,0,0,0,0
0,70-79,1,Moderna,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,"",0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,1,Pfizer,1,0,1,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,1,0,0,0,1,2021-04-26,5,5,5,5,5,5,0,0,0,0,0
1,80+,1,Pfizer,1,0,1,0,0,1,0,0,0,1,2021-04-26,4,4,4,4,4,4,0,0,0,0,0
1,50-59,1,Moderna,0,0,0,0,0,1,0,0,1,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
1,50-59,2,Moderna,0,0,0,0,0,1,0,0,1,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
0,70-79,2,Moderna,0,0,0,0,1,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,1,AstraZeneca,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,1,Pfizer,1,0,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,1,1,2021-04-26,14,14,14,14,14,14,0,0,0,0,0
0,80+,1,Pfizer,1,0,1,0,0,1,0,0,0,1,2021-04-26,1,1,1,1,1,1,0,0,0,0,0
0,70-79,1,Pfizer,1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,2,Pfizer,1,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,70-79,2,Moderna,1,1,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,80+,2,Pfizer,0,0,0,0,0,1,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,50-59,2,Pfizer,0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,5-11,0,"",0,1,0,0,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
1,40-49,1,AstraZeneca,0,0,0,1,0,0,0,0,0,1,2021-04-26,7,7,7,7,7,7,0,0,0,0,0
0,70-79,1,UKN,1,0,0,0,0,0,0,0,1,1,2021-04-26,6,6,6,6,6,6,0,0,0,0,0
