sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MISCC_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MISCC_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MISCC_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MISCC_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
both_sexes,September,2020,5-11,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,8098,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,2020,5-11,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,8219,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,2020,5-11,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,2020,5-11,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,7857,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,5-11,7735,7735,7735,7735,7735,7735,7735,7735,7735,7735,7735,7735,7735,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,5-11,6912,6912,6912,6912,6912,6912,6912,6912,6912,6912,6912,6912,6912,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,5-11,7572,7572,7572,7572,7572,7572,7572,7572,7572,7572,7572,7572,7572,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,5-11,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,7316,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,5-11,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,7507,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,5-11,7206,7206,7206,7206,7206,7206,7206,7206,7206,7206,7206,7206,7206,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,80+,6174,6174,6174,6174,6174,6174,6174,6174,6174,6174,6174,6174,6174,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,80+,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,80+,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2020,18-19,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,3334,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2020,18-19,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2020,18-19,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2020,18-19,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2020,18-19,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2020,18-19,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,2020,18-19,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,2020,18-19,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,3176,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,2020,18-19,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,2020,18-19,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,2020,18-19,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,2020,18-19,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,18-19,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,18-19,2724,2724,2724,2724,2724,2724,2724,2724,2724,2724,2724,2724,2724,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,18-19,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,2949,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,18-19,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,18-19,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,18-19,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,2124,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2020,12-17,11290,11290,11290,11290,11290,11290,11290,11290,11290,11290,11290,11290,11290,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2020,12-17,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2020,12-17,11019,11019,11019,11019,11019,11019,11019,11019,11019,11019,11019,11019,11019,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2020,12-17,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2020,12-17,10884,10884,10884,10884,10884,10884,10884,10884,10884,10884,10884,10884,10884,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2020,12-17,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,2020,12-17,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,10742,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,2020,12-17,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,10592,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,2020,12-17,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,2020,12-17,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,2020,12-17,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,2020,12-17,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,9933,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,12-17,9607,9607,9607,9607,9607,9607,9607,9607,9607,9607,9607,9607,9607,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,12-17,8485,8485,8485,8485,8485,8485,8485,8485,8485,8485,8485,8485,8485,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,12-17,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,9229,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,12-17,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,8875,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,12-17,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,12-17,8468,8468,8468,8468,8468,8468,8468,8468,8468,8468,8468,8468,8468,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2021,70-79,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,50-59,229023,229023,229023,229023,229023,229023,229023,229023,229023,229023,229023,229023,229023,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,20-29,115393,115393,115393,115393,115393,115393,115393,115393,115393,115393,115393,115393,115393,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,20-29,47544,47544,47544,47544,47544,47544,47544,47544,47544,47544,47544,47544,47544,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,70-79,158749,158749,158749,158749,158749,158749,158749,158749,158749,158421,158749,158749,158749,0,0,0,0,0,0,0,0,1,0,0,0
0,all_months,2021,70-79,48358,48358,48358,48358,48358,48358,48358,48358,48358,48232,48358,48358,48358,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,0-4,14081,14081,14081,14081,14081,14081,14081,14081,14081,14081,14081,14081,14081,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,0-4,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,5866,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,50-59,82984,82984,82984,82984,82984,82984,82984,82984,82984,82984,82984,82984,82984,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,70-79,127710,127710,127710,127710,127710,127710,127710,127710,127710,127344,127710,127710,127710,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,70-79,37751,37751,37751,37751,37751,37751,37751,37751,37751,37624,37751,37751,37751,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,40-49,212699,212699,212699,212699,212699,212699,212699,212699,212699,212699,212699,212699,212699,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,40-49,80448,80448,80448,80448,80448,80448,80448,80448,80448,80448,80448,80448,80448,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,60-69,182242,182242,182242,182242,182242,182242,182242,182242,182242,182242,182242,182242,182242,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,60-69,63847,63847,63847,63847,63847,63847,63847,63847,63847,63847,63847,63847,63847,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,60-69,168696,168696,168696,168696,168696,168696,168696,168696,168696,168696,168696,168696,168696,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,60-69,59266,59266,59266,59266,59266,59266,59266,59266,59266,59266,59266,59266,59266,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,30-39,127819,127819,127819,127819,127819,127819,127819,127819,127819,127819,127819,127819,127819,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,30-39,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,50574,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,40-49,193871,193871,193871,193871,193871,193871,193871,193871,193871,193871,193871,193871,193871,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,40-49,79101,79101,79101,79101,79101,79101,79101,79101,79101,79081,79101,79101,79101,0,0,0,0,0,0,0,0,1,0,0,0
0,all_months,2020,80+,162264,162264,162264,162264,162264,162264,162264,162264,162264,162264,162264,162264,162264,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,80+,40212,40212,40212,40212,40212,40212,40212,40212,40212,40212,40212,40212,40212,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,50-59,222270,222270,222270,222270,222270,222270,222270,222270,222270,221904,222270,222270,222270,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,50-59,84387,84387,84387,84387,84387,84387,84387,84387,84387,84230,84387,84387,84387,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,80+,110884,110884,110884,110884,110884,110884,110884,110884,110884,110518,110884,110884,110884,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,80+,25401,25401,25401,25401,25401,25401,25401,25401,25401,25311,25401,25401,25401,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,30-39,135341,135341,135341,135341,135341,135341,135341,135341,135341,135341,135341,135341,135341,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,30-39,53231,53231,53231,53231,53231,53231,53231,53231,53231,53231,53231,53231,53231,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,5-11,43064,43064,43064,43064,43064,43064,43064,43064,43064,43064,43064,43064,43064,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,5-11,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,20-29,101336,101336,101336,101336,101336,101336,101336,101336,101336,101336,101336,101336,101336,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,20-29,40004,40004,40004,40004,40004,40004,40004,40004,40004,40004,40004,40004,40004,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,5-11,55968,55968,55968,55968,55968,55968,55968,55968,55968,55968,55968,55968,55968,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,5-11,25789,25789,25789,25789,25789,25789,25789,25789,25789,25789,25789,25789,25789,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,18-19,19861,19861,19861,19861,19861,19861,19861,19861,19861,19861,19861,19861,19861,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,18-19,8522,8522,8522,8522,8522,8522,8522,8522,8522,8522,8522,8522,8522,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,12-17,55649,55649,55649,55649,55649,55649,55649,55649,55649,55649,55649,55649,55649,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2021,12-17,22268,22268,22268,22268,22268,22268,22268,22268,22268,22268,22268,22268,22268,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,18-19,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,18161,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,18-19,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,12-17,70552,70552,70552,70552,70552,70552,70552,70552,70552,70552,70552,70552,70552,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,12-17,31498,31498,31498,31498,31498,31498,31498,31498,31498,31498,31498,31498,31498,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2020,0-4,13215,13215,12849,12849,12849,13215,12849,12849,12849,13215,13215,13215,13215,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,0-4,5648,5648,5467,5467,5467,5648,5467,5467,5467,5648,5648,5648,5648,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,50-59,451293,451293,451293,451293,451293,451293,451293,451293,451293,450927,451293,451293,451293,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,20-29,216729,216729,216729,216729,216729,216729,216729,216729,216729,216729,216729,216729,216729,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,20-29,87548,87548,87548,87548,87548,87548,87548,87548,87548,87548,87548,87548,87548,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,70-79,286459,286459,286459,286459,286459,286459,286459,286459,286459,285765,286459,286459,286459,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,2021,70-79,86109,86109,86109,86109,86109,86109,86109,86109,86109,85856,86109,86109,86109,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,0-4,27296,27296,26930,26930,26930,27296,26930,26930,26930,27296,27296,27296,27296,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,0-4,11514,11514,11333,11333,11333,11514,11333,11333,11333,11514,11514,11514,11514,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,50-59,167371,167371,167371,167371,167371,167371,167371,167371,167371,167214,167371,167371,167371,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,40-49,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,406570,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,40-49,159549,159549,159549,159549,159549,159549,159549,159549,159549,159529,159549,159549,159549,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,2020,60-69,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,350938,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,60-69,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,123113,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,30-39,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,263160,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,30-39,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,103805,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,80+,273148,273148,273148,273148,273148,273148,273148,273148,273148,272782,273148,273148,273148,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,80+,65613,65613,65613,65613,65613,65613,65613,65613,65613,65523,65613,65613,65613,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,5-11,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,99032,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,5-11,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,18-19,38022,38022,38022,38022,38022,38022,38022,38022,38022,38022,38022,38022,38022,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,18-19,16451,16451,16451,16451,16451,16451,16451,16451,16451,16451,16451,16451,16451,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,12-17,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2021,12-17,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,50-59,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,50-59,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,50-59,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,50-59,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,50-59,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,50-59,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,50-59,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,50-59,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,50-59,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,50-59,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,50-59,18262,18262,18262,18262,18262,18262,18262,18262,18262,18262,18262,18262,18262,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,50-59,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,20-29,19159,19159,19159,19159,19159,19159,19159,19159,19159,19159,19159,19159,19159,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,20-29,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,17270,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,20-29,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,20-29,17578,17578,17578,17578,17578,17578,17578,17578,17578,17578,17578,17578,17578,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,20-29,17723,17723,17723,17723,17723,17723,17723,17723,17723,17723,17723,17723,17723,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,20-29,16194,16194,16194,16194,16194,16194,16194,16194,16194,16194,16194,16194,16194,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,20-29,9782,9782,9782,9782,9782,9782,9782,9782,9782,9782,9782,9782,9782,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,20-29,9743,9743,9743,9743,9743,9743,9743,9743,9743,9743,9743,9743,9743,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,20-29,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,9344,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,20-29,9480,9480,9480,9480,9480,9480,9480,9480,9480,9480,9480,9480,9480,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,20-29,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,9036,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,20-29,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,9177,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,70-79,26717,26717,26717,26717,26717,26717,26717,26717,26717,26686,26717,26717,26717,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,70-79,24244,24244,24244,24244,24244,24244,24244,24244,24244,24194,24244,24244,24244,0,0,0,0,0,0,0,0,1,0,0,0
0,March,all_years,70-79,25905,25905,25905,25905,25905,25905,25905,25905,25905,25843,25905,25905,25905,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,70-79,20822,20822,20822,20822,20822,20822,20822,20822,20822,20762,20822,20822,20822,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,70-79,16645,16645,16645,16645,16645,16645,16645,16645,16645,16608,16645,16645,16645,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,70-79,14453,14453,14453,14453,14453,14453,14453,14453,14453,14423,14453,14453,14453,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,70-79,13340,13340,13340,13340,13340,13340,13340,13340,13340,13309,13340,13340,13340,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,70-79,13299,13299,13299,13299,13299,13299,13299,13299,13299,13268,13299,13299,13299,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,70-79,12836,12836,12836,12836,12836,12836,12836,12836,12836,12806,12836,12836,12836,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,70-79,13179,13179,13179,13179,13179,13179,13179,13179,13179,13148,13179,13179,13179,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,70-79,12670,12670,12670,12670,12670,12670,12670,12670,12670,12640,12670,12670,12670,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,70-79,12997,12997,12997,12997,12997,12997,12997,12997,12997,12966,12997,12997,12997,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,0-4,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,2294,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,0-4,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,2089,0,0,0,0,0,0,0,0,0,0,0,0
0,March,all_years,0-4,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,2259,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,0-4,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,2160,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,0-4,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,2232,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,0-4,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,2148,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,0-4,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,0-4,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,0-4,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,0-4,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,0-4,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,0-4,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,70-79,21454,21454,21454,21454,21454,21454,21454,21454,21454,21392,21454,21454,21454,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,70-79,19617,19617,19617,19617,19617,19617,19617,19617,19617,19560,19617,19617,19617,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,70-79,20737,20737,20737,20737,20737,20737,20737,20737,20737,20675,20737,20737,20737,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,70-79,16368,16368,16368,16368,16368,16368,16368,16368,16368,16308,16368,16368,16368,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,70-79,13170,13170,13170,13170,13170,13170,13170,13170,13170,13132,13170,13170,13170,0,0,0,0,0,0,0,0,0,0,0,0
1,June,all_years,70-79,11573,11573,11573,11573,11573,11573,11573,11573,11573,11543,11573,11573,11573,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,70-79,10759,10759,10759,10759,10759,10759,10759,10759,10759,10728,10759,10759,10759,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,70-79,10664,10664,10664,10664,10664,10664,10664,10664,10664,10633,10664,10664,10664,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,70-79,10259,10259,10259,10259,10259,10259,10259,10259,10259,10229,10259,10259,10259,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,70-79,10508,10508,10508,10508,10508,10508,10508,10508,10508,10477,10508,10508,10508,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,70-79,10072,10072,10072,10072,10072,10072,10072,10072,10072,10042,10072,10072,10072,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,70-79,10280,10280,10280,10280,10280,10280,10280,10280,10280,10249,10280,10280,10280,0,0,0,0,0,0,0,0,0,0,0,0
0,January,all_years,40-49,35171,35171,35171,35171,35171,35171,35171,35171,35171,35171,35171,35171,35171,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,40-49,31373,31373,31373,31373,31373,31373,31373,31373,31373,31373,31373,31373,31373,0,0,0,0,0,0,0,0,0,0,0,0
