sex,Dose,type_vax,week,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
0,0,0,2020-03-16,CV,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34371.51,0,0,34371.51,0,0,34371.51,9637.2,243.99,53695.06,0,0,35447.6,19537.31,2366.06,70575.48,0,0,34743.77,0,0,35710.66,0,0,35644.53,0,0,35644.53,0,0,34433,0,0,34433,0,0,34371.51,0,0,34371.51,0,0,34681.16,0,0,34932.93,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34371.51,9327.12,236.14,51967.38,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34494.71,0,0,34494.71,0,0,34743.77,0,0,34932.93,0,0,34433,0,0,34433,0,0,34618.79,0,0,34618.79,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,34556.64,21235.47,537.64,118316.44,0,0,34371.51,0,0,34371.51,0,0,34371.51,0,0,35124.17,0,0,34618.79,0,0,35382.44,0,0,34433
0,0,0,2020-03-23,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,35588.04,0,0,35456.93,0,0,36122.34,0,0,34761.69,0,0,35729.6,0,0,35663.4,0,0,35663.4,0,0,34450.61,0,0,34450.61,0,0,34389.06,0,0,34389.06,0,0,34699.03,0,0,34951.06,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34450.61,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34512.38,0,0,34512.38,0,0,34761.69,0,0,34951.06,0,0,34450.61,0,0,34450.61,0,0,34636.59,0,0,34636.59,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34389.06,0,0,34574.37,21322.24,539.83,118799.93,0,0,34389.06,0,0,34389.06,9322.36,236.02,51940.86,0,0,35142.49,0,0,34636.59,0,0,35401.03,0,0,34450.61
0,0,0,2020-03-30,CV,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34547.77,0,0,34547.77,9375,237.35,52234.16,9688.33,245.29,53979.91,0,0,35569.25,0,0,36238.92,0,0,34923.88,9742.6,246.66,54282.28,0,0,35834.13,0,0,35834.13,0,0,34609.9,0,0,34609.9,0,0,34547.77,0,0,34547.77,0,0,34860.63,0,0,35115.02,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34609.9,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34672.24,0,0,34672.24,0,0,34923.88,0,0,35115.02,0,0,34609.9,0,0,34609.9,0,0,34797.6,0,0,34797.6,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,34734.81,0,0,79163.53,0,0,34547.77,0,0,34547.77,0,0,34547.77,0,0,35308.26,0,0,34797.6,0,0,35569.25,0,0,34609.9
0,0,0,2020-04-06,CV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34565.5,0,0,34565.5,0,0,34627.68,9711.51,245.87,54109.09,0,0,35588.04,0,0,36258.43,0,0,34941.99,0,0,35987.27,0,0,35853.2,0,0,35853.2,0,0,34627.68,0,0,34627.68,0,0,34565.5,0,0,34565.5,0,0,34878.68,0,0,35133.33,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34627.68,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34690.09,0,0,34690.09,0,0,34941.99,0,0,35133.33,0,0,34627.68,0,0,34627.68,0,0,34815.59,0,0,34815.59,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,34752.73,0,0,79210.07,0,0,34565.5,0,0,34565.5,0,0,34565.5,0,0,35326.78,0,0,34815.59,0,0,35588.04,0,0,34627.68
0,0,0,2020-04-13,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,35910.53,0,0,35644.53,0,0,36317.07,0,0,34996.45,0,0,36045.03,0,0,35910.53,0,0,35910.53,0,0,34681.16,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34932.93,0,0,35188.38,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34743.77,0,0,34743.77,0,0,34996.45,0,0,35188.38,0,0,34681.16,0,0,34681.16,0,0,34869.65,0,0,34869.65,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34806.59,0,0,79210.07,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,35382.44,0,0,34869.65,0,0,35644.53,0,0,34681.16
0,0,0,2020-04-20,CV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,35910.53,0,0,35644.53,9845.01,249.25,54852.9,0,0,34996.45,0,0,36045.03,0,0,35910.53,0,0,35910.53,0,0,34681.16,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34932.93,0,0,35188.38,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34743.77,0,0,34743.77,0,0,34996.45,0,0,35188.38,0,0,34681.16,0,0,34681.16,0,0,34869.65,0,0,34869.65,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34806.59,0,0,79210.07,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,35382.44,0,0,34869.65,0,0,35644.53,0,0,34681.16
0,0,0,2020-04-27,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,35910.53,0,0,35644.53,0,0,36385.72,0,0,34996.45,0,0,36045.03,0,0,35910.53,0,0,35910.53,0,0,34681.16,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34932.93,0,0,35188.38,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34681.16,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34743.77,0,0,34743.77,0,0,34996.45,0,0,35188.38,0,0,34681.16,0,0,34681.16,0,0,34869.65,0,0,34869.65,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,34806.59,0,0,79210.07,0,0,34618.79,0,0,34618.79,0,0,34618.79,0,0,35382.44,0,0,34869.65,0,0,35644.53,0,0,34681.16
0,0,0,2020-05-04,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34716.91,0,0,34716.91,0,0,34779.64,0,0,36016.12,0,0,35748.56,0,0,36494.13,0,0,35096.72,0,0,36151.41,0,0,36016.12,0,0,36016.12,0,0,34779.64,0,0,34779.64,0,0,34716.91,0,0,34716.91,0,0,35032.85,0,0,35280.52,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34779.64,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34842.6,0,0,34842.6,0,0,35096.72,0,0,35289.76,0,0,34779.64,0,0,34779.64,0,0,34969.2,0,0,34969.2,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34716.91,0,0,34905.78,0,0,79584.36,0,0,34716.91,0,0,34716.91,9411.23,238.27,52436.04,0,0,35484.94,0,0,34969.2,0,0,35748.56,0,0,34779.64
0,0,0,2020-05-11,CV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,34914.83,0,0,34914.83,0,0,34978.28,0,0,36229.18,9753,246.92,54340.26,9957.74,252.11,55480.99,0,0,35299.01,9874.29,250,55016.02,0,0,36229.18,0,0,36229.18,0,0,34978.28,0,0,34978.28,0,0,34914.83,0,0,34914.83,0,0,35234.39,0,0,35428.96,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,34978.28,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,35041.96,0,0,35041.96,0,0,35299.01,0,0,35494.29,0,0,34978.28,0,0,34978.28,0,0,35170.01,0,0,35170.01,0,0,34914.83,0,0,34914.83,0,0,34914.83,0,0,34914.83,9531.58,241.32,53106.54,43742.51,5297.42,158013,0,0,34914.83,0,0,34914.83,9464.89,239.63,52734.98,0,0,35691.74,0,0,35170.01,0,0,35958.45,0,0,34978.28
0,0,0,2020-05-18,CV,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,34996.45,0,0,34996.45,0,0,35060.19,9860.96,249.66,54941.76,9805.37,248.25,54632.02,10012.34,253.49,55785.16,9606.79,243.22,53525.59,9917.19,251.08,55255.03,0,0,36317.07,0,0,36317.07,0,0,35060.19,0,0,35060.19,0,0,34996.45,0,0,34996.45,9576.56,242.46,53357.18,9629.58,243.8,53652.59,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35124.17,0,0,35124.17,0,0,35382.44,0,0,35578.64,0,0,35060.19,0,0,35060.19,0,0,35252.83,0,0,35252.83,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35252.83,66368.87,13686.86,193957.99,0,0,34996.45,0,0,34996.45,0,0,34996.45,9714.1,245.94,54123.48,0,0,35252.83,9786.98,247.78,54529.55,0,0,35060.19
0,0,0,2020-05-25,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,36385.72,0,0,36180.54,0,0,36944.43,0,0,35447.6,0,0,36593.24,0,0,36317.07,0,0,36317.07,0,0,35060.19,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,35382.44,0,0,35578.64,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35124.17,0,0,35124.17,0,0,35382.44,0,0,35578.64,0,0,35060.19,0,0,35060.19,0,0,35252.83,0,0,35252.83,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35252.83,22298.53,564.55,124239.48,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35843.66,0,0,35252.83,0,0,36112.66,0,0,35060.19
0,0,0,2020-06-01,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,36385.72,0,0,36180.54,0,0,36944.43,0,0,35447.6,0,0,36593.24,0,0,36317.07,0,0,36317.07,0,0,35060.19,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,35382.44,0,0,35578.64,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,9526.6,241.19,53078.84,9526.6,241.19,53078.84,0,0,35382.44,0,0,35578.64,0,0,35060.19,0,0,35060.19,0,0,35252.83,0,0,35252.83,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35252.83,0,0,82609.64,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35843.66,0,0,35252.83,0,0,36112.66,0,0,35060.19
0,0,0,2020-06-08,CV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,36385.72,0,0,36180.54,10031.58,253.98,55892.41,0,0,35447.6,0,0,36593.24,0,0,36317.07,0,0,36317.07,0,0,35060.19,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,35382.44,9660.14,244.57,53822.87,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35188.38,0,0,35188.38,0,0,35382.44,0,0,35578.64,0,0,35060.19,0,0,35060.19,9564.02,242.14,53287.32,9564.02,242.14,53287.32,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35252.83,22463.1,568.72,125156.38,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35843.66,9564.02,242.14,53287.32,9797.48,248.05,54588.06,0,0,35060.19
0,0,0,2020-06-15,CV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,36385.72,0,0,36180.54,10037.1,254.12,55923.13,0,0,35447.6,0,0,36593.24,0,0,36317.07,0,0,36317.07,0,0,35060.19,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,35382.44,0,0,35644.53,9491.94,240.32,52885.73,9491.94,240.32,52885.73,0,0,34996.45,0,0,34996.45,0,0,35060.19,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35188.38,0,0,35188.38,0,0,35382.44,0,0,35578.64,0,0,35060.19,0,0,35060.19,0,0,35317.52,0,0,35317.52,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35252.83,22546.3,570.82,125619.92,0,0,34996.45,0,0,34996.45,0,0,34996.45,0,0,35843.66,0,0,35317.52,0,0,36180.54,0,0,35060.19
0,0,0,2020-06-22,CV,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,35087.58,0,0,35087.58,0,0,35151.66,9890.33,250.4,55105.41,9834.41,248.99,54793.83,10067.53,254.89,56092.69,0,0,35541.1,9963.18,252.25,55511.26,9871.62,249.93,55001.16,9871.62,249.93,55001.16,0,0,35151.66,0,0,35151.66,0,0,35087.58,0,0,35087.58,0,0,35475.6,0,0,35739.08,9546.52,241.7,53189.83,9546.52,241.7,53189.83,0,0,35087.58,0,0,35087.58,0,0,35151.66,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35280.52,0,0,35280.52,0,0,35475.6,0,0,35672.84,0,0,35151.66,0,0,35151.66,0,0,35410.33,0,0,35410.33,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35345.31,0,0,83324.87,0,0,35087.58,0,0,35087.58,0,0,35087.58,0,0,35939.27,0,0,35410.33,0,0,36277.95,0,0,35151.66
0,0,0,2020-06-29,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35197.58,0,0,35197.58,0,0,35262.06,0,0,36672.92,0,0,36464.5,0,0,37312.74,0,0,35653.96,0,0,36883.75,0,0,36603.18,0,0,36603.18,0,0,35262.06,0,0,35262.06,0,0,35197.58,0,0,35197.58,0,0,35588.04,0,0,35853.2,0,0,35326.78,0,0,35326.78,0,0,35197.58,0,0,35197.58,0,0,35262.06,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,35391.73,0,0,35391.73,0,0,35588.04,0,0,35786.54,0,0,35262.06,0,0,35262.06,0,0,35522.36,0,0,35522.36,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,35456.93,0,0,83531.51,0,0,35197.58,0,0,35197.58,0,0,35197.58,0,0,36054.68,0,0,35522.36,0,0,36395.55,0,0,35262.06
0,0,0,2020-07-06,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35252.83,0,0,35252.83,0,0,35317.52,0,0,36732.91,0,0,36523.81,0,0,37374.85,0,0,35710.66,0,0,36944.43,0,0,36662.94,0,0,36662.94,0,0,35317.52,0,0,35317.52,0,0,35252.83,0,0,35252.83,0,0,35644.53,0,0,35910.53,0,0,35382.44,0,0,35382.44,0,0,35252.83,0,0,35252.83,0,0,35317.52,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,35447.6,0,0,35447.6,0,0,35644.53,0,0,35843.66,0,0,35317.52,0,0,35317.52,0,0,35578.64,0,0,35578.64,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,35513,0,0,83687.16,0,0,35252.83,0,0,35252.83,0,0,35252.83,0,0,36112.66,0,0,35578.64,0,0,36454.63,0,0,35317.52
0,0,0,2020-07-13,CV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35336.04,0,0,35336.04,0,0,35401.03,0,0,36823.26,0,0,36613.13,0,0,37416.36,0,0,35796.05,10042.62,254.26,55953.88,0,0,36752.95,0,0,36752.95,0,0,35401.03,0,0,35401.03,0,0,35336.04,0,0,35336.04,9688.33,245.29,53979.91,9760.82,247.12,54383.83,0,0,35419.64,0,0,35419.64,0,0,35336.04,0,0,35336.04,0,0,35401.03,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,35484.94,0,0,35484.94,0,0,35729.6,0,0,35929.69,0,0,35401.03,0,0,35401.03,0,0,35663.4,0,0,35663.4,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,35597.44,0,0,83895.59,0,0,35336.04,0,0,35336.04,0,0,35336.04,0,0,36199.98,0,0,35663.4,0,0,36543.62,0,0,35401.03
0,0,0,2020-07-20,CV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35382.44,0,0,35382.44,0,0,35447.6,10001.37,253.21,55724.06,0,0,36662.94,0,0,37447.56,0,0,35843.66,0,0,37086.79,0,0,36803.15,0,0,36803.15,0,0,35447.6,0,0,35447.6,0,0,35382.44,0,0,35382.44,0,0,35843.66,0,0,36112.66,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35447.6,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35513,0,0,35513,0,0,35777.04,0,0,35977.66,0,0,35447.6,0,0,35447.6,0,0,35710.66,0,0,35710.66,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,35382.44,9667.81,244.77,53865.61,0,0,84052.6,0,0,35382.44,0,0,35382.44,0,0,35382.44,0,0,36248.67,0,0,35710.66,0,0,36593.24,0,0,35447.6
0,0,0,2020-07-27,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35428.96,0,0,35428.96,0,0,35494.29,0,0,36995.15,0,0,36712.89,0,0,37499.67,0,0,35891.4,0,0,37137.91,0,0,36853.48,0,0,36853.48,0,0,35494.29,0,0,35494.29,0,0,35428.96,0,0,35428.96,0,0,35891.4,9813.27,248.45,54676.05,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35494.29,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35559.86,0,0,35559.86,0,0,35824.6,0,0,36025.75,0,0,35494.29,0,0,35494.29,0,0,35758.05,0,0,35758.05,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35428.96,0,0,35758.05,0,0,84315.6,0,0,35428.96,0,0,35428.96,9604.26,243.16,53511.51,0,0,36297.5,0,0,35758.05,0,0,36643,0,0,35494.29
0,0,0,2020-08-03,CV,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35447.6,0,0,35447.6,0,0,35513,0,0,37015.47,9971.33,252.45,55556.72,10185.44,257.87,56749.66,0,0,35910.53,0,0,37158.39,0,0,36873.65,0,0,36873.65,0,0,35513,0,0,35513,0,0,35447.6,0,0,35447.6,19521.65,2364.16,70518.9,19705.96,2386.48,71184.71,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35513,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35578.64,0,0,35578.64,0,0,35843.66,0,0,36045.03,0,0,35513,0,0,35513,0,0,35777.04,0,0,35777.04,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,35777.04,22957.26,581.23,127909.66,0,0,35447.6,0,0,35447.6,0,0,35447.6,0,0,36317.07,0,0,35777.04,0,0,36662.94,0,0,35513
