Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
0,0,0,1,COVCANCER,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,1,0,0,0,0,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5760.18,1539.45,38.98,8577.27,1575.64,39.89,8778.93,1539.45,38.98,8577.27,1563.57,39.59,8711.66,0,0,5899.66,0,0,5899.66,0,0,5716.43,0,0,5716.43,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5664.76,0,0,5664.76,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,0,0,5544.25,19395.95,8373.79,38217.76,0,0,5544.25,0,0,5544.25,1502.96,38.05,8373.97,1539.45,38.98,8577.27,0,0,5664.76,1573.74,39.84,8768.33,0,0,5544.25
0,0,0,1,COVCKD,0,0,0,0,0,1,1,2,3,3,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,2,0,0,0,1,0,0,15864.4,0,0,16578.85,0,0,15864.4,0,0,18718.58,0,0,21897.66,6411.27,162.32,35721.31,4671.31,118.27,26026.89,11639.58,1409.61,42046.16,17188.24,3544.63,50231.32,17188.24,3544.63,50231.32,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,20670.63,5632.05,52925.02,21799.46,5939.62,55815.28,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,4316.36,109.28,24049.19,4315.85,109.27,24046.35,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,4323,109.45,24086.2,4353.4,110.22,24255.58,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,0,0,15864.4,71582.56,19503.84,183279.78,0,0,15864.4,0,0,15864.4,12901.8,2660.66,37704.54,9395.5,1137.84,33939.77,0,0,15864.4,9395.5,1137.84,33939.77,0,0,15864.4
0,0,0,1,COVCOPD,0,0,0,3,4,6,0,3,7,7,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20,0,0,3,0,1,1,0,0,0,0,0,0,2158.65,0,0,2158.65,0,0,2146.06,1799.35,371.07,5258.46,2420.4,659.48,6197.18,3679.54,1350.33,8008.82,0,0,2146.06,1814.49,374.19,5302.7,4230.23,1700.77,8715.89,4230.23,1700.77,8715.89,0,0,2158.65,0,0,2158.65,0,0,2146.06,0,0,2146.06,586.38,14.85,3267.1,1180.93,143.02,4265.93,0,0,2146.27,0,0,2146.27,0,0,2158.65,0,0,2146.06,582.05,14.74,3242.99,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2158.65,0,0,2158.65,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,590.28,14.94,3288.85,590.28,14.94,3288.85,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,0,0,2146.06,16476.82,10064.47,25447.12,0,0,2146.06,0,0,2146.06,1745.3,359.92,5100.5,0,0,2146.06,590.28,14.94,3288.85,590.28,14.94,3288.85,0,0,2146.06
0,0,0,1,COVDIAB,0,0,1,16,2,4,3,11,11,11,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,30,0,0,8,5,0,5,0,0,0,1,0,0,1628.86,0,0,1621.69,441.2,11.17,2458.23,8310.11,4749.94,13495.09,899.62,108.95,3249.73,1814.59,494.42,4646.07,1342.47,276.85,3923.26,5101.84,2546.82,9128.6,5074.07,2532.96,9078.91,5074.07,2532.96,9078.91,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,1778.8,484.66,4554.44,1786.76,486.83,4574.82,0,0,1621.69,0,0,1621.69,0,0,1628.86,0,0,1621.69,0,0,1621.69,439.77,11.13,2450.26,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,439.74,11.13,2450.06,439.74,11.13,2450.06,883.85,107.04,3192.76,1327.54,273.77,3879.63,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1621.69,0,0,1628.86,25726.06,17357.26,36725.55,0,0,1621.69,0,0,1621.69,3516.92,1518.36,6929.74,2249.41,730.38,5249.37,0,0,1621.69,2249.41,730.38,5249.37,0,0,1621.69
0,0,0,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,19603.71,0,0,18612.56,0,0,18612.56,5268.28,133.38,29352.99,5268.28,133.38,29352.99,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,5066.58,128.27,28229.2,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,12560.18,1521.1,45371.68,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56,0,0,18612.56
0,0,0,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,122710.68,0,0,122710.68,0,0,52467.42,0,0,91657.36,0,0,92033.01,0,0,92033.01,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,14592.49,369.45,81304.14,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,15269.65,386.59,85077.04,15269.65,386.59,85077.04,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,51955.9,1315.41,289479.77,0,0,52467.42,0,0,52467.42,0,0,52467.42,0,0,52467.42,15269.65,386.59,85077.04,15269.65,386.59,85077.04,0,0,52467.42
0,0,0,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,34952.15,884.91,194740.93,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01
0,0,0,1,CV,0,0,0,11,8,12,6,19,22,22,0,0,0,0,8,9,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,68,0,0,20,8,1,9,0,0,0,2,0,0,755.58,0,0,755.58,0,0,754.04,2381.85,1189.01,4261.79,1703.65,735.52,3356.87,2594.29,1340.51,4531.7,1258.52,461.85,2739.27,4207.11,2532.95,6569.92,4831.81,3028.07,7315.42,4831.81,3028.07,7315.42,0,0,758.7,0,0,758.7,0,0,754.04,0,0,754.04,1655.78,714.85,3262.54,1871.2,855.63,3552.12,0,0,754.04,0,0,754.04,0,0,755.58,0,0,754.04,204.44,5.18,1139.08,408.95,49.53,1477.28,0,0,754.04,0,0,754.04,0,0,754.04,0,0,754.04,0,0,755.58,0,0,755.58,410.66,49.73,1483.46,617.65,127.37,1805.03,0,0,754.04,0,0,754.04,205.45,5.2,1144.69,205.45,5.2,1144.69,0,0,754.04,0,0,754.04,0,0,754.04,0,0,754.04,0,0,758.7,31719.9,24631.74,40212.53,0,0,754.04,0,0,754.04,4088.15,2497.15,6313.82,1685.81,727.81,3321.72,205.45,5.2,1144.69,1906.5,871.77,3619.14,0,0,754.04
0,0,0,1,IMMUNOSUPPR,0,0,0,1,1,2,0,0,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,0,0,4,0,1,1,0,0,0,1,0,0,2724.31,0,0,2724.31,0,0,2704.3,763.53,19.33,4254.12,750,18.99,4178.73,1507.93,182.62,5447.15,0,0,2724.31,0,0,2807.42,1522.99,184.44,5501.55,1522.99,184.44,5501.55,0,0,2724.31,0,0,2724.31,0,0,2704.3,0,0,2704.3,1479.55,179.18,5344.66,2238.87,461.71,6542.94,0,0,2704.3,0,0,2704.3,0,0,2724.31,0,0,2704.3,0,0,2704.3,733.54,18.57,4087.01,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,743.44,18.82,4142.16,743.44,18.82,4142.16,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,0,0,2704.3,19507.74,11561.53,30830.65,0,0,2704.3,0,0,2704.3,2932.38,798.98,7508.06,0,0,2724.31,743.44,18.82,4142.16,749.02,18.96,4173.25,0,0,2704.3
0,0,0,1,any_risk_factors,0,0,1,18,9,14,6,21,26,26,0,0,0,0,8,9,0,0,1,0,0,0,0,1,1,2,3,0,0,1,1,0,0,0,0,0,94,0,0,22,8,1,9,0,0,0,2,0,0,463.22,0,0,463.22,125.54,3.18,699.49,2365.2,1401.77,3738.04,1157.32,529.2,2196.94,1817.32,993.55,3049.15,764.44,280.54,1663.87,2764.87,1711.5,4226.4,3415.11,2230.86,5003.93,3415.11,2230.86,5003.93,0,0,464.39,0,0,464.39,0,0,462.64,0,0,462.64,1011.01,436.48,1992.09,1140.53,521.52,2165.08,0,0,462.65,0,0,462.65,0,0,463.22,0,0,462.64,125.43,3.18,698.84,250.88,30.38,906.27,0,0,462.64,0,0,462.64,0,0,462.64,0,0,462.64,125.58,3.18,699.7,125.58,3.18,699.7,251.52,30.46,908.59,377.91,77.93,1104.4,0,0,462.64,0,0,462.64,125.87,3.19,701.32,125.87,3.19,701.32,0,0,462.64,0,0,462.64,0,0,462.64,0,0,462.64,0,0,464.39,20214.25,16335.17,24737.12,0,0,462.64,0,0,462.64,2759.13,1729.13,4177.36,1022.13,441.28,2013.99,125.87,3.19,701.32,1154.17,527.76,2190.97,0,0,462.64
0,0,0,both_sexes,COVCANCER,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,1,0,1,0,1,1,0,0,0,2314.78,0,0,2314.78,0,0,2314.78,641.15,16.23,3572.26,637.82,16.15,3553.73,1289.7,156.19,4658.85,633.77,16.05,3531.16,1276.14,154.55,4609.85,0,0,2374.5,0,0,2374.5,0,0,2344.26,0,0,2344.26,0,0,2314.78,0,0,2314.78,631.09,15.98,3516.21,631.09,15.98,3516.21,627.75,15.89,3497.6,627.75,15.89,3497.6,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,631.9,16,3520.71,631.9,16,3520.71,0,0,2329.43,0,0,2329.43,0,0,2314.78,0,0,2314.78,0,0,2335.52,0,0,2335.52,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,0,0,2314.78,16789.92,9780.75,26882.3,0,0,2314.78,0,0,2314.78,1882.51,388.22,5501.48,637.82,16.15,3553.73,0,0,2335.52,643.64,16.3,3586.1,0,0,2314.78
0,0,0,both_sexes,COVCKD,0,0,1,1,0,2,1,3,3,3,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,1,0,0,9327.54,0,0,9601.39,2577.45,65.26,14360.61,3020.09,76.46,16826.88,0,0,12721.78,7417,898.23,26792.74,2724.73,68.98,15181.22,10136.45,2090.38,29623,10438.7,2152.71,30506.3,10438.7,2152.71,30506.3,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,18110.07,6646.08,39418.01,18674.9,6853.36,40647.4,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,2533.99,64.16,14118.51,2533.82,64.15,14117.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,5350.08,647.92,19326.33,5373.3,650.73,19410.2,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9327.54,0,0,9825.44,74515.47,27345.86,162188.81,0,0,9327.54,0,0,9327.54,7585.67,1564.35,22168.55,8686.78,1791.42,25386.45,0,0,9327.54,8686.78,1791.42,25386.45,0,0,9327.54
0,0,0,both_sexes,COVCOPD,0,1,1,7,5,8,1,5,11,11,0,0,0,0,4,8,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,38,0,0,6,1,2,3,0,0,0,0,0,0,1072.14,290.66,7.36,1619.46,290.43,7.35,1618.16,2100.09,844.34,4326.98,1501.43,487.51,3503.84,2428.04,1048.26,4784.21,290.1,7.34,1616.36,1490.78,484.05,3478.98,3259.71,1627.23,5832.51,3259.71,1627.23,5832.51,0,0,1072.14,0,0,1072.14,0,0,1069.02,0,0,1069.02,1173.92,319.85,3005.7,2366.43,1021.66,4662.82,0,0,1069.07,0,0,1069.07,0,0,1072.14,289.98,7.34,1615.64,580.09,70.25,2095.5,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1072.14,0,0,1072.14,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,584.81,70.82,2112.54,584.81,70.82,2112.54,0,0,1069.02,0,0,1069.02,0,0,1069.02,0,0,1069.02,580.02,70.24,2095.23,16655.07,11786.12,22860.38,0,0,1069.02,0,0,1069.02,1738.78,638.1,3784.58,290.1,7.34,1616.36,584.81,70.82,2112.54,878.16,181.1,2566.36,0,0,1069.02
0,0,0,both_sexes,COVDIAB,0,0,2,25,2,6,3,13,14,14,0,0,0,0,7,7,0,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,1,49,0,0,12,6,0,6,0,0,0,1,0,0,885.45,0,0,883.33,480.72,58.22,1736.52,7048.22,4561.24,10404.56,490.06,59.35,1770.28,1490.12,546.85,3243.36,727.08,149.94,2124.84,3265.33,1738.65,5583.82,3489.94,1907.98,5855.53,3489.94,1907.98,5855.53,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,1702.84,684.63,3508.51,1707,686.3,3517.08,0,0,883.33,0,0,883.33,0,0,885.45,0,0,883.33,239.91,6.07,1336.69,239.5,6.06,1334.43,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,239.49,6.06,1334.37,239.49,6.06,1334.37,727.27,149.98,2125.39,975.14,265.69,2496.76,0,0,883.33,0,0,883.33,0,0,885.45,0,0,885.45,0,0,883.33,0,0,883.33,0,0,883.33,0,0,883.33,240.16,6.08,1338.11,25532.12,18888.8,33754.82,0,0,883.33,0,0,883.33,2873.48,1484.77,5019.39,1472.41,540.35,3204.81,0,0,885.45,1476.04,541.68,3212.71,0,0,883.33
0,0,0,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,15481.6,0,0,15481.6,4349.77,110.13,24235.35,4349.77,110.13,24235.35,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,4211.35,106.62,23464.12,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,16161.25,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,15481.6,17808.39,3672.52,52043.66,0,0,15481.6,0,0,15481.6,0,0,15481.6,0,0,16161.25,0,0,15481.6,0,0,16161.25,0,0,15481.6
0,0,0,both_sexes,COVOBES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,25965.76,0,0,36229.18,0,0,40183.81,0,0,24254.96,8820.33,223.31,49143.75,0,0,30271.02,0,0,30271.02,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,27936.21,7676.54,194.35,42770.97,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,6790.3,171.92,37833.11,6790.3,171.92,37833.11,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,40284.93,8307.72,117729.65,0,0,24254.96,0,0,24254.96,0,0,24254.96,0,0,24254.96,6790.3,171.92,37833.11,6790.3,171.92,37833.11,0,0,24254.96
0,0,0,both_sexes,COVSICKLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40903.56,0,0,40903.56,0,0,40903.56,12314.57,311.78,68612.37,0,0,46016.5,0,0,46016.5,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,12327.03,312.09,68681.83,12327.03,312.09,68681.83,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,30123.71,3648.12,108817.2,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56,0,0,40903.56
0,0,0,both_sexes,CV,0,1,1,19,17,26,10,28,30,30,1,1,0,0,15,19,0,1,3,0,0,0,0,1,1,5,6,0,0,3,3,0,0,0,0,3,139,0,0,32,15,3,18,0,3,3,3,0,0,355.68,96.43,2.44,537.29,96.4,2.44,537.08,1919.94,1155.93,2998.23,1701.68,991.29,2724.55,2648.07,1729.81,3880.04,981.93,470.87,1805.8,2868.2,1905.9,4145.35,3051.59,2058.9,4356.34,3051.59,2058.9,4356.34,96.69,2.45,538.72,96.69,2.45,538.72,0,0,355.34,0,0,355.34,1463.42,819.06,2413.69,1864.79,1122.72,2912.1,289.04,59.61,844.7,289.04,59.61,844.7,0,0,355.68,96.35,2.44,536.8,289.28,59.66,845.4,289.05,59.61,844.72,0,0,355.34,0,0,355.34,0,0,355.34,0,0,355.34,96.62,2.45,538.31,96.62,2.45,538.31,485.48,157.63,1132.94,585.02,214.69,1273.34,0,0,355.68,0,0,355.68,291.06,60.02,850.59,291.06,60.02,850.59,0,0,355.34,0,0,355.34,0,0,355.34,0,0,355.34,290.97,60.01,850.35,31268.9,26286.93,36920.42,0,0,355.34,0,0,355.34,3082.43,2108.38,4351.48,1484.88,831.08,2449.09,291.06,60.02,850.59,1795.04,1063.85,2836.93,0,0,355.68
0,0,0,both_sexes,IMMUNOSUPPR,0,0,1,3,4,5,1,2,4,4,0,0,1,1,4,7,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,39,0,0,7,1,2,3,0,0,0,2,0,0,1087.79,0,0,1087.79,294.67,7.46,1641.77,901.72,185.96,2635.2,1200.17,327.01,3072.91,1503.37,488.14,3508.37,295.2,7.47,1644.77,606.09,73.4,2189.42,1198.21,326.47,3067.89,1198.21,326.47,3067.89,0,0,1087.79,0,0,1087.79,294.06,7.44,1638.39,294.06,7.44,1638.39,1187.41,323.53,3040.24,2091.09,840.73,4308.44,0,0,1084.59,0,0,1084.59,0,0,1087.79,294.2,7.45,1639.18,588.49,71.27,2125.82,588.32,71.25,2125.2,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,0,0,1084.59,591.45,71.63,2136.5,591.45,71.63,2136.5,0,0,1087.79,0,0,1087.79,0,0,1084.59,0,0,1084.59,294.21,7.45,1639.26,18083.52,12859.15,24720.77,0,0,1084.59,0,0,1084.59,2058.11,827.47,4240.5,295.2,7.47,1644.77,591.45,71.63,2136.5,890.77,183.7,2603.22,0,0,1084.59
