sex,Birthcohort_persons,Dose,type_vax,week,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
0,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,1990+,2,Moderna,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,1950-1959,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,1960-1969,0,,2021-05-10,0,0,0,0,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,1531094.57,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33
0,1970-1979,1,Moderna,2021-05-10,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,1360972.95,0,0,1360972.95,0,0,1360972.95,0,0,1360972.95,0,0,1360972.95
0,1960-1969,1,Moderna,2021-05-10,0,0,0,0,0,0,0,134736322.06,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1960-1969,2,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
0,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
0,<1940,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
1,1990+,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88
0,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
1,1970-1979,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58
0,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,134736322.06,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26
1,1940-1949,1,UKN,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,1950-1959,1,Moderna,2021-05-10,0,0,0,0,0,0,0,3545692.69,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49
1,1990+,0,,2021-05-10,0,0,0,0,0,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78
0,1970-1979,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,1897694.68,0,0,1897694.68,0,0,1897694.68,0,0,1897694.68,0,0,1897694.68
0,<1940,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68
1,<1940,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69
1,1950-1959,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1960-1969,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,2449751.31,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
0,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
0,1950-1959,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
0,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,3742675.61,0,0,3133402.84,0,0,2694726.44,0,0,2694726.44,0,0,2694726.44
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59,0,0,712890.59
1,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
1,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
1,<1940,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,7925666,0,0,5614013.42,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1990+,0,,2021-05-10,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
0,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,0,,2021-05-10,0,0,0,0,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1990+,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75
0,1940-1949,1,Moderna,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08
1,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
1,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1980-1989,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,1,UKN,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1970-1979,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,2449751.31,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16
1,<1940,0,,2021-05-10,0,0,0,0,0,0,0,4082918.85,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05
0,1960-1969,2,Moderna,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1970-1979,1,Moderna,2021-05-10,0,0,0,0,0,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833,0,0,3962833
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,1727388.74,0,0,1727388.74,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2
0,1960-1969,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
0,<1940,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1980-1989,1,Moderna,2021-05-10,0,0,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
0,1960-1969,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,<1940,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1990+,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,1604003.83,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,,,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
0,1940-1949,1,UKN,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
0,1980-1989,0,,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1960-1969,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1960-1969,2,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,1970-1979,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
1,1940-1949,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36,0,0,1548693.36
0,<1940,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,2495117.08,0,0,2495117.08,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16
0,1960-1969,1,Moderna,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,,,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
0,1950-1959,1,UKN,2021-05-10,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,1960-1969,2,Pfizer,2021-05-10,0,0,0,0,0,,,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
1,1960-1969,2,Moderna,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,1940-1949,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,1950-1959,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1980-1989,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
1,1980-1989,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
1,1960-1969,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,<1940,0,,2021-05-10,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84
0,1960-1969,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,22456053.68,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
1,1940-1949,0,,2021-05-10,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,1980-1989,0,,2021-05-10,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1990+,0,,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,<1940,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1960-1969,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,1980-1989,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22
1,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84
1,1980-1989,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1970-1979,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,2495117.08,0,0,2495117.08,0,0,2495117.08,0,0,2495117.08,0,0,2495117.08
1,1990+,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
1,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1990+,1,Moderna,2021-05-10,0,0,0,0,0,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85
0,1950-1959,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1970-1979,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,1418277.07,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02
0,1940-1949,1,Moderna,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1940-1949,1,UKN,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
0,1960-1969,0,,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1970-1979,1,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1970-1979,0,,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,<1940,0,,2021-05-10,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1960-1969,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,1960-1969,1,Moderna,2021-05-10,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
1,1950-1959,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
0,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1960-1969,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1950-1959,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1970-1979,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1940-1949,1,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1980-1989,0,,2021-05-10,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1940-1949,1,AstraZeneca,2021-05-10,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,<1940,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1990+,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1940-1949,2,Moderna,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1950-1959,2,Pfizer,2021-05-10,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
