sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ACUASEARTHRITIS_broad_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
both_sexes,January,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,February,2020,all_birth_cohorts,0,348,348,348,348,348,348,348,348,348,348,348,348,290,348,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,348,348,0,0,0,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,464608.01,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34
both_sexes,March,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,April,2020,all_birth_cohorts,0,360,360,360,360,360,360,360,360,360,360,360,360,300,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,0,0,0,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,449121.07,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56
both_sexes,May,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,June,2020,all_birth_cohorts,0,360,360,360,360,360,360,360,360,360,360,360,360,300,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,0,0,0,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,449121.07,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56
both_sexes,July,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,August,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,September,2020,all_birth_cohorts,0,360,360,360,360,360,360,360,360,360,360,360,360,300,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,0,0,0,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,449121.07,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56
both_sexes,October,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,November,2020,all_birth_cohorts,0,360,360,360,360,360,360,360,360,360,360,360,360,300,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,360,0,0,0,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,449121.07,0,0,374267.56,0,0,374267.56,0,0,374267.56,0,0,374267.56
both_sexes,December,2020,all_birth_cohorts,0,372,372,372,372,372,372,372,372,372,372,372,372,310,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372,372,0,0,0,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,434633.3,0,0,362194.41,0,0,362194.41,0,0,362194.41,0,0,362194.41
both_sexes,January,2021,all_birth_cohorts,0,348,348,348,348,348,348,348,348,348,348,348,348,286,348,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,348,348,0,0,0,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,471106.02,0,0,387173.34,0,0,387173.34,0,0,387173.34,0,0,387173.34
both_sexes,February,2021,all_birth_cohorts,0,286,286,286,286,286,286,286,286,286,286,286,286,230,286,286,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,286,286,0,0,0,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,585810.1,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02
both_sexes,March,2021,all_birth_cohorts,0,191,191,191,191,191,191,191,191,191,191,191,191,153,191,191,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,191,0,0,0,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,880629.56,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77
both_sexes,January,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,February,2020,all_birth_cohorts,1,145,145,145,145,145,145,145,145,145,145,145,145,58,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,145,0,0,0,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,2323040.04,0,0,929216.01,0,0,929216.01,0,0,929216.01,0,0,929216.01
both_sexes,March,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,April,2020,all_birth_cohorts,1,150,150,150,150,150,150,150,150,150,150,150,150,60,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,2245605.37,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15
both_sexes,May,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,June,2020,all_birth_cohorts,1,150,150,150,150,150,150,150,150,150,150,150,150,60,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,2245605.37,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15
both_sexes,July,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,August,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,September,2020,all_birth_cohorts,1,150,150,150,150,150,150,150,150,150,150,150,150,60,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,2245605.37,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15
both_sexes,October,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,November,2020,all_birth_cohorts,1,150,150,150,150,150,150,150,150,150,150,150,150,60,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,2245605.37,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15
both_sexes,December,2020,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,January,2021,all_birth_cohorts,1,155,155,155,155,155,155,155,155,155,155,155,155,62,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,155,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,2173166.48,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,February,2021,all_birth_cohorts,1,140,140,140,140,140,140,140,140,140,140,140,140,56,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,140,0,0,0,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,2406005.75,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3
both_sexes,March,2021,all_birth_cohorts,1,136,136,136,136,136,136,136,136,136,136,136,136,43,136,136,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,136,0,0,0,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,3133402.84,0,0,990708.25,0,0,990708.25,0,0,990708.25,0,0,990708.25
0,January,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,February,2020,all_birth_cohorts,total,232,232,232,232,232,232,232,232,232,232,232,232,174,232,232,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,232,0,0,0,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,774346.68,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01
0,March,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,April,2020,all_birth_cohorts,total,240,240,240,240,240,240,240,240,240,240,240,240,180,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,0,0,0,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,748535.12,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34
0,May,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,June,2020,all_birth_cohorts,total,240,240,240,240,240,240,240,240,240,240,240,240,180,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,0,0,0,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,748535.12,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34
0,July,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,August,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,September,2020,all_birth_cohorts,total,240,240,240,240,240,240,240,240,240,240,240,240,180,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,0,0,0,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,748535.12,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34
0,October,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,November,2020,all_birth_cohorts,total,240,240,240,240,240,240,240,240,240,240,240,240,180,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,240,0,0,0,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,748535.12,0,0,561401.34,0,0,561401.34,0,0,561401.34,0,0,561401.34
0,December,2020,all_birth_cohorts,total,248,248,248,248,248,248,248,248,248,248,248,248,186,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,248,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,724388.83,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,January,2021,all_birth_cohorts,total,224,224,224,224,224,224,224,224,224,224,224,224,162,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,224,0,0,0,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,831705.69,0,0,601501.44,0,0,601501.44,0,0,601501.44,0,0,601501.44
0,February,2021,all_birth_cohorts,total,174,174,174,174,174,174,174,174,174,174,174,174,118,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,174,0,0,0,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,1141833.24,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68
0,March,2021,all_birth_cohorts,total,102,102,102,102,102,102,102,102,102,102,102,102,64,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,0,0,0,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,2105255.03,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33
1,January,2020,all_birth_cohorts,total,279,279,279,279,279,279,279,279,279,279,279,279,186,279,279,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,279,279,0,0,0,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,724388.83,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89
1,February,2020,all_birth_cohorts,total,261,261,261,261,261,261,261,261,261,261,261,261,174,261,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,261,0,0,0,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,774346.68,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12
