Dose,type_vax,week_fup,sex,ageband_at_study_entry,ACUASEARTHRITIS_broad_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_narrow_b,MIS_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,Pfizer,13,1,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,1,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
1,Pfizer,13,1,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2591083.12,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48
1,Pfizer,13,1,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,1,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,1,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,44912107.35,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,Pfizer,13,1,all_birth_cohorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1820761.11,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66
1,Pfizer,13,1,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1897694.68,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74
1,Pfizer,13,1,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,44912107.35,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,Pfizer,13,both_sexes,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5
1,Pfizer,13,both_sexes,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08
1,Pfizer,13,both_sexes,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1643125.88,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24,0,0,1086583.24
1,Pfizer,13,both_sexes,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,13,both_sexes,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,3742675.61,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
1,Pfizer,13,both_sexes,all_birth_cohorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,437455.59,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03,0,0,368132.03
1,Pfizer,13,both_sexes,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,495354.13,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57,0,0,429096.57
1,Pfizer,13,both_sexes,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,3742675.61,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
1,Pfizer,14,0,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5
1,Pfizer,14,0,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38
1,Pfizer,14,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,4491210.74,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49
1,Pfizer,14,0,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,4082918.85,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22
1,Pfizer,14,0,all_birth_cohorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,568507.69,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08,0,0,488175.08
1,Pfizer,14,0,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,660472.17,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3,0,0,563750.3
1,Pfizer,14,0,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,4082918.85,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22
1,Pfizer,14,1,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
1,Pfizer,14,1,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2591083.12,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48,0,0,2283666.48
1,Pfizer,14,1,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,70-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,44912107.35,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,Pfizer,14,1,all_birth_cohorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1820761.11,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66
1,Pfizer,14,1,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1897694.68,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74,0,0,1727388.74
1,Pfizer,14,1,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,44912107.35,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,Pfizer,14,both_sexes,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,both_sexes,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
