Dose,type_vax,week_fup,sex,Birthcohort_persons,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,69487.53,19325.4,489.28,107674.22,19325.4,489.28,107674.22,0,0,68498.38,0,0,73465.82,0,0,73186.49,0,0,73186.49,0,0,68498.38,0,0,68498.38,0,0,69739.3,0,0,69739.3,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,69739.3,0,0,68498.38,0,0,68498.38,0,0,69739.3,156423.98,18943.67,565057.21,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38,0,0,68498.38
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,68743.02,19183.3,485.68,106882.5,19183.3,485.68,106882.5,0,0,67774.81,0,0,72909.27,0,0,72361.08,0,0,72361.08,0,0,67774.81,0,0,67774.81,0,0,68989.41,0,0,68989.41,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,68989.41,0,0,67774.81,0,0,67774.81,0,0,68989.41,154113.92,18663.91,556712.48,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81,0,0,67774.81
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,68498.38,19043.27,482.13,106102.33,19043.27,482.13,106102.33,0,0,67300.86,0,0,72361.08,0,0,72361.08,0,0,72361.08,0,0,67300.86,0,0,67300.86,0,0,68498.38,0,0,68498.38,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,68498.38,0,0,67300.86,0,0,67300.86,0,0,68498.38,154113.92,18663.91,556712.48,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86,0,0,67300.86
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,68014.3,18905.28,478.64,105333.48,18905.28,478.64,105333.48,0,0,66833.49,0,0,71821.07,0,0,71821.07,0,0,71821.07,0,0,66833.49,0,0,66833.49,0,0,68014.3,0,0,68014.3,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,68014.3,0,0,66833.49,0,0,66833.49,0,0,68014.3,154113.92,18663.91,556712.48,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49,0,0,66833.49
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,67774.81,18837.03,476.91,104953.21,18837.03,476.91,104953.21,0,0,66602.24,0,0,71554.07,0,0,71554.07,0,0,71554.07,0,0,66602.24,0,0,66602.24,0,0,67774.81,0,0,67774.81,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,67774.81,0,0,66602.24,0,0,66602.24,0,0,67774.81,154113.92,18663.91,556712.48,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24,0,0,66602.24
2,Pfizer,5,1,<1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,67537,18769.27,475.2,104575.68,18769.27,475.2,104575.68,0,0,66372.57,0,0,71289.06,0,0,71289.06,0,0,71289.06,0,0,66372.57,0,0,66372.57,0,0,67537,0,0,67537,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,67537,0,0,66372.57,0,0,66372.57,0,0,67537,154113.92,18663.91,556712.48,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57,0,0,66372.57
2,Pfizer,5,1,<1960,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,35484.94,9561.52,242.08,53273.37,9740,246.6,54267.81,0,0,35428.96,0,0,37209.7,0,0,38386.42,0,0,38386.42,0,0,34512.38,0,0,34512.38,0,0,35142.49,0,0,35142.49,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,34530.07,0,0,34842.6,0,0,34512.38,0,0,34512.38,0,0,34824.59,76492.15,9263.55,276315.93,0,0,34512.38,0,0,34512.38,0,0,34512.38,0,0,35447.6,0,0,34512.38,0,0,35447.6
2,Pfizer,5,1,>1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,261116.9,0,0,261116.9,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,323885.39,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31,0,0,259108.31
2,Pfizer,5,1,all_birth_cohorts,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,31210.64,8415.9,213.07,46890.39,8553.86,216.57,47659.08,0,0,31167.32,0,0,32537.15,0,0,33466.55,0,0,33466.55,0,0,30455.77,0,0,30455.77,0,0,30945.41,0,0,30945.41,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,30469.54,0,0,30712.63,0,0,30455.77,0,0,30455.77,0,0,30698.64,53282.28,6452.73,192473.9,0,0,30455.77,0,0,30455.77,0,0,30455.77,0,0,31181.75,0,0,30455.77,0,0,31181.75
2,Pfizer,5,both_sexes,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,65565.12,0,0,62377.93,0,0,63405.33,0,0,63405.33,0,0,65565.12,0,0,72869.83,0,0,72869.83,0,0,62377.93,0,0,62377.93,0,0,63405.33,0,0,63405.33,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,63465.06,0,0,63465.06,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,237211.83,0,0,62377.93,0,0,62377.93,0,0,62377.93,0,0,64528.89,0,0,62377.93,0,0,64528.89
2,Pfizer,5,both_sexes,1950-1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96862.92,0,0,96723.85,0,0,99216.73,0,0,101534.53,0,0,102072.97,0,0,99878.67,0,0,99878.67,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,96723.85,62974.14,1594.37,350869.44,0,0,96723.85,0,0,96723.85,0,0,96723.85,0,0,101534.53,0,0,96723.85,0,0,101534.53
2,Pfizer,5,both_sexes,1960-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,350875.84,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54,0,0,244087.54
2,Pfizer,5,both_sexes,1970-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,214548.28,0,0,204455.72,0,0,204455.72,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,214548.28,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,228754.37,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21,0,0,203222.21
2,Pfizer,5,both_sexes,1980-1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36,0,0,341970.36
2,Pfizer,5,both_sexes,1990+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89
2,Pfizer,5,both_sexes,<1940,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27638.22,0,0,28246.61,0,0,27638.22,0,0,28882.38,7917.84,200.46,44115.39,7917.84,200.46,44115.39,0,0,27838.08,8095.08,204.95,45102.9,0,0,29341.53,0,0,29341.53,0,0,27638.22,0,0,27638.22,0,0,28040.86,0,0,28040.86,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,27838.08,0,0,28040.86,0,0,28040.86,0,0,28040.86,0,0,28040.86,175769.97,57072.03,410188.48,0,0,27638.22,0,0,27638.22,0,0,27638.22,0,0,28040.86,0,0,28040.86,0,0,28455.4
2,Pfizer,5,both_sexes,<1960,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15986.75,0,0,16188.43,0,0,15986.75,0,0,16611.55,4472.81,113.24,24920.93,4511.49,114.22,25136.4,0,0,16248.95,4631.04,117.25,25802.49,0,0,17296.06,0,0,17296.06,0,0,15986.75,0,0,15986.75,0,0,16188.43,0,0,16188.43,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,16124.5,0,0,16192.32,0,0,16120.64,0,0,16120.64,0,0,16120.64,100205.76,36773.75,218105.76,0,0,15986.75,0,0,15986.75,0,0,15986.75,0,0,16391.28,0,0,16120.64,0,0,16532.06
2,Pfizer,5,both_sexes,>1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,75398.05,0,0,74112.39,0,0,74112.39,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,75398.05,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,85276.15,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68,0,0,73949.68
2,Pfizer,5,both_sexes,all_birth_cohorts,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13145.01,0,0,13281.06,0,0,13145.01,0,0,13564.51,3656.89,92.58,20374.88,3682.7,93.24,20518.68,0,0,13321.76,3775.58,95.59,21036.21,0,0,14023.35,0,0,14023.35,0,0,13145.01,0,0,13145.01,0,0,13281.06,0,0,13327.03,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13238,0,0,13283.68,0,0,13235.4,0,0,13235.4,0,0,13235.4,58176.27,21349.66,126625.24,0,0,13145.01,0,0,13145.01,0,0,13145.01,0,0,13417.28,0,0,13235.4,0,0,13511.46
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,130558.45,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,130558.45,0,0,139478.59,0,0,139478.59,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,130558.45,0,0,130558.45,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,433235.76,0,0,126275.84,0,0,126275.84,0,0,126275.84,0,0,130558.45,0,0,126275.84,0,0,130558.45
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,129678.85,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,129678.85,0,0,139478.59,0,0,139478.59,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,129678.85,0,0,129678.85,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,433235.76,0,0,125452.81,0,0,125452.81,0,0,125452.81,0,0,129678.85,0,0,125452.81,0,0,129678.85
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,128811.02,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,128811.02,0,0,138475.15,0,0,138475.15,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,128811.02,0,0,128811.02,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,433235.76,0,0,124640.45,0,0,124640.45,0,0,124640.45,0,0,128811.02,0,0,124640.45,0,0,128811.02
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,127954.72,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,127954.72,0,0,137486.04,0,0,137486.04,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,127954.72,0,0,127954.72,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,433235.76,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,127954.72,0,0,123838.53,0,0,127954.72
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,127109.74,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,127109.74,0,0,136510.96,0,0,136510.96,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,127109.74,0,0,127109.74,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,423699.13,0,0,123046.87,0,0,123046.87,0,0,123046.87,0,0,127109.74,0,0,123046.87,0,0,127109.74
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,123724.81,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,123724.81,0,0,132614.49,0,0,132614.49,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,123724.81,0,0,123724.81,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,414573.3,0,0,119872.17,0,0,119872.17,0,0,119872.17,0,0,123724.81,0,0,119872.17,0,0,123724.81
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,123611.3,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,123611.3,0,0,131578.44,0,0,131578.44,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,123611.3,0,0,123611.3,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,414573.3,0,0,119025.02,0,0,119025.02,0,0,119025.02,0,0,123611.3,0,0,119025.02,0,0,123611.3
2,Pfizer,6,0,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,121274.82,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,121274.82,0,0,129803.78,0,0,129803.78,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,121274.82,0,0,121274.82,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,405832.3,0,0,116857.17,0,0,116857.17,0,0,116857.17,0,0,121274.82,0,0,116857.17,0,0,121274.82
